subNum	 trialNo	 easySide	 targPresent	 targSide	 RT	 accuracy	 var	 con
11	 90	 L	 1	 left	 1.860	 1	 x	 half
11	 91	 x	 1	 left	 1.952	 1	 6	 full
11	 92	 x	 0	 x	 9.695	 1	 1.7	 full
11	 93	 x	 1	 right	 10.229	 0	 1.7	 full
11	 94	 R	 1	 left	 4.307	 1	 x	 half
11	 95	 x	 1	 left	 2.127	 1	 6	 full
11	 96	 L	 1	 right	 10.630	 0	 x	 half
11	 97	 x	 1	 left	 2.182	 1	 1.7	 full
11	 98	 x	 0	 x	 3.773	 0	 6	 full
11	 99	 x	 1	 left	 2.342	 1	 6	 full
11	 100	 L	 0	 x	 5.318	 1	 x	 half
11	 101	 x	 1	 right	 2.501	 1	 6	 full
11	 102	 R	 1	 right	 1.861	 1	 x	 half
11	 103	 x	 0	 x	 3.161	 1	 6	 full
11	 104	 L	 1	 left	 2.709	 1	 x	 half
11	 105	 x	 0	 x	 10.645	 1	 1.7	 full
11	 106	 x	 1	 left	 2.390	 1	 1.7	 full
11	 107	 x	 0	 x	 5.479	 1	 1.7	 full
11	 108	 L	 1	 left	 1.792	 1	 x	 half
11	 109	 L	 0	 x	 7.357	 1	 x	 half
11	 110	 R	 1	 right	 2.495	 1	 x	 half
11	 111	 L	 1	 left	 2.096	 1	 x	 half
11	 112	 L	 0	 x	 4.409	 1	 x	 half
11	 113	 x	 0	 x	 9.386	 1	 1.7	 full
11	 114	 L	 1	 left	 1.912	 1	 x	 half
11	 115	 x	 1	 left	 1.821	 1	 6	 full
11	 116	 R	 0	 x	 4.499	 1	 x	 half
11	 117	 x	 0	 x	 7.987	 1	 1.7	 full
11	 118	 R	 1	 right	 2.681	 1	 x	 half
11	 119	 L	 0	 x	 4.469	 1	 x	 half
11	 120	 R	 0	 x	 5.258	 1	 x	 half
11	 121	 x	 1	 left	 2.752	 1	 1.7	 full
11	 122	 R	 0	 x	 5.119	 1	 x	 half
11	 123	 x	 0	 x	 6.109	 1	 1.7	 full
11	 124	 L	 0	 x	 6.870	 1	 x	 half
11	 125	 x	 1	 right	 2.960	 1	 6	 full
11	 126	 x	 0	 x	 5.237	 1	 6	 full
11	 127	 x	 1	 left	 2.162	 1	 1.7	 full
11	 128	 x	 1	 left	 2.146	 1	 1.7	 full
11	 129	 x	 1	 right	 7.420	 0	 1.7	 full
11	 130	 x	 1	 right	 12.183	 1	 1.7	 full
11	 131	 x	 0	 x	 10.304	 1	 1.7	 full
11	 132	 x	 0	 x	 6.508	 1	 6	 full
11	 133	 x	 0	 x	 3.340	 1	 6	 full
11	 134	 L	 1	 right	 7.969	 0	 x	 half
11	 135	 x	 1	 left	 3.030	 1	 1.7	 full
11	 136	 x	 0	 x	 3.120	 1	 6	 full
11	 137	 x	 0	 x	 12.531	 1	 1.7	 full
11	 138	 x	 0	 x	 8.707	 1	 1.7	 full
11	 139	 L	 0	 x	 6.118	 1	 x	 half
11	 140	 x	 0	 x	 2.509	 1	 6	 full
11	 141	 L	 0	 x	 9.524	 1	 x	 half
11	 142	 L	 1	 left	 2.381	 1	 x	 half
11	 143	 x	 0	 x	 9.186	 1	 1.7	 full
11	 144	 x	 0	 x	 6.898	 1	 1.7	 full
11	 145	 x	 0	 x	 2.352	 1	 6	 full
11	 146	 L	 1	 right	 2.496	 1	 x	 half
11	 147	 R	 1	 left	 3.591	 1	 x	 half
11	 148	 x	 0	 x	 9.156	 1	 1.7	 full
11	 149	 x	 0	 x	 8.587	 1	 1.7	 full
11	 150	 x	 0	 x	 2.232	 1	 6	 full
11	 151	 R	 0	 x	 7.229	 1	 x	 half
11	 152	 x	 1	 right	 5.779	 1	 1.7	 full
11	 153	 x	 1	 right	 1.912	 1	 6	 full
11	 154	 x	 1	 right	 1.792	 1	 6	 full
11	 155	 x	 1	 left	 2.611	 1	 1.7	 full
11	 156	 R	 1	 right	 1.692	 1	 x	 half
11	 157	 x	 0	 x	 4.878	 1	 6	 full
11	 158	 x	 1	 right	 1.782	 1	 6	 full
11	 159	 x	 0	 x	 4.640	 1	 6	 full
11	 160	 x	 0	 x	 7.106	 1	 1.7	 full
11	 161	 x	 0	 x	 4.989	 1	 6	 full
11	 162	 x	 0	 x	 9.175	 1	 1.7	 full
11	 163	 x	 1	 right	 1.882	 1	 6	 full
11	 164	 R	 0	 x	 3.779	 1	 x	 half
11	 165	 x	 0	 x	 2.491	 1	 6	 full
11	 166	 x	 1	 right	 1.688	 1	 6	 full
11	 167	 x	 0	 x	 4.140	 1	 6	 full
11	 168	 x	 1	 right	 2.322	 1	 1.7	 full
11	 169	 R	 0	 x	 6.574	 1	 x	 half
11	 170	 x	 0	 x	 2.472	 1	 6	 full
11	 171	 x	 0	 x	 2.761	 1	 6	 full
11	 172	 L	 1	 left	 2.333	 1	 x	 half
11	 173	 x	 0	 x	 5.449	 1	 1.7	 full
11	 174	 L	 1	 left	 2.930	 1	 x	 half
11	 175	 L	 0	 x	 4.089	 1	 x	 half
11	 176	 x	 0	 x	 5.118	 1	 1.7	 full
11	 177	 x	 1	 left	 1.811	 1	 6	 full
11	 178	 x	 1	 left	 1.638	 1	 6	 full
11	 179	 x	 0	 x	 2.541	 1	 6	 full
11	 180	 x	 0	 x	 4.110	 1	 1.7	 full
11	 181	 R	 0	 x	 4.200	 1	 x	 half
11	 182	 R	 1	 right	 1.921	 1	 x	 half
11	 183	 x	 1	 left	 1.762	 1	 6	 full
11	 184	 x	 1	 right	 1.573	 1	 6	 full
11	 185	 x	 0	 x	 2.530	 1	 1.7	 full
11	 186	 x	 0	 x	 3.176	 1	 6	 full
11	 187	 x	 0	 x	 2.921	 1	 6	 full
11	 188	 x	 0	 x	 2.701	 1	 6	 full
11	 189	 x	 1	 right	 1.839	 1	 1.7	 full
11	 190	 x	 0	 x	 2.311	 1	 6	 full
11	 191	 x	 1	 right	 1.901	 1	 1.7	 full
11	 192	 x	 1	 left	 1.633	 1	 6	 full
11	 193	 x	 1	 right	 1.930	 1	 1.7	 full
11	 194	 x	 0	 x	 2.291	 1	 6	 full
11	 195	 x	 0	 x	 2.728	 1	 6	 full
11	 196	 R	 1	 left	 2.131	 1	 x	 half
11	 197	 L	 1	 right	 1.742	 1	 x	 half
11	 198	 R	 1	 left	 5.869	 1	 x	 half
11	 199	 R	 1	 right	 2.772	 1	 x	 half
11	 200	 x	 0	 x	 2.382	 1	 6	 full
11	 201	 x	 1	 right	 1.761	 1	 6	 full
11	 202	 x	 1	 left	 2.111	 1	 1.7	 full
11	 203	 x	 1	 left	 1.621	 1	 6	 full
11	 204	 x	 1	 left	 2.172	 1	 1.7	 full
11	 205	 x	 1	 left	 1.841	 1	 1.7	 full
11	 206	 L	 0	 x	 3.438	 1	 x	 half
11	 207	 L	 1	 right	 2.312	 1	 x	 half
11	 208	 x	 0	 x	 2.362	 1	 6	 full
11	 209	 R	 0	 x	 4.089	 1	 x	 half
11	 210	 x	 0	 x	 5.115	 1	 1.7	 full
11	 211	 L	 1	 left	 1.901	 1	 x	 half
11	 212	 x	 0	 x	 3.951	 1	 1.7	 full
11	 213	 L	 0	 x	 4.084	 1	 x	 half
11	 214	 x	 0	 x	 6.498	 1	 1.7	 full
11	 215	 x	 1	 left	 1.782	 1	 6	 full
11	 216	 x	 0	 x	 4.298	 1	 1.7	 full
11	 217	 x	 1	 left	 5.878	 0	 1.7	 full
11	 218	 x	 0	 x	 6.375	 1	 1.7	 full
11	 219	 L	 0	 x	 5.069	 1	 x	 half
11	 220	 L	 0	 x	 5.060	 1	 x	 half
11	 221	 R	 0	 x	 5.319	 1	 x	 half
11	 222	 L	 1	 right	 4.602	 0	 x	 half
11	 223	 x	 0	 x	 10.235	 1	 1.7	 full
11	 224	 x	 1	 left	 2.032	 1	 6	 full
11	 225	 x	 1	 right	 2.422	 1	 1.7	 full
11	 226	 L	 1	 right	 6.808	 0	 x	 half
11	 227	 x	 0	 x	 8.437	 1	 1.7	 full
11	 228	 L	 1	 right	 6.037	 0	 x	 half
11	 229	 R	 0	 x	 7.316	 1	 x	 half
11	 230	 x	 1	 right	 1.961	 1	 6	 full
11	 231	 R	 0	 x	 6.439	 1	 x	 half
11	 232	 x	 1	 left	 1.831	 1	 6	 full
11	 233	 x	 1	 right	 6.368	 0	 1.7	 full
11	 234	 R	 0	 x	 7.726	 1	 x	 half
11	 235	 L	 1	 left	 2.012	 1	 x	 half
11	 236	 x	 1	 right	 1.841	 1	 6	 full
11	 237	 x	 1	 left	 2.781	 1	 6	 full
11	 238	 R	 1	 left	 2.072	 1	 x	 half
11	 239	 x	 0	 x	 5.718	 1	 1.7	 full
11	 240	 R	 0	 x	 6.298	 1	 x	 half
12	 1	 L	 1	 left	 3.011	 1	 x	 half
12	 2	 x	 0	 x	 4.495	 1	 1.7	 full
12	 3	 x	 0	 x	 2.892	 1	 6	 full
12	 4	 x	 0	 x	 3.697	 1	 6	 full
12	 5	 x	 1	 right	 1.699	 1	 6	 full
12	 6	 x	 0	 x	 2.217	 1	 6	 full
12	 7	 R	 1	 left	 4.145	 0	 x	 half
12	 8	 x	 0	 x	 4.397	 1	 1.7	 full
12	 9	 x	 1	 right	 1.780	 1	 6	 full
12	 10	 x	 0	 x	 5.067	 1	 1.7	 full
12	 11	 R	 1	 right	 1.819	 1	 x	 half
12	 12	 L	 1	 right	 1.739	 1	 x	 half
12	 13	 R	 0	 x	 3.538	 1	 x	 half
12	 14	 L	 1	 right	 3.088	 1	 x	 half
12	 15	 x	 1	 left	 2.098	 1	 6	 full
12	 16	 x	 0	 x	 4.337	 1	 1.7	 full
12	 17	 x	 0	 x	 2.979	 1	 6	 full
12	 18	 L	 1	 left	 1.708	 1	 x	 half
12	 19	 x	 1	 right	 1.649	 1	 6	 full
12	 20	 R	 0	 x	 4.207	 1	 x	 half
12	 21	 R	 0	 x	 3.048	 1	 x	 half
12	 22	 R	 1	 right	 2.199	 1	 x	 half
12	 23	 x	 1	 left	 1.659	 1	 6	 full
12	 24	 L	 0	 x	 3.268	 1	 x	 half
12	 25	 x	 1	 right	 2.220	 1	 1.7	 full
12	 26	 R	 1	 right	 1.627	 1	 x	 half
12	 27	 x	 0	 x	 2.858	 1	 1.7	 full
12	 28	 R	 0	 x	 4.576	 1	 x	 half
12	 29	 x	 1	 left	 3.661	 1	 1.7	 full
12	 30	 x	 1	 right	 1.750	 1	 6	 full
12	 31	 L	 0	 x	 3.287	 1	 x	 half
12	 32	 L	 0	 x	 3.489	 1	 x	 half
12	 33	 x	 1	 left	 2.619	 1	 1.7	 full
12	 34	 x	 0	 x	 2.468	 1	 6	 full
12	 35	 x	 0	 x	 2.509	 1	 6	 full
12	 36	 x	 0	 x	 4.034	 1	 1.7	 full
12	 37	 x	 1	 left	 2.722	 1	 1.7	 full
12	 38	 x	 0	 x	 4.597	 1	 1.7	 full
12	 39	 x	 1	 left	 1.738	 1	 6	 full
12	 40	 R	 0	 x	 3.787	 1	 x	 half
12	 41	 x	 1	 right	 2.139	 1	 1.7	 full
12	 42	 x	 1	 right	 1.578	 1	 6	 full
12	 43	 x	 1	 left	 1.533	 1	 6	 full
12	 44	 x	 1	 right	 1.620	 1	 6	 full
12	 45	 x	 1	 right	 1.539	 1	 6	 full
12	 46	 L	 1	 left	 1.570	 1	 x	 half
12	 47	 R	 1	 right	 1.569	 1	 x	 half
12	 48	 x	 1	 left	 1.520	 1	 6	 full
12	 49	 x	 0	 x	 5.157	 1	 1.7	 full
12	 50	 R	 1	 left	 4.128	 0	 x	 half
12	 51	 L	 0	 x	 4.455	 1	 x	 half
12	 52	 R	 0	 x	 3.988	 1	 x	 half
12	 53	 x	 1	 right	 5.107	 0	 1.7	 full
12	 54	 R	 1	 right	 1.637	 1	 x	 half
12	 55	 L	 1	 right	 2.069	 1	 x	 half
12	 56	 L	 0	 x	 6.336	 1	 x	 half
12	 57	 x	 0	 x	 2.648	 1	 6	 full
12	 58	 x	 0	 x	 2.669	 1	 6	 full
12	 59	 x	 0	 x	 6.816	 1	 1.7	 full
12	 60	 L	 1	 left	 1.649	 1	 x	 half
12	 61	 x	 1	 left	 3.787	 1	 1.7	 full
12	 62	 x	 0	 x	 3.295	 1	 6	 full
12	 63	 L	 1	 right	 1.840	 1	 x	 half
12	 64	 x	 1	 left	 1.586	 1	 6	 full
12	 65	 x	 1	 left	 1.609	 1	 6	 full
12	 66	 x	 1	 left	 1.659	 1	 6	 full
12	 67	 x	 1	 left	 5.866	 0	 1.7	 full
12	 68	 L	 1	 left	 1.620	 1	 x	 half
12	 69	 x	 1	 right	 2.168	 1	 1.7	 full
12	 70	 x	 0	 x	 2.799	 1	 6	 full
12	 71	 x	 0	 x	 2.687	 1	 6	 full
12	 72	 x	 0	 x	 2.378	 1	 6	 full
12	 73	 x	 0	 x	 2.308	 1	 6	 full
12	 74	 x	 0	 x	 6.166	 1	 1.7	 full
12	 75	 L	 1	 right	 2.388	 1	 x	 half
12	 76	 x	 0	 x	 2.907	 1	 6	 full
12	 77	 x	 1	 right	 1.940	 1	 6	 full
12	 78	 x	 0	 x	 2.998	 1	 6	 full
12	 79	 x	 1	 left	 5.266	 1	 1.7	 full
12	 80	 R	 0	 x	 6.346	 1	 x	 half
12	 81	 x	 0	 x	 5.675	 1	 1.7	 full
12	 82	 x	 0	 x	 2.029	 1	 6	 full
12	 83	 x	 0	 x	 5.162	 1	 1.7	 full
12	 84	 x	 0	 x	 4.527	 1	 1.7	 full
12	 85	 x	 1	 right	 1.829	 1	 6	 full
12	 86	 x	 1	 right	 1.760	 1	 1.7	 full
12	 87	 x	 0	 x	 2.418	 1	 6	 full
12	 88	 L	 0	 x	 4.656	 1	 x	 half
12	 89	 x	 0	 x	 2.918	 1	 6	 full
12	 90	 x	 0	 x	 2.589	 1	 6	 full
12	 91	 x	 0	 x	 2.298	 1	 6	 full
12	 92	 x	 1	 left	 7.354	 0	 1.7	 full
12	 93	 L	 1	 right	 4.406	 0	 x	 half
12	 94	 x	 1	 left	 1.639	 1	 6	 full
12	 95	 L	 0	 x	 5.716	 1	 x	 half
12	 96	 x	 1	 left	 1.666	 1	 6	 full
12	 97	 x	 1	 right	 1.719	 1	 6	 full
12	 98	 x	 0	 x	 6.915	 1	 1.7	 full
12	 99	 x	 1	 left	 6.765	 0	 1.7	 full
12	 100	 L	 0	 x	 5.174	 1	 x	 half
12	 101	 R	 1	 right	 2.388	 1	 x	 half
12	 102	 x	 0	 x	 7.763	 1	 1.7	 full
12	 103	 x	 1	 right	 1.750	 1	 6	 full
12	 104	 x	 0	 x	 2.417	 1	 6	 full
12	 105	 x	 1	 right	 2.098	 1	 1.7	 full
12	 106	 x	 1	 left	 1.630	 1	 6	 full
12	 107	 L	 1	 left	 1.670	 1	 x	 half
12	 108	 x	 1	 left	 1.548	 1	 6	 full
12	 109	 R	 0	 x	 4.356	 1	 x	 half
12	 110	 x	 0	 x	 6.646	 1	 1.7	 full
12	 111	 x	 0	 x	 5.596	 1	 1.7	 full
12	 112	 x	 1	 right	 4.806	 0	 1.7	 full
12	 113	 x	 1	 right	 5.706	 0	 1.7	 full
12	 114	 x	 0	 x	 8.369	 1	 1.7	 full
12	 115	 x	 0	 x	 7.394	 1	 1.7	 full
12	 116	 x	 1	 left	 7.070	 0	 1.7	 full
12	 117	 x	 1	 left	 10.013	 0	 1.7	 full
12	 118	 x	 1	 right	 1.730	 1	 6	 full
12	 119	 x	 1	 right	 2.259	 1	 1.7	 full
12	 120	 R	 0	 x	 6.156	 1	 x	 half
12	 121	 x	 0	 x	 2.108	 1	 6	 full
12	 122	 R	 1	 right	 1.710	 1	 x	 half
12	 123	 x	 1	 left	 1.770	 1	 1.7	 full
12	 124	 x	 0	 x	 1.798	 1	 6	 full
12	 125	 L	 1	 left	 1.519	 1	 x	 half
12	 126	 x	 1	 left	 4.577	 0	 1.7	 full
12	 127	 x	 1	 right	 6.453	 0	 1.7	 full
12	 128	 x	 1	 left	 1.639	 1	 6	 full
12	 129	 R	 1	 right	 1.749	 1	 x	 half
12	 130	 L	 1	 left	 1.528	 1	 x	 half
12	 131	 x	 0	 x	 2.188	 1	 6	 full
12	 132	 L	 0	 x	 4.387	 1	 x	 half
12	 133	 x	 1	 left	 8.214	 0	 1.7	 full
12	 134	 x	 0	 x	 8.254	 1	 1.7	 full
12	 135	 x	 1	 right	 7.574	 0	 1.7	 full
12	 136	 x	 1	 right	 11.740	 0	 1.7	 full
12	 137	 x	 0	 x	 7.704	 1	 1.7	 full
12	 138	 L	 0	 x	 5.167	 1	 x	 half
12	 139	 x	 1	 right	 1.859	 1	 6	 full
12	 140	 x	 1	 right	 3.378	 1	 1.7	 full
12	 141	 x	 0	 x	 6.833	 1	 1.7	 full
12	 142	 x	 0	 x	 2.648	 1	 6	 full
12	 143	 x	 0	 x	 1.929	 1	 6	 full
12	 144	 x	 1	 right	 1.740	 1	 6	 full
12	 145	 x	 1	 right	 1.609	 1	 6	 full
12	 146	 x	 1	 right	 1.699	 1	 1.7	 full
12	 147	 x	 1	 left	 1.549	 1	 6	 full
12	 148	 L	 1	 right	 4.048	 0	 x	 half
12	 149	 L	 0	 x	 4.967	 1	 x	 half
12	 150	 L	 0	 x	 4.756	 1	 x	 half
12	 151	 L	 0	 x	 4.815	 1	 x	 half
12	 152	 x	 0	 x	 7.573	 1	 1.7	 full
12	 153	 x	 1	 left	 1.758	 1	 6	 full
12	 154	 x	 0	 x	 2.028	 1	 6	 full
12	 155	 x	 1	 left	 1.509	 1	 6	 full
12	 156	 x	 1	 right	 1.530	 1	 6	 full
12	 157	 x	 1	 right	 2.458	 1	 1.7	 full
12	 158	 x	 1	 right	 1.469	 1	 6	 full
12	 159	 R	 0	 x	 4.975	 1	 x	 half
12	 160	 L	 1	 left	 1.678	 1	 x	 half
12	 161	 L	 0	 x	 5.215	 1	 x	 half
12	 162	 x	 1	 right	 4.327	 1	 1.7	 full
12	 163	 x	 1	 left	 1.619	 1	 6	 full
12	 164	 x	 0	 x	 2.269	 1	 6	 full
12	 165	 x	 0	 x	 2.178	 1	 6	 full
12	 166	 x	 0	 x	 5.486	 1	 1.7	 full
12	 167	 x	 1	 left	 1.690	 1	 1.7	 full
12	 168	 R	 1	 left	 1.529	 1	 x	 half
12	 169	 x	 0	 x	 6.495	 1	 1.7	 full
12	 170	 L	 1	 left	 1.658	 1	 x	 half
12	 171	 x	 1	 left	 1.818	 1	 1.7	 full
12	 172	 R	 1	 left	 1.818	 1	 x	 half
12	 173	 x	 0	 x	 5.856	 1	 1.7	 full
12	 174	 L	 0	 x	 5.476	 1	 x	 half
12	 175	 x	 0	 x	 6.096	 1	 1.7	 full
12	 176	 R	 0	 x	 5.737	 1	 x	 half
12	 177	 L	 0	 x	 5.826	 1	 x	 half
12	 178	 L	 1	 left	 2.170	 1	 x	 half
12	 179	 x	 0	 x	 5.226	 1	 1.7	 full
12	 180	 x	 0	 x	 2.248	 1	 6	 full
12	 181	 L	 1	 left	 1.730	 1	 x	 half
12	 182	 x	 1	 right	 2.074	 1	 1.7	 full
12	 183	 L	 0	 x	 3.936	 1	 x	 half
12	 184	 L	 0	 x	 3.896	 1	 x	 half
12	 185	 x	 0	 x	 2.259	 1	 6	 full
12	 186	 R	 0	 x	 4.118	 1	 x	 half
12	 187	 x	 1	 left	 1.838	 1	 6	 full
12	 188	 x	 1	 left	 1.670	 1	 6	 full
12	 189	 R	 0	 x	 4.027	 1	 x	 half
12	 190	 R	 1	 right	 1.619	 1	 x	 half
12	 191	 x	 0	 x	 4.336	 1	 1.7	 full
12	 192	 x	 0	 x	 2.138	 1	 6	 full
12	 193	 R	 0	 x	 4.797	 1	 x	 half
12	 194	 L	 0	 x	 4.417	 1	 x	 half
12	 195	 x	 1	 left	 5.026	 0	 1.7	 full
12	 196	 x	 0	 x	 2.158	 1	 6	 full
12	 197	 x	 1	 right	 5.895	 0	 1.7	 full
12	 198	 x	 0	 x	 5.846	 1	 1.7	 full
12	 199	 x	 0	 x	 2.457	 1	 6	 full
12	 200	 x	 0	 x	 4.646	 1	 1.7	 full
12	 201	 x	 0	 x	 4.517	 1	 1.7	 full
12	 202	 x	 1	 left	 2.728	 1	 1.7	 full
12	 203	 R	 0	 x	 4.517	 1	 x	 half
12	 204	 x	 0	 x	 2.448	 1	 6	 full
12	 205	 L	 1	 right	 5.535	 0	 x	 half
12	 206	 x	 0	 x	 4.627	 1	 1.7	 full
12	 207	 x	 1	 left	 9.912	 0	 1.7	 full
12	 208	 x	 0	 x	 2.309	 1	 6	 full
12	 209	 R	 0	 x	 5.926	 1	 x	 half
12	 210	 x	 1	 left	 1.838	 1	 6	 full
12	 211	 L	 1	 left	 1.719	 1	 x	 half
12	 212	 x	 1	 right	 3.098	 1	 1.7	 full
12	 213	 x	 0	 x	 1.999	 0	 1.7	 full
12	 214	 R	 0	 x	 5.036	 1	 x	 half
12	 215	 L	 0	 x	 5.277	 1	 x	 half
12	 216	 x	 1	 left	 6.414	 0	 1.7	 full
12	 217	 R	 1	 right	 1.740	 1	 x	 half
12	 218	 x	 0	 x	 5.007	 1	 1.7	 full
12	 219	 L	 1	 left	 1.699	 1	 x	 half
12	 220	 L	 0	 x	 6.066	 1	 x	 half
12	 221	 x	 0	 x	 5.016	 1	 1.7	 full
12	 222	 x	 1	 right	 1.859	 1	 1.7	 full
12	 223	 x	 0	 x	 2.299	 1	 6	 full
12	 224	 x	 1	 left	 3.966	 0	 1.7	 full
12	 225	 x	 0	 x	 7.654	 1	 1.7	 full
12	 226	 x	 0	 x	 9.263	 1	 1.7	 full
12	 227	 x	 1	 right	 2.149	 1	 6	 full
12	 228	 x	 0	 x	 2.040	 1	 6	 full
12	 229	 R	 0	 x	 6.185	 1	 x	 half
12	 230	 x	 1	 right	 1.629	 1	 6	 full
12	 231	 x	 0	 x	 7.254	 1	 1.7	 full
12	 232	 R	 1	 right	 1.649	 1	 x	 half
12	 233	 x	 0	 x	 6.225	 1	 1.7	 full
12	 234	 R	 1	 left	 2.219	 1	 x	 half
12	 235	 x	 0	 x	 1.949	 1	 6	 full
12	 236	 L	 1	 right	 4.127	 0	 x	 half
12	 237	 R	 1	 left	 2.599	 1	 x	 half
12	 238	 x	 1	 right	 1.579	 1	 6	 full
12	 239	 R	 0	 x	 5.606	 1	 x	 half
12	 240	 x	 0	 x	 1.968	 1	 6	 full
13	 1	 R	 1	 right	 4.360	 0	 x	 half
13	 2	 x	 1	 left	 2.883	 0	 1.7	 full
13	 3	 L	 1	 left	 2.837	 1	 x	 half
13	 4	 x	 1	 right	 2.840	 0	 1.7	 full
13	 5	 x	 0	 x	 3.773	 1	 6	 full
13	 6	 x	 0	 x	 3.539	 1	 6	 full
13	 7	 x	 1	 right	 1.961	 1	 6	 full
13	 8	 R	 0	 x	 3.252	 1	 x	 half
13	 9	 R	 0	 x	 3.338	 1	 x	 half
13	 10	 x	 1	 right	 2.211	 1	 6	 full
13	 11	 L	 1	 right	 3.200	 1	 x	 half
13	 12	 x	 1	 left	 1.961	 1	 6	 full
13	 13	 x	 0	 x	 3.169	 1	 1.7	 full
13	 14	 R	 1	 right	 1.960	 1	 x	 half
13	 15	 x	 0	 x	 3.469	 1	 6	 full
13	 16	 L	 1	 left	 1.830	 1	 x	 half
13	 17	 L	 0	 x	 3.199	 1	 x	 half
13	 18	 x	 0	 x	 3.158	 1	 6	 full
13	 19	 x	 0	 x	 2.910	 1	 6	 full
13	 20	 x	 0	 x	 3.210	 1	 6	 full
13	 21	 x	 1	 right	 3.331	 0	 1.7	 full
13	 22	 L	 1	 left	 1.981	 1	 x	 half
13	 23	 x	 1	 left	 2.680	 1	 1.7	 full
13	 24	 R	 1	 right	 1.857	 1	 x	 half
13	 25	 L	 1	 left	 1.920	 1	 x	 half
13	 26	 x	 0	 x	 3.869	 1	 1.7	 full
13	 27	 x	 1	 left	 2.391	 1	 1.7	 full
13	 28	 L	 1	 left	 1.761	 1	 x	 half
13	 29	 R	 0	 x	 4.350	 1	 x	 half
13	 30	 R	 0	 x	 3.529	 1	 x	 half
13	 31	 x	 0	 x	 4.199	 1	 1.7	 full
13	 32	 x	 1	 right	 2.651	 1	 1.7	 full
13	 33	 x	 1	 right	 1.711	 1	 6	 full
13	 34	 x	 1	 right	 1.702	 1	 6	 full
13	 35	 x	 0	 x	 4.088	 1	 1.7	 full
13	 36	 x	 0	 x	 3.675	 1	 1.7	 full
13	 37	 x	 1	 right	 1.821	 1	 1.7	 full
13	 38	 x	 1	 right	 1.721	 1	 6	 full
13	 39	 R	 0	 x	 4.238	 1	 x	 half
13	 40	 x	 0	 x	 3.408	 1	 6	 full
13	 41	 x	 0	 x	 3.810	 1	 6	 full
13	 42	 x	 0	 x	 3.790	 1	 6	 full
13	 43	 x	 1	 right	 2.015	 1	 1.7	 full
13	 44	 x	 1	 left	 2.069	 1	 6	 full
13	 45	 x	 0	 x	 3.569	 1	 6	 full
13	 46	 L	 0	 x	 3.719	 1	 x	 half
13	 47	 x	 1	 right	 1.681	 1	 6	 full
13	 48	 L	 0	 x	 3.647	 1	 x	 half
13	 49	 x	 0	 x	 3.289	 1	 6	 full
13	 50	 x	 0	 x	 3.306	 1	 6	 full
13	 51	 x	 0	 x	 3.431	 1	 1.7	 full
13	 52	 x	 1	 left	 2.319	 1	 1.7	 full
13	 53	 x	 1	 right	 1.692	 1	 6	 full
13	 54	 x	 0	 x	 4.579	 1	 1.7	 full
13	 55	 x	 1	 left	 2.282	 1	 1.7	 full
13	 56	 R	 0	 x	 4.968	 1	 x	 half
13	 57	 x	 0	 x	 4.499	 1	 1.7	 full
13	 58	 x	 0	 x	 4.690	 1	 1.7	 full
13	 59	 x	 1	 right	 4.538	 0	 1.7	 full
13	 60	 R	 0	 x	 5.792	 1	 x	 half
13	 61	 L	 0	 x	 4.930	 1	 x	 half
13	 62	 x	 1	 left	 1.701	 0	 6	 full
13	 63	 x	 1	 left	 2.226	 1	 1.7	 full
13	 64	 R	 0	 x	 4.988	 1	 x	 half
13	 65	 x	 0	 x	 5.249	 1	 1.7	 full
13	 66	 x	 1	 left	 2.331	 1	 1.7	 full
13	 67	 x	 0	 x	 3.830	 1	 6	 full
13	 68	 x	 1	 right	 1.802	 1	 1.7	 full
13	 69	 x	 1	 left	 1.941	 1	 1.7	 full
13	 70	 x	 0	 x	 4.879	 1	 1.7	 full
13	 71	 L	 1	 right	 2.067	 1	 x	 half
13	 72	 x	 0	 x	 3.920	 1	 6	 full
13	 73	 x	 0	 x	 4.590	 1	 1.7	 full
13	 74	 x	 0	 x	 4.379	 1	 6	 full
13	 75	 R	 1	 right	 1.891	 1	 x	 half
13	 76	 x	 0	 x	 5.278	 1	 1.7	 full
13	 77	 x	 0	 x	 3.220	 1	 6	 full
13	 78	 x	 1	 right	 1.900	 1	 6	 full
13	 79	 x	 0	 x	 5.019	 1	 1.7	 full
13	 80	 x	 1	 left	 1.699	 1	 6	 full
13	 81	 x	 1	 left	 1.832	 1	 6	 full
13	 82	 L	 0	 x	 4.899	 1	 x	 half
13	 83	 L	 0	 x	 4.770	 1	 x	 half
13	 84	 L	 0	 x	 4.469	 1	 x	 half
13	 85	 x	 0	 x	 5.437	 1	 1.7	 full
13	 86	 R	 0	 x	 5.049	 1	 x	 half
13	 87	 L	 0	 x	 5.658	 1	 x	 half
13	 88	 x	 1	 left	 5.993	 0	 1.7	 full
13	 89	 x	 0	 x	 6.587	 1	 6	 full
13	 90	 x	 1	 left	 1.776	 1	 6	 full
13	 91	 x	 1	 right	 2.815	 1	 1.7	 full
13	 92	 x	 1	 left	 2.111	 1	 1.7	 full
13	 93	 R	 0	 x	 5.274	 1	 x	 half
13	 94	 x	 0	 x	 4.509	 1	 6	 full
13	 95	 x	 1	 right	 5.588	 0	 1.7	 full
