expName,subjectId,subjectGender,subjectAge,session,block,blockType,trial,setSize,targetOri,targetPos,distrMean,dtype,dsd,targetDist,t_dist_to_prev_d,answer,rt,correct,prev_correct,blockId,tid
set_size_experiment_1,9,f,30,2,250,prime,1,36,-125,32,-35,norm,15,-90,54.1011787387,i,935.935967329,1,1,6907,17290
set_size_experiment_1,9,f,30,2,250,prime,2,36,-102,35,-35,norm,15,67,77.1011787387,i,1154.26037462,1,1,6907,17291
set_size_experiment_1,9,f,30,2,250,prime,3,36,-153,9,-35,norm,15,-62,26.1011787387,j,811.256897828,1,1,6907,17292
set_size_experiment_1,9,f,30,2,251,probe,0,36,-15,7,-96,norm,10,-81,20.401316388,j,780.055229906,1,1,6908,17293
set_size_experiment_1,9,f,30,2,251,probe,1,36,-15,0,-93,norm,10,-78,20.401316388,i,920.231364924,1,1,6908,17294
set_size_experiment_1,9,f,30,2,252,prime,0,36,85,17,173,uni,15,87.9999999999,-1.44982168099997,j,873.401729243,1,1,6909,17295
set_size_experiment_1,9,f,30,2,252,prime,1,36,62,26,173,uni,15,-69.0000000001,-24.449821681,j,873.653633559,1,1,6909,17296
set_size_experiment_1,9,f,30,2,252,prime,2,36,104,5,173,uni,15,68.9999999999,17.550178319,j,811.017460392,1,1,6909,17297
set_size_experiment_1,9,f,30,2,252,prime,3,36,75,17,173,uni,15,-82.0000000001,-11.449821681,i,857.848562765,1,1,6909,17298
set_size_experiment_1,9,f,30,2,253,probe,0,36,206,33,93,norm,10,66.9999999999,32.7785463722,j,717.408789897,1,1,6910,17299
set_size_experiment_1,9,f,30,2,253,probe,1,36,206,31,118,norm,10,-88.0000000001,32.7785463722,j,1076.4692418,1,1,6910,17300
set_size_experiment_1,9,f,30,2,254,prime,0,24,-167,21,-102,uni,15,65,74.874725412,j,701.886057274,1,1,6911,17301
set_size_experiment_1,9,f,30,2,254,prime,1,24,-176,19,-102,uni,15,74,65.874725412,i,826.868365304,1,1,6911,17302
set_size_experiment_1,9,f,30,2,254,prime,2,24,-187,10,-102,uni,15,85,54.874725412,j,702.11302783,1,1,6911,17303
set_size_experiment_1,9,f,30,2,255,probe,0,36,-147,9,-258,norm,10,69,-44.801051291,j,670.864792443,1,1,6912,17304
set_size_experiment_1,9,f,30,2,256,prime,0,8,-215,2,-110,norm,15,-75,43.154516718,i,811.234897451,0,1,6913,17305
set_size_experiment_1,9,f,30,2,256,prime,1,8,-222,5,-110,norm,15,-68,36.154516718,j,514.822718922,0,0,6913,17306
set_size_experiment_1,9,f,30,2,256,prime,2,8,-183,3,-110,norm,15,73,75.154516718,j,1154.30840878,1,0,6913,17307
set_size_experiment_1,9,f,30,2,256,prime,3,8,-187,0,-110,norm,15,77,71.154516718,i,1029.55637136,1,1,6913,17308
set_size_experiment_1,9,f,30,2,257,probe,0,36,-66,4,-126,norm,10,-60,43.418540791,j,2293.16268781,0,1,6914,17309
set_size_experiment_1,9,f,30,2,258,prime,0,24,-65,17,25,uni,15,90,60.956831667,i,1029.66453988,1,0,6915,17310
set_size_experiment_1,9,f,30,2,258,prime,1,24,-69,3,25,uni,15,-86,56.956831667,i,1248.04798152,1,1,6915,17311
set_size_experiment_1,9,f,30,2,258,prime,2,24,-49,5,25,uni,15,74,76.956831667,j,1216.89178104,1,1,6915,17312
set_size_experiment_1,9,f,30,2,258,prime,3,24,-86,5,25,uni,15,-69,39.956831667,i,1326.06901828,0,1,6915,17313
set_size_experiment_1,9,f,30,2,259,probe,0,36,-55,6,-153,norm,10,82,-79.414402945,j,1622.42912925,1,0,6916,17314
set_size_experiment_1,9,f,30,2,259,probe,1,36,-55,24,-174,norm,10,61,-79.414402945,i,748.875562361,1,1,6916,17315
set_size_experiment_1,9,f,30,2,260,prime,0,14,-73,8,11,uni,15,84,-79.820271936,j,686.437392587,1,1,6917,17316
set_size_experiment_1,9,f,30,2,260,prime,1,14,-70,12,11,uni,15,81,-76.820271936,i,748.900129449,1,1,6917,17317
set_size_experiment_1,9,f,30,2,260,prime,2,14,-59,8,11,uni,15,70,-65.820271936,i,982.419097074,1,1,6917,17318
set_size_experiment_1,9,f,30,2,260,prime,3,14,-73,5,11,uni,15,84,-79.820271936,i,795.746265413,0,1,6917,17319
set_size_experiment_1,9,f,30,2,261,probe,0,36,20,0,-59,norm,10,-79,8.93965942299999,j,764.480796397,1,0,6918,17320
set_size_experiment_1,9,f,30,2,262,prime,0,14,-239,3,-133,uni,15,-74,0.419150216999981,i,748.853561984,1,1,6919,17321
set_size_experiment_1,9,f,30,2,262,prime,1,14,-206,5,-133,uni,15,73,33.419150217,i,1591.19849416,1,1,6919,17322
set_size_experiment_1,9,f,30,2,262,prime,2,14,-235,0,-133,uni,15,-78,4.41915021699998,j,904.86520165,0,1,6919,17323
set_size_experiment_1,9,f,30,2,262,prime,3,14,-214,7,-133,uni,15,81,25.419150217,i,951.685303835,0,0,6919,17324
set_size_experiment_1,9,f,30,2,263,probe,0,36,-142,8,-258,norm,10,64,-8.58575953599996,j,811.258731193,1,0,6920,17325
set_size_experiment_1,9,f,30,2,263,probe,1,36,-142,11,-259,norm,10,63,-8.58575953599996,i,686.45022614,1,1,6920,17326
set_size_experiment_1,9,f,30,2,264,prime,0,8,-6,5,94,norm,15,-80,72.313358526,j,702.061326944,1,1,6921,17327
set_size_experiment_1,9,f,30,2,264,prime,1,8,-8,3,94,norm,15,-78,70.313358526,j,733.276928438,1,1,6921,17328
set_size_experiment_1,9,f,30,2,264,prime,2,8,-9,6,94,norm,15,-77,69.313358526,j,764.109723373,1,1,6921,17329
set_size_experiment_1,9,f,30,2,264,prime,3,8,20,5,94,norm,15,74,-81.686641474,j,795.664130672,1,1,6921,17330
set_size_experiment_1,9,f,30,2,265,probe,0,36,112,26,21,norm,10,89,18.177289387,j,1060.8621744,1,1,6922,17331
set_size_experiment_1,9,f,30,2,266,prime,0,8,39,5,143,norm,15,-75.9999999997,18.208634358,j,1123.02607281,1,1,6923,17332
set_size_experiment_1,9,f,30,2,266,prime,1,8,82,5,143,norm,15,61.0000000003,61.208634358,i,998.438671543,1,1,6923,17333
set_size_experiment_1,9,f,30,2,266,prime,2,8,32,4,143,norm,15,-68.9999999997,11.208634358,j,982.882205008,1,1,6923,17334
set_size_experiment_1,9,f,30,2,266,prime,3,8,65,0,143,norm,15,78.0000000003,44.208634358,j,904.882435279,1,1,6923,17335
set_size_experiment_1,9,f,30,2,267,probe,0,36,199,13,101,norm,10,82.0000000001,55.5905390736,i,811.287331683,1,1,6924,17336
set_size_experiment_1,9,f,30,2,268,prime,0,24,127,4,219,uni,15,-88,26.2890129917,j,1559.83182341,1,1,6925,17337
set_size_experiment_1,9,f,30,2,268,prime,1,24,152,6,219,uni,15,67,51.2890129917,j,1388.37188573,0,1,6925,17338
set_size_experiment_1,9,f,30,2,268,prime,2,24,119,5,219,uni,15,-80.0000000003,18.289012992,j,608.493723819,0,0,6925,17339
set_size_experiment_1,9,f,30,2,269,probe,0,36,157,9,72,norm,10,-85.0000000001,-62.3581671496,i,592.833855513,1,0,6926,17340
set_size_experiment_1,9,f,30,2,269,probe,1,36,157,34,66,norm,10,88.9999999999,-62.3581671496,j,592.877489594,1,1,6926,17341
set_size_experiment_1,9,f,30,2,270,prime,0,14,39,10,144,norm,15,-75.0000000004,-26.859297048,i,702.05216012,1,1,6927,17342
set_size_experiment_1,9,f,30,2,270,prime,1,14,49,5,144,norm,15,-85.0000000004,-16.859297048,j,1903.25330737,0,1,6927,17343
set_size_experiment_1,9,f,30,2,270,prime,2,14,83,6,144,norm,15,60.9999999996,17.140702952,j,764.454762618,1,0,6927,17344
set_size_experiment_1,9,f,30,2,271,probe,0,36,189,24,105,norm,10,-83.9999999999,45.3089030243,i,561.655287987,1,1,6928,17345
set_size_experiment_1,9,f,30,2,272,prime,0,24,-182,22,-79,norm,15,-77,73.28330475,j,717.650794043,1,1,6929,17346
set_size_experiment_1,9,f,30,2,272,prime,1,24,-179,21,-79,norm,15,-80,76.28330475,j,655.265058501,1,1,6929,17347
set_size_experiment_1,9,f,30,2,272,prime,2,24,-198,8,-79,norm,15,-61,57.28330475,i,951.425699387,0,1,6929,17348
set_size_experiment_1,9,f,30,2,272,prime,3,24,-168,9,-79,norm,15,89,87.28330475,j,483.633151208,1,0,6929,17349
set_size_experiment_1,9,f,30,2,273,probe,0,36,-168,25,-237,norm,10,-69,-89.7651954,j,577.285455784,1,1,6930,17350
set_size_experiment_1,9,f,30,2,273,probe,1,36,-168,33,-250,norm,10,-82,-89.7651954,j,624.092357742,0,1,6930,17351
set_size_experiment_1,9,f,30,2,274,prime,0,14,-54,1,28,norm,15,82,16.489949938,j,546.06985429,0,0,6931,17352
set_size_experiment_1,9,f,30,2,274,prime,1,14,-67,1,28,norm,15,-85,3.489949938,i,639.63562405,1,0,6931,17353
set_size_experiment_1,9,f,30,2,274,prime,2,14,-49,12,28,norm,15,77,21.489949938,i,1248.10591584,1,1,6931,17354
set_size_experiment_1,9,f,30,2,274,prime,3,14,-55,8,28,norm,15,83,15.489949938,i,904.842101254,1,1,6931,17355
set_size_experiment_1,9,f,30,2,275,probe,0,36,28,21,-37,norm,10,-65,0.103606913999982,i,811.226097301,1,1,6932,17356
set_size_experiment_1,9,f,30,2,275,probe,1,36,28,14,-71,norm,10,81,0.103606913999982,i,748.863095481,1,1,6932,17357
set_size_experiment_1,9,f,30,2,276,prime,0,8,10,3,86,uni,15,76,81.302389112,j,889.173799471,0,1,6933,17358
set_size_experiment_1,9,f,30,2,276,prime,1,8,1,0,86,uni,15,85,72.302389112,i,499.342153689,1,0,6933,17359
set_size_experiment_1,9,f,30,2,276,prime,2,8,-12,5,86,uni,15,-82,59.302389112,j,951.680170413,0,1,6933,17360
set_size_experiment_1,9,f,30,2,276,prime,3,8,18,4,86,uni,15,68,89.302389112,i,920.467502303,1,0,6933,17361
set_size_experiment_1,9,f,30,2,277,probe,0,36,153,31,37,norm,10,63.9999999998,67.0076290792,i,936.070536302,0,1,6934,17362
set_size_experiment_1,9,f,30,2,278,prime,0,8,-125,5,-13,uni,15,-68,17.148993582,i,1029.43316925,1,0,6935,17363
set_size_experiment_1,9,f,30,2,278,prime,1,8,-95,4,-13,uni,15,82,47.148993582,j,1169.83774151,1,1,6935,17364
set_size_experiment_1,9,f,30,2,278,prime,2,8,-129,5,-13,uni,15,-64,13.148993582,j,1279.26211632,1,1,6935,17365
set_size_experiment_1,9,f,30,2,278,prime,3,8,-85,5,-13,uni,15,72,57.148993582,j,1076.50150902,1,1,6935,17366
set_size_experiment_1,9,f,30,2,279,probe,0,36,-72,11,-157,norm,10,-85,-58.536319616,j,904.670131642,1,1,6936,17367
set_size_experiment_1,9,f,30,2,279,probe,1,36,-72,29,-179,norm,10,73,-58.536319616,j,733.269228306,1,1,6936,17368
set_size_experiment_1,9,f,30,2,280,prime,0,36,-161,34,-65,uni,15,-84,18.184566321,j,1591.24506163,1,1,6937,17369
set_size_experiment_1,9,f,30,2,280,prime,1,36,-150,34,-65,uni,15,85,29.184566321,j,795.499861191,1,1,6937,17370
set_size_experiment_1,9,f,30,2,280,prime,2,36,-174,4,-65,uni,15,-71,5.18456632099998,j,967.165869068,1,1,6937,17371
set_size_experiment_1,9,f,30,2,281,probe,0,36,3,35,-107,norm,10,70,67.84796819,j,733.270694998,1,1,6938,17372
set_size_experiment_1,9,f,30,2,281,probe,1,36,3,28,-77,norm,10,-80,67.84796819,i,702.041893278,1,1,6938,17373
set_size_experiment_1,9,f,30,2,282,prime,0,8,-214,4,-128,norm,15,86,42.554325982,j,1669.26903177,0,1,6939,17374
set_size_experiment_1,9,f,30,2,282,prime,1,8,-190,3,-128,norm,15,62,66.554325982,j,561.708822238,0,0,6939,17375
set_size_experiment_1,9,f,30,2,282,prime,2,8,-243,7,-128,norm,15,-65,13.554325982,i,1310.55471913,1,0,6939,17376
set_size_experiment_1,9,f,30,2,283,probe,0,36,-129,8,-237,norm,10,72,-1.09639423199997,j,608.256486421,1,1,6940,17377
set_size_experiment_1,9,f,30,2,283,probe,1,36,-129,1,-207,norm,10,-78,-1.09639423199997,j,858.098633717,1,1,6940,17378
set_size_experiment_1,9,f,30,2,284,prime,0,36,39,34,108,norm,15,69,66.209560804,i,717.68636132,1,1,6941,17379
set_size_experiment_1,9,f,30,2,284,prime,1,36,-11,11,108,norm,15,-61,16.209560804,j,686.490926838,1,1,6941,17380
set_size_experiment_1,9,f,30,2,284,prime,2,36,-8,24,108,norm,15,-64,19.209560804,j,655.220691074,1,1,6941,17381
set_size_experiment_1,9,f,30,2,285,probe,0,36,127,16,22,norm,10,75.0000000001,18.7037528019,i,873.715601287,1,1,6942,17382
set_size_experiment_1,9,f,30,2,286,prime,0,14,-168,4,-93,norm,15,75,-9.91026872099997,i,1388.45988724,1,1,6943,17383
set_size_experiment_1,9,f,30,2,286,prime,1,14,-193,5,-93,norm,15,-80,-34.910268721,i,1279.24524936,1,1,6943,17384
set_size_experiment_1,9,f,30,2,286,prime,2,14,-205,13,-93,norm,15,-68,-46.910268721,j,795.676597552,1,1,6943,17385
set_size_experiment_1,9,f,30,2,287,probe,0,36,-131,16,-236,norm,10,75,-37.675573952,j,967.271470878,1,1,6944,17386
set_size_experiment_1,9,f,30,2,287,probe,1,36,-131,16,-209,norm,10,-78,-37.675573952,i,733.283528551,1,1,6944,17387
set_size_experiment_1,9,f,30,2,288,prime,0,24,7,9,114,norm,15,-73,36.123595536,j,1294.85121674,1,1,6945,17388
set_size_experiment_1,9,f,30,2,288,prime,1,24,7,17,114,norm,15,-73,36.123595536,i,1107.62837566,1,1,6945,17389
set_size_experiment_1,9,f,30,2,288,prime,2,24,18,4,114,norm,15,-84,47.123595536,j,1029.67040665,1,1,6945,17390
set_size_experiment_1,9,f,30,2,288,prime,3,24,4,18,114,norm,15,-70,33.123595536,i,811.182096546,1,1,6945,17391
set_size_experiment_1,9,f,30,2,289,probe,0,36,47,26,-21,norm,10,-68,-67.240492383,i,1091.65133525,1,1,6946,17392
set_size_experiment_1,9,f,30,2,289,probe,1,36,47,6,-63,norm,10,70,-67.240492383,j,826.620861064,1,1,6946,17393
set_size_experiment_1,9,f,30,2,290,prime,0,14,-2,11,63,uni,15,65,61.05374134,j,1560.0936279,0,1,6947,17394
set_size_experiment_1,9,f,30,2,290,prime,1,14,-13,1,63,uni,15,76,50.05374134,j,2043.66667978,1,0,6947,17395
set_size_experiment_1,9,f,30,2,290,prime,2,14,-33,1,63,uni,15,-84,30.05374134,j,1216.88738096,1,1,6947,17396
set_size_experiment_1,9,f,30,2,290,prime,3,14,-48,5,63,uni,15,-69,15.05374134,i,1669.29286551,1,1,6947,17397
set_size_experiment_1,9,f,30,2,291,probe,0,36,30,5,-44,norm,10,-74,-32.678097855,j,873.672333879,1,1,6948,17398
set_size_experiment_1,9,f,30,2,291,probe,1,36,30,13,-51,norm,10,-81,-32.678097855,j,1404.05925451,1,1,6948,17399
set_size_experiment_1,9,f,30,2,292,prime,0,14,-97,1,-15,uni,15,82,-45.74374261,i,1169.96057695,1,1,6949,17400
set_size_experiment_1,9,f,30,2,292,prime,1,14,-129,13,-15,uni,15,-66,-77.74374261,j,2308.85298997,0,1,6949,17401
set_size_experiment_1,9,f,30,2,292,prime,2,14,-122,13,-15,uni,15,-73,-70.74374261,i,936.043769176,1,0,6949,17402
set_size_experiment_1,9,f,30,2,292,prime,3,14,-89,13,-15,uni,15,74,-37.74374261,i,733.264461558,1,1,6949,17403
set_size_experiment_1,9,f,30,2,293,probe,0,36,-31,12,-127,norm,10,84,-16.422102049,i,1045.44174353,1,1,6950,17404
set_size_experiment_1,9,f,30,2,294,prime,0,24,135,22,207,uni,15,72,82.3128001096,i,1606.86569593,1,1,6951,17405
set_size_experiment_1,9,f,30,2,294,prime,1,24,108,2,207,uni,15,-81.0000000004,55.31280011,i,1325.85341458,0,1,6951,17406
set_size_experiment_1,9,f,30,2,294,prime,2,24,92,0,207,uni,15,-65.0000000004,39.31280011,i,577.0412516,1,0,6951,17407
set_size_experiment_1,9,f,30,2,294,prime,3,24,111,12,207,uni,15,-84.0000000004,58.31280011,i,935.862999413,1,1,6951,17408
set_size_experiment_1,9,f,30,2,295,probe,0,36,264,10,179,norm,10,-85,56.9446011814,i,889.233933835,1,1,6952,17409
set_size_experiment_1,9,f,30,2,295,probe,1,36,264,6,175,norm,10,-89,56.9446011814,i,717.661794232,1,1,6952,17410
set_size_experiment_1,9,f,30,2,296,prime,0,14,-117,7,-51,norm,15,66,67.341430923,i,826.864331902,1,1,6953,17411
set_size_experiment_1,9,f,30,2,296,prime,1,14,-164,13,-51,norm,15,-67,20.341430923,j,920.466035611,1,1,6953,17412
set_size_experiment_1,9,f,30,2,296,prime,2,14,-154,2,-51,norm,15,-77,30.341430923,j,1544.38462542,1,1,6953,17413
set_size_experiment_1,9,f,30,2,296,prime,3,14,-165,7,-51,norm,15,-66,19.341430923,j,858.080300069,1,1,6953,17414
set_size_experiment_1,9,f,30,2,297,probe,0,36,-140,35,-238,norm,10,82,-89.017226292,i,967.29163789,1,1,6954,17415
set_size_experiment_1,9,f,30,2,297,probe,1,36,-140,23,-216,norm,10,-76,-89.017226292,j,670.855992293,1,1,6954,17416
set_size_experiment_1,9,f,30,2,298,prime,0,36,-49,29,17,norm,15,66,-12.538348081,i,873.65876698,0,1,6955,17417
set_size_experiment_1,9,f,30,2,298,prime,1,36,-46,6,17,norm,15,63,-9.53834808100004,i,639.662391176,1,0,6955,17418
set_size_experiment_1,9,f,30,2,298,prime,2,36,-60,8,17,norm,15,77,-23.538348081,j,748.889862606,0,1,6955,17419
set_size_experiment_1,9,f,30,2,299,probe,0,36,-9,0,-73,norm,10,-64,-25.980057777,j,889.284901375,1,0,6956,17420
set_size_experiment_1,9,f,30,2,300,prime,0,24,102,4,185,uni,15,83.0000000004,-4.85178718600002,i,966.937065148,1,1,6957,17421
set_size_experiment_1,9,f,30,2,300,prime,1,24,94,13,185,uni,15,-88.9999999996,-12.851787186,i,624.027823303,1,1,6957,17422
set_size_experiment_1,9,f,30,2,300,prime,2,24,101,21,185,uni,15,84.0000000004,-5.85178718600002,i,561.477451607,1,1,6957,17423
set_size_experiment_1,9,f,30,2,301,probe,0,36,184,11,78,norm,10,73.9999999997,-0.990469277100004,i,717.643093911,1,1,6958,17424
set_size_experiment_1,9,f,30,2,302,prime,0,24,-40,23,26,norm,15,66,61.502130863,i,717.639427182,1,1,6959,17425
set_size_experiment_1,9,f,30,2,302,prime,1,24,-68,7,26,norm,15,-86,33.502130863,j,1045.24924023,0,1,6959,17426
set_size_experiment_1,9,f,30,2,302,prime,2,24,-71,2,26,norm,15,-83,30.502130863,j,764.478229687,1,0,6959,17427
set_size_experiment_1,9,f,30,2,303,probe,0,36,-30,6,-147,norm,10,63,-55.496014133,i,655.265425174,1,1,6960,17428
set_size_experiment_1,9,f,30,2,303,probe,1,36,-30,2,-147,norm,10,63,-55.496014133,i,826.751763307,1,1,6960,17429
set_size_experiment_1,9,f,30,2,304,prime,0,14,-84,8,-20,uni,15,64,62.65038041,i,1138.73067521,1,1,6961,17430
set_size_experiment_1,9,f,30,2,304,prime,1,14,-90,4,-20,uni,15,70,56.65038041,j,920.29553269,1,1,6961,17431
set_size_experiment_1,9,f,30,2,304,prime,2,14,-115,9,-20,uni,15,-85,31.65038041,i,1809.43966669,0,1,6961,17432
set_size_experiment_1,9,f,30,2,304,prime,3,14,-84,4,-20,uni,15,64,62.65038041,i,982.833804179,0,0,6961,17433
set_size_experiment_1,9,f,30,2,305,probe,0,36,2,27,-102,norm,10,76,22.362307638,i,608.453023122,0,0,6962,17434
set_size_experiment_1,9,f,30,2,305,probe,1,36,2,7,-76,norm,10,-78,22.362307638,i,592.668486013,1,0,6962,17435
set_size_experiment_1,9,f,30,2,306,prime,0,14,-202,6,-109,uni,15,-87,53.359942274,i,1778.22479854,1,1,6963,17436
set_size_experiment_1,9,f,30,2,306,prime,1,14,-197,2,-109,uni,15,88,58.359942274,i,842.367997531,1,1,6963,17437
set_size_experiment_1,9,f,30,2,306,prime,2,14,-178,7,-109,uni,15,69,77.359942274,i,624.061557215,1,1,6963,17438
set_size_experiment_1,9,f,30,2,307,probe,0,36,-93,19,-190,norm,10,83,16.386075937,j,857.467222898,1,1,6964,17439
set_size_experiment_1,9,f,30,2,308,prime,0,14,141,13,207,norm,15,66,-29.3470044239,j,1544.09165373,1,1,6965,17440
set_size_experiment_1,9,f,30,2,308,prime,1,14,127,8,207,norm,15,80,-43.3470044239,j,1606.83966215,0,1,6965,17441
set_size_experiment_1,9,f,30,2,308,prime,2,14,107,8,207,norm,15,-79.9999999999,-63.347004424,i,967.265970784,0,0,6965,17442
set_size_experiment_1,9,f,30,2,309,probe,0,36,174,7,58,norm,10,64.0000000004,-32.9591139945,j,842.159727297,1,0,6966,17443
set_size_experiment_1,9,f,30,2,310,prime,0,36,-140,32,-31,norm,15,-71,-17.623783674,i,1092.03634185,1,1,6967,17444
set_size_experiment_1,9,f,30,2,310,prime,1,36,-99,2,-31,norm,15,68,23.376216326,j,842.341597079,1,1,6967,17445
set_size_experiment_1,9,f,30,2,310,prime,2,36,-105,22,-31,norm,15,74,17.376216326,i,920.474835762,1,1,6967,17446
set_size_experiment_1,9,f,30,2,310,prime,3,36,-145,9,-31,norm,15,-66,-22.623783674,j,811.248831023,1,1,6967,17447
set_size_experiment_1,9,f,30,2,311,probe,0,36,-113,17,-185,norm,10,-72,-81.947562024,j,826.837198104,1,1,6968,17448
set_size_experiment_1,9,f,30,2,312,prime,0,36,-137,1,-58,norm,15,79,48.254127761,j,951.660370074,1,1,6969,17449
set_size_experiment_1,9,f,30,2,312,prime,1,36,-138,1,-58,norm,15,80,47.254127761,i,1279.11508047,1,1,6969,17450
set_size_experiment_1,9,f,30,2,312,prime,2,36,-141,23,-58,norm,15,83,44.254127761,j,1014.08533962,1,1,6969,17451
set_size_experiment_1,9,f,30,2,313,probe,0,36,-64,13,-160,norm,10,84,-5.91233349599997,i,889.263634343,1,1,6970,17452
set_size_experiment_1,9,f,30,2,314,prime,0,24,35,3,148,uni,15,-67.0000000001,14.565934928,j,1357.25015251,1,1,6971,17453
set_size_experiment_1,9,f,30,2,314,prime,1,24,56,10,148,uni,15,-88.0000000001,35.565934928,j,1435.27742271,1,1,6971,17454
set_size_experiment_1,9,f,30,2,314,prime,2,24,68,5,148,uni,15,79.9999999999,47.565934928,j,1638.04389678,1,1,6971,17455
set_size_experiment_1,9,f,30,2,315,probe,0,36,59,15,-22,norm,10,-81,-89.3846129439,j,795.6813643,1,1,6972,17456
set_size_experiment_1,9,f,30,2,316,prime,0,36,-179,23,-62,uni,15,-63,23.023138549,i,1482.07405783,1,1,6973,17457
set_size_experiment_1,9,f,30,2,316,prime,1,36,-165,25,-62,uni,15,-77,37.023138549,j,717.675727804,1,1,6973,17458
set_size_experiment_1,9,f,30,2,316,prime,2,36,-165,3,-62,uni,15,-77,37.023138549,i,717.646760641,1,1,6973,17459
set_size_experiment_1,9,f,30,2,316,prime,3,36,-181,35,-62,uni,15,-61,21.023138549,j,811.216197131,1,1,6973,17460
set_size_experiment_1,9,f,30,2,317,probe,0,36,-6,22,-109,norm,10,77,56.440264622,i,1170.08781246,1,1,6974,17461
set_size_experiment_1,9,f,30,2,317,probe,1,36,-6,30,-88,norm,10,-82,56.440264622,j,624.051290372,1,1,6974,17462
set_size_experiment_1,9,f,30,2,318,prime,0,36,130,24,218,norm,15,87.99999999995,37.9688083614,i,1606.88256288,0,1,6975,17463
set_size_experiment_1,9,f,30,2,318,prime,1,36,124,27,218,norm,15,-85.99999999965,31.968808361,j,1575.71242883,1,0,6975,17464
set_size_experiment_1,9,f,30,2,318,prime,2,36,141,34,218,norm,15,76.99999999995,48.9688083614,i,982.847737751,1,1,6975,17465
set_size_experiment_1,9,f,30,2,319,probe,0,36,231,29,117,norm,10,65.99999999985,12.8951945438,i,1653.6520642,1,1,6976,17466
set_size_experiment_1,9,f,30,2,319,probe,1,36,231,30,141,norm,10,89.99999999995,12.8951945438,i,795.658263905,1,1,6976,17467
set_size_experiment_1,9,f,30,2,320,prime,0,8,-45,4,62,uni,15,-73,-5.8574957541,i,1591.25936187,1,1,6977,17468
set_size_experiment_1,9,f,30,2,320,prime,1,8,-15,4,62,uni,15,77,24.1425042459,j,1606.84442889,1,1,6977,17469
set_size_experiment_1,9,f,30,2,320,prime,2,8,-33,0,62,uni,15,-85,6.1425042459,j,1279.24854942,1,1,6977,17470
set_size_experiment_1,9,f,30,2,320,prime,3,8,0,2,62,uni,15,62,39.1425042459,i,1014.03510543,1,1,6977,17471
set_size_experiment_1,9,f,30,2,321,probe,0,36,134,8,35,norm,10,80.9999999995,71.8591950265,j,1029.62383918,1,1,6978,17472
set_size_experiment_1,9,f,30,2,322,prime,0,14,-40,5,72,uni,15,-68,-74.60854442,i,795.453660399,0,1,6979,17473
set_size_experiment_1,9,f,30,2,322,prime,1,14,-19,5,72,uni,15,-89,-53.60854442,j,920.177097327,1,0,6979,17474
set_size_experiment_1,9,f,30,2,322,prime,2,14,1,13,72,uni,15,71,-33.60854442,i,795.397192765,1,1,6979,17475
set_size_experiment_1,9,f,30,2,323,probe,0,36,108,24,36,norm,10,-72,35.993280294,j,748.872628978,1,1,6980,17476
set_size_experiment_1,9,f,30,2,323,probe,1,36,108,28,30,norm,10,-78,35.993280294,j,1013.86093578,1,1,6980,17477
set_size_experiment_1,9,f,30,2,324,prime,0,36,26,13,107,norm,15,81,-4.511040251,j,982.971673208,1,1,6981,17478
set_size_experiment_1,9,f,30,2,324,prime,1,36,42,9,107,norm,15,65,11.488959749,j,1435.25872239,0,1,6981,17479
set_size_experiment_1,9,f,30,2,324,prime,2,36,35,30,107,norm,15,72,4.488959749,j,733.067558184,1,0,6981,17480
set_size_experiment_1,9,f,30,2,325,probe,0,36,142,9,52,norm,10,-89.9999999997,34.7179455227,j,795.680630954,1,1,6982,17481
set_size_experiment_1,9,f,30,2,326,prime,0,8,-131,0,-70,norm,15,61,-2.55555783800003,j,1326.05728474,1,1,6983,17482
set_size_experiment_1,9,f,30,2,326,prime,1,8,-149,0,-70,norm,15,79,-20.555557838,i,1622.46799658,0,1,6983,17483
set_size_experiment_1,9,f,30,2,326,prime,2,8,-132,3,-70,norm,15,62,-3.55555783800003,j,1638.09193093,0,0,6983,17484
set_size_experiment_1,9,f,30,2,327,probe,0,36,-56,9,-131,norm,10,-75,13.670332146,i,1138.88247781,1,0,6984,17485
set_size_experiment_1,9,f,30,2,328,prime,0,8,-102,1,0,norm,15,-78,29.159643458,j,1326.03198431,1,1,6985,17486
set_size_experiment_1,9,f,30,2,328,prime,1,8,-80,0,0,norm,15,80,51.159643458,i,1575.62296063,0,1,6985,17487
set_size_experiment_1,9,f,30,2,328,prime,2,8,-80,6,0,norm,15,80,51.159643458,j,1326.02465085,0,0,6985,17488
set_size_experiment_1,9,f,30,2,328,prime,3,8,-83,0,0,norm,15,83,48.159643458,i,1091.77747075,1,0,6985,17489
set_size_experiment_1,9,f,30,2,329,probe,0,36,3,7,-92,norm,10,85,3.60786752800001,j,686.454259543,1,1,6986,17490
set_size_experiment_1,9,f,30,2,329,probe,1,36,3,11,-106,norm,10,71,3.60786752800001,j,639.66789127,1,1,6986,17491
set_size_experiment_1,9,f,30,2,330,prime,0,8,5,2,106,norm,15,-79,-69.674285919,j,702.081860629,1,1,6987,17492
set_size_experiment_1,9,f,30,2,330,prime,1,8,30,2,106,norm,15,76,-44.674285919,i,1513.27572575,0,1,6987,17493
set_size_experiment_1,9,f,30,2,330,prime,2,8,0,2,106,norm,15,-74,-74.674285919,j,592.852555834,1,0,6987,17494
