trial_id,Subject,block_n,Trial,set_size,correctResponse,condition,keyResponse,acc,RT
14411,103,1,11,17,0,8 distractors,0,0,611
14412,103,1,12,5,0,4 distractors,0,1,749
14413,103,1,13,33,0,4 distractors,0,0,1402
14414,103,1,14,13,1,8 distractors,1,1,1527
14415,103,1,15,33,0,4 distractors,0,1,1597
14416,103,1,16,9,0,4 distractors,0,1,552
14417,103,1,17,9,0,4 distractors,0,1,656
14418,103,1,18,5,0,4 distractors,0,1,685
14419,103,1,19,21,1,4 distractors,1,1,912
14420,103,1,20,17,0,8 distractors,0,0,593
14421,103,1,21,13,0,8 distractors,0,1,1032
14422,103,1,22,9,0,4 distractors,0,1,1239
14423,103,1,23,17,0,8 distractors,0,1,1316
14424,103,1,24,17,1,8 distractors,1,1,949
14425,103,1,25,21,0,4 distractors,0,0,999
14426,103,1,26,17,1,8 distractors,1,0,1046
14427,103,1,27,9,1,8 distractors,1,1,1222
14428,103,1,28,13,1,4 distractors,1,1,1060
14429,103,1,29,33,0,4 distractors,0,1,1264
14430,103,1,30,9,1,8 distractors,1,1,1260
14431,103,1,31,9,0,8 distractors,0,0,2561
14432,103,1,32,9,1,8 distractors,1,0,1127
14433,103,1,33,17,1,8 distractors,1,0,902
14434,103,1,34,21,1,4 distractors,1,1,1606
14435,103,1,35,13,0,4 distractors,0,1,1185
14436,103,1,36,13,1,8 distractors,1,1,1377
14437,103,1,37,21,1,4 distractors,1,0,517
14438,103,1,38,9,1,8 distractors,1,0,1630
14439,103,1,39,13,0,4 distractors,0,1,2486
14440,103,1,40,21,0,4 distractors,0,1,1371
14441,103,1,41,21,1,4 distractors,1,1,1332
14442,103,1,42,17,1,8 distractors,1,1,2177
14443,103,1,43,9,0,8 distractors,0,0,1607
14444,103,1,44,33,1,4 distractors,1,0,1514
14445,103,1,45,9,1,4 distractors,1,1,2013
14446,103,1,46,9,1,4 distractors,1,1,806
14447,103,1,47,17,1,8 distractors,1,1,4432
14448,103,1,48,33,0,4 distractors,0,1,1760
14449,103,1,49,13,1,8 distractors,1,1,1217
14450,103,1,50,9,1,4 distractors,1,0,800
14451,103,1,51,13,1,4 distractors,1,1,1654
14452,103,1,52,9,0,4 distractors,0,1,706
14453,103,1,53,17,1,8 distractors,1,1,2513
14454,103,1,54,21,1,4 distractors,1,1,2441
14455,103,1,55,25,0,8 distractors,0,1,3317
14456,103,1,56,21,0,4 distractors,0,1,689
14457,103,1,57,13,0,4 distractors,0,1,1347
14458,103,1,58,33,1,4 distractors,1,1,1304
14459,103,1,59,37,1,8 distractors,1,1,1568
14460,103,1,60,13,1,8 distractors,1,1,1244
14461,103,1,61,13,0,8 distractors,0,1,1083
14462,103,1,62,25,1,8 distractors,1,1,1913
14463,103,1,63,13,0,4 distractors,0,1,1333
14464,103,1,64,5,1,4 distractors,1,0,818
14465,103,1,65,37,0,8 distractors,0,0,946
14466,103,1,66,33,0,4 distractors,0,0,474
14467,103,1,67,17,0,8 distractors,0,1,247
14468,103,1,68,5,0,4 distractors,0,1,403
14469,103,1,69,9,1,4 distractors,1,0,245
14470,103,1,70,17,0,8 distractors,0,0,715
14471,103,1,71,33,0,4 distractors,0,1,931
14472,103,1,72,5,1,4 distractors,1,1,2138
14473,103,1,73,13,0,8 distractors,0,1,2770
14474,103,1,74,21,1,4 distractors,1,1,1454
14475,103,1,75,21,0,4 distractors,0,1,998
14476,103,1,76,33,0,4 distractors,0,1,2004
14477,103,1,77,5,1,4 distractors,1,1,1403
14478,103,1,78,9,0,4 distractors,0,1,1074
14479,103,1,79,9,1,8 distractors,1,1,1547
14480,103,1,80,13,1,4 distractors,1,1,1237
14481,103,1,81,13,0,8 distractors,0,0,2948
14482,103,1,82,25,0,8 distractors,0,0,1766
14483,103,1,83,33,1,4 distractors,1,0,850
14484,103,1,84,5,0,4 distractors,0,1,2671
14485,103,1,85,37,0,8 distractors,0,1,1066
14486,103,1,86,9,1,4 distractors,1,0,1116
14487,103,1,87,5,1,4 distractors,1,1,1392
14488,103,1,88,13,0,4 distractors,0,0,2147
14489,103,1,89,21,1,4 distractors,1,1,1346
14490,103,1,90,9,0,8 distractors,0,1,1166
14491,103,1,91,5,1,4 distractors,1,1,1743
14492,103,1,92,17,0,8 distractors,0,1,1505
14493,103,1,93,13,1,4 distractors,1,1,1273
14494,103,1,94,9,1,8 distractors,1,1,1014
14495,103,1,95,21,0,4 distractors,0,1,913
14496,103,1,96,17,0,8 distractors,0,0,2302
14497,103,1,97,5,0,4 distractors,0,1,1586
14498,103,1,98,21,1,4 distractors,1,1,1851
14499,103,1,99,9,0,8 distractors,0,0,3421
14500,103,1,100,33,1,4 distractors,1,1,2546
14501,103,1,101,5,1,4 distractors,1,1,2196
14502,103,1,102,5,1,4 distractors,1,1,648
14503,103,1,103,25,1,8 distractors,1,1,1689
14504,103,1,104,17,0,8 distractors,0,1,2080
14505,103,1,105,25,0,8 distractors,0,1,1118
14506,103,1,106,9,0,8 distractors,0,1,1878
14507,103,1,107,13,1,8 distractors,1,1,1272
14508,103,1,108,33,0,4 distractors,0,1,997
14509,103,1,109,9,1,8 distractors,1,1,1029
14510,103,1,110,25,0,8 distractors,0,1,1939
14511,103,1,111,5,0,4 distractors,0,1,1509
14512,103,1,112,17,0,8 distractors,0,1,693
14513,103,1,113,13,1,4 distractors,1,1,1438
14514,103,1,114,13,1,4 distractors,1,1,992
14515,103,1,115,25,0,8 distractors,0,1,1962
14516,103,1,116,21,1,4 distractors,1,1,2037
14517,103,1,117,5,1,4 distractors,1,1,1113
14518,103,1,118,5,0,4 distractors,0,1,1283
14519,103,1,119,17,1,8 distractors,1,1,744
14520,103,1,120,25,1,8 distractors,1,1,1102
14521,103,1,121,9,1,4 distractors,1,1,591
14522,103,1,122,9,0,4 distractors,0,1,1367
14523,103,1,123,13,0,4 distractors,0,1,1535
14524,103,1,124,25,0,8 distractors,0,1,903
14525,103,1,125,17,0,8 distractors,0,1,1409
14526,103,1,126,9,1,4 distractors,1,0,1404
14527,103,1,127,37,1,8 distractors,1,1,1314
14528,103,1,128,5,1,4 distractors,1,1,893
14529,103,1,129,37,1,8 distractors,1,1,2073
14530,103,1,130,25,0,8 distractors,0,1,1485
14531,103,1,131,13,0,8 distractors,0,1,1139
14532,103,1,132,33,1,4 distractors,1,1,1647
14533,103,1,133,13,0,8 distractors,0,1,1789
14534,103,1,134,17,0,8 distractors,0,1,1723
14535,103,1,135,9,1,4 distractors,1,1,1278
14536,103,1,136,21,0,4 distractors,0,1,2777
14537,103,1,137,37,1,8 distractors,1,1,3134
14538,103,1,138,25,1,8 distractors,1,1,1652
14539,103,1,139,13,0,8 distractors,0,1,1180
14540,103,1,140,5,1,4 distractors,1,1,1056
14541,103,1,141,37,1,8 distractors,1,1,1496
14542,103,1,142,21,1,4 distractors,1,1,697
14543,103,1,143,33,0,4 distractors,0,1,1948
14544,103,1,144,13,1,8 distractors,1,1,1509
14545,103,1,145,37,1,8 distractors,1,1,910
14546,103,1,146,13,1,4 distractors,1,1,823
14547,103,1,147,13,1,4 distractors,1,1,1764
14548,103,1,148,37,0,8 distractors,0,1,1760
14549,103,1,149,13,0,8 distractors,0,1,1314
14550,103,1,150,9,1,8 distractors,1,1,1200
14551,103,1,151,21,0,4 distractors,0,1,918
14552,103,1,152,21,1,4 distractors,1,1,1660
14553,103,1,153,13,0,4 distractors,0,1,975
14554,103,1,154,33,0,4 distractors,0,1,789
14555,103,1,155,37,0,8 distractors,0,1,1629
14556,103,1,156,9,1,4 distractors,1,1,1595
14557,103,1,157,5,0,4 distractors,0,1,914
14558,103,1,158,25,1,8 distractors,1,1,1416
14559,103,1,159,33,1,4 distractors,1,1,1231
14560,103,1,160,5,0,4 distractors,0,0,1191
14561,103,1,161,17,1,8 distractors,1,0,1849
14562,103,1,162,37,1,8 distractors,1,1,1568
14563,103,1,163,21,0,4 distractors,0,1,1164
14564,103,1,164,17,1,8 distractors,1,1,1303
14565,103,1,165,13,0,8 distractors,0,1,1846
14566,103,1,166,13,1,4 distractors,1,1,1122
14567,103,1,167,33,0,4 distractors,0,1,673
14568,103,1,168,5,0,4 distractors,0,1,999
14569,103,1,169,5,0,4 distractors,0,1,1669
14570,103,1,170,9,1,8 distractors,1,1,1762
14571,103,1,171,17,1,8 distractors,1,1,1409
14572,103,1,172,17,0,8 distractors,0,1,771
14573,103,1,173,13,1,4 distractors,1,1,1253
14574,103,1,174,9,1,8 distractors,1,1,852
14575,103,1,175,37,1,8 distractors,1,1,1939
14576,103,1,176,33,0,4 distractors,0,1,1517
14577,103,1,177,9,0,8 distractors,0,1,1682
14578,103,1,178,33,1,4 distractors,1,1,1395
14579,103,1,179,33,0,4 distractors,0,1,1175
14580,103,1,180,37,1,8 distractors,1,1,971
14581,103,1,181,5,1,4 distractors,1,1,1426
14582,103,1,182,13,1,4 distractors,1,1,1020
14583,103,1,183,25,1,8 distractors,1,1,1870
14584,103,1,184,13,1,4 distractors,1,1,1401
14585,103,1,185,9,1,8 distractors,1,1,835
14586,103,1,186,37,1,8 distractors,1,1,644
14587,103,1,187,9,0,8 distractors,0,1,726
14588,103,1,188,17,1,8 distractors,1,1,2098
14589,103,1,189,13,0,8 distractors,0,1,1244
14590,103,1,190,5,1,4 distractors,1,1,1087
14591,103,1,191,9,0,8 distractors,0,1,1053
14592,103,1,192,17,1,8 distractors,1,1,1461
14593,103,1,193,17,1,8 distractors,1,1,903
14594,103,1,194,13,0,8 distractors,0,1,1655
14595,103,1,195,5,0,4 distractors,0,1,1376
14596,103,1,196,13,1,4 distractors,1,1,1428
14597,103,1,197,13,1,8 distractors,1,1,1338
14598,103,1,198,13,0,4 distractors,0,1,1630
14599,103,1,199,25,0,8 distractors,0,1,1787
14600,103,1,200,13,1,4 distractors,1,1,1616
14601,103,1,201,37,1,8 distractors,1,1,1000
14602,103,1,202,9,0,4 distractors,0,1,842
14603,103,1,203,9,1,4 distractors,1,1,1658
14604,103,1,204,13,1,4 distractors,1,1,1068
14605,103,1,205,13,1,8 distractors,1,1,1995
14606,103,1,206,9,0,4 distractors,0,1,1423
14607,103,1,207,9,0,4 distractors,0,1,1405
14608,103,1,208,5,0,4 distractors,0,1,1251
14609,103,1,209,25,1,8 distractors,1,1,1031
14610,103,1,210,33,1,4 distractors,1,1,1576
14611,103,1,211,13,0,8 distractors,0,1,1058
14612,103,1,212,9,1,4 distractors,1,1,1379
14613,103,1,213,9,0,8 distractors,0,1,2825
14614,103,1,214,9,1,8 distractors,1,1,889
14615,103,1,215,25,0,8 distractors,0,1,1648
14616,103,1,216,17,0,8 distractors,0,1,2323
14617,103,1,217,5,0,4 distractors,0,1,1759
14618,103,1,218,9,1,8 distractors,1,1,1539
14619,103,1,219,25,0,8 distractors,0,1,864
14620,103,1,220,9,1,4 distractors,1,1,1181
14621,103,1,221,13,1,4 distractors,1,1,802
14622,103,1,222,25,0,8 distractors,0,1,1635
14623,103,1,223,21,0,4 distractors,0,1,1734
14624,103,1,224,21,0,4 distractors,0,1,1212
14625,103,1,225,5,0,4 distractors,0,1,938
14626,103,1,226,9,0,8 distractors,0,1,567
14627,103,1,227,25,1,8 distractors,1,1,1408
14628,103,1,228,25,0,8 distractors,0,1,1842
14629,103,1,229,13,1,4 distractors,1,1,683
14630,103,1,230,37,1,8 distractors,1,1,3368
14631,103,1,231,21,1,4 distractors,1,1,622
14632,103,1,232,17,0,8 distractors,0,1,1004
14633,103,1,233,37,0,8 distractors,0,1,527
14634,103,1,234,37,1,8 distractors,1,1,706
14635,103,1,235,17,1,8 distractors,1,1,1438
14636,103,1,236,21,0,4 distractors,0,1,25
14637,103,1,237,9,1,8 distractors,1,1,779
14638,103,1,238,9,0,4 distractors,0,1,1008
14639,103,1,239,9,0,8 distractors,0,1,1394
14640,103,1,240,33,1,4 distractors,1,1,713
14641,103,1,241,13,1,4 distractors,1,1,1043
14642,103,1,242,13,0,4 distractors,0,0,2515
14643,103,1,243,13,1,4 distractors,1,1,728
14644,103,1,244,13,0,8 distractors,0,1,1236
14645,103,1,245,37,0,8 distractors,0,1,1069
14646,103,1,246,13,0,8 distractors,0,1,1614
14647,103,1,247,13,1,8 distractors,1,1,1202
14648,103,1,248,9,0,4 distractors,0,1,535
14649,103,1,249,13,0,4 distractors,0,1,523
14650,103,1,250,9,1,4 distractors,1,1,622
14651,103,1,251,13,0,8 distractors,0,1,2101
14652,103,1,252,9,0,4 distractors,0,1,593
14653,103,1,253,17,0,8 distractors,0,1,1234
14654,103,1,254,25,0,8 distractors,0,1,1454
14655,103,1,255,9,1,4 distractors,1,1,1043
14656,103,1,256,21,0,4 distractors,0,1,960
14657,103,1,257,37,1,8 distractors,1,1,970
14658,103,1,258,13,1,8 distractors,1,1,1477
14659,103,1,259,25,0,8 distractors,0,1,1632
14660,103,1,260,21,0,4 distractors,0,1,686
14661,103,1,261,25,1,8 distractors,1,0,1085
14662,103,1,262,33,1,4 distractors,1,1,852
14663,103,1,263,21,0,4 distractors,0,1,1324
14664,103,1,264,25,1,8 distractors,1,1,1166
14665,103,1,265,17,0,8 distractors,0,1,1626
14666,103,1,266,9,0,8 distractors,0,1,1062
14667,103,1,267,13,1,8 distractors,1,1,1695
14668,103,1,268,37,0,8 distractors,0,1,1243
14669,103,1,269,13,1,4 distractors,1,1,821
14670,103,1,270,9,1,4 distractors,1,1,620
14671,103,1,271,33,1,4 distractors,1,1,588
14672,103,1,272,37,0,8 distractors,0,1,1648
14673,103,1,273,5,0,4 distractors,0,1,832
14674,103,1,274,25,0,8 distractors,0,1,2356
14675,103,1,275,37,1,8 distractors,1,1,1249
14676,103,1,276,9,1,8 distractors,1,0,2326
14677,103,1,277,5,1,4 distractors,1,1,2031
14678,103,1,278,21,1,4 distractors,1,1,988
14679,103,1,279,9,0,4 distractors,0,1,714
14680,103,1,280,37,1,8 distractors,1,1,1012
14681,103,1,281,37,0,8 distractors,0,1,1738
14682,103,1,282,37,0,8 distractors,0,1,1348
14683,103,1,283,13,0,8 distractors,0,1,1045
14684,103,1,284,25,1,8 distractors,1,1,1480
14685,103,1,285,13,1,8 distractors,1,1,510
14686,103,1,286,33,0,4 distractors,0,0,2401
14687,103,1,287,21,0,4 distractors,0,0,805
14688,103,1,288,9,1,8 distractors,1,0,1858
14689,103,1,289,33,0,4 distractors,0,1,1366
14690,103,1,290,21,1,4 distractors,1,1,1188
14691,103,1,291,9,1,4 distractors,1,1,2089
14692,103,1,292,13,0,4 distractors,0,1,1562
14693,103,1,293,13,1,8 distractors,1,1,2600
14694,103,1,294,5,0,4 distractors,0,1,849
14695,103,1,295,9,0,8 distractors,0,1,1334
14696,103,1,296,9,1,8 distractors,1,1,1311
14697,103,1,297,21,0,4 distractors,0,1,1397
14698,103,1,298,33,1,4 distractors,1,1,700
14699,103,1,299,13,1,4 distractors,1,1,1007
14700,103,1,300,9,1,4 distractors,1,1,1122
14701,103,1,301,13,0,4 distractors,0,1,1448
14702,103,1,302,17,0,8 distractors,0,1,1779
14703,103,1,303,9,1,4 distractors,1,1,1146
14704,103,1,304,37,1,8 distractors,1,1,1070
14705,103,1,305,33,0,4 distractors,0,1,1632
14706,103,1,306,37,1,8 distractors,1,0,3656
14707,103,1,307,13,1,4 distractors,1,1,2661
14708,103,1,308,13,0,4 distractors,0,1,1362
14709,103,1,309,9,0,4 distractors,0,1,581
14710,103,1,310,5,1,4 distractors,1,1,762
14711,103,1,311,13,0,8 distractors,0,0,1271
14712,103,1,312,13,1,8 distractors,1,1,1757
14713,103,1,313,21,0,4 distractors,0,1,690
14714,103,1,314,25,0,8 distractors,0,1,2140
14715,103,1,315,33,1,4 distractors,1,1,1293
14716,103,1,316,33,0,4 distractors,0,1,1509
14717,103,1,317,9,0,8 distractors,0,1,1048
14718,103,1,318,5,0,4 distractors,0,1,688
14719,103,1,319,17,0,8 distractors,0,1,1706
14720,103,1,320,13,0,4 distractors,0,1,1039
14721,103,1,321,13,0,4 distractors,0,1,881
14722,103,1,322,13,1,8 distractors,1,1,1274
14723,103,1,323,25,1,8 distractors,1,1,1047
14724,103,1,324,37,0,8 distractors,0,1,1077
14725,103,1,325,13,0,8 distractors,0,1,884
14726,103,1,326,21,1,4 distractors,1,1,1603
14727,103,1,327,25,1,8 distractors,1,0,2040
14728,103,1,328,9,0,8 distractors,0,1,867
14729,103,1,329,33,0,4 distractors,0,1,1560
14730,103,1,330,25,1,8 distractors,1,1,1386
14731,103,1,331,21,0,4 distractors,0,1,1395
14732,103,1,332,13,0,4 distractors,0,1,1002
14733,103,1,333,5,0,4 distractors,0,1,1311
14734,103,1,334,37,0,8 distractors,0,1,590
14735,103,1,335,17,1,8 distractors,1,1,2201
14736,103,1,336,13,1,8 distractors,1,1,1433
14737,103,1,337,21,1,4 distractors,1,1,1449
14738,103,1,338,9,0,8 distractors,0,1,1896
14739,103,1,339,33,1,4 distractors,1,1,1773
14740,103,1,340,17,1,8 distractors,1,1,1520
14741,103,1,341,13,0,4 distractors,0,1,866
14742,103,1,342,13,1,8 distractors,1,1,1351
14743,103,1,343,9,1,8 distractors,1,1,1054
14744,103,1,344,5,1,4 distractors,1,1,452
14745,103,1,345,33,1,4 distractors,1,1,1163
14746,103,1,346,21,0,4 distractors,0,1,776
14747,103,1,347,9,0,4 distractors,0,1,415
14748,103,1,348,13,1,8 distractors,1,1,1239
14749,103,1,349,9,0,8 distractors,0,1,1776
14750,103,1,350,25,1,8 distractors,1,1,550
14751,103,1,351,13,1,8 distractors,1,1,1107
14752,103,1,352,17,1,8 distractors,1,1,1711
14753,103,1,353,25,1,8 distractors,1,1,1230
14754,103,1,354,13,0,4 distractors,0,1,1388
14755,103,1,355,37,1,8 distractors,1,1,1436
14756,103,1,356,21,1,4 distractors,1,1,2250
14757,103,1,357,37,1,8 distractors,1,1,1478
14758,103,1,358,21,1,4 distractors,1,1,1102
14759,103,1,359,17,1,8 distractors,1,1,754
14760,103,1,360,17,1,8 distractors,1,1,1120
14761,103,1,361,17,0,8 distractors,0,1,1468
14762,103,1,362,21,1,4 distractors,1,1,1102
14763,103,1,363,5,1,4 distractors,1,1,549
14764,103,1,364,37,1,8 distractors,1,1,1536
14765,103,1,365,13,0,8 distractors,0,1,1873
14766,103,1,366,33,1,4 distractors,1,1,1421
14767,103,1,367,13,0,8 distractors,0,1,3466
14768,103,1,368,13,0,4 distractors,0,1,1755
14769,103,1,369,33,0,4 distractors,0,1,857
14770,103,1,370,25,0,8 distractors,0,1,995
14771,103,1,371,25,0,8 distractors,0,1,1547
14772,103,1,372,37,1,8 distractors,1,1,1693
14773,103,1,373,13,1,8 distractors,1,1,1239
14774,103,1,374,5,1,4 distractors,1,1,936
14775,103,1,375,33,1,4 distractors,1,1,2947
14776,103,1,376,13,1,8 distractors,1,1,3679
14777,103,1,377,25,0,8 distractors,0,1,1443
14778,103,1,378,21,0,4 distractors,0,1,939
14779,103,1,379,37,0,8 distractors,0,1,1008
14780,103,1,380,17,1,8 distractors,1,1,1743
14781,103,1,381,9,1,8 distractors,1,1,841
14782,103,1,382,33,1,4 distractors,1,1,817
14783,103,1,383,9,0,8 distractors,0,1,966
14784,103,1,384,21,0,4 distractors,0,1,1031
14785,103,1,385,37,1,8 distractors,1,1,928
14786,103,1,386,13,1,4 distractors,1,1,917
14787,103,1,387,13,0,4 distractors,0,1,1401
14788,103,1,388,33,0,4 distractors,0,1,1427
14789,103,1,389,5,0,4 distractors,0,1,1632
14790,103,1,390,9,1,8 distractors,1,1,1067
14791,103,1,391,33,1,4 distractors,1,1,1125
14792,103,1,392,17,1,8 distractors,1,1,1703
14793,103,1,393,37,0,8 distractors,0,1,934
14794,103,1,394,9,1,4 distractors,1,1,574
14795,103,1,395,9,0,8 distractors,0,1,1445
14796,103,1,396,17,0,8 distractors,0,1,599
14797,103,1,397,9,0,8 distractors,0,1,909
14798,103,1,398,21,0,4 distractors,0,1,479
14799,103,1,399,9,0,4 distractors,0,1,457
14800,103,1,400,9,1,8 distractors,1,1,464
14801,103,1,401,33,0,4 distractors,0,1,682
14802,103,1,402,5,0,4 distractors,0,1,798
14803,103,1,403,21,1,4 distractors,1,0,559
14804,103,1,404,33,1,4 distractors,1,1,1500
14805,103,1,405,17,1,8 distractors,1,1,1477
14806,103,1,406,37,0,8 distractors,0,0,770
14807,103,1,407,33,1,4 distractors,1,1,1014
14808,103,1,408,13,0,4 distractors,0,0,693
14809,103,1,409,21,1,4 distractors,1,0,1292
14810,103,1,410,37,0,8 distractors,0,1,1439
14811,103,1,411,9,0,8 distractors,0,1,2215
14812,103,1,412,9,0,4 distractors,0,1,986
14813,103,1,413,5,0,4 distractors,0,1,805
14814,103,1,414,33,0,4 distractors,0,1,798
14815,103,1,415,9,0,4 distractors,0,1,784
14816,103,1,416,33,1,4 distractors,1,1,1488
14817,103,1,417,33,1,4 distractors,1,1,1410
14818,103,1,418,13,1,8 distractors,1,1,1308
14819,103,1,419,9,0,4 distractors,0,1,680
14820,103,1,420,5,0,4 distractors,0,1,2349
14821,103,1,421,13,1,4 distractors,1,1,1832
14822,103,1,422,25,1,8 distractors,1,1,921
14823,103,1,423,33,0,4 distractors,0,1,959
14824,103,1,424,13,0,8 distractors,0,1,1125
14825,103,1,425,9,1,4 distractors,1,1,1466
14826,103,1,426,5,0,4 distractors,0,1,1164
14827,103,1,427,33,1,4 distractors,1,0,944
14828,103,1,428,17,1,8 distractors,1,1,673
14829,103,1,429,37,1,8 distractors,1,1,992
14830,103,1,430,9,0,4 distractors,0,1,1263
14831,103,1,431,25,0,8 distractors,0,1,587
14832,103,1,432,13,0,8 distractors,0,1,2126
14833,103,1,433,9,1,4 distractors,1,1,518
14834,103,1,434,13,1,8 distractors,1,1,919
14835,103,1,435,5,1,4 distractors,1,1,604
14836,103,1,436,21,1,4 distractors,1,1,667
14837,103,1,437,17,0,8 distractors,0,0,1912
14838,103,1,438,13,1,8 distractors,1,1,1707
14839,103,1,439,9,1,4 distractors,1,1,771
14840,103,1,440,13,0,8 distractors,0,1,1103
14841,103,1,441,13,0,8 distractors,0,1,1199
14842,103,1,442,25,1,8 distractors,1,1,1368
14843,103,1,443,17,0,8 distractors,0,1,1645
14844,103,1,444,25,0,8 distractors,0,1,848
14845,103,1,445,21,0,4 distractors,0,1,1505
14846,103,1,446,21,0,4 distractors,0,1,1514
14847,103,1,447,13,1,4 distractors,1,1,697
14848,103,1,448,13,0,4 distractors,0,1,830
14849,103,1,449,37,1,8 distractors,1,1,1586
14850,103,1,450,13,0,8 distractors,0,1,831
14851,103,1,451,21,0,4 distractors,0,0,1932
14852,103,1,452,9,1,4 distractors,1,1,998
14853,103,1,453,33,0,4 distractors,0,1,433
14854,103,1,454,13,0,8 distractors,0,0,444
14855,103,1,455,37,0,8 distractors,0,1,3304
14856,103,1,456,21,0,4 distractors,0,1,2412
14857,103,1,457,33,0,4 distractors,0,1,1565
14858,103,1,458,13,1,4 distractors,1,1,2635
14859,103,1,459,25,1,8 distractors,1,0,633
14860,103,1,460,5,1,4 distractors,1,0,2711
14861,103,1,461,33,0,4 distractors,0,1,645
14862,103,1,462,5,0,4 distractors,0,1,276
14863,103,1,463,9,1,4 distractors,1,0,22
14864,103,1,464,21,1,4 distractors,1,0,1503
14865,103,1,465,25,0,8 distractors,0,1,652
14866,103,1,466,9,0,4 distractors,0,1,416
14867,103,1,467,5,1,4 distractors,1,0,536
14868,103,1,468,25,1,8 distractors,1,0,12
14869,103,1,469,9,1,8 distractors,1,0,1
14870,103,1,470,9,1,8 distractors,1,0,246
14871,103,1,471,25,1,8 distractors,1,0,765
14872,103,1,472,37,1,8 distractors,1,0,468
14873,103,1,473,9,1,4 distractors,1,0,3545
14874,103,1,474,13,0,4 distractors,0,1,1363
14875,103,1,475,13,0,4 distractors,0,1,1045
14876,103,1,476,25,1,8 distractors,1,0,46
14877,103,1,477,37,0,8 distractors,0,1,648
14878,103,1,478,5,1,4 distractors,1,0,752
14879,103,1,479,25,0,8 distractors,0,1,867
14880,103,1,480,17,0,8 distractors,0,1,1464
14881,103,1,481,13,0,8 distractors,0,1,1427
14882,103,1,482,25,0,8 distractors,0,1,724
14883,103,1,483,17,0,8 distractors,0,1,2598
14884,103,1,484,5,1,4 distractors,1,0,4884
14885,103,1,485,21,0,4 distractors,3,0,487
14886,103,1,486,13,1,8 distractors,1,0,3585
14887,103,1,487,25,1,8 distractors,1,0,1971
14888,103,1,488,37,1,8 distractors,1,0,855
14889,103,1,489,13,1,8 distractors,3,0,4996
14890,103,1,490,17,0,8 distractors,0,0,1
14891,103,1,491,5,1,4 distractors,1,1,1806
14892,103,1,492,25,1,8 distractors,1,1,460
14893,103,1,493,5,0,4 distractors,0,0,3386
14894,103,1,494,13,0,4 distractors,0,0,1301
14895,103,1,495,25,1,8 distractors,3,0,3861
14896,103,1,496,33,1,4 distractors,1,0,1858
14897,103,1,497,9,0,8 distractors,0,1,1639
14898,103,1,498,5,1,4 distractors,1,1,1812
14899,103,1,499,33,1,4 distractors,1,1,1270
14900,103,1,500,37,1,8 distractors,1,1,2107
14901,103,1,501,21,0,4 distractors,0,0,402
14902,103,1,502,21,1,4 distractors,1,1,1288
14903,103,1,503,25,0,8 distractors,0,1,3371
14904,103,1,504,9,0,4 distractors,0,1,290
14905,103,1,505,5,1,4 distractors,1,1,3666
14906,103,1,506,13,0,8 distractors,0,0,315
14907,103,1,507,5,1,4 distractors,1,1,315
14908,103,1,508,37,1,8 distractors,1,1,331
14909,103,1,509,9,0,4 distractors,0,0,38
14910,103,1,510,13,1,4 distractors,1,1,517
14911,103,1,511,25,1,8 distractors,1,1,3353
14912,103,1,512,17,0,8 distractors,0,0,278
14913,103,1,513,25,1,8 distractors,1,0,2144
14914,103,1,514,5,1,4 distractors,1,0,461
14915,103,1,515,9,0,4 distractors,0,1,2250
14916,103,1,516,25,1,8 distractors,1,0,1275
14917,103,1,517,17,1,8 distractors,1,0,967
14918,103,1,518,9,0,8 distractors,0,0,308
14919,103,1,519,25,1,8 distractors,1,1,4250
14920,103,1,520,37,0,8 distractors,3,0,4997
14921,103,1,521,17,0,8 distractors,0,0,1629
14922,103,1,522,13,0,8 distractors,0,1,7
14923,103,1,523,13,1,8 distractors,1,0,964
14924,103,1,524,37,0,8 distractors,3,0,4999
14925,103,1,525,25,0,8 distractors,0,1,988
14926,103,1,526,21,1,4 distractors,1,1,2239
14927,103,1,527,9,1,8 distractors,1,0,2086
14928,103,1,528,37,0,8 distractors,3,0,4999
14929,103,1,529,9,1,4 distractors,3,0,4992
14930,103,1,530,9,1,8 distractors,1,0,2333
14931,103,1,531,21,1,4 distractors,1,0,922
14932,103,1,532,37,0,8 distractors,3,0,4997
14933,103,1,533,17,0,8 distractors,3,0,4998
14934,103,1,534,25,0,8 distractors,3,0,4997
14935,103,1,535,9,0,8 distractors,3,0,4996
14936,103,1,536,5,1,4 distractors,3,0,4992
14937,103,1,537,5,0,4 distractors,3,0,4995
14938,103,1,538,9,0,8 distractors,3,0,4991
14939,103,1,539,9,0,4 distractors,3,0,4993
14940,103,1,540,33,1,4 distractors,3,0,4996
14941,103,1,541,9,0,8 distractors,3,0,4993
14942,103,1,542,9,0,8 distractors,3,0,4997
14943,103,1,543,17,1,8 distractors,3,0,4994
14944,103,1,544,13,0,4 distractors,3,0,4994
14945,103,1,545,9,1,8 distractors,3,0,4989
14946,103,1,546,9,0,4 distractors,3,0,4993
14947,103,1,547,21,1,4 distractors,3,0,4995
14948,103,1,548,13,1,8 distractors,3,0,4993
14949,103,1,549,9,1,4 distractors,3,0,4993
14950,103,1,550,21,1,4 distractors,3,0,4995
14951,103,1,551,9,0,4 distractors,3,0,4992
14952,103,1,552,13,1,8 distractors,3,0,4993
14953,103,1,553,25,0,8 distractors,3,0,4996
