uid,trial,subAge,block_id,subSex,session,block,tid,response,rt,correct,target_color,target_sex,correctResponse
5,73,32,25,m,1,2,493,5,558,1,1,2,5
5,74,32,25,m,1,2,494,3,608,1,1,2,3
5,75,32,25,m,1,2,495,3,864,0,1,2,2
5,76,32,25,m,1,2,496,7,584,1,1,2,7
5,77,32,25,m,1,2,497,7,1968,0,1,2,8
5,78,32,25,m,1,2,498,6,85,1,1,2,6
5,79,32,25,m,1,2,499,3,1107,0,1,2,6
5,80,32,25,m,1,2,500,8,801,0,1,2,5
5,81,32,25,m,1,2,501,6,496,1,1,2,6
5,82,32,25,m,1,2,502,9,448,1,1,2,9
5,83,32,25,m,1,2,503,4,512,0,1,2,5
5,84,32,25,m,1,2,504,1,610,1,1,2,1
5,85,32,25,m,1,2,505,3,800,1,1,2,3
5,86,32,25,m,1,2,506,6,526,1,1,2,6
5,87,32,25,m,1,2,507,8,1034,0,1,2,6
5,88,32,25,m,1,2,508,6,281,1,1,2,6
5,89,32,25,m,1,2,509,3,576,0,1,2,1
5,90,32,25,m,1,2,510,8,312,1,1,2,8
5,91,32,25,m,1,2,511,5,316,1,1,2,5
5,92,32,25,m,1,2,512,5,766,1,1,2,5
5,93,32,25,m,1,2,513,9,490,1,1,2,9
5,94,32,25,m,1,2,514,4,121,1,1,2,4
5,95,32,25,m,1,2,515,6,296,1,1,2,6
5,96,32,25,m,1,2,516,2,545,1,1,2,2
5,97,32,25,m,1,2,517,2,438,0,1,2,6
5,98,32,25,m,1,2,518,2,334,1,1,2,2
5,99,32,25,m,1,2,519,7,232,1,1,2,7
5,100,32,25,m,1,2,520,8,402,1,1,2,8
5,101,32,25,m,1,2,521,4,347,1,1,2,4
5,102,32,25,m,1,2,522,9,688,1,1,2,9
5,103,32,25,m,1,2,523,8,575,0,1,2,2
5,104,32,25,m,1,2,524,3,331,1,1,2,3
5,105,32,25,m,1,2,525,9,270,1,1,2,9
6,1,39,6,m,1,1,526,9,196,1,2,2,9
6,2,39,6,m,1,1,527,8,1629,0,2,2,1
6,3,39,6,m,1,1,528,9,578,1,2,2,9
6,4,39,6,m,1,1,529,4,2036,0,2,2,2
6,5,39,6,m,1,1,530,5,390,1,2,2,5
6,6,39,6,m,1,1,531,1,577,1,2,2,1
6,7,39,6,m,1,1,532,3,1159,0,2,2,4
6,8,39,6,m,1,1,533,9,422,1,2,2,9
6,9,39,6,m,1,1,534,7,544,1,2,2,7
6,10,39,6,m,1,1,535,9,2276,0,2,2,2
6,11,39,6,m,1,1,536,9,751,0,2,2,3
6,12,39,6,m,1,1,537,1,687,1,2,2,1
6,13,39,6,m,1,1,538,2,2566,0,2,2,6
6,14,39,6,m,1,1,539,1,591,0,2,2,5
6,15,39,6,m,1,1,540,8,760,1,2,2,8
6,16,39,6,m,1,1,541,1,508,1,2,2,1
6,17,39,6,m,1,1,542,3,1382,1,2,2,3
6,18,39,6,m,1,1,543,9,691,1,2,2,9
6,19,39,6,m,1,1,544,6,573,1,2,2,6
6,20,39,6,m,1,1,545,9,575,0,2,2,6
6,21,39,6,m,1,1,546,3,584,1,2,2,3
6,22,39,6,m,1,1,547,6,189,1,2,2,6
6,23,39,6,m,1,1,548,9,166,1,2,2,9
6,24,39,6,m,1,1,549,9,498,1,2,2,9
6,25,39,6,m,1,1,550,2,469,1,2,2,2
6,26,39,6,m,1,1,551,7,501,0,2,2,3
6,27,39,6,m,1,1,552,8,2368,0,2,2,3
6,28,39,6,m,1,1,553,3,833,0,2,2,4
6,29,39,6,m,1,1,554,6,2104,0,2,2,4
6,30,39,6,m,1,1,555,8,489,1,2,2,8
6,31,39,6,m,1,1,556,8,1118,0,2,2,5
6,32,39,6,m,1,1,557,9,624,1,2,2,9
6,33,39,6,m,1,1,558,2,433,0,2,2,5
6,34,39,6,m,1,1,559,8,1823,0,2,2,5
6,35,39,6,m,1,1,560,1,478,1,2,2,1
6,36,39,6,m,1,1,561,5,989,0,2,2,4
6,37,39,6,m,1,1,562,9,547,1,2,2,9
6,38,39,6,m,1,1,563,8,699,0,2,2,6
6,39,39,6,m,1,1,564,5,1371,0,2,2,7
6,40,39,6,m,1,1,565,8,343,1,2,2,8
6,41,39,6,m,1,1,566,6,1182,0,2,2,5
6,42,39,6,m,1,1,567,6,400,1,2,2,6
6,43,39,6,m,1,1,568,4,601,1,2,2,4
6,44,39,6,m,1,1,569,9,2599,1,2,2,9
6,45,39,6,m,1,1,570,9,308,1,2,2,9
6,46,39,6,m,1,1,571,7,456,1,2,2,7
6,47,39,6,m,1,1,572,9,367,1,2,2,9
6,48,39,6,m,1,1,573,4,494,1,2,2,4
6,49,39,6,m,1,1,574,3,795,1,2,2,3
6,50,39,6,m,1,1,575,9,447,1,2,2,9
6,51,39,6,m,1,1,576,7,936,0,2,2,5
6,52,39,6,m,1,1,577,9,631,0,2,2,8
6,53,39,6,m,1,1,578,6,2648,0,2,2,8
6,54,39,26,m,1,2,579,3,510,1,2,2,3
6,55,39,26,m,1,2,580,4,540,0,2,2,9
6,56,39,26,m,1,2,581,7,1437,1,2,2,7
6,57,39,26,m,1,2,582,2,627,0,2,2,8
6,58,39,26,m,1,2,583,1,774,0,2,2,5
6,59,39,26,m,1,2,584,5,392,1,2,2,5
6,60,39,26,m,1,2,585,9,573,1,2,2,9
6,61,39,26,m,1,2,586,8,1066,1,2,2,8
6,62,39,26,m,1,2,587,3,269,1,2,2,3
6,63,39,26,m,1,2,588,5,449,1,2,2,5
6,64,39,26,m,1,2,589,6,1985,1,2,2,6
6,65,39,26,m,1,2,590,3,217,1,2,2,3
6,66,39,26,m,1,2,591,9,368,0,2,2,4
6,67,39,26,m,1,2,592,5,742,1,2,2,5
6,68,39,26,m,1,2,593,9,371,1,2,2,9
6,69,39,26,m,1,2,594,2,470,1,2,2,2
6,70,39,26,m,1,2,595,7,586,1,2,2,7
6,71,39,26,m,1,2,596,8,333,1,2,2,8
6,72,39,26,m,1,2,597,4,1655,0,2,2,3
6,73,39,26,m,1,2,598,9,366,1,2,2,9
6,74,39,26,m,1,2,599,2,2188,0,2,2,1
6,75,39,26,m,1,2,600,1,545,0,2,2,9
6,76,39,26,m,1,2,601,8,725,1,2,2,8
6,77,39,26,m,1,2,602,2,476,1,2,2,2
6,78,39,26,m,1,2,603,1,2104,1,2,2,1
6,79,39,26,m,1,2,604,2,1663,1,2,2,2
6,80,39,26,m,1,2,605,8,391,1,2,2,8
6,81,39,26,m,1,2,606,9,2551,0,2,2,5
6,82,39,26,m,1,2,607,8,489,1,2,2,8
6,83,39,26,m,1,2,608,6,2501,0,2,2,8
6,84,39,26,m,1,2,609,1,253,1,2,2,1
6,85,39,26,m,1,2,610,3,586,0,2,2,5
6,86,39,26,m,1,2,611,6,365,1,2,2,6
6,87,39,26,m,1,2,612,7,381,1,2,2,7
6,88,39,26,m,1,2,613,8,541,1,2,2,8
6,89,39,26,m,1,2,614,3,327,1,2,2,3
6,90,39,26,m,1,2,615,6,2106,0,2,2,5
6,91,39,26,m,1,2,616,1,294,1,2,2,1
6,92,39,26,m,1,2,617,7,536,1,2,2,7
6,93,39,26,m,1,2,618,7,693,1,2,2,7
6,94,39,26,m,1,2,619,4,301,1,2,2,4
6,95,39,26,m,1,2,620,8,504,1,2,2,8
6,96,39,26,m,1,2,621,2,618,0,2,2,6
6,97,39,26,m,1,2,622,1,1594,0,2,2,7
6,98,39,26,m,1,2,623,2,265,1,2,2,2
6,99,39,26,m,1,2,624,2,1,1,2,2,2
6,100,39,26,m,1,2,625,7,2170,0,2,2,5
6,101,39,26,m,1,2,626,4,1139,0,2,2,5
6,102,39,26,m,1,2,627,5,2010,0,2,2,4
6,103,39,26,m,1,2,628,2,391,1,2,2,2
6,104,39,26,m,1,2,629,8,735,1,2,2,8
6,105,39,26,m,1,2,630,7,1141,0,2,2,5
7,1,25,7,f,1,1,631,8,1332,1,1,1,8
7,2,25,7,f,1,1,632,1,1129,1,1,1,1
7,3,25,7,f,1,1,633,5,929,0,1,1,9
7,4,25,7,f,1,1,634,3,540,1,1,1,3
7,5,25,7,f,1,1,635,9,638,1,1,1,9
7,6,25,7,f,1,1,636,1,3685,0,1,1,7
7,7,25,7,f,1,1,637,9,5273,0,1,1,4
7,8,25,7,f,1,1,638,1,6189,0,1,1,8
7,9,25,7,f,1,1,639,3,591,1,1,1,3
7,10,25,7,f,1,1,640,7,389,1,1,1,7
7,11,25,7,f,1,1,641,6,810,1,1,1,6
7,12,25,7,f,1,1,642,5,693,1,1,1,5
7,13,25,7,f,1,1,643,6,5256,1,1,1,6
7,14,25,7,f,1,1,644,8,6676,0,1,1,9
7,15,25,7,f,1,1,645,9,2202,0,1,1,2
7,16,25,7,f,1,1,646,9,538,0,1,1,2
7,17,25,7,f,1,1,647,3,3216,0,1,1,5
7,18,25,7,f,1,1,648,1,703,1,1,1,1
7,19,25,7,f,1,1,649,4,412,1,1,1,4
7,20,25,7,f,1,1,650,2,371,1,1,1,2
7,21,25,7,f,1,1,651,9,766,0,1,1,3
7,22,25,7,f,1,1,652,3,2243,0,1,1,4
7,23,25,7,f,1,1,653,4,1103,1,1,1,4
7,24,25,7,f,1,1,654,5,3320,1,1,1,5
7,25,25,7,f,1,1,655,2,228,1,1,1,2
7,26,25,7,f,1,1,656,4,553,0,1,1,3
7,27,25,7,f,1,1,657,4,1271,0,1,1,6
7,28,25,7,f,1,1,658,8,567,1,1,1,8
7,29,25,7,f,1,1,659,5,642,0,1,1,6
7,30,25,7,f,1,1,660,8,497,0,1,1,7
7,31,25,7,f,1,1,661,8,457,0,1,1,7
7,32,25,7,f,1,1,662,7,519,1,1,1,7
7,33,25,7,f,1,1,663,5,492,1,1,1,5
7,34,25,7,f,1,1,664,6,201,1,1,1,6
7,35,25,7,f,1,1,665,3,256,1,1,1,3
7,36,25,7,f,1,1,666,5,332,1,1,1,5
7,37,25,7,f,1,1,667,2,548,0,1,1,9
7,38,25,7,f,1,1,668,8,3482,0,1,1,9
7,39,25,7,f,1,1,669,8,691,1,1,1,8
7,40,25,7,f,1,1,670,3,242,1,1,1,3
7,41,25,7,f,1,1,671,9,3972,0,1,1,4
7,42,25,7,f,1,1,672,1,1400,0,1,1,9
7,43,25,7,f,1,1,673,5,2540,0,1,1,6
7,44,25,7,f,1,1,674,4,418,1,1,1,4
7,45,25,7,f,1,1,675,9,468,1,1,1,9
7,46,25,7,f,1,1,676,5,374,1,1,1,5
7,47,25,7,f,1,1,677,6,1874,1,1,1,6
7,48,25,7,f,1,1,678,1,995,1,1,1,1
7,49,25,7,f,1,1,679,2,4290,0,1,1,7
7,50,25,7,f,1,1,680,2,91,1,1,1,2
7,51,25,7,f,1,1,681,3,427,1,1,1,3
7,52,25,7,f,1,1,682,6,1138,0,1,1,3
7,53,25,7,f,1,1,683,1,1099,1,1,1,1
7,54,25,27,f,1,2,684,5,483,1,1,1,5
7,55,25,27,f,1,2,685,6,558,1,1,1,6
7,56,25,27,f,1,2,686,5,711,0,1,1,6
7,57,25,27,f,1,2,687,3,645,0,1,1,5
7,58,25,27,f,1,2,688,7,1459,1,1,1,7
7,59,25,27,f,1,2,689,9,1213,1,1,1,9
7,60,25,27,f,1,2,690,7,293,1,1,1,7
7,61,25,27,f,1,2,691,3,247,0,1,1,6
7,62,25,27,f,1,2,692,3,196,1,1,1,3
7,63,25,27,f,1,2,693,5,2222,1,1,1,5
7,64,25,27,f,1,2,694,3,1418,0,1,1,2
7,65,25,27,f,1,2,695,2,91,1,1,1,2
7,66,25,27,f,1,2,696,4,184,1,1,1,4
7,67,25,27,f,1,2,697,4,145,1,1,1,4
7,68,25,27,f,1,2,698,3,344,1,1,1,3
7,69,25,27,f,1,2,699,9,857,0,1,1,8
7,70,25,27,f,1,2,700,5,552,1,1,1,5
7,71,25,27,f,1,2,701,3,4082,1,1,1,3
7,72,25,27,f,1,2,702,7,496,0,1,1,4
7,73,25,27,f,1,2,703,3,180,1,1,1,3
7,74,25,27,f,1,2,704,4,239,1,1,1,4
7,75,25,27,f,1,2,705,9,985,1,1,1,9
7,76,25,27,f,1,2,706,8,1302,0,1,1,4
7,77,25,27,f,1,2,707,8,668,1,1,1,8
7,78,25,27,f,1,2,708,8,1350,1,1,1,8
7,79,25,27,f,1,2,709,9,526,1,1,1,9
7,80,25,27,f,1,2,710,5,442,1,1,1,5
7,81,25,27,f,1,2,711,3,908,0,1,1,7
7,82,25,27,f,1,2,712,4,1444,0,1,1,2
7,83,25,27,f,1,2,713,7,502,1,1,1,7
7,84,25,27,f,1,2,714,8,619,1,1,1,8
7,85,25,27,f,1,2,715,7,1199,0,1,1,9
7,86,25,27,f,1,2,716,2,1905,0,1,1,9
7,87,25,27,f,1,2,717,2,275,1,1,1,2
7,88,25,27,f,1,2,718,1,258,1,1,1,1
7,89,25,27,f,1,2,719,9,602,0,1,1,4
7,90,25,27,f,1,2,720,9,563,1,1,1,9
7,91,25,27,f,1,2,721,9,888,1,1,1,9
7,92,25,27,f,1,2,722,2,189,1,1,1,2
7,93,25,27,f,1,2,723,5,353,1,1,1,5
7,94,25,27,f,1,2,724,9,281,1,1,1,9
7,95,25,27,f,1,2,725,6,595,1,1,1,6
7,96,25,27,f,1,2,726,9,294,1,1,1,9
7,97,25,27,f,1,2,727,5,284,1,1,1,5
7,98,25,27,f,1,2,728,5,2025,0,1,1,6
7,99,25,27,f,1,2,729,3,165,1,1,1,3
7,100,25,27,f,1,2,730,4,292,1,1,1,4
