uidf,trial,age,usex,session,block,block_id,tid,response,rt,correct,target_color,target_sex,correctResponse
5,94,21,f,1,1,5,495,5,412,1,y,f,5
5,95,21,f,1,1,5,496,3,1333,0,y,f,4
5,96,21,f,1,1,5,497,0,276,1,y,f,0
5,97,21,f,1,1,5,498,5,711,0,y,f,8
5,98,21,f,1,1,5,499,1,490,1,y,f,1
5,99,21,f,1,1,5,500,6,143,1,y,f,6
6,0,22,f,1,1,6,501,3,2133,0,b,m,1
6,1,22,f,1,1,6,502,3,641,1,b,m,3
6,2,22,f,1,1,6,503,5,899,0,b,m,4
6,3,22,f,1,1,6,504,0,780,1,b,m,0
6,4,22,f,1,1,6,505,7,516,0,b,m,1
6,5,22,f,1,1,6,506,7,1698,1,b,m,7
6,6,22,f,1,1,6,507,2,1586,1,b,m,2
6,7,22,f,1,1,6,508,3,697,0,b,m,1
6,8,22,f,1,1,6,509,8,1470,1,b,m,8
6,9,22,f,1,1,6,510,3,209,1,b,m,3
6,10,22,f,1,1,6,511,4,708,1,b,m,4
6,11,22,f,1,1,6,512,7,1161,0,b,m,6
6,12,22,f,1,1,6,513,6,483,1,b,m,6
6,13,22,f,1,1,6,514,5,338,1,b,m,5
6,14,22,f,1,1,6,515,0,298,1,b,m,0
6,15,22,f,1,1,6,516,0,121,1,b,m,0
6,16,22,f,1,1,6,517,5,446,1,b,m,5
6,17,22,f,1,1,6,518,5,145,1,b,m,5
6,18,22,f,1,1,6,519,8,362,1,b,m,8
6,19,22,f,1,1,6,520,3,810,1,b,m,3
6,20,22,f,1,1,6,521,6,1501,0,b,m,7
6,21,22,f,1,1,6,522,6,292,1,b,m,6
6,22,22,f,1,1,6,523,2,499,1,b,m,2
6,23,22,f,1,1,6,524,1,1081,0,b,m,8
6,24,22,f,1,1,6,525,0,286,1,b,m,0
6,25,22,f,1,1,6,526,1,313,1,b,m,1
6,26,22,f,1,1,6,527,1,374,1,b,m,1
6,27,22,f,1,1,6,528,0,139,1,b,m,0
6,28,22,f,1,1,6,529,0,332,1,b,m,0
6,29,22,f,1,1,6,530,0,244,1,b,m,0
6,30,22,f,1,1,6,531,7,359,0,b,m,6
6,31,22,f,1,1,6,532,3,484,0,b,m,2
6,32,22,f,1,1,6,533,3,270,1,b,m,3
6,33,22,f,1,1,6,534,6,434,0,b,m,7
6,34,22,f,1,1,6,535,6,584,1,b,m,6
6,35,22,f,1,1,6,536,5,603,0,b,m,4
6,36,22,f,1,1,6,537,5,171,1,b,m,5
6,37,22,f,1,1,6,538,3,340,1,b,m,3
6,38,22,f,1,1,6,539,4,342,1,b,m,4
6,39,22,f,1,1,6,540,3,660,1,b,m,3
6,40,22,f,1,1,6,541,3,340,1,b,m,3
6,41,22,f,1,1,6,542,4,292,1,b,m,4
6,42,22,f,1,1,6,543,0,430,0,b,m,8
6,43,22,f,1,1,6,544,7,801,0,b,m,3
6,44,22,f,1,1,6,545,5,267,1,b,m,5
6,45,22,f,1,1,6,546,0,272,1,b,m,0
6,46,22,f,1,1,6,547,0,209,1,b,m,0
6,47,22,f,1,1,6,548,0,336,1,b,m,0
6,48,22,f,1,1,6,549,6,615,1,b,m,6
6,49,22,f,1,1,6,550,1,412,1,b,m,1
6,50,22,f,1,1,6,551,1,116,1,b,m,1
6,51,22,f,1,1,6,552,0,101,1,b,m,0
6,52,22,f,1,1,6,553,4,1088,0,b,m,6
6,53,22,f,1,1,6,554,0,323,1,b,m,0
6,54,22,f,1,1,6,555,0,67,1,b,m,0
6,55,22,f,1,1,6,556,5,447,1,b,m,5
6,56,22,f,1,1,6,557,4,317,1,b,m,4
6,57,22,f,1,1,6,558,0,162,1,b,m,0
6,58,22,f,1,1,6,559,8,508,0,b,m,7
6,59,22,f,1,1,6,560,1,267,0,b,m,3
6,60,22,f,1,1,6,561,3,365,1,b,m,3
6,61,22,f,1,1,6,562,5,543,0,b,m,8
6,62,22,f,1,1,6,563,3,397,1,b,m,3
6,63,22,f,1,1,6,564,1,821,0,b,m,7
6,64,22,f,1,1,6,565,4,908,0,b,m,8
6,65,22,f,1,1,6,566,4,619,0,b,m,1
6,66,22,f,1,1,6,567,1,170,1,b,m,1
6,67,22,f,1,1,6,568,4,288,1,b,m,4
6,68,22,f,1,1,6,569,8,383,1,b,m,8
6,69,22,f,1,1,6,570,4,148,1,b,m,4
6,70,22,f,1,1,6,571,1,256,1,b,m,1
6,71,22,f,1,1,6,572,3,392,0,b,m,4
6,72,22,f,1,1,6,573,3,405,0,b,m,5
6,73,22,f,1,1,6,574,2,142,1,b,m,2
6,74,22,f,1,1,6,575,4,349,0,b,m,7
6,75,22,f,1,1,6,576,5,203,1,b,m,5
6,76,22,f,1,1,6,577,4,411,1,b,m,4
6,77,22,f,1,1,6,578,4,317,1,b,m,4
6,78,22,f,1,1,6,579,3,258,1,b,m,3
6,79,22,f,1,1,6,580,8,848,0,b,m,2
6,80,22,f,1,1,6,581,8,660,0,b,m,6
6,81,22,f,1,1,6,582,5,404,1,b,m,5
6,82,22,f,1,1,6,583,4,270,1,b,m,4
6,83,22,f,1,1,6,584,3,173,1,b,m,3
6,84,22,f,1,1,6,585,2,179,1,b,m,2
6,85,22,f,1,1,6,586,2,201,1,b,m,2
6,86,22,f,1,1,6,587,5,212,1,b,m,5
6,87,22,f,1,1,6,588,3,379,1,b,m,3
6,88,22,f,1,1,6,589,0,421,1,b,m,0
6,89,22,f,1,1,6,590,1,464,1,b,m,1
6,90,22,f,1,1,6,591,8,375,1,b,m,8
6,91,22,f,1,1,6,592,0,156,1,b,m,0
6,92,22,f,1,1,6,593,0,119,1,b,m,0
6,93,22,f,1,1,6,594,3,888,1,b,m,3
6,94,22,f,1,1,6,595,0,426,0,b,m,7
6,95,22,f,1,1,6,596,3,694,0,b,m,4
6,96,22,f,1,1,6,597,4,212,1,b,m,4
6,97,22,f,1,1,6,598,5,515,0,b,m,6
6,98,22,f,1,1,6,599,4,316,0,b,m,7
6,99,22,f,1,1,6,600,2,184,1,b,m,2
7,0,29,f,1,1,7,601,3,1763,0,y,m,8
7,1,29,f,1,1,7,602,4,580,1,y,m,4
7,2,29,f,1,1,7,603,5,1043,0,y,m,4
7,3,29,f,1,1,7,604,5,2046,0,y,m,7
7,4,29,f,1,1,7,605,1,656,1,y,m,1
7,5,29,f,1,1,7,606,3,477,1,y,m,3
7,6,29,f,1,1,7,607,7,692,0,y,m,2
7,7,29,f,1,1,7,608,5,706,1,y,m,5
7,8,29,f,1,1,7,609,5,503,1,y,m,5
7,9,29,f,1,1,7,610,5,566,1,y,m,5
7,10,29,f,1,1,7,611,5,424,0,y,m,4
7,11,29,f,1,1,7,612,7,806,1,y,m,7
7,12,29,f,1,1,7,613,1,431,1,y,m,1
7,13,29,f,1,1,7,614,4,590,1,y,m,4
7,14,29,f,1,1,7,615,7,540,1,y,m,7
7,15,29,f,1,1,7,616,1,945,0,y,m,0
7,16,29,f,1,1,7,617,8,503,0,y,m,0
7,17,29,f,1,1,7,618,2,835,0,y,m,0
7,18,29,f,1,1,7,619,3,209,1,y,m,3
7,19,29,f,1,1,7,620,2,1652,0,y,m,0
7,20,29,f,1,1,7,621,4,470,1,y,m,4
7,21,29,f,1,1,7,622,3,481,0,y,m,1
7,22,29,f,1,1,7,623,2,562,0,y,m,8
7,23,29,f,1,1,7,624,2,847,0,y,m,6
7,24,29,f,1,1,7,625,3,882,1,y,m,3
7,25,29,f,1,1,7,626,7,11,1,y,m,7
7,26,29,f,1,1,7,627,1,284,0,y,m,7
7,27,29,f,1,1,7,628,8,421,1,y,m,8
7,28,29,f,1,1,7,629,5,382,1,y,m,5
7,29,29,f,1,1,7,630,2,353,1,y,m,2
7,30,29,f,1,1,7,631,4,622,0,y,m,2
7,31,29,f,1,1,7,632,4,0,1,y,m,4
7,32,29,f,1,1,7,633,8,312,0,y,m,6
7,33,29,f,1,1,7,634,8,162,1,y,m,8
7,34,29,f,1,1,7,635,0,0,1,y,m,0
7,35,29,f,1,1,7,636,5,674,1,y,m,5
7,36,29,f,1,1,7,637,2,588,0,y,m,7
7,37,29,f,1,1,7,638,3,538,1,y,m,3
7,38,29,f,1,1,7,639,7,163,1,y,m,7
7,39,29,f,1,1,7,640,0,308,1,y,m,0
7,40,29,f,1,1,7,641,6,369,0,y,m,4
7,41,29,f,1,1,7,642,0,154,0,y,m,3
7,42,29,f,1,1,7,643,1,683,1,y,m,1
7,43,29,f,1,1,7,644,6,1051,0,y,m,4
7,44,29,f,1,1,7,645,3,824,0,y,m,0
7,45,29,f,1,1,7,646,4,270,1,y,m,4
7,46,29,f,1,1,7,647,3,185,1,y,m,3
7,47,29,f,1,1,7,648,8,363,0,y,m,1
7,48,29,f,1,1,7,649,6,339,0,y,m,4
7,49,29,f,1,1,7,650,8,0,1,y,m,8
7,50,29,f,1,1,7,651,7,3960,1,y,m,7
7,51,29,f,1,1,7,652,8,745,1,y,m,8
7,52,29,f,1,1,7,653,8,378,1,y,m,8
7,53,29,f,1,1,7,654,5,2186,0,y,m,4
7,54,29,f,1,1,7,655,4,67,1,y,m,4
7,55,29,f,1,1,7,656,7,440,0,y,m,3
7,56,29,f,1,1,7,657,2,275,1,y,m,2
7,57,29,f,1,1,7,658,6,0,1,y,m,6
7,58,29,f,1,1,7,659,4,264,0,y,m,5
7,59,29,f,1,1,7,660,5,11,1,y,m,5
7,60,29,f,1,1,7,661,1,170,1,y,m,1
7,61,29,f,1,1,7,662,3,0,1,y,m,3
7,62,29,f,1,1,7,663,2,950,0,y,m,6
7,63,29,f,1,1,7,664,8,343,0,y,m,0
7,64,29,f,1,1,7,665,5,2704,0,y,m,4
7,65,29,f,1,1,7,666,1,380,0,y,m,5
7,66,29,f,1,1,7,667,0,396,1,y,m,0
7,67,29,f,1,1,7,668,7,114,1,y,m,7
7,68,29,f,1,1,7,669,6,0,1,y,m,6
7,69,29,f,1,1,7,670,3,751,0,y,m,7
7,70,29,f,1,1,7,671,5,1925,0,y,m,8
7,71,29,f,1,1,7,672,3,338,1,y,m,3
7,72,29,f,1,1,7,673,3,506,1,y,m,3
7,73,29,f,1,1,7,674,1,1363,1,y,m,1
7,74,29,f,1,1,7,675,2,310,1,y,m,2
7,75,29,f,1,1,7,676,2,70,1,y,m,2
7,76,29,f,1,1,7,677,2,487,0,y,m,4
7,77,29,f,1,1,7,678,1,709,0,y,m,8
7,78,29,f,1,1,7,679,2,264,0,y,m,4
7,79,29,f,1,1,7,680,6,388,0,y,m,4
7,80,29,f,1,1,7,681,0,832,1,y,m,0
7,81,29,f,1,1,7,682,0,511,1,y,m,0
7,82,29,f,1,1,7,683,2,138,1,y,m,2
7,83,29,f,1,1,7,684,3,468,0,y,m,8
7,84,29,f,1,1,7,685,6,220,1,y,m,6
7,85,29,f,1,1,7,686,4,264,0,y,m,2
7,86,29,f,1,1,7,687,3,71,1,y,m,3
7,87,29,f,1,1,7,688,7,307,1,y,m,7
7,88,29,f,1,1,7,689,3,67,1,y,m,3
7,89,29,f,1,1,7,690,6,0,1,y,m,6
7,90,29,f,1,1,7,691,5,794,0,y,m,6
7,91,29,f,1,1,7,692,0,253,1,y,m,0
7,92,29,f,1,1,7,693,7,241,1,y,m,7
7,93,29,f,1,1,7,694,2,0,1,y,m,2
7,94,29,f,1,1,7,695,7,0,1,y,m,7
7,95,29,f,1,1,7,696,2,664,0,y,m,1
7,96,29,f,1,1,7,697,3,443,0,y,m,7
7,97,29,f,1,1,7,698,4,509,0,y,m,5
7,98,29,f,1,1,7,699,2,129,0,y,m,4
7,99,29,f,1,1,7,700,8,334,0,y,m,1
8,0,18,f,1,1,8,701,6,1775,1,b,f,6
8,1,18,f,1,1,8,702,2,1462,1,b,f,2
8,2,18,f,1,1,8,703,5,2561,0,b,f,4
8,3,18,f,1,1,8,704,6,935,1,b,f,6
8,4,18,f,1,1,8,705,2,2409,0,b,f,7
8,5,18,f,1,1,8,706,4,1969,0,b,f,1
8,6,18,f,1,1,8,707,0,724,0,b,f,5
8,7,18,f,1,1,8,708,4,600,1,b,f,4
8,8,18,f,1,1,8,709,0,651,0,b,f,7
8,9,18,f,1,1,8,710,3,527,1,b,f,3
8,10,18,f,1,1,8,711,2,1331,1,b,f,2
8,11,18,f,1,1,8,712,6,2183,0,b,f,2
8,12,18,f,1,1,8,713,6,700,1,b,f,6
8,13,18,f,1,1,8,714,6,1638,0,b,f,3
8,14,18,f,1,1,8,715,2,3275,0,b,f,3
8,15,18,f,1,1,8,716,6,1900,0,b,f,1
8,16,18,f,1,1,8,717,8,665,1,b,f,8
8,17,18,f,1,1,8,718,8,524,1,b,f,8
8,18,18,f,1,1,8,719,7,633,1,b,f,7
8,19,18,f,1,1,8,720,8,1425,0,b,f,0
8,20,18,f,1,1,8,721,4,2506,0,b,f,0
8,21,18,f,1,1,8,722,8,375,0,b,f,5
8,22,18,f,1,1,8,723,0,711,0,b,f,6
8,23,18,f,1,1,8,724,4,762,1,b,f,4
8,24,18,f,1,1,8,725,6,640,0,b,f,3
8,25,18,f,1,1,8,726,5,512,1,b,f,5
8,26,18,f,1,1,8,727,6,1298,1,b,f,6
8,27,18,f,1,1,8,728,3,418,1,b,f,3
8,28,18,f,1,1,8,729,0,401,1,b,f,0
8,29,18,f,1,1,8,730,7,1320,1,b,f,7
8,30,18,f,1,1,8,731,3,646,1,b,f,3
8,31,18,f,1,1,8,732,1,591,1,b,f,1
8,32,18,f,1,1,8,733,7,551,1,b,f,7
8,33,18,f,1,1,8,734,5,442,1,b,f,5
8,34,18,f,1,1,8,735,5,486,1,b,f,5
8,35,18,f,1,1,8,736,1,728,1,b,f,1
8,36,18,f,1,1,8,737,8,478,1,b,f,8
8,37,18,f,1,1,8,738,3,688,1,b,f,3
8,38,18,f,1,1,8,739,7,226,1,b,f,7
8,39,18,f,1,1,8,740,7,265,1,b,f,7
8,40,18,f,1,1,8,741,5,534,0,b,f,2
8,41,18,f,1,1,8,742,1,1506,0,b,f,6
8,42,18,f,1,1,8,743,6,412,1,b,f,6
8,43,18,f,1,1,8,744,0,449,1,b,f,0
8,44,18,f,1,1,8,745,3,380,1,b,f,3
8,45,18,f,1,1,8,746,3,452,1,b,f,3
8,46,18,f,1,1,8,747,4,1728,1,b,f,4
8,47,18,f,1,1,8,748,1,1294,1,b,f,1
8,48,18,f,1,1,8,749,2,789,1,b,f,2
8,49,18,f,1,1,8,750,8,551,1,b,f,8
8,50,18,f,1,1,8,751,2,858,0,b,f,0
8,51,18,f,1,1,8,752,4,819,1,b,f,4
8,52,18,f,1,1,8,753,8,544,0,b,f,2
8,53,18,f,1,1,8,754,6,646,0,b,f,1
8,54,18,f,1,1,8,755,4,1819,0,b,f,2
8,55,18,f,1,1,8,756,4,1086,0,b,f,1
8,56,18,f,1,1,8,757,4,463,1,b,f,4
8,57,18,f,1,1,8,758,1,337,1,b,f,1
8,58,18,f,1,1,8,759,6,322,1,b,f,6
8,59,18,f,1,1,8,760,2,890,0,b,f,7
8,60,18,f,1,1,8,761,0,678,0,b,f,1
8,61,18,f,1,1,8,762,8,233,0,b,f,4
8,62,18,f,1,1,8,763,2,242,1,b,f,2
8,63,18,f,1,1,8,764,1,304,1,b,f,1
8,64,18,f,1,1,8,765,2,467,0,b,f,8
8,65,18,f,1,1,8,766,3,111,1,b,f,3
8,66,18,f,1,1,8,767,7,1950,0,b,f,5
8,67,18,f,1,1,8,768,7,600,1,b,f,7
8,68,18,f,1,1,8,769,1,1088,0,b,f,4
8,69,18,f,1,1,8,770,1,1178,0,b,f,2
8,70,18,f,1,1,8,771,5,966,1,b,f,5
8,71,18,f,1,1,8,772,6,470,1,b,f,6
8,72,18,f,1,1,8,773,7,433,0,b,f,0
8,73,18,f,1,1,8,774,4,1339,0,b,f,5
8,74,18,f,1,1,8,775,7,174,1,b,f,7
8,75,18,f,1,1,8,776,4,532,1,b,f,4
8,76,18,f,1,1,8,777,3,2044,1,b,f,3
8,77,18,f,1,1,8,778,1,289,1,b,f,1
8,78,18,f,1,1,8,779,3,217,1,b,f,3
8,79,18,f,1,1,8,780,7,506,1,b,f,7
8,80,18,f,1,1,8,781,4,1403,0,b,f,3
8,81,18,f,1,1,8,782,7,116,1,b,f,7
8,82,18,f,1,1,8,783,3,627,1,b,f,3
8,83,18,f,1,1,8,784,0,738,0,b,f,5
8,84,18,f,1,1,8,785,5,942,0,b,f,4
8,85,18,f,1,1,8,786,3,441,1,b,f,3
8,86,18,f,1,1,8,787,1,455,0,b,f,8
8,87,18,f,1,1,8,788,3,487,0,b,f,2
8,88,18,f,1,1,8,789,1,946,0,b,f,8
8,89,18,f,1,1,8,790,5,1613,0,b,f,1
8,90,18,f,1,1,8,791,8,542,0,b,f,5
8,91,18,f,1,1,8,792,8,275,0,b,f,1
8,92,18,f,1,1,8,793,1,362,1,b,f,1
8,93,18,f,1,1,8,794,4,407,1,b,f,4
8,94,18,f,1,1,8,795,7,873,1,b,f,7
8,95,18,f,1,1,8,796,5,849,0,b,f,3
8,96,18,f,1,1,8,797,8,670,1,b,f,8
8,97,18,f,1,1,8,798,3,1079,0,b,f,4
8,98,18,f,1,1,8,799,0,2079,0,b,f,2
8,99,18,f,1,1,8,800,3,2754,0,b,f,4
9,0,19,f,1,1,9,801,1,1362,1,y,f,1
9,1,19,f,1,1,9,802,4,963,1,y,f,4
9,2,19,f,1,1,9,803,0,2229,0,y,f,3
9,3,19,f,1,1,9,804,0,578,1,y,f,0
9,4,19,f,1,1,9,805,1,712,0,y,f,4
9,5,19,f,1,1,9,806,2,1689,1,y,f,2
9,6,19,f,1,1,9,807,1,664,0,y,f,3
9,7,19,f,1,1,9,808,1,251,1,y,f,1
9,8,19,f,1,1,9,809,7,525,1,y,f,7
9,9,19,f,1,1,9,810,2,1068,0,y,f,5
9,10,19,f,1,1,9,811,3,455,1,y,f,3
9,11,19,f,1,1,9,812,1,371,1,y,f,1
9,12,19,f,1,1,9,813,2,1485,0,y,f,0
9,13,19,f,1,1,9,814,4,716,1,y,f,4
9,14,19,f,1,1,9,815,7,493,0,y,f,1
9,15,19,f,1,1,9,816,0,727,1,y,f,0
9,16,19,f,1,1,9,817,0,291,1,y,f,0
9,17,19,f,1,1,9,818,2,805,0,y,f,1
9,18,19,f,1,1,9,819,4,0,1,y,f,4
9,19,19,f,1,1,9,820,2,527,1,y,f,2
9,20,19,f,1,1,9,821,8,75,1,y,f,8
9,21,19,f,1,1,9,822,4,740,0,y,f,2
9,22,19,f,1,1,9,823,6,1013,1,y,f,6
9,23,19,f,1,1,9,824,1,527,1,y,f,1
9,24,19,f,1,1,9,825,8,175,1,y,f,8
9,25,19,f,1,1,9,826,2,1170,0,y,f,6
9,26,19,f,1,1,9,827,1,352,1,y,f,1
9,27,19,f,1,1,9,828,3,188,1,y,f,3
9,28,19,f,1,1,9,829,3,92,1,y,f,3
9,29,19,f,1,1,9,830,4,964,0,y,f,2
9,30,19,f,1,1,9,831,8,343,1,y,f,8
9,31,19,f,1,1,9,832,1,574,0,y,f,4
9,32,19,f,1,1,9,833,2,611,1,y,f,2
9,33,19,f,1,1,9,834,4,494,0,y,f,3
9,34,19,f,1,1,9,835,5,570,0,y,f,3
9,35,19,f,1,1,9,836,5,537,1,y,f,5
9,36,19,f,1,1,9,837,4,489,1,y,f,4
9,37,19,f,1,1,9,838,1,410,1,y,f,1
9,38,19,f,1,1,9,839,8,216,1,y,f,8
9,39,19,f,1,1,9,840,4,2693,0,y,f,5
9,40,19,f,1,1,9,841,2,785,0,y,f,3
9,41,19,f,1,1,9,842,3,350,1,y,f,3
9,42,19,f,1,1,9,843,3,618,0,y,f,6
9,43,19,f,1,1,9,844,4,1042,0,y,f,1
9,44,19,f,1,1,9,845,1,341,0,y,f,3
9,45,19,f,1,1,9,846,5,637,1,y,f,5
9,46,19,f,1,1,9,847,0,1682,0,y,f,6
9,47,19,f,1,1,9,848,1,302,1,y,f,1
9,48,19,f,1,1,9,849,5,454,1,y,f,5
9,49,19,f,1,1,9,850,1,74,1,y,f,1
9,50,19,f,1,1,9,851,1,359,0,y,f,8
9,51,19,f,1,1,9,852,7,331,1,y,f,7
9,52,19,f,1,1,9,853,7,1027,1,y,f,7
9,53,19,f,1,1,9,854,8,1827,0,y,f,7
9,54,19,f,1,1,9,855,3,771,0,y,f,4
9,55,19,f,1,1,9,856,4,457,0,y,f,1
9,56,19,f,1,1,9,857,4,34,1,y,f,4
9,57,19,f,1,1,9,858,1,49,1,y,f,1
9,58,19,f,1,1,9,859,1,209,1,y,f,1
9,59,19,f,1,1,9,860,1,16,1,y,f,1
9,60,19,f,1,1,9,861,8,503,1,y,f,8
9,61,19,f,1,1,9,862,4,205,1,y,f,4
9,62,19,f,1,1,9,863,4,736,1,y,f,4
9,63,19,f,1,1,9,864,6,234,1,y,f,6
9,64,19,f,1,1,9,865,8,561,1,y,f,8
9,65,19,f,1,1,9,866,7,162,1,y,f,7
9,66,19,f,1,1,9,867,4,191,1,y,f,4
9,67,19,f,1,1,9,868,3,64,1,y,f,3
9,68,19,f,1,1,9,869,0,114,1,y,f,0
9,69,19,f,1,1,9,870,6,384,0,y,f,1
9,70,19,f,1,1,9,871,8,234,1,y,f,8
9,71,19,f,1,1,9,872,7,445,1,y,f,7
9,72,19,f,1,1,9,873,3,658,0,y,f,1
9,73,19,f,1,1,9,874,4,632,1,y,f,4
9,74,19,f,1,1,9,875,1,302,1,y,f,1
9,75,19,f,1,1,9,876,1,378,1,y,f,1
9,76,19,f,1,1,9,877,4,303,0,y,f,3
9,77,19,f,1,1,9,878,7,683,1,y,f,7
9,78,19,f,1,1,9,879,7,85,1,y,f,7
9,79,19,f,1,1,9,880,4,373,0,y,f,5
9,80,19,f,1,1,9,881,2,0,1,y,f,2
9,81,19,f,1,1,9,882,3,380,0,y,f,1
9,82,19,f,1,1,9,883,7,0,1,y,f,7
9,83,19,f,1,1,9,884,3,341,1,y,f,3
9,84,19,f,1,1,9,885,1,193,1,y,f,1
9,85,19,f,1,1,9,886,6,247,1,y,f,6
9,86,19,f,1,1,9,887,6,292,1,y,f,6
9,87,19,f,1,1,9,888,6,1167,1,y,f,6
9,88,19,f,1,1,9,889,1,238,0,y,f,5
9,89,19,f,1,1,9,890,6,250,1,y,f,6
9,90,19,f,1,1,9,891,8,468,1,y,f,8
9,91,19,f,1,1,9,892,3,653,0,y,f,2
9,92,19,f,1,1,9,893,0,454,0,y,f,8
9,93,19,f,1,1,9,894,8,205,1,y,f,8
9,94,19,f,1,1,9,895,5,336,1,y,f,5
9,95,19,f,1,1,9,896,1,1162,0,y,f,8
9,96,19,f,1,1,9,897,1,524,0,y,f,4
9,97,19,f,1,1,9,898,6,288,1,y,f,6
9,98,19,f,1,1,9,899,1,211,1,y,f,1
9,99,19,f,1,1,9,900,1,1201,0,y,f,0
10,0,19,m,1,1,10,901,1,1810,0,b,m,3
10,1,19,m,1,1,10,902,0,907,0,b,m,2
10,2,19,m,1,1,10,903,8,893,0,b,m,0
10,3,19,m,1,1,10,904,6,1703,0,b,m,7
10,4,19,m,1,1,10,905,2,788,1,b,m,2
10,5,19,m,1,1,10,906,0,450,1,b,m,0
10,6,19,m,1,1,10,907,8,67,0,b,m,5
10,7,19,m,1,1,10,908,0,195,1,b,m,0
10,8,19,m,1,1,10,909,0,209,1,b,m,0
10,9,19,m,1,1,10,910,6,1393,0,b,m,2
10,10,19,m,1,1,10,911,8,126,1,b,m,8
10,11,19,m,1,1,10,912,2,600,0,b,m,1
10,12,19,m,1,1,10,913,6,346,1,b,m,6
10,13,19,m,1,1,10,914,5,1291,0,b,m,0
10,14,19,m,1,1,10,915,4,493,0,b,m,2
10,15,19,m,1,1,10,916,8,647,1,b,m,8
10,16,19,m,1,1,10,917,3,158,0,b,m,7
10,17,19,m,1,1,10,918,6,495,1,b,m,6
10,18,19,m,1,1,10,919,4,262,1,b,m,4
10,19,19,m,1,1,10,920,6,1534,0,b,m,7
10,20,19,m,1,1,10,921,4,913,1,b,m,4
10,21,19,m,1,1,10,922,8,1454,1,b,m,8
10,22,19,m,1,1,10,923,1,561,0,b,m,0
10,23,19,m,1,1,10,924,3,310,0,b,m,2
10,24,19,m,1,1,10,925,8,761,0,b,m,7
10,25,19,m,1,1,10,926,6,854,0,b,m,1
10,26,19,m,1,1,10,927,2,439,1,b,m,2
10,27,19,m,1,1,10,928,6,176,1,b,m,6
10,28,19,m,1,1,10,929,8,179,0,b,m,4
10,29,19,m,1,1,10,930,7,351,1,b,m,7
10,30,19,m,1,1,10,931,7,1487,1,b,m,7
10,31,19,m,1,1,10,932,2,502,1,b,m,2
10,32,19,m,1,1,10,933,8,649,0,b,m,0
10,33,19,m,1,1,10,934,8,443,1,b,m,8
10,34,19,m,1,1,10,935,0,220,0,b,m,6
10,35,19,m,1,1,10,936,3,114,0,b,m,1
10,36,19,m,1,1,10,937,7,1027,0,b,m,8
10,37,19,m,1,1,10,938,6,302,1,b,m,6
10,38,19,m,1,1,10,939,1,65,0,b,m,8
10,39,19,m,1,1,10,940,7,277,0,b,m,0
10,40,19,m,1,1,10,941,6,366,0,b,m,0
10,41,19,m,1,1,10,942,0,1004,0,b,m,5
10,42,19,m,1,1,10,943,1,457,1,b,m,1
10,43,19,m,1,1,10,944,6,641,1,b,m,6
10,44,19,m,1,1,10,945,7,165,1,b,m,7
10,45,19,m,1,1,10,946,2,944,1,b,m,2
10,46,19,m,1,1,10,947,8,429,0,b,m,6
10,47,19,m,1,1,10,948,6,0,0,b,m,7
10,48,19,m,1,1,10,949,6,47,1,b,m,6
10,49,19,m,1,1,10,950,1,412,0,b,m,6
10,50,19,m,1,1,10,951,8,629,0,b,m,3
10,51,19,m,1,1,10,952,1,1032,0,b,m,6
10,52,19,m,1,1,10,953,6,335,0,b,m,1
10,53,19,m,1,1,10,954,1,27,0,b,m,2
10,54,19,m,1,1,10,955,8,254,0,b,m,4
10,55,19,m,1,1,10,956,8,249,0,b,m,5
10,56,19,m,1,1,10,957,3,0,0,b,m,5
10,57,19,m,1,1,10,958,3,200,0,b,m,4
10,58,19,m,1,1,10,959,5,553,0,b,m,0
10,59,19,m,1,1,10,960,1,0,0,b,m,7
10,60,19,m,1,1,10,961,1,839,0,b,m,6
10,61,19,m,1,1,10,962,1,920,0,b,m,2
10,62,19,m,1,1,10,963,4,513,1,b,m,4
10,63,19,m,1,1,10,964,7,1,1,b,m,7
10,64,19,m,1,1,10,965,8,356,0,b,m,7
10,65,19,m,1,1,10,966,6,0,1,b,m,6
10,66,19,m,1,1,10,967,7,630,1,b,m,7
10,67,19,m,1,1,10,968,1,205,0,b,m,0
10,68,19,m,1,1,10,969,8,213,0,b,m,4
10,69,19,m,1,1,10,970,6,224,0,b,m,0
10,70,19,m,1,1,10,971,2,1049,0,b,m,3
10,71,19,m,1,1,10,972,1,916,0,b,m,0
10,72,19,m,1,1,10,973,2,412,0,b,m,0
10,73,19,m,1,1,10,974,3,630,1,b,m,3
10,74,19,m,1,1,10,975,3,635,1,b,m,3
10,75,19,m,1,1,10,976,3,1001,0,b,m,1
10,76,19,m,1,1,10,977,6,1436,0,b,m,8
10,77,19,m,1,1,10,978,6,1,0,b,m,4
10,78,19,m,1,1,10,979,2,879,0,b,m,7
10,79,19,m,1,1,10,980,1,800,0,b,m,0
10,80,19,m,1,1,10,981,0,1222,1,b,m,0
10,81,19,m,1,1,10,982,7,929,1,b,m,7
10,82,19,m,1,1,10,983,3,686,0,b,m,6
10,83,19,m,1,1,10,984,2,75,0,b,m,5
10,84,19,m,1,1,10,985,0,143,0,b,m,5
10,85,19,m,1,1,10,986,4,383,0,b,m,8
10,86,19,m,1,1,10,987,3,236,1,b,m,3
10,87,19,m,1,1,10,988,3,96,1,b,m,3
10,88,19,m,1,1,10,989,8,293,0,b,m,2
