SubjID,BlockNr,Sequence,Trial,Stability,MeanSize,MeanSizeDeg,SetSize,BuildOrTest,TargetOri,Response,ACC,RT
11,6,42,2,2,92.5,2.5,10,0,45,45,1,836.16
11,6,42,3,2,92.5,2.5,10,0,-45,-45,1,1370.27
11,6,42,4,2,92.5,2.5,10,0,-45,-45,1,1329.56
11,6,42,5,2,55.5,1.5,20,1,45,45,1,1185.34
11,6,42,6,2,74,2,10,1,-45,-45,1,1586.7
11,6,42,7,2,92.5,2.5,30,1,-45,-45,1,1450.04
11,6,42,8,2,111,3,40,1,-45,-45,1,979.66
11,6,43,1,2,74,2,20,0,-45,-45,1,1283.41
11,6,43,2,2,74,2,20,0,45,45,1,2852.28
11,6,43,3,2,111,3,40,1,45,45,1,1500.18
11,6,43,4,2,92.5,2.5,10,1,-45,-45,1,1421.56
11,6,43,5,2,55.5,1.5,20,1,-45,-45,1,903.49
11,6,43,6,2,74,2,30,1,-45,-45,1,1107.45
11,6,44,1,1,74,2,40,0,-45,-45,1,1481.36
11,6,44,2,1,74,2,40,0,-45,-45,1,1310.59
11,6,44,3,1,74,2,20,1,45,45,1,1194.98
11,6,44,4,1,74,2,40,1,45,45,1,1380.09
11,6,44,5,1,74,2,10,1,-45,-45,1,895.55
11,6,44,6,1,74,2,30,1,-45,-45,1,768.06
11,6,45,1,2,74,2,40,0,45,45,1,3633.69
11,6,45,2,2,74,2,40,0,-45,-45,1,2358.78
11,6,45,3,2,111,3,10,1,45,45,1,835.87
11,6,45,4,2,92.5,2.5,30,1,45,45,1,1516.8
11,6,45,5,2,74,2,20,1,45,45,1,1755.91
11,6,45,6,2,55.5,1.5,40,1,45,45,1,3598.28
11,6,46,1,1,74,2,30,0,-45,-45,1,1936.61
11,6,46,2,1,74,2,30,0,45,45,1,2458.2
11,6,46,3,1,74,2,30,0,45,45,1,1223.74
11,6,46,4,1,74,2,30,0,-45,-45,1,2186.96
11,6,46,5,1,74,2,10,1,-45,-45,1,1620.04
11,6,46,6,1,74,2,20,1,45,45,1,2009.24
11,6,46,7,1,74,2,30,1,-45,-45,1,4439.11
11,6,46,8,1,74,2,40,1,45,45,1,2018.7
11,6,47,1,1,92.5,2.5,40,0,-45,-45,1,1136.17
11,6,47,2,1,92.5,2.5,40,0,-45,-45,1,1939.41
11,6,47,3,1,92.5,2.5,40,0,45,45,1,843.74
11,6,47,4,1,92.5,2.5,40,0,-45,-45,1,951.82
11,6,47,5,1,92.5,2.5,10,1,45,45,1,2447.79
11,6,47,6,1,92.5,2.5,30,1,45,45,1,1900.39
11,6,47,7,1,92.5,2.5,40,1,-45,-45,1,2864.21
11,6,47,8,1,92.5,2.5,20,1,-45,-45,1,853.01
11,6,48,1,1,74,2,10,0,45,45,1,1474.24
11,6,48,2,1,74,2,10,0,-45,-45,1,1501.99
11,6,48,3,1,74,2,30,1,-45,-45,1,904.73
11,6,48,4,1,74,2,40,1,-45,-45,1,2665.62
11,6,48,5,1,74,2,20,1,-45,-45,1,1368.44
11,6,48,6,1,74,2,10,1,45,45,1,1829.9
11,7,49,1,2,92.5,2.5,30,0,45,45,1,2688.2
11,7,49,2,2,92.5,2.5,30,0,45,45,1,1883.62
11,7,49,3,2,111,3,20,1,45,45,1,2483.05
11,7,49,4,2,74,2,30,1,-45,-45,1,927.47
11,7,49,5,2,55.5,1.5,10,1,45,45,1,960.67
11,7,49,6,2,92.5,2.5,40,1,45,45,1,1633.85
11,7,50,1,2,55.5,1.5,20,0,-45,-45,1,992.16
11,7,50,2,2,55.5,1.5,20,0,-45,-45,1,1270.24
11,7,50,3,2,55.5,1.5,20,0,-45,-45,1,730.91
11,7,50,4,2,55.5,1.5,20,0,-45,-45,1,809.95
11,7,50,5,2,111,3,10,1,-45,-45,1,1908.69
11,7,50,6,2,92.5,2.5,30,1,45,45,1,1302.65
11,7,50,7,2,55.5,1.5,40,1,-45,-45,1,1040.76
11,7,50,8,2,74,2,20,1,45,45,1,979.38
11,7,51,1,2,55.5,1.5,10,0,45,45,1,4426.78
11,7,51,2,2,55.5,1.5,10,0,-45,-45,1,1064.48
11,7,51,3,2,74,2,20,1,45,45,1,1287.89
11,7,51,4,2,92.5,2.5,10,1,45,45,1,1103.11
11,7,51,5,2,55.5,1.5,40,1,-45,-45,1,1018.61
11,7,51,6,2,111,3,30,1,-45,-45,1,1047.89
11,7,52,1,1,111,3,40,0,45,45,1,1132.99
11,7,52,2,1,111,3,40,0,-45,-45,1,950.8
11,7,52,3,1,111,3,40,1,45,45,1,1060.18
11,7,52,4,1,111,3,30,1,-45,-45,1,1946.54
11,7,52,5,1,111,3,20,1,-45,-45,1,1773.31
11,7,52,6,1,111,3,10,1,45,45,1,1024.58
11,7,53,1,1,111,3,30,0,45,45,1,1409.87
11,7,53,2,1,111,3,30,0,45,45,1,947.48
11,7,53,3,1,111,3,20,1,45,45,1,1749.02
11,7,53,4,1,111,3,10,1,45,45,1,1024.68
11,7,53,5,1,111,3,40,1,-45,-45,1,1165.83
11,7,53,6,1,111,3,30,1,-45,-45,1,823.36
11,7,54,1,2,74,2,20,0,45,45,1,852.64
11,7,54,2,2,74,2,20,0,-45,-45,1,1137.35
11,7,54,3,2,111,3,10,1,-45,-45,1,1578.8
11,7,54,4,2,74,2,30,1,45,45,1,2587.25
11,7,54,5,2,55.5,1.5,20,1,45,45,1,2398.38
11,7,54,6,2,92.5,2.5,40,1,-45,-45,1,878.85
11,7,55,1,1,74,2,20,0,45,45,1,1098.58
11,7,55,2,1,74,2,20,0,-45,-45,1,1682
11,7,55,3,1,74,2,20,0,-45,-45,1,1373.39
11,7,55,4,1,74,2,20,1,-45,-45,1,910.68
11,7,55,5,1,74,2,10,1,-45,-45,1,1323.53
11,7,55,6,1,74,2,40,1,-45,-45,1,827.5
11,7,55,7,1,74,2,30,1,-45,-45,1,2462.61
11,7,56,1,1,55.5,1.5,20,0,45,45,1,2116.53
11,7,56,2,1,55.5,1.5,20,0,45,45,1,934.19
11,7,56,3,1,55.5,1.5,20,0,45,45,1,1165.55
11,7,56,4,1,55.5,1.5,20,0,45,45,1,910.16
11,7,56,5,1,55.5,1.5,20,1,45,45,1,1865.19
11,7,56,6,1,55.5,1.5,40,1,-45,-45,1,886.98
11,7,56,7,1,55.5,1.5,10,1,45,45,1,1788.02
11,7,56,8,1,55.5,1.5,30,1,-45,-45,1,1641.49
11,8,57,1,2,55.5,1.5,30,0,45,45,1,1612.58
11,8,57,2,2,55.5,1.5,30,0,-45,-45,1,939.88
11,8,57,3,2,55.5,1.5,30,0,-45,-45,1,913.43
11,8,57,4,2,55.5,1.5,30,0,-45,-45,1,1971.24
11,8,57,5,2,74,2,10,1,-45,-45,1,811.89
11,8,57,6,2,55.5,1.5,30,1,45,45,1,1859.35
11,8,57,7,2,92.5,2.5,20,1,45,45,1,2086.99
11,8,57,8,2,111,3,40,1,45,45,1,1479.81
11,8,58,1,1,92.5,2.5,30,0,-45,-45,1,964.93
11,8,58,2,1,92.5,2.5,30,0,-45,-45,1,836.84
11,8,58,3,1,92.5,2.5,30,0,45,45,1,1808.15
11,8,58,4,1,92.5,2.5,20,1,45,45,1,2544.41
11,8,58,5,1,92.5,2.5,40,1,-45,-45,1,1004.15
11,8,58,6,1,92.5,2.5,30,1,-45,-45,1,1223.64
11,8,58,7,1,92.5,2.5,10,1,45,45,1,1372.22
11,8,59,1,2,111,3,20,0,-45,-45,1,1541.85
11,8,59,2,2,111,3,20,0,45,45,1,952.2
11,8,59,3,2,74,2,40,1,-45,-45,1,1697.77
11,8,59,4,2,92.5,2.5,20,1,-45,-45,1,1697.69
11,8,59,5,2,111,3,30,1,-45,-45,1,4883.4
11,8,59,6,2,55.5,1.5,10,1,45,45,1,2001.59
11,8,60,1,1,74,2,40,0,45,45,1,2032.73
11,8,60,2,1,74,2,40,0,-45,-45,1,2035.17
11,8,60,3,1,74,2,40,0,45,45,1,871.53
11,8,60,4,1,74,2,10,1,45,45,1,947.85
11,8,60,5,1,74,2,40,1,45,45,1,977.64
11,8,60,6,1,74,2,30,1,-45,-45,1,1620.46
11,8,60,7,1,74,2,20,1,-45,-45,1,1111.29
11,8,61,1,2,74,2,30,0,-45,-45,1,937
11,8,61,2,2,74,2,30,0,-45,-45,1,1173.26
11,8,61,3,2,55.5,1.5,30,1,45,45,1,797.27
11,8,61,4,2,74,2,40,1,45,45,1,2259.3
11,8,61,5,2,92.5,2.5,10,1,45,45,1,1294.71
11,8,61,6,2,111,3,20,1,45,45,1,1105.01
11,8,62,1,2,55.5,1.5,20,0,-45,-45,1,1845.51
11,8,62,2,2,55.5,1.5,20,0,-45,-45,1,1403.35
11,8,62,3,2,55.5,1.5,20,0,-45,-45,1,747.96
11,8,62,4,2,92.5,2.5,30,1,-45,-45,1,2210.35
11,8,62,5,2,74,2,20,1,45,45,1,1542.05
11,8,62,6,2,111,3,10,1,45,45,1,1711.69
11,8,62,7,2,55.5,1.5,40,1,45,45,1,1131.38
11,8,63,1,1,111,3,20,0,-45,-45,1,1562.39
11,8,63,2,1,111,3,20,0,-45,-45,1,1292.99
11,8,63,3,1,111,3,20,0,-45,-45,1,970.84
11,8,63,4,1,111,3,10,1,45,45,1,974.79
11,8,63,5,1,111,3,20,1,-45,-45,1,2529.79
11,8,63,6,1,111,3,40,1,-45,-45,1,728.85
11,8,63,7,1,111,3,30,1,45,45,1,2221.87
11,8,64,1,1,74,2,20,0,45,45,1,2400.12
11,8,64,2,1,74,2,20,0,45,45,1,1496.03
11,8,64,3,1,74,2,20,0,-45,-45,1,1492.88
11,8,64,4,1,74,2,20,0,45,45,1,2126.05
11,8,64,5,1,74,2,30,1,-45,-45,1,2342.99
11,8,64,6,1,74,2,10,1,-45,-45,1,1303.3
11,8,64,7,1,74,2,40,1,45,45,1,1409.8
11,8,64,8,1,74,2,20,1,45,45,1,2803.51
11,9,65,1,2,74,2,40,0,45,45,1,1889.88
11,9,65,2,2,74,2,40,0,-45,-45,1,2163.74
11,9,65,3,2,111,3,30,1,-45,-45,1,1082.59
11,9,65,4,2,55.5,1.5,40,1,45,45,1,1243.94
11,9,65,5,2,74,2,20,1,45,45,1,1832.52
11,9,65,6,2,92.5,2.5,10,1,45,45,1,2511
11,9,66,1,1,92.5,2.5,10,0,-45,-45,1,1625.75
11,9,66,2,1,92.5,2.5,10,0,-45,-45,1,959.65
11,9,66,3,1,92.5,2.5,10,0,-45,-45,1,626.03
11,9,66,4,1,92.5,2.5,40,1,-45,-45,1,833.39
11,9,66,5,1,92.5,2.5,30,1,-45,-45,1,1197.57
11,9,66,6,1,92.5,2.5,20,1,45,45,1,1141.57
11,9,66,7,1,92.5,2.5,10,1,-45,-45,1,1503.21
11,9,67,1,2,74,2,30,0,-45,-45,1,758.91
11,9,67,2,2,74,2,30,0,-45,-45,1,1007.03
11,9,67,3,2,74,2,30,0,-45,-45,1,723.77
11,9,67,4,2,74,2,30,0,-45,-45,1,908.21
11,9,67,5,2,92.5,2.5,20,1,45,45,1,2212.08
11,9,67,6,2,111,3,30,1,-45,-45,1,917.11
11,9,67,7,2,74,2,10,1,-45,-45,1,844.43
11,9,67,8,2,55.5,1.5,40,1,-45,-45,1,773.57
11,9,68,1,2,55.5,1.5,10,0,-45,-45,1,679.01
11,9,68,2,2,55.5,1.5,10,0,-45,-45,1,1108.01
11,9,68,3,2,55.5,1.5,10,0,45,45,1,842.72
11,9,68,4,2,55.5,1.5,10,0,-45,-45,1,843.56
11,9,68,5,2,92.5,2.5,20,1,45,45,1,1024.89
11,9,68,6,2,74,2,10,1,45,45,1,2068.73
11,9,68,7,2,55.5,1.5,40,1,45,45,1,1265.1
11,9,68,8,2,111,3,30,1,-45,-45,1,1138.36
11,9,69,1,2,92.5,2.5,20,0,-45,-45,1,943.89
11,9,69,2,2,92.5,2.5,20,0,-45,-45,1,2022.7
11,9,69,3,2,55.5,1.5,10,1,45,45,1,706.97
11,9,69,4,2,74,2,20,1,45,45,1,2549.77
11,9,69,5,2,92.5,2.5,40,1,-45,-45,1,1210.41
11,9,69,6,2,111,3,30,1,45,45,1,1486.48
11,9,70,1,1,111,3,20,0,45,45,1,1185.53
11,9,70,2,1,111,3,20,0,-45,-45,1,1417.49
11,9,70,3,1,111,3,20,0,45,45,1,1790.97
11,9,70,4,1,111,3,20,0,-45,-45,1,704.19
11,9,70,5,1,111,3,10,1,45,45,1,990.29
11,9,70,6,1,111,3,20,1,-45,-45,1,1060.3
11,9,70,7,1,111,3,30,1,45,45,1,1172.47
11,9,70,8,1,111,3,40,1,-45,-45,1,1309.65
11,9,71,1,1,92.5,2.5,20,0,-45,-45,1,1638.73
11,9,71,2,1,92.5,2.5,20,0,45,45,1,954.85
11,9,71,3,1,92.5,2.5,20,0,45,45,1,2361.95
11,9,71,4,1,92.5,2.5,20,0,45,45,1,2262.48
11,9,71,5,1,92.5,2.5,40,1,-45,-45,1,1990.08
11,9,71,6,1,92.5,2.5,20,1,45,45,1,1046.34
11,9,71,7,1,92.5,2.5,10,1,-45,-45,1,748.69
11,9,71,8,1,92.5,2.5,30,1,45,45,1,957.98
11,9,72,1,2,111,3,30,0,45,45,1,2479.85
11,9,72,2,2,111,3,30,0,45,45,1,1048.7
11,9,72,3,2,74,2,30,1,45,45,1,2038.53
11,9,72,4,2,92.5,2.5,40,1,-45,-45,1,1576.09
11,9,72,5,2,111,3,10,1,45,45,1,864.08
11,9,72,6,2,55.5,1.5,20,1,-45,-45,1,868.68
12,1,1,1,1,55.5,1.5,20,0,45,45,1,3300.29
12,1,1,2,1,55.5,1.5,20,0,45,45,1,1072.34
12,1,1,3,1,55.5,1.5,20,0,45,45,1,730.01
12,1,1,4,1,55.5,1.5,20,0,-45,-45,1,1071.57
12,1,1,5,1,55.5,1.5,40,1,-45,-45,1,1011.2
12,1,1,6,1,55.5,1.5,20,1,-45,-45,1,1323.83
12,1,1,7,1,55.5,1.5,30,1,45,45,1,3090.89
12,1,1,8,1,55.5,1.5,10,1,-45,-45,1,2851.97
12,1,2,1,1,74,2,30,0,-45,-45,1,2284.67
12,1,2,2,1,74,2,30,0,45,-45,0,4062.61
12,1,2,3,1,74,2,30,0,45,45,1,4598.89
12,1,2,4,1,74,2,10,1,45,45,1,3024.71
12,1,2,5,1,74,2,30,1,-45,45,0,5493.75
12,1,2,6,1,74,2,40,1,-45,-45,1,2833.8
12,1,2,7,1,74,2,20,1,45,45,1,780.07
12,1,3,1,1,55.5,1.5,30,0,45,45,1,1509.46
12,1,3,2,1,55.5,1.5,30,0,-45,-45,1,808.76
12,1,3,3,1,55.5,1.5,30,0,-45,-45,1,946.92
12,1,3,4,1,55.5,1.5,30,0,45,45,1,1221.02
12,1,3,5,1,55.5,1.5,30,1,-45,-45,1,1236.15
12,1,3,6,1,55.5,1.5,10,1,-45,-45,1,696.7
12,1,3,7,1,55.5,1.5,20,1,-45,-45,1,2401.95
12,1,3,8,1,55.5,1.5,40,1,45,45,1,2536.84
12,1,4,1,1,74,2,10,0,45,45,1,2660.54
12,1,4,2,1,74,2,10,0,45,45,1,757.87
12,1,4,3,1,74,2,10,0,45,45,1,977.05
12,1,4,4,1,74,2,10,0,45,45,1,1522.24
12,1,4,5,1,74,2,10,1,45,45,1,1608.05
12,1,4,6,1,74,2,20,1,45,45,1,2526.52
12,1,4,7,1,74,2,30,1,-45,-45,1,2873.77
12,1,4,8,1,74,2,40,1,45,45,1,2811.61
12,1,5,1,1,55.5,1.5,10,0,45,45,1,832.89
12,1,5,2,1,55.5,1.5,10,0,-45,-45,1,966.86
12,1,5,3,1,55.5,1.5,10,1,45,45,1,1096.82
12,1,5,4,1,55.5,1.5,40,1,45,45,1,1010.13
12,1,5,5,1,55.5,1.5,30,1,45,45,1,1243.76
12,1,5,6,1,55.5,1.5,20,1,45,45,1,887.69
12,1,6,1,1,55.5,1.5,40,0,-45,-45,1,2063.72
12,1,6,2,1,55.5,1.5,40,0,-45,-45,1,1899.76
12,1,6,3,1,55.5,1.5,40,0,45,45,1,1966.63
12,1,6,4,1,55.5,1.5,10,1,-45,-45,1,1025.72
12,1,6,5,1,55.5,1.5,20,1,-45,-45,1,1092.4
12,1,6,6,1,55.5,1.5,40,1,-45,-45,1,1131.81
12,1,6,7,1,55.5,1.5,30,1,45,45,1,817.11
12,1,7,1,1,74,2,20,0,45,45,1,3834.42
12,1,7,2,1,74,2,20,0,45,45,1,3744.13
12,1,7,3,1,74,2,20,1,-45,-45,1,2321.49
12,1,7,4,1,74,2,40,1,45,45,1,2335.97
12,1,7,5,1,74,2,10,1,45,45,1,3657.94
12,1,7,6,1,74,2,30,1,45,45,1,3798.64
12,1,8,1,1,74,2,40,0,45,45,1,6001.85
12,1,8,2,1,74,2,40,0,45,45,1,3064.44
12,1,8,3,1,74,2,40,0,-45,-45,1,3741.48
12,1,8,4,1,74,2,40,0,-45,-45,1,1896.36
12,1,8,5,1,74,2,40,1,-45,-45,1,4097.03
12,1,8,6,1,74,2,10,1,-45,-45,1,1296.94
12,1,8,7,1,74,2,20,1,45,-45,0,1720.7
12,1,8,8,1,74,2,30,1,-45,-45,1,6934.97
12,2,9,1,1,55.5,1.5,10,0,-45,-45,1,891.26
12,2,9,2,1,55.5,1.5,10,0,45,45,1,2973.55
12,2,9,3,1,55.5,1.5,10,0,-45,-45,1,1928.75
12,2,9,4,1,55.5,1.5,10,1,-45,-45,1,1199.94
12,2,9,5,1,55.5,1.5,20,1,45,45,1,1014.19
12,2,9,6,1,55.5,1.5,40,1,-45,-45,1,3005.4
12,2,9,7,1,55.5,1.5,30,1,45,45,1,2043.39
12,2,10,1,2,55.5,1.5,40,0,45,45,1,3016.74
12,2,10,2,2,55.5,1.5,40,0,-45,-45,1,876.73
12,2,10,3,2,55.5,1.5,40,0,-45,-45,1,2207.07
12,2,10,4,2,55.5,1.5,40,0,-45,-45,1,1060.21
12,2,10,5,2,92.5,2.5,20,1,45,45,1,6505.09
12,2,10,6,2,74,2,10,1,45,45,1,1555.61
12,2,10,7,2,55.5,1.5,40,1,45,45,1,1574.17
12,2,10,8,2,111,3,30,1,-45,-45,1,2630.6
12,2,11,1,2,92.5,2.5,20,0,-45,-45,1,3706.47
12,2,11,2,2,92.5,2.5,20,0,-45,-45,1,6106.59
12,2,11,3,2,111,3,20,1,-45,-45,1,4815.1
12,2,11,4,2,55.5,1.5,40,1,45,-45,0,6682.3
12,2,11,5,2,92.5,2.5,30,1,45,45,1,7976.31
12,2,11,6,2,74,2,10,1,-45,-45,1,1254.96
12,2,12,1,1,111,3,30,0,-45,-45,1,5204.24
12,2,12,2,1,111,3,30,0,45,45,1,3491.1
12,2,12,3,1,111,3,30,0,-45,-45,1,4164.7
12,2,12,4,1,111,3,10,1,-45,-45,1,1627.57
12,2,12,5,1,111,3,20,1,45,45,1,1025.66
12,2,12,6,1,111,3,40,1,45,45,1,2266.72
12,2,12,7,1,111,3,30,1,45,45,1,1078.72
12,2,13,1,2,74,2,30,0,-45,-45,1,1679.43
12,2,13,2,2,74,2,30,0,-45,-45,1,2804.24
12,2,13,3,2,74,2,30,0,45,45,1,4210.21
12,2,13,4,2,74,2,30,0,-45,-45,1,5493.61
12,2,13,5,2,92.5,2.5,40,1,45,45,1,4003.67
12,2,13,6,2,55.5,1.5,30,1,-45,-45,1,4120.41
12,2,13,7,2,111,3,10,1,45,45,1,1579.49
12,2,13,8,2,74,2,20,1,-45,-45,1,2452.88
12,2,14,1,2,74,2,20,0,-45,-45,1,1888.18
12,2,14,2,2,74,2,20,0,-45,-45,1,1232.63
12,2,14,3,2,92.5,2.5,40,1,-45,-45,1,3636.42
12,2,14,4,2,111,3,20,1,45,45,1,1549.57
12,2,14,5,2,74,2,10,1,45,45,1,1549.01
12,2,14,6,2,55.5,1.5,30,1,45,45,1,908.59
12,2,15,1,1,92.5,2.5,40,0,45,-45,0,2263.11
12,2,15,2,1,92.5,2.5,40,0,45,45,1,2026.62
12,2,15,3,1,92.5,2.5,40,0,45,45,1,914.72
12,2,15,4,1,92.5,2.5,40,0,45,45,1,1346.85
12,2,15,5,1,92.5,2.5,40,1,45,45,1,1625.64
12,2,15,6,1,92.5,2.5,30,1,-45,-45,1,2021.96
12,2,15,7,1,92.5,2.5,20,1,45,45,1,3197.23
12,2,15,8,1,92.5,2.5,10,1,45,45,1,1405.29
12,2,16,1,2,111,3,40,0,45,45,1,1413.35
12,2,16,2,2,111,3,40,0,-45,-45,1,1303.36
12,2,16,3,2,111,3,40,0,45,45,1,3732.5
12,2,16,4,2,92.5,2.5,20,1,45,45,1,5804
12,2,16,5,2,74,2,30,1,45,45,1,1386.05
12,2,16,6,2,111,3,40,1,45,45,1,4179.88
12,2,16,7,2,55.5,1.5,10,1,-45,-45,1,1808.84
12,3,17,1,1,74,2,20,0,45,45,1,2028.22
12,3,17,2,1,74,2,20,0,-45,-45,1,5951.25
12,3,17,3,1,74,2,20,0,45,45,1,3430.05
12,3,17,4,1,74,2,20,0,-45,-45,1,1076.04
12,3,17,5,1,74,2,20,1,45,45,1,1900.45
12,3,17,6,1,74,2,30,1,45,45,1,3187.26
12,3,17,7,1,74,2,40,1,-45,-45,1,1947.75
12,3,17,8,1,74,2,10,1,45,45,1,2649.46
12,3,18,1,2,55.5,1.5,30,0,45,45,1,1633.18
12,3,18,2,2,55.5,1.5,30,0,-45,-45,1,1094.81
12,3,18,3,2,74,2,40,1,45,45,1,908.04
12,3,18,4,2,55.5,1.5,20,1,-45,-45,1,1234.26
12,3,18,5,2,92.5,2.5,10,1,-45,45,0,1808.27
12,3,18,6,2,111,3,30,1,-45,-45,1,3073.84
12,3,19,1,1,111,3,30,0,-45,-45,1,1865.3
12,3,19,2,1,111,3,30,0,-45,-45,1,7893.11
12,3,19,3,1,111,3,40,1,-45,-45,1,2334.15
12,3,19,4,1,111,3,10,1,45,45,1,1002.08
12,3,19,5,1,111,3,30,1,-45,-45,1,1418.38
12,3,19,6,1,111,3,20,1,-45,-45,1,1980.37
12,3,20,1,2,92.5,2.5,30,0,45,45,1,1031.02
12,3,20,2,2,92.5,2.5,30,0,45,45,1,2332.05
12,3,20,3,2,92.5,2.5,30,0,-45,-45,1,5155.87
12,3,20,4,2,55.5,1.5,20,1,-45,-45,1,1540.75
12,3,20,5,2,74,2,30,1,-45,-45,1,3599.87
12,3,20,6,2,111,3,10,1,-45,-45,1,2899.45
12,3,20,7,2,92.5,2.5,40,1,-45,-45,1,6950.45
12,3,21,1,1,55.5,1.5,30,0,-45,-45,1,2068.89
12,3,21,2,1,55.5,1.5,30,0,45,45,1,1236.73
12,3,21,3,1,55.5,1.5,40,1,45,45,1,1072.84
12,3,21,4,1,55.5,1.5,30,1,45,45,1,1129.78
12,3,21,5,1,55.5,1.5,20,1,-45,45,0,1158.62
12,3,21,6,1,55.5,1.5,10,1,-45,-45,1,885.8
12,3,22,1,2,74,2,40,0,45,45,1,4830.19
12,3,22,2,2,74,2,40,0,45,45,1,2619.56
12,3,22,3,2,92.5,2.5,10,1,-45,-45,1,3521.67
12,3,22,4,2,55.5,1.5,20,1,-45,-45,1,2310.21
12,3,22,5,2,111,3,30,1,45,45,1,4215.45
12,3,22,6,2,74,2,40,1,-45,-45,1,2060.3
12,3,23,1,1,111,3,10,0,45,45,1,2233.37
12,3,23,2,1,111,3,10,0,-45,-45,1,1341.4
12,3,23,3,1,111,3,10,0,45,45,1,1128.37
12,3,23,4,1,111,3,10,0,-45,-45,1,2698.38
12,3,23,5,1,111,3,30,1,-45,-45,1,1941.38
12,3,23,6,1,111,3,20,1,-45,-45,1,7195.74
12,3,23,7,1,111,3,10,1,45,45,1,1627.98
12,3,23,8,1,111,3,40,1,45,45,1,3260.48
12,3,24,1,2,111,3,20,0,-45,-45,1,1143.34
12,3,24,2,2,111,3,20,0,-45,-45,1,2928.96
12,3,24,3,2,55.5,1.5,30,1,-45,-45,1,1372.08
12,3,24,4,2,92.5,2.5,40,1,45,45,1,2698.54
12,3,24,5,2,74,2,10,1,-45,-45,1,1002.89
12,3,24,6,2,111,3,20,1,-45,-45,1,1659.5
12,4,25,1,2,92.5,2.5,40,0,-45,-45,1,5031.96
12,4,25,2,2,92.5,2.5,40,0,45,45,1,3059.26
12,4,25,3,2,55.5,1.5,40,1,-45,-45,1,1360.12
12,4,25,4,2,111,3,10,1,45,45,1,890.15
12,4,25,5,2,74,2,30,1,45,45,1,1265.53
12,4,25,6,2,92.5,2.5,20,1,-45,-45,1,1272.5
12,4,26,1,1,74,2,10,0,-45,-45,1,1012.48
12,4,26,2,1,74,2,10,0,45,45,1,979.87
12,4,26,3,1,74,2,20,1,45,45,1,1403
12,4,26,4,1,74,2,30,1,-45,-45,1,1942.28
12,4,26,5,1,74,2,40,1,45,45,1,5314.55
12,4,26,6,1,74,2,10,1,45,45,1,1289.46
12,4,27,1,1,111,3,10,0,45,45,1,2521.34
12,4,27,2,1,111,3,10,0,-45,-45,1,1962.16
12,4,27,3,1,111,3,10,0,45,45,1,995.34
12,4,27,4,1,111,3,10,0,45,45,1,3089.15
12,4,27,5,1,111,3,10,1,45,45,1,1309.98
12,4,27,6,1,111,3,40,1,-45,-45,1,4038.4
12,4,27,7,1,111,3,30,1,-45,-45,1,1709.98
12,4,27,8,1,111,3,20,1,45,45,1,3899.77
12,4,28,1,2,111,3,10,0,45,45,1,2475.48
12,4,28,2,2,111,3,10,0,45,45,1,1085.2
12,4,28,3,2,111,3,10,0,45,45,1,731.57
12,4,28,4,2,74,2,40,1,-45,-45,1,5255.7
12,4,28,5,2,55.5,1.5,10,1,-45,-45,1,932.48
12,4,28,6,2,92.5,2.5,30,1,45,45,1,1406.49
12,4,28,7,2,111,3,20,1,45,45,1,2397.03
12,4,29,1,2,111,3,10,0,-45,-45,1,1791.3
12,4,29,2,2,111,3,10,0,45,45,1,1106.92
12,4,29,3,2,111,3,10,0,-45,-45,1,1706.15
12,4,29,4,2,111,3,10,0,-45,-45,1,1323.74
12,4,29,5,2,55.5,1.5,40,1,45,45,1,2682.53
12,4,29,6,2,111,3,10,1,45,45,1,2082.35
12,4,29,7,2,92.5,2.5,20,1,45,45,1,1650.88
12,4,29,8,2,74,2,30,1,45,45,1,997.43
12,4,30,1,2,55.5,1.5,30,0,-45,-45,1,1543.45
12,4,30,2,2,55.5,1.5,30,0,-45,-45,1,3385.4
12,4,30,3,2,55.5,1.5,30,0,45,45,1,812.09
12,4,30,4,2,55.5,1.5,30,0,45,45,1,989.61
12,4,30,5,2,92.5,2.5,40,1,45,45,1,7695
12,4,30,6,2,55.5,1.5,10,1,45,45,1,1062.33
12,4,30,7,2,74,2,20,1,-45,-45,1,1204.71
12,4,30,8,2,111,3,30,1,-45,-45,1,8863.18
12,4,31,1,2,74,2,10,0,-45,-45,1,2515.77
12,4,31,2,2,74,2,10,0,45,45,1,3312.79
12,4,31,3,2,55.5,1.5,20,1,-45,-45,1,1098.29
12,4,31,4,2,74,2,30,1,-45,-45,1,3613.67
12,4,31,5,2,92.5,2.5,10,1,-45,-45,1,1387.56
12,4,31,6,2,111,3,40,1,-45,-45,1,6651.65
12,4,32,1,1,55.5,1.5,20,0,-45,-45,1,1038.59
12,4,32,2,1,55.5,1.5,20,0,45,45,1,1315.72
12,4,32,3,1,55.5,1.5,20,0,-45,-45,1,1871.67
12,4,32,4,1,55.5,1.5,20,0,-45,-45,1,1154.62
12,4,32,5,1,55.5,1.5,30,1,45,45,1,1352.37
12,4,32,6,1,55.5,1.5,20,1,45,45,1,1480.9
12,4,32,7,1,55.5,1.5,10,1,45,45,1,1117.21
12,4,32,8,1,55.5,1.5,40,1,45,45,1,808.87
12,5,33,1,2,74,2,20,0,45,45,1,1771.88
12,5,33,2,2,74,2,20,0,45,45,1,2127.05
12,5,33,3,2,92.5,2.5,10,1,-45,-45,1,1141.88
