"expName","subjectId","subjectGender","subjectAge","session","block","trial","targetOri","targetPos","distrMean","dtype","dsd","targetDist","t_dist_to_prev_d","answer","correctAnswer","rt","correct","prev_correct"
"distr_stats",3,"M",23,1,270,"4",147,27,75,"norm",10,72,-48,"j","i",611.255036651,0,1
"distr_stats",3,"M",23,1,271,"0",2,13,95,"norm",5,87,-73,"j","j",521.207975329,1,0
"distr_stats",3,"M",23,1,271,"1",2,27,95,"norm",5,87,-73,"i","i",463.381364128,1,1
"distr_stats",3,"M",23,1,271,"2",2,19,95,"norm",5,87,-73,"j","j",524.088060437,1,1
"distr_stats",3,"M",23,1,271,"3",2,11,95,"norm",5,87,-73,"i","i",443.257360711,1,1
"distr_stats",3,"M",23,1,271,"4",2,35,95,"norm",5,87,-73,"i","i",426.98313948,1,1
"distr_stats",3,"M",23,1,271,"5",2,27,95,"norm",5,87,-73,"i","i",521.323999829,1,1
"distr_stats",3,"M",23,1,271,"6",2,35,95,"norm",5,87,-73,"i","i",420.075219202,1,1
"distr_stats",3,"M",23,1,272,"0",31,1,115,"norm",15,-84,-64,"j","j",501.888110952,1,1
"distr_stats",3,"M",23,1,272,"1",31,1,115,"norm",15,-84,-64,"j","j",416.787709597,1,1
"distr_stats",3,"M",23,1,272,"2",31,1,115,"norm",15,-84,-64,"i","j",306.762121731,0,1
"distr_stats",3,"M",23,1,272,"3",31,29,115,"norm",15,-84,-64,"j","i",261.939625831,0,0
"distr_stats",3,"M",23,1,272,"4",31,23,115,"norm",15,-84,-64,"i","i",1202.12988816,1,0
"distr_stats",3,"M",23,1,272,"5",31,17,115,"norm",15,-84,-64,"i","i",2004.27955441,1,1
"distr_stats",3,"M",23,2,0,"0",91,4,164,"norm",5,-73,NA,"i","i",544.000604015,1,NA
"distr_stats",3,"M",23,2,0,"1",91,35,164,"norm",5,-73,NA,"i","i",395.775734254,1,1
"distr_stats",3,"M",23,2,0,"2",91,16,164,"norm",5,-73,NA,"i","i",388.817834191,1,1
"distr_stats",3,"M",23,2,0,"3",91,25,164,"norm",5,-73,NA,"j","j",366.291677361,1,1
"distr_stats",3,"M",23,2,0,"4",91,33,164,"norm",5,-73,NA,"i","i",509.814431105,1,1
"distr_stats",3,"M",23,2,0,"5",91,7,164,"norm",5,-73,NA,"j","j",385.103265169,1,1
"distr_stats",3,"M",23,2,0,"6",91,12,164,"norm",5,-73,NA,"j","j",447.770329298,1,1
"distr_stats",3,"M",23,2,1,"0",167,7,64,"norm",15,-77,3,"i","j",518.161055188,0,1
"distr_stats",3,"M",23,2,1,"1",167,19,64,"norm",15,-77,3,"i","j",236.728902302,0,0
"distr_stats",3,"M",23,2,1,"2",167,21,64,"norm",15,-77,3,"i","i",499.064314856,1,0
"distr_stats",3,"M",23,2,1,"3",167,28,64,"norm",15,-77,3,"i","i",565.454872958,1,1
"distr_stats",3,"M",23,2,1,"4",167,15,64,"norm",15,-77,3,"j","i",321.819932447,0,1
"distr_stats",3,"M",23,2,1,"5",167,27,64,"norm",15,-77,3,"i","i",433.174893344,1,0
"distr_stats",3,"M",23,2,2,"0",8,20,124,"norm",10,64,-56,"j","j",922.929037428,1,1
"distr_stats",3,"M",23,2,2,"1",8,33,124,"norm",10,64,-56,"i","i",462.632621602,1,1
"distr_stats",3,"M",23,2,2,"2",8,13,124,"norm",10,64,-56,"j","j",406.856520331,1,1
"distr_stats",3,"M",23,2,2,"3",8,18,124,"norm",10,64,-56,"j","j",727.50986322,1,1
"distr_stats",3,"M",23,2,2,"4",8,2,124,"norm",10,64,-56,"j","j",605.726977188,1,1
"distr_stats",3,"M",23,2,2,"5",8,25,124,"norm",10,64,-56,"j","j",487.413223735,1,1
"distr_stats",3,"M",23,2,2,"6",8,23,124,"norm",10,64,-56,"i","i",459.922557013,1,1
"distr_stats",3,"M",23,2,3,"0",70,16,4,"norm",15,66,-54,"j","i",682.888178952,0,1
"distr_stats",3,"M",23,2,3,"1",70,13,4,"norm",15,66,-54,"j","j",431.759840681,1,0
"distr_stats",3,"M",23,2,3,"2",70,5,4,"norm",15,66,-54,"i","i",527.224799946,1,1
"distr_stats",3,"M",23,2,3,"3",70,17,4,"norm",15,66,-54,"i","i",528.5367693,1,1
"distr_stats",3,"M",23,2,3,"4",70,11,4,"norm",15,66,-54,"i","i",548.816513299,1,1
"distr_stats",3,"M",23,2,3,"5",70,30,4,"norm",15,66,-54,"j","j",565.61329103,1,1
"distr_stats",3,"M",23,2,3,"6",70,30,4,"norm",15,66,-54,"j","j",433.810796858,1,1
"distr_stats",3,"M",23,2,4,"0",98,10,164,"norm",10,-66,-86,"i","i",472.795475376,1,1
"distr_stats",3,"M",23,2,4,"1",98,2,164,"norm",10,-66,-86,"j","j",399.955293771,1,1
"distr_stats",3,"M",23,2,4,"2",98,4,164,"norm",10,-66,-86,"i","i",510.511470606,1,1
"distr_stats",3,"M",23,2,4,"3",98,28,164,"norm",10,-66,-86,"i","i",482.912811847,1,1
"distr_stats",3,"M",23,2,4,"4",98,22,164,"norm",10,-66,-86,"i","i",514.837399489,1,1
"distr_stats",3,"M",23,2,5,"0",66,9,4,"norm",15,62,82,"i","i",644.486746674,1,1
"distr_stats",3,"M",23,2,5,"1",66,19,4,"norm",15,62,82,"j","j",669.936720926,1,1
"distr_stats",3,"M",23,2,5,"2",66,30,4,"norm",15,62,82,"j","j",568.526844741,1,1
"distr_stats",3,"M",23,2,5,"3",66,15,4,"norm",15,62,82,"i","i",652.965906444,1,1
"distr_stats",3,"M",23,2,5,"4",66,19,4,"norm",15,62,82,"j","j",448.37142546,1,1
"distr_stats",3,"M",23,2,5,"5",66,8,4,"norm",15,62,82,"j","j",761.499240729,1,1
"distr_stats",3,"M",23,2,6,"0",24,6,104,"norm",10,-80,20,"j","j",619.989958323,1,1
"distr_stats",3,"M",23,2,6,"1",24,16,104,"norm",10,-80,20,"i","i",426.643160197,1,1
"distr_stats",3,"M",23,2,6,"2",24,24,104,"norm",10,-80,20,"j","j",655.135564608,1,1
"distr_stats",3,"M",23,2,6,"3",24,35,104,"norm",10,-80,20,"i","i",545.099713036,1,1
"distr_stats",3,"M",23,2,6,"4",24,23,104,"norm",10,-80,20,"i","i",541.361939118,1,1
"distr_stats",3,"M",23,2,6,"5",24,25,104,"norm",10,-80,20,"j","j",553.046052599,1,1
"distr_stats",3,"M",23,2,6,"6",24,21,104,"norm",10,-80,20,"j","i",453.580925547,0,1
"distr_stats",3,"M",23,2,7,"0",26,24,144,"norm",15,62,-78,"j","j",413.531499111,1,0
"distr_stats",3,"M",23,2,7,"1",26,27,144,"norm",15,62,-78,"i","i",710.015153491,1,1
"distr_stats",3,"M",23,2,7,"2",26,30,144,"norm",15,62,-78,"i","j",828.568542162,0,1
"distr_stats",3,"M",23,2,7,"3",26,18,144,"norm",15,62,-78,"i","j",611.668324127,0,0
"distr_stats",3,"M",23,2,7,"4",26,1,144,"norm",15,62,-78,"j","j",663.249247202,1,0
"distr_stats",3,"M",23,2,7,"5",26,13,144,"norm",15,62,-78,"i","j",710.743876603,0,1
"distr_stats",3,"M",23,2,8,"0",130,8,64,"norm",5,66,-14,"i","j",484.477357615,0,0
"distr_stats",3,"M",23,2,8,"1",130,31,64,"norm",5,66,-14,"j","j",1274.56047578,1,0
"distr_stats",3,"M",23,2,8,"2",130,26,64,"norm",5,66,-14,"j","j",753.536389988,1,1
"distr_stats",3,"M",23,2,8,"3",130,7,64,"norm",5,66,-14,"j","j",506.552357638,1,1
"distr_stats",3,"M",23,2,8,"4",130,16,64,"norm",5,66,-14,"i","i",600.761574802,1,1
"distr_stats",3,"M",23,2,9,"0",23,12,84,"norm",10,-61,-41,"j","j",514.866405614,1,1
"distr_stats",3,"M",23,2,9,"1",23,25,84,"norm",10,-61,-41,"j","j",510.926481318,1,1
"distr_stats",3,"M",23,2,9,"2",23,17,84,"norm",10,-61,-41,"i","i",601.869608785,1,1
"distr_stats",3,"M",23,2,9,"3",23,12,84,"norm",10,-61,-41,"j","j",514.544660749,1,1
"distr_stats",3,"M",23,2,9,"4",23,3,84,"norm",10,-61,-41,"i","i",567.241650271,1,1
"distr_stats",3,"M",23,2,9,"5",23,4,84,"norm",10,-61,-41,"i","i",519.459637104,1,1
"distr_stats",3,"M",23,2,10,"0",84,30,144,"norm",5,-60,0,"j","j",561.495759994,1,1
"distr_stats",3,"M",23,2,10,"1",84,6,144,"norm",5,-60,0,"j","j",529.195877712,1,1
"distr_stats",3,"M",23,2,10,"2",84,16,144,"norm",5,-60,0,"i","i",512.21524577,1,1
"distr_stats",3,"M",23,2,10,"3",84,4,144,"norm",5,-60,0,"i","i",543.765877526,1,1
"distr_stats",3,"M",23,2,10,"4",84,18,144,"norm",5,-60,0,"j","j",590.945009539,1,1
"distr_stats",3,"M",23,2,10,"5",84,15,144,"norm",5,-60,0,"i","i",908.533966864,1,1
"distr_stats",3,"M",23,2,11,"0",3,22,104,"norm",10,79,39,"i","i",577.190304964,1,1
"distr_stats",3,"M",23,2,11,"1",3,28,104,"norm",10,79,39,"i","i",712.765380405,1,1
"distr_stats",3,"M",23,2,11,"2",3,3,104,"norm",10,79,39,"i","i",696.300164997,1,1
"distr_stats",3,"M",23,2,11,"3",3,30,104,"norm",10,79,39,"j","j",475.999536589,1,1
"distr_stats",3,"M",23,2,11,"4",3,18,104,"norm",10,79,39,"j","j",431.606777591,1,1
"distr_stats",3,"M",23,2,11,"5",3,1,104,"norm",10,79,39,"j","j",434.260614922,1,1
"distr_stats",3,"M",23,2,12,"0",167,33,84,"norm",5,83,63,"i","i",446.407041414,1,1
"distr_stats",3,"M",23,2,12,"1",167,29,84,"norm",5,83,63,"i","i",491.310308218,1,1
"distr_stats",3,"M",23,2,12,"2",167,24,84,"norm",5,83,63,"j","j",480.484776042,1,1
"distr_stats",3,"M",23,2,12,"3",167,2,84,"norm",5,83,63,"j","j",524.696804572,1,1
"distr_stats",3,"M",23,2,12,"4",167,33,84,"norm",5,83,63,"i","i",459.032738341,1,1
"distr_stats",3,"M",23,2,12,"5",167,28,84,"norm",5,83,63,"i","i",596.7288309,1,1
"distr_stats",3,"M",23,2,12,"6",167,23,84,"norm",5,83,63,"i","i",495.157412915,1,1
"distr_stats",3,"M",23,2,13,"0",40,34,144,"norm",15,76,-44,"j","i",511.294635984,0,1
"distr_stats",3,"M",23,2,13,"1",40,1,144,"norm",15,76,-44,"j","j",611.214936078,1,0
"distr_stats",3,"M",23,2,13,"2",40,27,144,"norm",15,76,-44,"i","i",578.218014296,1,1
"distr_stats",3,"M",23,2,13,"3",40,0,144,"norm",15,76,-44,"j","j",271.712074289,1,1
"distr_stats",3,"M",23,2,13,"4",40,6,144,"norm",15,76,-44,"i","j",279.344701448,0,1
"distr_stats",3,"M",23,2,13,"5",40,18,144,"norm",15,76,-44,"j","j",485.904905225,1,0
"distr_stats",3,"M",23,2,13,"6",40,14,144,"norm",15,76,-44,"j","j",759.124308446,1,1
"distr_stats",3,"M",23,2,14,"0",126,17,44,"norm",10,82,-18,"i","i",1399.33545519,1,1
"distr_stats",3,"M",23,2,14,"1",126,15,44,"norm",10,82,-18,"i","i",577.011805733,1,1
"distr_stats",3,"M",23,2,14,"2",126,5,44,"norm",10,82,-18,"i","i",586.76723501,1,1
"distr_stats",3,"M",23,2,14,"3",126,26,44,"norm",10,82,-18,"j","j",354.74277705,1,1
"distr_stats",3,"M",23,2,14,"4",126,12,44,"norm",10,82,-18,"i","j",372.924708819,0,1
"distr_stats",3,"M",23,2,14,"5",126,23,44,"norm",10,82,-18,"i","i",460.759718411,1,0
"distr_stats",3,"M",23,2,14,"6",126,0,44,"norm",10,82,-18,"j","j",314.786616458,1,1
"distr_stats",3,"M",23,2,15,"0",114,24,44,"norm",15,70,70,"i","j",305.088306937,0,1
"distr_stats",3,"M",23,2,15,"1",114,35,44,"norm",15,70,70,"i","i",16.0538717573,1,0
"distr_stats",3,"M",23,2,15,"2",114,10,44,"norm",15,70,70,"j","i",20.6979755276,0,1
"distr_stats",3,"M",23,2,15,"3",114,3,44,"norm",15,70,70,"i","i",140.55753233,1,0
"distr_stats",3,"M",23,2,15,"4",114,15,44,"norm",15,70,70,"j","i",20.7443853287,0,1
"distr_stats",3,"M",23,2,16,"0",2,9,104,"norm",5,78,-42,"i","i",26.324271319,1,0
"distr_stats",3,"M",23,2,16,"1",2,5,104,"norm",5,78,-42,"j","i",36.4978350444,0,1
"distr_stats",3,"M",23,2,16,"2",2,24,104,"norm",5,78,-42,"j","j",498.07230537,1,0
"distr_stats",3,"M",23,2,16,"3",2,32,104,"norm",5,78,-42,"i","j",453.436787418,0,1
"distr_stats",3,"M",23,2,16,"4",2,9,104,"norm",5,78,-42,"i","i",439.637458036,1,0
"distr_stats",3,"M",23,2,16,"5",2,10,104,"norm",5,78,-42,"i","i",477.198605182,1,1
"distr_stats",3,"M",23,2,17,"0",161,3,44,"norm",10,-63,57,"i","i",1939.71242772,1,1
"distr_stats",3,"M",23,2,17,"1",161,29,44,"norm",10,-63,57,"i","i",594.656901067,1,1
"distr_stats",3,"M",23,2,17,"2",161,33,44,"norm",10,-63,57,"i","i",531.573487486,1,1
"distr_stats",3,"M",23,2,17,"3",161,32,44,"norm",10,-63,57,"j","j",518.039229464,1,1
"distr_stats",3,"M",23,2,17,"4",161,30,44,"norm",10,-63,57,"i","j",413.657787318,0,1
"distr_stats",3,"M",23,2,17,"5",161,18,44,"norm",10,-63,57,"j","j",443.052148348,1,0
"distr_stats",3,"M",23,2,18,"0",18,29,104,"norm",5,-86,-26,"i","i",610.756193051,1,1
"distr_stats",3,"M",23,2,18,"1",18,1,104,"norm",5,-86,-26,"j","j",414.692636616,1,1
"distr_stats",3,"M",23,2,18,"2",18,5,104,"norm",5,-86,-26,"i","i",391.216417622,1,1
"distr_stats",3,"M",23,2,18,"3",18,16,104,"norm",5,-86,-26,"j","i",332.673132001,0,1
"distr_stats",3,"M",23,2,18,"4",18,24,104,"norm",5,-86,-26,"j","j",391.367249471,1,0
"distr_stats",3,"M",23,2,19,"0",21,11,84,"norm",10,-63,-83,"i","i",579.214486261,1,1
"distr_stats",3,"M",23,2,19,"1",21,2,84,"norm",10,-63,-83,"j","j",487.161093566,1,1
"distr_stats",3,"M",23,2,19,"2",21,5,84,"norm",10,-63,-83,"i","i",629.526726043,1,1
"distr_stats",3,"M",23,2,19,"3",21,13,84,"norm",10,-63,-83,"j","j",612.260049082,1,1
"distr_stats",3,"M",23,2,19,"4",21,24,84,"norm",10,-63,-83,"j","j",509.34363938,1,1
"distr_stats",3,"M",23,2,19,"5",21,18,84,"norm",10,-63,-83,"j","j",476.661322497,1,1
"distr_stats",3,"M",23,2,20,"0",166,10,104,"norm",5,62,82,"i","i",459.170628998,1,1
"distr_stats",3,"M",23,2,20,"1",166,21,104,"norm",5,62,82,"i","i",603.86701519,1,1
"distr_stats",3,"M",23,2,20,"2",166,6,104,"norm",5,62,82,"j","j",517.92186622,1,1
"distr_stats",3,"M",23,2,20,"3",166,28,104,"norm",5,62,82,"i","i",416.163024038,1,1
"distr_stats",3,"M",23,2,20,"4",166,14,104,"norm",5,62,82,"j","j",405.545443471,1,1
"distr_stats",3,"M",23,2,20,"5",166,30,104,"norm",5,62,82,"j","j",485.057926369,1,1
"distr_stats",3,"M",23,2,20,"6",166,2,104,"norm",5,62,82,"j","j",463.116800769,1,1
"distr_stats",3,"M",23,2,21,"0",25,3,144,"norm",15,61,-79,"i","i",487.439998618,1,1
"distr_stats",3,"M",23,2,21,"1",25,34,144,"norm",15,61,-79,"i","i",539.651916475,1,1
"distr_stats",3,"M",23,2,21,"2",25,26,144,"norm",15,61,-79,"i","j",349.028570385,0,1
"distr_stats",3,"M",23,2,21,"3",25,3,144,"norm",15,61,-79,"i","i",674.481311373,1,0
"distr_stats",3,"M",23,2,21,"4",25,30,144,"norm",15,61,-79,"i","j",366.992286843,0,1
"distr_stats",3,"M",23,2,21,"5",25,5,144,"norm",15,61,-79,"i","i",579.856637243,1,0
"distr_stats",3,"M",23,2,22,"0",101,26,164,"norm",5,-63,-43,"j","j",599.685670681,1,1
"distr_stats",3,"M",23,2,22,"1",101,26,164,"norm",5,-63,-43,"j","j",402.435986849,1,1
"distr_stats",3,"M",23,2,22,"2",101,28,164,"norm",5,-63,-43,"i","i",508.516295438,1,1
"distr_stats",3,"M",23,2,22,"3",101,7,164,"norm",5,-63,-43,"j","j",506.74156682,1,1
"distr_stats",3,"M",23,2,22,"4",101,9,164,"norm",5,-63,-43,"j","i",463.815625262,0,1
"distr_stats",3,"M",23,2,22,"5",101,21,164,"norm",5,-63,-43,"i","i",389.997714115,1,0
"distr_stats",3,"M",23,2,22,"6",101,35,164,"norm",5,-63,-43,"i","i",590.447442926,1,1
"distr_stats",3,"M",23,2,23,"0",122,8,4,"norm",15,-62,-42,"j","j",540.643033462,1,1
"distr_stats",3,"M",23,2,23,"1",122,5,4,"norm",15,-62,-42,"i","i",503.81596441,1,1
"distr_stats",3,"M",23,2,23,"2",122,23,4,"norm",15,-62,-42,"i","i",557.939162794,1,1
"distr_stats",3,"M",23,2,23,"3",122,32,4,"norm",15,-62,-42,"j","j",652.003349336,1,1
"distr_stats",3,"M",23,2,23,"4",122,29,4,"norm",15,-62,-42,"i","i",498.366382857,1,1
"distr_stats",3,"M",23,2,23,"5",122,14,4,"norm",15,-62,-42,"j","j",460.223774466,1,1
"distr_stats",3,"M",23,2,24,"0",179,5,84,"norm",5,-85,-5,"i","i",581.044995881,1,1
"distr_stats",3,"M",23,2,24,"1",179,10,84,"norm",5,-85,-5,"i","i",532.566389462,1,1
"distr_stats",3,"M",23,2,24,"2",179,7,84,"norm",5,-85,-5,"j","j",416.277263546,1,1
"distr_stats",3,"M",23,2,24,"3",179,35,84,"norm",5,-85,-5,"i","i",474.643388676,1,1
"distr_stats",3,"M",23,2,24,"4",179,1,84,"norm",5,-85,-5,"j","j",523.155463703,1,1
"distr_stats",3,"M",23,2,24,"5",179,13,84,"norm",5,-85,-5,"j","j",465.402929683,1,1
"distr_stats",3,"M",23,2,24,"6",179,4,84,"norm",5,-85,-5,"i","i",589.909267743,1,1
"distr_stats",3,"M",23,2,25,"0",95,23,24,"norm",15,71,11,"i","i",636.392252749,1,1
"distr_stats",3,"M",23,2,25,"1",95,1,24,"norm",15,71,11,"j","j",520.579719785,1,1
"distr_stats",3,"M",23,2,25,"2",95,12,24,"norm",15,71,11,"j","j",739.671015894,1,1
"distr_stats",3,"M",23,2,25,"3",95,23,24,"norm",15,71,11,"i","i",533.886391284,1,1
"distr_stats",3,"M",23,2,25,"4",95,28,24,"norm",15,71,11,"i","i",544.744053317,1,1
"distr_stats",3,"M",23,2,25,"5",95,19,24,"norm",15,71,11,"j","j",461.271118711,1,1
"distr_stats",3,"M",23,2,26,"0",165,34,104,"norm",10,61,-39,"i","i",594.525257882,1,1
"distr_stats",3,"M",23,2,26,"1",165,17,104,"norm",10,61,-39,"j","i",474.957993571,0,1
"distr_stats",3,"M",23,2,26,"2",165,29,104,"norm",10,61,-39,"i","i",463.42292695,1,0
"distr_stats",3,"M",23,2,26,"3",165,1,104,"norm",10,61,-39,"j","j",496.18779973,1,1
"distr_stats",3,"M",23,2,26,"4",165,33,104,"norm",10,61,-39,"i","i",503.465659665,1,1
"distr_stats",3,"M",23,2,27,"0",32,19,144,"norm",5,68,-72,"j","j",471.930646596,1,1
"distr_stats",3,"M",23,2,27,"1",32,12,144,"norm",5,68,-72,"j","j",1253.79119764,1,1
"distr_stats",3,"M",23,2,27,"2",32,15,144,"norm",5,68,-72,"i","i",667.175784056,1,1
"distr_stats",3,"M",23,2,27,"3",32,22,144,"norm",5,68,-72,"i","i",578.387142319,1,1
"distr_stats",3,"M",23,2,27,"4",32,9,144,"norm",5,68,-72,"i","i",468.358430717,1,1
"distr_stats",3,"M",23,2,28,"0",138,12,44,"norm",10,-86,-6,"j","j",689.003116393,1,1
"distr_stats",3,"M",23,2,28,"1",138,27,44,"norm",10,-86,-6,"i","i",550.91254053,1,1
"distr_stats",3,"M",23,2,28,"2",138,8,44,"norm",10,-86,-6,"j","j",617.051860965,1,1
"distr_stats",3,"M",23,2,28,"3",138,3,44,"norm",10,-86,-6,"i","i",737.527240115,1,1
"distr_stats",3,"M",23,2,28,"4",138,31,44,"norm",10,-86,-6,"j","j",904.749336893,1,1
"distr_stats",3,"M",23,2,29,"0",98,11,24,"norm",5,74,54,"i","i",489.02016307,1,1
"distr_stats",3,"M",23,2,29,"1",98,34,24,"norm",5,74,54,"j","i",420.518851548,0,1
"distr_stats",3,"M",23,2,29,"2",98,10,24,"norm",5,74,54,"i","i",420.347938532,1,0
"distr_stats",3,"M",23,2,29,"3",98,1,24,"norm",5,74,54,"j","j",511.348632001,1,1
"distr_stats",3,"M",23,2,29,"4",98,1,24,"norm",5,74,54,"j","j",492.563372827,1,1
"distr_stats",3,"M",23,2,29,"5",98,12,24,"norm",5,74,54,"j","j",794.295350875,1,1
"distr_stats",3,"M",23,2,29,"6",98,32,24,"norm",5,74,54,"j","j",506.827692705,1,1
"distr_stats",3,"M",23,2,30,"0",22,28,84,"norm",10,-62,-2,"i","i",634.314967938,1,1
"distr_stats",3,"M",23,2,30,"1",22,16,84,"norm",10,-62,-2,"i","i",542.778330524,1,1
"distr_stats",3,"M",23,2,30,"2",22,0,84,"norm",10,-62,-2,"j","j",598.529888157,1,1
"distr_stats",3,"M",23,2,30,"3",22,4,84,"norm",10,-62,-2,"i","i",641.834694332,1,1
"distr_stats",3,"M",23,2,30,"4",22,15,84,"norm",10,-62,-2,"i","i",595.342784367,1,1
"distr_stats",3,"M",23,2,30,"5",22,0,84,"norm",10,-62,-2,"j","j",574.173221696,1,1
"distr_stats",3,"M",23,2,30,"6",22,21,84,"norm",10,-62,-2,"i","i",521.655177658,1,1
"distr_stats",3,"M",23,2,31,"0",3,23,104,"norm",15,79,-81,"i","i",619.134946999,1,1
"distr_stats",3,"M",23,2,31,"1",3,16,104,"norm",15,79,-81,"i","i",670.750231176,1,1
"distr_stats",3,"M",23,2,31,"2",3,4,104,"norm",15,79,-81,"i","i",542.110297152,1,1
"distr_stats",3,"M",23,2,31,"3",3,7,104,"norm",15,79,-81,"j","j",614.249423023,1,1
"distr_stats",3,"M",23,2,31,"4",3,9,104,"norm",15,79,-81,"i","i",739.687973321,1,1
"distr_stats",3,"M",23,2,32,"0",1,22,64,"norm",10,-63,77,"i","i",492.772216923,1,1
"distr_stats",3,"M",23,2,32,"1",1,1,64,"norm",10,-63,77,"j","j",397.181415708,1,1
"distr_stats",3,"M",23,2,32,"2",1,14,64,"norm",10,-63,77,"j","j",441.346141939,1,1
"distr_stats",3,"M",23,2,32,"3",1,1,64,"norm",10,-63,77,"i","j",413.463223154,0,1
"distr_stats",3,"M",23,2,32,"4",1,18,64,"norm",10,-63,77,"j","j",449.391102324,1,0
"distr_stats",3,"M",23,2,33,"0",114,8,24,"norm",5,-90,50,"j","j",371.905031956,1,1
"distr_stats",3,"M",23,2,33,"1",114,3,24,"norm",5,-90,50,"i","i",100.567010639,1,1
"distr_stats",3,"M",23,2,33,"2",114,30,24,"norm",5,-90,50,"j","j",526.671898573,1,1
"distr_stats",3,"M",23,2,33,"3",114,16,24,"norm",5,-90,50,"i","i",406.723984648,1,1
"distr_stats",3,"M",23,2,33,"4",114,16,24,"norm",5,-90,50,"i","i",414.265577201,1,1
"distr_stats",3,"M",23,2,33,"5",114,12,24,"norm",5,-90,50,"i","j",-12.9120911151,0,1
"distr_stats",3,"M",23,2,34,"0",143,29,44,"norm",10,-81,-61,"i","i",452.659423263,1,0
"distr_stats",3,"M",23,2,34,"1",143,11,44,"norm",10,-81,-61,"i","i",655.000351442,1,1
"distr_stats",3,"M",23,2,34,"2",143,22,44,"norm",10,-81,-61,"i","i",396.559345882,1,1
"distr_stats",3,"M",23,2,34,"3",143,31,44,"norm",10,-81,-61,"i","j",328.032151971,0,1
"distr_stats",3,"M",23,2,34,"4",143,13,44,"norm",10,-81,-61,"i","j",506.540308939,0,0
"distr_stats",3,"M",23,2,34,"5",143,27,44,"norm",10,-81,-61,"i","i",468.30889718,1,0
"distr_stats",3,"M",23,2,34,"6",143,28,44,"norm",10,-81,-61,"j","i",186.968671398,0,1
"distr_stats",3,"M",23,2,35,"0",175,4,84,"norm",15,-89,-49,"i","i",520.94118073,1,0
"distr_stats",3,"M",23,2,35,"1",175,6,84,"norm",15,-89,-49,"j","j",440.225613009,1,1
"distr_stats",3,"M",23,2,35,"2",175,11,84,"norm",15,-89,-49,"i","i",411.200299142,1,1
"distr_stats",3,"M",23,2,35,"3",175,23,84,"norm",15,-89,-49,"i","i",401.501989618,1,1
"distr_stats",3,"M",23,2,35,"4",175,0,84,"norm",15,-89,-49,"j","j",405.263414683,1,1
"distr_stats",3,"M",23,2,35,"5",175,32,84,"norm",15,-89,-49,"j","j",516.296184465,1,1
"distr_stats",3,"M",23,2,36,"0",8,34,124,"norm",5,64,-76,"i","i",462.495623444,1,1
"distr_stats",3,"M",23,2,36,"1",8,11,124,"norm",5,64,-76,"i","i",461.138583032,1,1
"distr_stats",3,"M",23,2,36,"2",8,11,124,"norm",5,64,-76,"i","i",399.751358396,1,1
"distr_stats",3,"M",23,2,36,"3",8,1,124,"norm",5,64,-76,"j","j",475.797386211,1,1
"distr_stats",3,"M",23,2,36,"4",8,13,124,"norm",5,64,-76,"j","j",429.775375473,1,1
"distr_stats",3,"M",23,2,36,"5",8,13,124,"norm",5,64,-76,"j","j",447.383878458,1,1
"distr_stats",3,"M",23,2,37,"0",14,17,84,"norm",15,-70,70,"i","i",493.380453059,1,1
"distr_stats",3,"M",23,2,37,"1",14,32,84,"norm",15,-70,70,"j","j",531.876936177,1,1
"distr_stats",3,"M",23,2,37,"2",14,1,84,"norm",15,-70,70,"j","j",423.192323793,1,1
"distr_stats",3,"M",23,2,37,"3",14,8,84,"norm",15,-70,70,"j","j",888.925379975,1,1
"distr_stats",3,"M",23,2,37,"4",14,7,84,"norm",15,-70,70,"j","j",533.19202927,1,1
"distr_stats",3,"M",23,2,38,"0",119,8,44,"norm",5,75,35,"j","j",504.397871908,1,1
"distr_stats",3,"M",23,2,38,"1",119,5,44,"norm",5,75,35,"i","i",559.125290194,1,1
"distr_stats",3,"M",23,2,38,"2",119,26,44,"norm",5,75,35,"j","j",420.424693202,1,1
"distr_stats",3,"M",23,2,38,"3",119,34,44,"norm",5,75,35,"i","i",440.123422199,1,1
"distr_stats",3,"M",23,2,38,"4",119,21,44,"norm",5,75,35,"j","i",380.471210101,0,1
"distr_stats",3,"M",23,2,39,"0",112,14,4,"norm",15,-72,68,"j","j",377.202442913,1,0
"distr_stats",3,"M",23,2,39,"1",112,22,4,"norm",15,-72,68,"i","i",560.042776244,1,1
"distr_stats",3,"M",23,2,39,"2",112,5,4,"norm",15,-72,68,"j","i",532.101845209,0,1
"distr_stats",3,"M",23,2,39,"3",112,18,4,"norm",15,-72,68,"j","j",522.003251161,1,0
"distr_stats",3,"M",23,2,39,"4",112,20,4,"norm",15,-72,68,"j","j",719.187336526,1,1
"distr_stats",3,"M",23,2,40,"0",81,11,164,"norm",5,-83,77,"i","i",425.879183484,1,1
"distr_stats",3,"M",23,2,40,"1",81,13,164,"norm",5,-83,77,"j","j",403.758666158,1,1
"distr_stats",3,"M",23,2,40,"2",81,29,164,"norm",5,-83,77,"i","i",384.823021377,1,1
"distr_stats",3,"M",23,2,40,"3",81,23,164,"norm",5,-83,77,"i","i",423.213743703,1,1
"distr_stats",3,"M",23,2,40,"4",81,22,164,"norm",5,-83,77,"j","i",380.944679317,0,1
"distr_stats",3,"M",23,2,40,"5",81,7,164,"norm",5,-83,77,"j","j",433.939316306,1,0
