"participant_id","age","gender","locale","localeOrder","trialN","set_size","targetPos","targetColor","rt","answer","correct"
4,22,"m","Keyboard",3,114,4,3,120,424,"j",1
4,22,"m","Keyboard",3,115,4,2,120,359,"h",1
4,22,"m","Keyboard",3,116,4,0,120,404,"s",1
4,22,"m","Keyboard",3,117,4,2,120,352,"h",1
4,22,"m","Keyboard",3,118,4,3,120,336,"j",1
4,22,"m","Keyboard",3,119,4,0,120,350,"s",1
4,22,"m","Keyboard",3,120,4,1,120,376,"d",1
4,22,"m","Keyboard",3,121,4,1,180,476,"d",1
4,22,"m","Keyboard",3,122,4,0,180,409,"s",1
4,22,"m","Keyboard",3,123,4,2,180,981,"h",1
4,22,"m","Keyboard",3,124,4,3,180,441,"j",1
4,22,"m","Keyboard",3,125,4,0,180,327,"s",1
4,22,"m","Keyboard",3,126,4,1,180,330,"d",1
4,22,"m","Keyboard",3,127,4,2,180,304,"h",1
4,22,"m","Keyboard",3,128,4,3,180,539,"j",1
4,22,"m","Keyboard",3,129,4,2,180,361,"h",1
4,22,"m","Keyboard",3,130,4,3,180,345,"s",0
4,22,"m","Keyboard",3,131,4,0,180,414,"s",1
4,22,"m","Keyboard",3,132,4,1,180,459,"d",1
4,22,"m","Keyboard",3,133,4,0,180,408,"s",1
4,22,"m","Keyboard",3,134,4,3,180,370,"j",1
4,22,"m","Keyboard",3,135,4,1,180,337,"d",1
4,22,"m","Keyboard",3,136,4,2,180,388,"h",1
4,22,"m","Keyboard",3,137,4,0,180,396,"s",1
4,22,"m","Keyboard",3,138,4,1,180,371,"d",1
4,22,"m","Keyboard",3,139,4,3,180,371,"j",1
4,22,"m","Keyboard",3,140,4,2,180,450,"h",1
4,22,"m","Keyboard",3,141,4,3,180,450,"j",1
4,22,"m","Keyboard",3,142,4,1,180,399,"d",1
4,22,"m","Keyboard",3,143,4,0,180,438,"s",1
4,22,"m","Keyboard",3,144,4,2,180,455,"h",1
4,22,"m","Web from lab",2,1,4,0,60,499,"s",1
4,22,"m","Web from lab",2,2,4,1,60,441,"d",1
4,22,"m","Web from lab",2,3,4,2,60,426,"h",1
4,22,"m","Web from lab",2,4,4,3,60,462,"j",1
4,22,"m","Web from lab",2,5,4,2,60,444,"d",0
4,22,"m","Web from lab",2,6,4,1,60,644,"d",1
4,22,"m","Web from lab",2,7,4,3,60,401,"j",1
4,22,"m","Web from lab",2,8,4,0,60,729,"s",1
4,22,"m","Web from lab",2,9,4,2,60,592,"h",1
4,22,"m","Web from lab",2,10,4,1,60,563,"d",1
4,22,"m","Web from lab",2,11,4,3,60,521,"j",1
4,22,"m","Web from lab",2,12,4,0,60,432,"s",1
4,22,"m","Web from lab",2,13,4,1,60,415,"d",1
4,22,"m","Web from lab",2,14,4,0,60,470,"d",0
4,22,"m","Web from lab",2,15,4,2,60,591,"h",1
4,22,"m","Web from lab",2,16,4,3,60,589,"j",1
4,22,"m","Web from lab",2,17,4,3,60,474,"j",1
4,22,"m","Web from lab",2,18,4,2,60,646,"h",1
4,22,"m","Web from lab",2,19,4,0,60,557,"s",1
4,22,"m","Web from lab",2,20,4,1,60,516,"d",1
4,22,"m","Web from lab",2,21,4,2,60,495,"h",1
4,22,"m","Web from lab",2,22,4,1,60,458,"d",1
4,22,"m","Web from lab",2,23,4,0,60,430,"s",1
4,22,"m","Web from lab",2,24,4,3,60,495,"j",1
4,22,"m","Web from lab",2,25,4,2,180,607,"h",1
4,22,"m","Web from lab",2,26,4,1,180,411,"d",1
4,22,"m","Web from lab",2,27,4,3,180,451,"j",1
4,22,"m","Web from lab",2,28,4,0,180,537,"s",1
4,22,"m","Web from lab",2,29,4,2,180,466,"h",1
4,22,"m","Web from lab",2,30,4,3,180,495,"j",1
4,22,"m","Web from lab",2,31,4,0,180,449,"s",1
4,22,"m","Web from lab",2,32,4,1,180,488,"d",1
4,22,"m","Web from lab",2,33,4,2,180,492,"h",1
4,22,"m","Web from lab",2,34,4,0,180,481,"s",1
4,22,"m","Web from lab",2,35,4,1,180,456,"d",1
4,22,"m","Web from lab",2,36,4,3,180,441,"j",1
4,22,"m","Web from lab",2,37,4,1,180,394,"s",0
4,22,"m","Web from lab",2,38,4,2,180,636,"h",1
4,22,"m","Web from lab",2,39,4,3,180,424,"j",1
4,22,"m","Web from lab",2,40,4,0,180,463,"s",1
4,22,"m","Web from lab",2,41,4,3,180,405,"h",0
4,22,"m","Web from lab",2,42,4,1,180,549,"d",1
4,22,"m","Web from lab",2,43,4,2,180,615,"h",1
4,22,"m","Web from lab",2,44,4,0,180,524,"s",1
4,22,"m","Web from lab",2,45,4,1,180,419,"d",1
4,22,"m","Web from lab",2,46,4,2,180,415,"h",1
4,22,"m","Web from lab",2,47,4,0,180,534,"s",1
4,22,"m","Web from lab",2,48,4,3,180,466,"j",1
4,22,"m","Web from lab",2,49,4,1,360,590,"d",1
4,22,"m","Web from lab",2,50,4,3,360,358,"j",1
4,22,"m","Web from lab",2,51,4,2,360,354,"h",1
4,22,"m","Web from lab",2,52,4,0,360,362,"s",1
4,22,"m","Web from lab",2,53,4,0,360,409,"s",1
4,22,"m","Web from lab",2,54,4,2,360,527,"h",1
4,22,"m","Web from lab",2,55,4,3,360,358,"j",1
4,22,"m","Web from lab",2,56,4,1,360,397,"d",1
4,22,"m","Web from lab",2,57,4,1,360,436,"s",0
4,22,"m","Web from lab",2,58,4,3,360,471,"j",1
4,22,"m","Web from lab",2,59,4,2,360,451,"h",1
4,22,"m","Web from lab",2,60,4,0,360,426,"s",1
4,22,"m","Web from lab",2,61,4,1,360,409,"d",1
4,22,"m","Web from lab",2,62,4,3,360,398,"j",1
4,22,"m","Web from lab",2,63,4,2,360,419,"h",1
4,22,"m","Web from lab",2,64,4,0,360,401,"s",1
4,22,"m","Web from lab",2,65,4,1,360,380,"d",1
4,22,"m","Web from lab",2,66,4,3,360,398,"j",1
4,22,"m","Web from lab",2,67,4,0,360,372,"s",1
4,22,"m","Web from lab",2,68,4,2,360,524,"h",1
4,22,"m","Web from lab",2,69,4,2,360,474,"h",1
4,22,"m","Web from lab",2,70,4,0,360,416,"s",1
4,22,"m","Web from lab",2,71,4,1,360,394,"d",1
4,22,"m","Web from lab",2,72,4,3,360,610,"j",1
4,22,"m","Web from lab",2,73,4,1,240,579,"d",1
4,22,"m","Web from lab",2,74,4,3,240,369,"j",1
4,22,"m","Web from lab",2,75,4,0,240,402,"s",1
4,22,"m","Web from lab",2,76,4,2,240,430,"h",1
4,22,"m","Web from lab",2,77,4,1,240,463,"d",1
4,22,"m","Web from lab",2,78,4,2,240,527,"h",1
4,22,"m","Web from lab",2,79,4,0,240,428,"s",1
4,22,"m","Web from lab",2,80,4,3,240,439,"j",1
4,22,"m","Web from lab",2,81,4,0,240,391,"d",0
4,22,"m","Web from lab",2,82,4,1,240,586,"d",1
4,22,"m","Web from lab",2,83,4,3,240,451,"j",1
4,22,"m","Web from lab",2,84,4,2,240,588,"h",1
4,22,"m","Web from lab",2,85,4,3,240,474,"j",1
4,22,"m","Web from lab",2,86,4,2,240,526,"h",1
4,22,"m","Web from lab",2,87,4,0,240,412,"s",1
4,22,"m","Web from lab",2,88,4,1,240,369,"d",1
4,22,"m","Web from lab",2,89,4,3,240,376,"j",1
4,22,"m","Web from lab",2,90,4,0,240,416,"s",1
4,22,"m","Web from lab",2,91,4,2,240,455,"h",1
4,22,"m","Web from lab",2,92,4,1,240,366,"s",0
4,22,"m","Web from lab",2,93,4,1,240,381,"d",1
4,22,"m","Web from lab",2,94,4,2,240,373,"j",0
4,22,"m","Web from lab",2,95,4,0,240,454,"s",1
4,22,"m","Web from lab",2,96,4,3,240,553,"h",0
4,22,"m","Web from lab",2,97,4,3,300,725,"j",1
4,22,"m","Web from lab",2,98,4,2,300,412,"h",1
4,22,"m","Web from lab",2,99,4,1,300,704,"s",0
4,22,"m","Web from lab",2,100,4,0,300,464,"s",1
4,22,"m","Web from lab",2,101,4,0,300,560,"s",1
4,22,"m","Web from lab",2,102,4,1,300,477,"d",1
4,22,"m","Web from lab",2,103,4,2,300,617,"h",1
4,22,"m","Web from lab",2,104,4,3,300,405,"j",1
4,22,"m","Web from lab",2,105,4,1,300,434,"s",0
4,22,"m","Web from lab",2,106,4,0,300,467,"s",1
4,22,"m","Web from lab",2,107,4,2,300,708,"h",1
4,22,"m","Web from lab",2,108,4,3,300,451,"j",1
4,22,"m","Web from lab",2,109,4,3,300,462,"j",1
4,22,"m","Web from lab",2,110,4,1,300,631,"d",1
4,22,"m","Web from lab",2,111,4,0,300,444,"s",1
4,22,"m","Web from lab",2,112,4,2,300,524,"h",1
4,22,"m","Web from lab",2,113,4,3,300,401,"j",1
4,22,"m","Web from lab",2,114,4,0,300,570,"s",1
4,22,"m","Web from lab",2,115,4,1,300,469,"d",1
4,22,"m","Web from lab",2,116,4,2,300,459,"h",1
4,22,"m","Web from lab",2,117,4,2,300,463,"h",1
4,22,"m","Web from lab",2,118,4,3,300,423,"j",1
4,22,"m","Web from lab",2,119,4,1,300,653,"d",1
4,22,"m","Web from lab",2,120,4,0,300,391,"s",1
4,22,"m","Web from lab",2,121,4,0,120,684,"s",1
4,22,"m","Web from lab",2,122,4,3,120,408,"j",1
4,22,"m","Web from lab",2,123,4,1,120,438,"d",1
4,22,"m","Web from lab",2,124,4,2,120,416,"h",1
4,22,"m","Web from lab",2,125,4,1,120,380,"d",1
4,22,"m","Web from lab",2,126,4,2,120,355,"h",1
4,22,"m","Web from lab",2,127,4,0,120,337,"d",0
4,22,"m","Web from lab",2,128,4,3,120,464,"j",1
4,22,"m","Web from lab",2,129,4,2,120,487,"h",1
4,22,"m","Web from lab",2,130,4,3,120,430,"j",1
4,22,"m","Web from lab",2,131,4,0,120,433,"s",1
4,22,"m","Web from lab",2,132,4,1,120,451,"d",1
4,22,"m","Web from lab",2,133,4,2,120,365,"h",1
4,22,"m","Web from lab",2,134,4,1,120,401,"d",1
4,22,"m","Web from lab",2,135,4,0,120,455,"s",1
4,22,"m","Web from lab",2,136,4,3,120,445,"j",1
4,22,"m","Web from lab",2,137,4,0,120,427,"s",1
4,22,"m","Web from lab",2,138,4,1,120,398,"d",1
4,22,"m","Web from lab",2,139,4,2,120,427,"h",1
4,22,"m","Web from lab",2,140,4,3,120,470,"j",1
4,22,"m","Web from lab",2,141,4,3,120,512,"j",1
4,22,"m","Web from lab",2,142,4,1,120,546,"d",1
4,22,"m","Web from lab",2,143,4,2,120,474,"h",1
4,22,"m","Web from lab",2,144,4,0,120,402,"s",1
5,22,"m","Response box",1,1,4,1,180,1679,"2",1
5,22,"m","Response box",1,2,4,3,180,1539,"6",1
5,22,"m","Response box",1,3,4,2,180,748,"5",1
5,22,"m","Response box",1,4,4,0,180,1202,"1",1
5,22,"m","Response box",1,5,4,3,180,1350,"6",1
5,22,"m","Response box",1,6,4,2,180,596,"5",1
5,22,"m","Response box",1,7,4,1,180,455,"2",1
5,22,"m","Response box",1,8,4,0,180,559,"1",1
5,22,"m","Response box",1,9,4,2,180,761,"5",1
5,22,"m","Response box",1,10,4,0,180,665,"1",1
5,22,"m","Response box",1,11,4,3,180,631,"6",1
5,22,"m","Response box",1,12,4,1,180,714,"2",1
5,22,"m","Response box",1,13,4,0,180,531,"1",1
5,22,"m","Response box",1,14,4,3,180,512,"6",1
5,22,"m","Response box",1,15,4,2,180,406,"5",1
5,22,"m","Response box",1,16,4,1,180,438,"2",1
5,22,"m","Response box",1,17,4,2,180,618,"5",1
5,22,"m","Response box",1,18,4,1,180,661,"2",1
5,22,"m","Response box",1,19,4,3,180,423,"6",1
5,22,"m","Response box",1,20,4,0,180,534,"1",1
5,22,"m","Response box",1,21,4,2,180,555,"5",1
5,22,"m","Response box",1,22,4,1,180,510,"2",1
5,22,"m","Response box",1,23,4,0,180,355,"1",1
5,22,"m","Response box",1,24,4,3,180,308,"6",1
5,22,"m","Response box",1,25,4,3,240,528,"6",1
5,22,"m","Response box",1,26,4,1,240,600,"2",1
5,22,"m","Response box",1,27,4,2,240,438,"5",1
5,22,"m","Response box",1,28,4,0,240,447,"1",1
5,22,"m","Response box",1,29,4,0,240,426,"1",1
5,22,"m","Response box",1,30,4,3,240,481,"6",1
5,22,"m","Response box",1,31,4,2,240,465,"5",1
5,22,"m","Response box",1,32,4,1,240,361,"2",1
5,22,"m","Response box",1,33,4,2,240,338,"6",0
5,22,"m","Response box",1,34,4,0,240,547,"1",1
5,22,"m","Response box",1,35,4,3,240,520,"6",1
5,22,"m","Response box",1,36,4,1,240,340,"2",1
5,22,"m","Response box",1,37,4,3,240,465,"6",1
5,22,"m","Response box",1,38,4,0,240,467,"1",1
5,22,"m","Response box",1,39,4,1,240,442,"2",1
5,22,"m","Response box",1,40,4,2,240,312,"5",1
5,22,"m","Response box",1,41,4,0,240,356,"1",1
5,22,"m","Response box",1,42,4,3,240,539,"6",1
5,22,"m","Response box",1,43,4,2,240,491,"5",1
5,22,"m","Response box",1,44,4,1,240,358,"2",1
5,22,"m","Response box",1,45,4,2,240,497,"5",1
5,22,"m","Response box",1,46,4,0,240,303,"1",1
5,22,"m","Response box",1,47,4,1,240,348,"2",1
5,22,"m","Response box",1,48,4,3,240,458,"6",1
5,22,"m","Response box",1,49,4,2,60,551,"5",1
5,22,"m","Response box",1,50,4,1,60,362,"2",1
5,22,"m","Response box",1,51,4,0,60,414,"1",1
5,22,"m","Response box",1,52,4,3,60,390,"6",1
5,22,"m","Response box",1,53,4,2,60,433,"5",1
5,22,"m","Response box",1,54,4,3,60,516,"6",1
5,22,"m","Response box",1,55,4,1,60,447,"2",1
5,22,"m","Response box",1,56,4,0,60,452,"1",1
5,22,"m","Response box",1,57,4,2,60,532,"5",1
5,22,"m","Response box",1,58,4,3,60,476,"6",1
5,22,"m","Response box",1,59,4,1,60,398,"2",1
5,22,"m","Response box",1,60,4,0,60,455,"1",1
5,22,"m","Response box",1,61,4,3,60,484,"6",1
5,22,"m","Response box",1,62,4,2,60,433,"5",1
5,22,"m","Response box",1,63,4,0,60,313,"2",0
5,22,"m","Response box",1,64,4,1,60,646,"2",1
5,22,"m","Response box",1,65,4,1,60,407,"2",1
5,22,"m","Response box",1,66,4,2,60,495,"5",1
5,22,"m","Response box",1,67,4,3,60,378,"6",1
5,22,"m","Response box",1,68,4,0,60,441,"1",1
5,22,"m","Response box",1,69,4,2,60,504,"5",1
5,22,"m","Response box",1,70,4,3,60,464,"6",1
5,22,"m","Response box",1,71,4,1,60,425,"2",1
5,22,"m","Response box",1,72,4,0,60,426,"1",1
5,22,"m","Response box",1,73,4,1,120,424,"2",1
5,22,"m","Response box",1,74,4,2,120,447,"5",1
5,22,"m","Response box",1,75,4,3,120,475,"6",1
5,22,"m","Response box",1,76,4,0,120,665,"1",1
5,22,"m","Response box",1,77,4,0,120,405,"1",1
5,22,"m","Response box",1,78,4,1,120,385,"2",1
5,22,"m","Response box",1,79,4,2,120,335,"5",1
5,22,"m","Response box",1,80,4,3,120,440,"6",1
5,22,"m","Response box",1,81,4,0,120,481,"1",1
5,22,"m","Response box",1,82,4,1,120,384,"2",1
5,22,"m","Response box",1,83,4,2,120,389,"5",1
5,22,"m","Response box",1,84,4,3,120,378,"6",1
5,22,"m","Response box",1,85,4,0,120,476,"1",1
5,22,"m","Response box",1,86,4,1,120,422,"2",1
5,22,"m","Response box",1,87,4,3,120,459,"6",1
5,22,"m","Response box",1,88,4,2,120,397,"5",1
5,22,"m","Response box",1,89,4,0,120,353,"1",1
5,22,"m","Response box",1,90,4,1,120,358,"2",1
5,22,"m","Response box",1,91,4,3,120,670,"6",1
5,22,"m","Response box",1,92,4,2,120,514,"5",1
5,22,"m","Response box",1,93,4,3,120,445,"6",1
5,22,"m","Response box",1,94,4,2,120,438,"5",1
5,22,"m","Response box",1,95,4,0,120,556,"1",1
5,22,"m","Response box",1,96,4,1,120,414,"2",1
5,22,"m","Response box",1,97,4,2,360,555,"5",1
5,22,"m","Response box",1,98,4,1,360,380,"2",1
5,22,"m","Response box",1,99,4,3,360,382,"6",1
5,22,"m","Response box",1,100,4,0,360,348,"1",1
5,22,"m","Response box",1,101,4,1,360,347,"2",1
5,22,"m","Response box",1,102,4,2,360,302,"5",1
5,22,"m","Response box",1,103,4,3,360,303,"6",1
5,22,"m","Response box",1,104,4,0,360,458,"1",1
5,22,"m","Response box",1,105,4,1,360,329,"2",1
5,22,"m","Response box",1,106,4,2,360,322,"5",1
5,22,"m","Response box",1,107,4,3,360,292,"6",1
5,22,"m","Response box",1,108,4,0,360,342,"1",1
5,22,"m","Response box",1,109,4,3,360,464,"6",1
5,22,"m","Response box",1,110,4,0,360,542,"1",1
5,22,"m","Response box",1,111,4,2,360,458,"5",1
5,22,"m","Response box",1,112,4,1,360,347,"2",1
5,22,"m","Response box",1,113,4,0,360,471,"1",1
5,22,"m","Response box",1,114,4,3,360,538,"6",1
5,22,"m","Response box",1,115,4,2,360,419,"5",1
5,22,"m","Response box",1,116,4,1,360,400,"2",1
5,22,"m","Response box",1,117,4,0,360,396,"1",1
5,22,"m","Response box",1,118,4,1,360,490,"2",1
5,22,"m","Response box",1,119,4,2,360,375,"5",1
5,22,"m","Response box",1,120,4,3,360,323,"6",1
5,22,"m","Response box",1,121,4,1,300,566,"2",1
5,22,"m","Response box",1,122,4,0,300,503,"1",1
5,22,"m","Response box",1,123,4,3,300,392,"6",1
5,22,"m","Response box",1,124,4,2,300,364,"5",1
5,22,"m","Response box",1,125,4,3,300,476,"6",1
5,22,"m","Response box",1,126,4,0,300,431,"1",1
5,22,"m","Response box",1,127,4,2,300,389,"5",1
5,22,"m","Response box",1,128,4,1,300,471,"2",1
5,22,"m","Response box",1,129,4,1,300,525,"2",1
5,22,"m","Response box",1,130,4,0,300,542,"1",1
5,22,"m","Response box",1,131,4,3,300,528,"6",1
5,22,"m","Response box",1,132,4,2,300,583,"5",1
5,22,"m","Response box",1,133,4,0,300,463,"1",1
5,22,"m","Response box",1,134,4,1,300,379,"2",1
5,22,"m","Response box",1,135,4,2,300,348,"5",1
5,22,"m","Response box",1,136,4,3,300,522,"6",1
5,22,"m","Response box",1,137,4,1,300,535,"2",1
5,22,"m","Response box",1,138,4,0,300,435,"1",1
5,22,"m","Response box",1,139,4,3,300,524,"6",1
5,22,"m","Response box",1,140,4,2,300,459,"5",1
5,22,"m","Response box",1,141,4,0,300,653,"1",1
5,22,"m","Response box",1,142,4,1,300,553,"2",1
5,22,"m","Response box",1,143,4,3,300,395,"6",1
5,22,"m","Response box",1,144,4,2,300,548,"5",1
5,22,"0","Web from home",4,1,4,1,360,1078,"d",1
5,22,"0","Web from home",4,2,4,2,360,933,"h",1
5,22,"0","Web from home",4,3,4,0,360,1857,"s",1
5,22,"0","Web from home",4,4,4,3,360,1128,"j",1
5,22,"0","Web from home",4,5,4,3,360,517,"j",1
5,22,"0","Web from home",4,6,4,2,360,694,"h",1
5,22,"0","Web from home",4,7,4,1,360,552,"d",1
5,22,"0","Web from home",4,8,4,0,360,746,"s",1
5,22,"0","Web from home",4,9,4,3,360,931,"j",1
5,22,"0","Web from home",4,10,4,0,360,735,"s",1
5,22,"0","Web from home",4,11,4,1,360,1155,"d",1
5,22,"0","Web from home",4,12,4,2,360,983,"h",1
5,22,"0","Web from home",4,13,4,0,360,575,"s",1
5,22,"0","Web from home",4,14,4,3,360,588,"j",1
5,22,"0","Web from home",4,15,4,2,360,472,"j",0
5,22,"0","Web from home",4,16,4,1,360,472,"d",1
5,22,"0","Web from home",4,17,4,0,360,425,"s",1
5,22,"0","Web from home",4,18,4,2,360,427,"h",1
5,22,"0","Web from home",4,19,4,1,360,307,"j",0
5,22,"0","Web from home",4,20,4,3,360,529,"j",1
5,22,"0","Web from home",4,21,4,3,360,464,"j",1
5,22,"0","Web from home",4,22,4,2,360,464,"h",1
5,22,"0","Web from home",4,23,4,1,360,443,"d",1
5,22,"0","Web from home",4,24,4,0,360,376,"s",1
5,22,"0","Web from home",4,25,4,1,300,591,"d",1
5,22,"0","Web from home",4,26,4,0,300,522,"s",1
5,22,"0","Web from home",4,27,4,3,300,549,"j",1
5,22,"0","Web from home",4,28,4,2,300,512,"h",1
5,22,"0","Web from home",4,29,4,2,300,453,"h",1
5,22,"0","Web from home",4,30,4,0,300,603,"s",1
5,22,"0","Web from home",4,31,4,3,300,534,"j",1
5,22,"0","Web from home",4,32,4,1,300,493,"d",1
5,22,"0","Web from home",4,33,4,0,300,435,"s",1
5,22,"0","Web from home",4,34,4,2,300,493,"j",0
5,22,"0","Web from home",4,35,4,3,300,475,"j",1
5,22,"0","Web from home",4,36,4,1,300,512,"d",1
5,22,"0","Web from home",4,37,4,1,300,504,"d",1
5,22,"0","Web from home",4,38,4,3,300,497,"j",1
5,22,"0","Web from home",4,39,4,2,300,373,"h",1
5,22,"0","Web from home",4,40,4,0,300,461,"s",1
5,22,"0","Web from home",4,41,4,3,300,548,"j",1
5,22,"0","Web from home",4,42,4,1,300,457,"d",1
5,22,"0","Web from home",4,43,4,0,300,440,"s",1
5,22,"0","Web from home",4,44,4,2,300,439,"h",1
5,22,"0","Web from home",4,45,4,2,300,489,"h",1
5,22,"0","Web from home",4,46,4,0,300,496,"s",1
5,22,"0","Web from home",4,47,4,3,300,633,"j",1
5,22,"0","Web from home",4,48,4,1,300,443,"d",1
5,22,"0","Web from home",4,49,4,1,180,1308,"d",1
5,22,"0","Web from home",4,50,4,0,180,513,"s",1
5,22,"0","Web from home",4,51,4,3,180,394,"j",1
5,22,"0","Web from home",4,52,4,2,180,359,"h",1
5,22,"0","Web from home",4,53,4,2,180,412,"h",1
5,22,"0","Web from home",4,54,4,0,180,418,"d",0
5,22,"0","Web from home",4,55,4,1,180,603,"d",1
5,22,"0","Web from home",4,56,4,3,180,458,"j",1
5,22,"0","Web from home",4,57,4,1,180,504,"d",1
5,22,"0","Web from home",4,58,4,3,180,449,"h",0
5,22,"0","Web from home",4,59,4,2,180,468,"h",1
5,22,"0","Web from home",4,60,4,0,180,520,"s",1
5,22,"0","Web from home",4,61,4,1,180,424,"d",1
5,22,"0","Web from home",4,62,4,0,180,502,"s",1
5,22,"0","Web from home",4,63,4,3,180,458,"j",1
5,22,"0","Web from home",4,64,4,2,180,374,"h",1
5,22,"0","Web from home",4,65,4,2,180,549,"h",1
5,22,"0","Web from home",4,66,4,0,180,482,"s",1
5,22,"0","Web from home",4,67,4,3,180,659,"j",1
5,22,"0","Web from home",4,68,4,1,180,516,"d",1
5,22,"0","Web from home",4,69,4,3,180,522,"j",1
5,22,"0","Web from home",4,70,4,0,180,599,"s",1
5,22,"0","Web from home",4,71,4,1,180,479,"d",1
5,22,"0","Web from home",4,72,4,2,180,530,"h",1
5,22,"0","Web from home",4,73,4,1,240,881,"d",1
5,22,"0","Web from home",4,74,4,2,240,410,"h",1
5,22,"0","Web from home",4,75,4,0,240,400,"s",1
5,22,"0","Web from home",4,76,4,3,240,607,"j",1
5,22,"0","Web from home",4,77,4,2,240,721,"h",1
5,22,"0","Web from home",4,78,4,3,240,702,"j",1
5,22,"0","Web from home",4,79,4,0,240,622,"s",1
5,22,"0","Web from home",4,80,4,1,240,531,"d",1
5,22,"0","Web from home",4,81,4,0,240,688,"s",1
5,22,"0","Web from home",4,82,4,3,240,578,"j",1
5,22,"0","Web from home",4,83,4,1,240,454,"d",1
5,22,"0","Web from home",4,84,4,2,240,392,"h",1
5,22,"0","Web from home",4,85,4,0,240,538,"s",1
5,22,"0","Web from home",4,86,4,2,240,669,"h",1
5,22,"0","Web from home",4,87,4,3,240,436,"j",1
5,22,"0","Web from home",4,88,4,1,240,581,"d",1
5,22,"0","Web from home",4,89,4,3,240,1108,"j",1
5,22,"0","Web from home",4,90,4,1,240,929,"d",1
5,22,"0","Web from home",4,91,4,0,240,488,"s",1
5,22,"0","Web from home",4,92,4,2,240,612,"h",1
5,22,"0","Web from home",4,93,4,1,240,469,"d",1
5,22,"0","Web from home",4,94,4,3,240,626,"j",1
5,22,"0","Web from home",4,95,4,2,240,680,"h",1
5,22,"0","Web from home",4,96,4,0,240,524,"s",1
5,22,"0","Web from home",4,97,4,2,120,643,"h",1
5,22,"0","Web from home",4,98,4,1,120,414,"d",1
5,22,"0","Web from home",4,99,4,0,120,450,"s",1
5,22,"0","Web from home",4,100,4,3,120,417,"j",1
5,22,"0","Web from home",4,101,4,1,120,480,"d",1
5,22,"0","Web from home",4,102,4,0,120,384,"s",1
5,22,"0","Web from home",4,103,4,2,120,413,"h",1
5,22,"0","Web from home",4,104,4,3,120,409,"j",1
5,22,"0","Web from home",4,105,4,2,120,395,"h",1
5,22,"0","Web from home",4,106,4,0,120,405,"s",1
5,22,"0","Web from home",4,107,4,3,120,570,"j",1
5,22,"0","Web from home",4,108,4,1,120,417,"d",1
5,22,"0","Web from home",4,109,4,0,120,377,"s",1
5,22,"0","Web from home",4,110,4,3,120,413,"j",1
5,22,"0","Web from home",4,111,4,1,120,403,"h",0
5,22,"0","Web from home",4,112,4,2,120,489,"h",1
5,22,"0","Web from home",4,113,4,1,120,567,"d",1
5,22,"0","Web from home",4,114,4,3,120,511,"j",1
5,22,"0","Web from home",4,115,4,2,120,432,"h",1
5,22,"0","Web from home",4,116,4,0,120,461,"d",0
5,22,"0","Web from home",4,117,4,2,120,551,"h",1
5,22,"0","Web from home",4,118,4,3,120,502,"j",1
5,22,"0","Web from home",4,119,4,1,120,498,"d",1
5,22,"0","Web from home",4,120,4,0,120,417,"s",1
5,22,"0","Web from home",4,121,4,3,60,552,"j",1
5,22,"0","Web from home",4,122,4,0,60,490,"s",1
5,22,"0","Web from home",4,123,4,2,60,429,"h",1
5,22,"0","Web from home",4,124,4,1,60,318,"d",1
5,22,"0","Web from home",4,125,4,0,60,483,"s",1
5,22,"0","Web from home",4,126,4,1,60,545,"d",1
5,22,"0","Web from home",4,127,4,2,60,439,"h",1
5,22,"0","Web from home",4,128,4,3,60,285,"j",1
5,22,"0","Web from home",4,129,4,3,60,659,"j",1
5,22,"0","Web from home",4,130,4,1,60,542,"s",0
5,22,"0","Web from home",4,131,4,2,60,574,"h",1
5,22,"0","Web from home",4,132,4,0,60,443,"s",1
5,22,"0","Web from home",4,133,4,2,60,465,"h",1
5,22,"0","Web from home",4,134,4,1,60,457,"d",1
5,22,"0","Web from home",4,135,4,0,60,432,"s",1
5,22,"0","Web from home",4,136,4,3,60,406,"j",1
5,22,"0","Web from home",4,137,4,1,60,535,"d",1
5,22,"0","Web from home",4,138,4,3,60,523,"j",1
5,22,"0","Web from home",4,139,4,2,60,662,"h",1
5,22,"0","Web from home",4,140,4,0,60,476,"s",1
5,22,"0","Web from home",4,141,4,3,60,487,"j",1
5,22,"0","Web from home",4,142,4,0,60,501,"s",1
5,22,"0","Web from home",4,143,4,1,60,469,"d",1
5,22,"0","Web from home",4,144,4,2,60,457,"h",1
5,22,"m","Keyboard",3,1,4,0,180,740,"s",1
5,22,"m","Keyboard",3,2,4,3,180,484,"j",1
5,22,"m","Keyboard",3,3,4,1,180,586,"d",1
5,22,"m","Keyboard",3,4,4,2,180,433,"h",1
5,22,"m","Keyboard",3,5,4,3,180,501,"j",1
5,22,"m","Keyboard",3,6,4,1,180,428,"d",1
5,22,"m","Keyboard",3,7,4,0,180,428,"s",1
5,22,"m","Keyboard",3,8,4,2,180,470,"h",1
5,22,"m","Keyboard",3,9,4,1,180,409,"d",1
5,22,"m","Keyboard",3,10,4,3,180,457,"j",1
5,22,"m","Keyboard",3,11,4,2,180,632,"h",1
5,22,"m","Keyboard",3,12,4,0,180,421,"s",1
5,22,"m","Keyboard",3,13,4,0,180,479,"s",1
5,22,"m","Keyboard",3,14,4,1,180,410,"d",1
5,22,"m","Keyboard",3,15,4,3,180,944,"j",1
5,22,"m","Keyboard",3,16,4,2,180,499,"h",1
