participant_id,age,gender,locale,localeOrder,trialN,set_size,targetPos,targetColor,rt,answer,correct,display_device_name,display_res_x,display_res_y,display_refresh_rate,response_device_name,display_distance,block_id,trial_id,trial_n,target_pos_x,target_pos_y,target_color_hsv
13,28,f,Web from home,2,76,6,3,60,622,h,1,,,,,,,1258,30172,4,1.5,0,"HSV 60,1,1"
13,28,f,Web from home,2,77,6,1,60,851,s,1,,,,,,,1258,30173,5,-4.5,0,"HSV 60,1,1"
13,28,f,Web from home,2,78,6,4,60,858,j,1,,,,,,,1258,30174,6,4.5,0,"HSV 60,1,1"
13,28,f,Web from home,2,79,6,1,60,729,s,1,,,,,,,1258,30175,7,-4.5,0,"HSV 60,1,1"
13,28,f,Web from home,2,80,6,5,60,763,k,1,,,,,,,1258,30176,8,7.5,0,"HSV 60,1,1"
13,28,f,Web from home,2,81,6,2,60,731,d,1,,,,,,,1258,30177,9,-1.5,0,"HSV 60,1,1"
13,28,f,Web from home,2,82,6,0,60,680,a,1,,,,,,,1258,30178,10,-7.5,0,"HSV 60,1,1"
13,28,f,Web from home,2,83,6,3,60,595,h,1,,,,,,,1258,30179,11,1.5,0,"HSV 60,1,1"
13,28,f,Web from home,2,84,6,4,60,572,j,1,,,,,,,1258,30180,12,4.5,0,"HSV 60,1,1"
13,28,f,Web from home,2,85,6,0,60,478,s,0,,,,,,,1258,30181,13,-7.5,0,"HSV 60,1,1"
13,28,f,Web from home,2,86,6,1,60,762,s,1,,,,,,,1258,30182,14,-4.5,0,"HSV 60,1,1"
13,28,f,Web from home,2,87,6,4,60,814,j,1,,,,,,,1258,30183,15,4.5,0,"HSV 60,1,1"
13,28,f,Web from home,2,88,6,3,60,742,h,1,,,,,,,1258,30184,16,1.5,0,"HSV 60,1,1"
13,28,f,Web from home,2,89,6,2,60,749,d,1,,,,,,,1258,30185,17,-1.5,0,"HSV 60,1,1"
13,28,f,Web from home,2,90,6,5,60,611,k,1,,,,,,,1258,30186,18,7.5,0,"HSV 60,1,1"
13,28,f,Web from home,2,91,6,2,60,792,d,1,,,,,,,1258,30187,19,-1.5,0,"HSV 60,1,1"
13,28,f,Web from home,2,92,6,1,60,773,s,1,,,,,,,1258,30188,20,-4.5,0,"HSV 60,1,1"
13,28,f,Web from home,2,93,6,3,60,616,h,1,,,,,,,1258,30189,21,1.5,0,"HSV 60,1,1"
13,28,f,Web from home,2,94,6,5,60,632,k,1,,,,,,,1258,30190,22,7.5,0,"HSV 60,1,1"
13,28,f,Web from home,2,95,6,4,60,651,j,1,,,,,,,1258,30191,23,4.5,0,"HSV 60,1,1"
13,28,f,Web from home,2,96,6,0,60,802,a,1,,,,,,,1258,30192,24,-7.5,0,"HSV 60,1,1"
13,28,f,Web from home,2,97,6,0,120,1224,a,1,,,,,,,1259,30193,1,-7.5,0,"HSV 120,1,1"
13,28,f,Web from home,2,98,6,1,120,614,s,1,,,,,,,1259,30194,2,-4.5,0,"HSV 120,1,1"
13,28,f,Web from home,2,99,6,3,120,735,h,1,,,,,,,1259,30195,3,1.5,0,"HSV 120,1,1"
13,28,f,Web from home,2,100,6,2,120,732,d,1,,,,,,,1259,30196,4,-1.5,0,"HSV 120,1,1"
13,28,f,Web from home,2,101,6,5,120,720,k,1,,,,,,,1259,30197,5,7.5,0,"HSV 120,1,1"
13,28,f,Web from home,2,102,6,4,120,588,j,1,,,,,,,1259,30198,6,4.5,0,"HSV 120,1,1"
13,28,f,Web from home,2,103,6,3,120,629,h,1,,,,,,,1259,30199,7,1.5,0,"HSV 120,1,1"
13,28,f,Web from home,2,104,6,5,120,672,k,1,,,,,,,1259,30200,8,7.5,0,"HSV 120,1,1"
13,28,f,Web from home,2,105,6,2,120,734,d,1,,,,,,,1259,30201,9,-1.5,0,"HSV 120,1,1"
13,28,f,Web from home,2,106,6,4,120,828,j,1,,,,,,,1259,30202,10,4.5,0,"HSV 120,1,1"
13,28,f,Web from home,2,107,6,1,120,831,s,1,,,,,,,1259,30203,11,-4.5,0,"HSV 120,1,1"
13,28,f,Web from home,2,108,6,0,120,644,a,1,,,,,,,1259,30204,12,-7.5,0,"HSV 120,1,1"
13,28,f,Web from home,2,109,6,0,120,547,a,1,,,,,,,1259,30205,13,-7.5,0,"HSV 120,1,1"
13,28,f,Web from home,2,110,6,1,120,572,s,1,,,,,,,1259,30206,14,-4.5,0,"HSV 120,1,1"
13,28,f,Web from home,2,111,6,5,120,725,k,1,,,,,,,1259,30207,15,7.5,0,"HSV 120,1,1"
13,28,f,Web from home,2,112,6,2,120,514,d,1,,,,,,,1259,30208,16,-1.5,0,"HSV 120,1,1"
13,28,f,Web from home,2,113,6,3,120,772,h,1,,,,,,,1259,30209,17,1.5,0,"HSV 120,1,1"
13,28,f,Web from home,2,114,6,4,120,911,j,1,,,,,,,1259,30210,18,4.5,0,"HSV 120,1,1"
13,28,f,Web from home,2,115,6,1,120,1012,s,1,,,,,,,1259,30211,19,-4.5,0,"HSV 120,1,1"
13,28,f,Web from home,2,116,6,2,120,667,d,1,,,,,,,1259,30212,20,-1.5,0,"HSV 120,1,1"
13,28,f,Web from home,2,117,6,4,120,683,j,1,,,,,,,1259,30213,21,4.5,0,"HSV 120,1,1"
13,28,f,Web from home,2,118,6,0,120,764,a,1,,,,,,,1259,30214,22,-7.5,0,"HSV 120,1,1"
13,28,f,Web from home,2,119,6,3,120,927,h,1,,,,,,,1259,30215,23,1.5,0,"HSV 120,1,1"
13,28,f,Web from home,2,120,6,5,120,728,k,1,,,,,,,1259,30216,24,7.5,0,"HSV 120,1,1"
13,28,f,Web from home,2,121,6,4,240,1227,j,1,,,,,,,1260,30217,1,4.5,0,"HSV 240,1,1"
13,28,f,Web from home,2,122,6,2,240,585,s,0,,,,,,,1260,30218,2,-1.5,0,"HSV 240,1,1"
13,28,f,Web from home,2,123,6,5,240,1101,k,1,,,,,,,1260,30219,3,7.5,0,"HSV 240,1,1"
13,28,f,Web from home,2,124,6,3,240,850,h,1,,,,,,,1260,30220,4,1.5,0,"HSV 240,1,1"
13,28,f,Web from home,2,125,6,0,240,699,a,1,,,,,,,1260,30221,5,-7.5,0,"HSV 240,1,1"
13,28,f,Web from home,2,126,6,1,240,955,s,1,,,,,,,1260,30222,6,-4.5,0,"HSV 240,1,1"
13,28,f,Web from home,2,127,6,1,240,766,s,1,,,,,,,1260,30223,7,-4.5,0,"HSV 240,1,1"
13,28,f,Web from home,2,128,6,4,240,758,j,1,,,,,,,1260,30224,8,4.5,0,"HSV 240,1,1"
13,28,f,Web from home,2,129,6,5,240,770,k,1,,,,,,,1260,30225,9,7.5,0,"HSV 240,1,1"
13,28,f,Web from home,2,130,6,0,240,737,a,1,,,,,,,1260,30226,10,-7.5,0,"HSV 240,1,1"
13,28,f,Web from home,2,131,6,3,240,637,h,1,,,,,,,1260,30227,11,1.5,0,"HSV 240,1,1"
13,28,f,Web from home,2,132,6,2,240,842,d,1,,,,,,,1260,30228,12,-1.5,0,"HSV 240,1,1"
13,28,f,Web from home,2,133,6,5,240,669,k,1,,,,,,,1260,30229,13,7.5,0,"HSV 240,1,1"
13,28,f,Web from home,2,134,6,4,240,1021,j,1,,,,,,,1260,30230,14,4.5,0,"HSV 240,1,1"
13,28,f,Web from home,2,135,6,3,240,785,h,1,,,,,,,1260,30231,15,1.5,0,"HSV 240,1,1"
13,28,f,Web from home,2,136,6,1,240,578,s,1,,,,,,,1260,30232,16,-4.5,0,"HSV 240,1,1"
13,28,f,Web from home,2,137,6,2,240,569,d,1,,,,,,,1260,30233,17,-1.5,0,"HSV 240,1,1"
13,28,f,Web from home,2,138,6,0,240,598,a,1,,,,,,,1260,30234,18,-7.5,0,"HSV 240,1,1"
13,28,f,Web from home,2,139,6,1,240,634,s,1,,,,,,,1260,30235,19,-4.5,0,"HSV 240,1,1"
13,28,f,Web from home,2,140,6,5,240,723,k,1,,,,,,,1260,30236,20,7.5,0,"HSV 240,1,1"
13,28,f,Web from home,2,141,6,3,240,722,h,1,,,,,,,1260,30237,21,1.5,0,"HSV 240,1,1"
13,28,f,Web from home,2,142,6,4,240,1093,j,1,,,,,,,1260,30238,22,4.5,0,"HSV 240,1,1"
13,28,f,Web from home,2,143,6,2,240,650,d,1,,,,,,,1260,30239,23,-1.5,0,"HSV 240,1,1"
13,28,f,Web from home,2,144,6,0,240,816,a,1,,,,,,,1260,30240,24,-7.5,0,"HSV 240,1,1"
13,28,f,Keyboard,4,1,6,4,180,1049,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1261,30241,1,4.5,0,"HSV 180,1,1"
13,28,f,Keyboard,4,2,6,5,180,635,k,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1261,30242,2,7.5,0,"HSV 180,1,1"
13,28,f,Keyboard,4,3,6,0,180,785,a,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1261,30243,3,-7.5,0,"HSV 180,1,1"
13,28,f,Keyboard,4,4,6,3,180,625,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1261,30244,4,1.5,0,"HSV 180,1,1"
13,28,f,Keyboard,4,5,6,1,180,669,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1261,30245,5,-4.5,0,"HSV 180,1,1"
13,28,f,Keyboard,4,6,6,2,180,762,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1261,30246,6,-1.5,0,"HSV 180,1,1"
13,28,f,Keyboard,4,7,6,4,180,630,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1261,30247,7,4.5,0,"HSV 180,1,1"
13,28,f,Keyboard,4,8,6,1,180,722,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1261,30248,8,-4.5,0,"HSV 180,1,1"
13,28,f,Keyboard,4,9,6,5,180,836,k,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1261,30249,9,7.5,0,"HSV 180,1,1"
13,28,f,Keyboard,4,10,6,3,180,661,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1261,30250,10,1.5,0,"HSV 180,1,1"
13,28,f,Keyboard,4,11,6,2,180,787,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1261,30251,11,-1.5,0,"HSV 180,1,1"
13,28,f,Keyboard,4,12,6,0,180,670,a,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1261,30252,12,-7.5,0,"HSV 180,1,1"
13,28,f,Keyboard,4,13,6,0,180,618,a,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1261,30253,13,-7.5,0,"HSV 180,1,1"
13,28,f,Keyboard,4,14,6,4,180,797,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1261,30254,14,4.5,0,"HSV 180,1,1"
13,28,f,Keyboard,4,15,6,1,180,678,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1261,30255,15,-4.5,0,"HSV 180,1,1"
13,28,f,Keyboard,4,16,6,2,180,719,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1261,30256,16,-1.5,0,"HSV 180,1,1"
13,28,f,Keyboard,4,17,6,5,180,633,k,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1261,30257,17,7.5,0,"HSV 180,1,1"
13,28,f,Keyboard,4,18,6,3,180,636,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1261,30258,18,1.5,0,"HSV 180,1,1"
13,28,f,Keyboard,4,19,6,1,180,679,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1261,30259,19,-4.5,0,"HSV 180,1,1"
13,28,f,Keyboard,4,20,6,2,180,699,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1261,30260,20,-1.5,0,"HSV 180,1,1"
13,28,f,Keyboard,4,21,6,5,180,934,k,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1261,30261,21,7.5,0,"HSV 180,1,1"
13,28,f,Keyboard,4,22,6,0,180,619,a,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1261,30262,22,-7.5,0,"HSV 180,1,1"
13,28,f,Keyboard,4,23,6,4,180,1075,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1261,30263,23,4.5,0,"HSV 180,1,1"
13,28,f,Keyboard,4,24,6,3,180,565,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1261,30264,24,1.5,0,"HSV 180,1,1"
13,28,f,Keyboard,4,25,6,0,300,644,a,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1262,30265,1,-7.5,0,"HSV 300,1,1"
13,28,f,Keyboard,4,26,6,1,300,705,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1262,30266,2,-4.5,0,"HSV 300,1,1"
13,28,f,Keyboard,4,27,6,3,300,645,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1262,30267,3,1.5,0,"HSV 300,1,1"
13,28,f,Keyboard,4,28,6,2,300,655,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1262,30268,4,-1.5,0,"HSV 300,1,1"
13,28,f,Keyboard,4,29,6,4,300,627,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1262,30269,5,4.5,0,"HSV 300,1,1"
13,28,f,Keyboard,4,30,6,5,300,593,k,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1262,30270,6,7.5,0,"HSV 300,1,1"
13,28,f,Keyboard,4,31,6,4,300,1078,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1262,30271,7,4.5,0,"HSV 300,1,1"
13,28,f,Keyboard,4,32,6,1,300,763,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1262,30272,8,-4.5,0,"HSV 300,1,1"
13,28,f,Keyboard,4,33,6,5,300,621,k,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1262,30273,9,7.5,0,"HSV 300,1,1"
13,28,f,Keyboard,4,34,6,2,300,630,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1262,30274,10,-1.5,0,"HSV 300,1,1"
13,28,f,Keyboard,4,35,6,3,300,711,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1262,30275,11,1.5,0,"HSV 300,1,1"
13,28,f,Keyboard,4,36,6,0,300,783,a,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1262,30276,12,-7.5,0,"HSV 300,1,1"
13,28,f,Keyboard,4,37,6,4,300,774,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1262,30277,13,4.5,0,"HSV 300,1,1"
13,28,f,Keyboard,4,38,6,3,300,575,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1262,30278,14,1.5,0,"HSV 300,1,1"
13,28,f,Keyboard,4,39,6,5,300,651,k,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1262,30279,15,7.5,0,"HSV 300,1,1"
13,28,f,Keyboard,4,40,6,1,300,566,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1262,30280,16,-4.5,0,"HSV 300,1,1"
13,28,f,Keyboard,4,41,6,0,300,662,a,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1262,30281,17,-7.5,0,"HSV 300,1,1"
13,28,f,Keyboard,4,42,6,2,300,619,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1262,30282,18,-1.5,0,"HSV 300,1,1"
13,28,f,Keyboard,4,43,6,0,300,729,a,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1262,30283,19,-7.5,0,"HSV 300,1,1"
13,28,f,Keyboard,4,44,6,5,300,675,k,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1262,30284,20,7.5,0,"HSV 300,1,1"
13,28,f,Keyboard,4,45,6,1,300,649,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1262,30285,21,-4.5,0,"HSV 300,1,1"
13,28,f,Keyboard,4,46,6,4,300,648,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1262,30286,22,4.5,0,"HSV 300,1,1"
13,28,f,Keyboard,4,47,6,3,300,633,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1262,30287,23,1.5,0,"HSV 300,1,1"
13,28,f,Keyboard,4,48,6,2,300,571,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1262,30288,24,-1.5,0,"HSV 300,1,1"
13,28,f,Keyboard,4,49,6,2,240,536,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1263,30289,1,-1.5,0,"HSV 240,1,1"
13,28,f,Keyboard,4,50,6,4,240,916,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1263,30290,2,4.5,0,"HSV 240,1,1"
13,28,f,Keyboard,4,51,6,5,240,884,k,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1263,30291,3,7.5,0,"HSV 240,1,1"
13,28,f,Keyboard,4,52,6,1,240,677,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1263,30292,4,-4.5,0,"HSV 240,1,1"
13,28,f,Keyboard,4,53,6,3,240,536,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1263,30293,5,1.5,0,"HSV 240,1,1"
13,28,f,Keyboard,4,54,6,0,240,685,a,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1263,30294,6,-7.5,0,"HSV 240,1,1"
13,28,f,Keyboard,4,55,6,3,240,534,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1263,30295,7,1.5,0,"HSV 240,1,1"
13,28,f,Keyboard,4,56,6,5,240,591,k,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1263,30296,8,7.5,0,"HSV 240,1,1"
13,28,f,Keyboard,4,57,6,0,240,676,a,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1263,30297,9,-7.5,0,"HSV 240,1,1"
13,28,f,Keyboard,4,58,6,2,240,632,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1263,30298,10,-1.5,0,"HSV 240,1,1"
13,28,f,Keyboard,4,59,6,4,240,666,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1263,30299,11,4.5,0,"HSV 240,1,1"
13,28,f,Keyboard,4,60,6,1,240,531,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1263,30300,12,-4.5,0,"HSV 240,1,1"
13,28,f,Keyboard,4,61,6,5,240,716,k,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1263,30301,13,7.5,0,"HSV 240,1,1"
13,28,f,Keyboard,4,62,6,0,240,754,a,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1263,30302,14,-7.5,0,"HSV 240,1,1"
13,28,f,Keyboard,4,63,6,3,240,610,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1263,30303,15,1.5,0,"HSV 240,1,1"
13,28,f,Keyboard,4,64,6,4,240,639,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1263,30304,16,4.5,0,"HSV 240,1,1"
13,28,f,Keyboard,4,65,6,1,240,677,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1263,30305,17,-4.5,0,"HSV 240,1,1"
13,28,f,Keyboard,4,66,6,2,240,709,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1263,30306,18,-1.5,0,"HSV 240,1,1"
13,28,f,Keyboard,4,67,6,2,240,545,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1263,30307,19,-1.5,0,"HSV 240,1,1"
13,28,f,Keyboard,4,68,6,3,240,860,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1263,30308,20,1.5,0,"HSV 240,1,1"
13,28,f,Keyboard,4,69,6,1,240,733,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1263,30309,21,-4.5,0,"HSV 240,1,1"
13,28,f,Keyboard,4,70,6,4,240,600,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1263,30310,22,4.5,0,"HSV 240,1,1"
13,28,f,Keyboard,4,71,6,5,240,611,k,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1263,30311,23,7.5,0,"HSV 240,1,1"
13,28,f,Keyboard,4,72,6,0,240,813,a,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1263,30312,24,-7.5,0,"HSV 240,1,1"
13,28,f,Keyboard,4,73,6,4,120,614,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1264,30313,1,4.5,0,"HSV 120,1,1"
13,28,f,Keyboard,4,74,6,5,120,711,k,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1264,30314,2,7.5,0,"HSV 120,1,1"
13,28,f,Keyboard,4,75,6,3,120,580,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1264,30315,3,1.5,0,"HSV 120,1,1"
13,28,f,Keyboard,4,76,6,0,120,624,a,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1264,30316,4,-7.5,0,"HSV 120,1,1"
13,28,f,Keyboard,4,77,6,2,120,604,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1264,30317,5,-1.5,0,"HSV 120,1,1"
13,28,f,Keyboard,4,78,6,1,120,613,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1264,30318,6,-4.5,0,"HSV 120,1,1"
13,28,f,Keyboard,4,79,6,3,120,492,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1264,30319,7,1.5,0,"HSV 120,1,1"
13,28,f,Keyboard,4,80,6,1,120,518,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1264,30320,8,-4.5,0,"HSV 120,1,1"
13,28,f,Keyboard,4,81,6,4,120,631,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1264,30321,9,4.5,0,"HSV 120,1,1"
13,28,f,Keyboard,4,82,6,0,120,824,a,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1264,30322,10,-7.5,0,"HSV 120,1,1"
13,28,f,Keyboard,4,83,6,5,120,673,k,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1264,30323,11,7.5,0,"HSV 120,1,1"
13,28,f,Keyboard,4,84,6,2,120,553,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1264,30324,12,-1.5,0,"HSV 120,1,1"
13,28,f,Keyboard,4,85,6,0,120,650,a,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1264,30325,13,-7.5,0,"HSV 120,1,1"
13,28,f,Keyboard,4,86,6,5,120,674,k,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1264,30326,14,7.5,0,"HSV 120,1,1"
13,28,f,Keyboard,4,87,6,2,120,510,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1264,30327,15,-1.5,0,"HSV 120,1,1"
13,28,f,Keyboard,4,88,6,1,120,463,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1264,30328,16,-4.5,0,"HSV 120,1,1"
13,28,f,Keyboard,4,89,6,4,120,654,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1264,30329,17,4.5,0,"HSV 120,1,1"
13,28,f,Keyboard,4,90,6,3,120,590,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1264,30330,18,1.5,0,"HSV 120,1,1"
13,28,f,Keyboard,4,91,6,2,120,437,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1264,30331,19,-1.5,0,"HSV 120,1,1"
13,28,f,Keyboard,4,92,6,0,120,756,a,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1264,30332,20,-7.5,0,"HSV 120,1,1"
13,28,f,Keyboard,4,93,6,3,120,682,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1264,30333,21,1.5,0,"HSV 120,1,1"
13,28,f,Keyboard,4,94,6,5,120,707,k,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1264,30334,22,7.5,0,"HSV 120,1,1"
13,28,f,Keyboard,4,95,6,1,120,503,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1264,30335,23,-4.5,0,"HSV 120,1,1"
13,28,f,Keyboard,4,96,6,4,120,695,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1264,30336,24,4.5,0,"HSV 120,1,1"
13,28,f,Keyboard,4,97,6,3,60,648,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1265,30337,1,1.5,0,"HSV 60,1,1"
13,28,f,Keyboard,4,98,6,2,60,366,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1265,30338,2,-1.5,0,"HSV 60,1,1"
13,28,f,Keyboard,4,99,6,5,60,604,k,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1265,30339,3,7.5,0,"HSV 60,1,1"
13,28,f,Keyboard,4,100,6,0,60,575,a,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1265,30340,4,-7.5,0,"HSV 60,1,1"
13,28,f,Keyboard,4,101,6,4,60,592,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1265,30341,5,4.5,0,"HSV 60,1,1"
13,28,f,Keyboard,4,102,6,1,60,566,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1265,30342,6,-4.5,0,"HSV 60,1,1"
13,28,f,Keyboard,4,103,6,4,60,783,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1265,30343,7,4.5,0,"HSV 60,1,1"
13,28,f,Keyboard,4,104,6,3,60,474,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1265,30344,8,1.5,0,"HSV 60,1,1"
13,28,f,Keyboard,4,105,6,0,60,694,a,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,1265,30345,9,-7.5,0,"HSV 60,1,1"
