manip,subject,session,order,mm,tm,trialType,iti,fixDur,stimDur,nBlock,nTrial,alpha,present,targType,nItems,resp,acc,rt,confidence,estNItems,estTime,confidenceRT,estNItemsRT,estTimeRT,RecRT,Erreur,REC,Rec2Type,RecRT2,Rec2,couleur,training,task,trialId
vs12,amelie,4,4,09Nov2011,1038,mixed,500,557,8000,2,49,3.71394926204,0,X,16,a,1,1002,,,,,,,,,,A,1333,0,Rouge,0,X among T,157
vs12,amelie,4,4,09Nov2011,1039,mixed,500,641,8000,2,50,2.61971869418,1,X,16,z,1,752,,,,,,,,,,A,1083,0,Vert,0,X among T,158
vs12,amelie,4,4,09Nov2011,1039,mixed,500,474,8000,2,51,0.449290106918,1,X,8,z,1,668,,,,,,,,,,A,1384,0,Vert,0,X among T,159
vs12,amelie,4,4,09Nov2011,1039,mixed,500,570,8000,2,52,4.86234848768,0,X,16,z,1,619,,,,,,,,,,A,1151,0,Vert,0,X among T,160
vs12,amelie,4,4,09Nov2011,1039,mixed,500,464,8000,2,53,0.316349920598,1,L,16,a,1,1735,,,,,,,,,,A,1465,2,Rouge,0,L among T,161
vs12,amelie,4,4,09Nov2011,1039,mixed,500,459,8000,2,54,3.93381175589,0,X,8,z,1,834,,,,,,,,,,A,1383,0,Vert,0,X among T,162
vs12,amelie,4,4,09Nov2011,1039,mixed,500,452,8000,2,55,0.650789888042,0,X,8,z,1,668,,,,,,,,,,A,1799,0,Vert,0,X among T,163
vs12,amelie,4,4,09Nov2011,1039,mixed,500,524,8000,2,56,1.0376480439,1,X,4,z,1,550,,,,,,,,,,A,1045,0,Vert,0,X among T,164
vs12,amelie,4,4,09Nov2011,1039,mixed,500,677,8000,2,57,3.00369582937,1,L,4,a,1,1250,,,,,,,,,,A,1450,2,Rouge,0,L among T,165
vs12,amelie,4,4,09Nov2011,1039,mixed,500,660,8000,2,58,6.20417151616,1,L,4,a,1,817,,,,,,,,,,A,817,2,Rouge,0,L among T,166
vs12,amelie,4,4,09Nov2011,1039,mixed,500,583,8000,2,59,2.22158419178,0,L,16,z,1,6111,,,,,,,,,,D,1700,8,Vert,0,L among T,167
vs12,amelie,4,4,09Nov2011,1039,mixed,500,677,8000,2,60,1.12664866213,0,X,8,z,1,802,,,,,,,,,,A,1201,0,Vert,0,X among T,168
vs12,amelie,4,4,09Nov2011,1040,mixed,500,691,8000,3,1,4.6866816693,0,X,16,a,1,2485,,,,,,,,,,A,1317,2,Rouge,0,X among T,169
vs12,amelie,4,4,09Nov2011,1040,mixed,500,525,8000,3,2,1.98685394556,0,L,16,z,1,2802,,,,,,,,,,B,1215,4,Vert,0,L among T,170
vs12,amelie,4,4,09Nov2011,1040,mixed,500,485,8000,3,3,3.54729488697,1,L,4,a,1,816,,,,,,,,,,A,2300,0,Rouge,0,L among T,171
vs12,amelie,4,4,09Nov2011,1040,mixed,500,497,8000,3,4,1.90700969494,0,X,4,a,0,751,,,,,,,,,,A,4361,2,Vert,0,X among T,172
vs12,amelie,4,4,09Nov2011,1040,mixed,500,660,8000,3,5,3.13893539491,0,X,16,z,0,1186,,,,,,,,,,A,1750,1,Rouge,0,X among T,173
vs12,amelie,4,4,09Nov2011,1040,mixed,500,458,8000,3,6,0.766720731373,1,L,4,z,1,1893,,,,,,,,,,A,2399,0,Vert,0,L among T,174
vs12,amelie,4,4,09Nov2011,1040,mixed,500,422,8000,3,7,2.79354584009,0,L,16,a,1,5899,,,,,,,,,,C,1965,6,Rouge,0,L among T,175
vs12,amelie,4,4,09Nov2011,1040,mixed,500,693,8000,3,8,1.17637159421,0,L,4,a,1,1467,,,,,,,,,,A,1733,0,Rouge,0,L among T,176
vs12,amelie,4,4,09Nov2011,1040,mixed,500,661,8000,3,9,3.68127458615,0,L,8,z,1,935,,,,,,,,,,A,1383,0,Vert,0,L among T,177
vs12,amelie,4,4,09Nov2011,1040,mixed,500,568,8000,3,10,3.19598072625,0,X,8,a,1,1334,,,,,,,,,,A,1234,0,Rouge,0,X among T,178
vs12,amelie,4,4,09Nov2011,1040,mixed,500,688,8000,3,11,2.78862508076,1,X,16,a,1,618,,,,,,,,,,A,1280,0,Rouge,0,X among T,179
vs12,amelie,4,4,09Nov2011,1040,mixed,500,625,8000,3,12,1.99229028371,1,X,16,a,1,652,,,,,,,,,,A,1250,0,Rouge,0,X among T,180
vs12,amelie,4,4,09Nov2011,1040,mixed,500,553,8000,3,13,4.87803799128,1,X,4,a,1,684,,,,,,,,,,A,867,0,Rouge,0,X among T,181
vs12,amelie,4,4,09Nov2011,1040,mixed,500,657,8000,3,14,3.73799766913,1,X,16,z,1,668,,,,,,,,,,A,1513,0,Vert,0,X among T,182
vs12,amelie,4,4,09Nov2011,1041,mixed,500,424,8000,3,15,6.18910294699,1,L,16,a,1,3319,,,,,,,,,,A,2050,3,Rouge,0,L among T,183
vs12,amelie,4,4,09Nov2011,1041,mixed,500,458,8000,3,16,1.63581923991,0,L,16,z,1,1199,,,,,,,,,,A,1018,3,Vert,0,L among T,184
vs12,amelie,4,4,09Nov2011,1041,mixed,500,631,8000,3,17,1.27537018168,1,L,16,a,1,2419,,,,,,,,,,A,1366,3,Rouge,0,L among T,185
vs12,amelie,4,4,09Nov2011,1041,mixed,500,698,8000,3,18,3.22997863313,0,L,16,a,1,2461,,,,,,,,,,A,2218,2,Rouge,0,L among T,186
vs12,amelie,4,4,09Nov2011,1041,mixed,500,431,8000,3,19,4.59546280467,1,L,8,a,1,1218,,,,,,,,,,A,1368,3,Rouge,0,L among T,187
vs12,amelie,4,4,09Nov2011,1041,mixed,500,667,8000,3,20,3.2063457871,0,L,4,z,1,1348,,,,,,,,,,A,1633,2,Vert,0,L among T,188
vs12,amelie,4,4,09Nov2011,1041,mixed,500,581,8000,3,21,2.15415861608,1,X,4,a,1,884,,,,,,,,,,A,1433,0,Rouge,0,X among T,189
vs12,amelie,4,4,09Nov2011,1041,mixed,500,479,8000,3,22,3.42938967141,0,X,4,a,1,550,,,,,,,,,,A,1060,0,Rouge,0,X among T,190
vs12,amelie,4,4,09Nov2011,1041,mixed,500,458,8000,3,23,0.605158019629,0,X,16,z,1,686,,,,,,,,,,A,1432,0,Vert,0,X among T,191
vs12,amelie,4,4,09Nov2011,1041,mixed,500,539,8000,3,24,4.14730651465,1,X,8,a,1,584,,,,,,,,,,A,1467,0,Rouge,0,X among T,192
vs12,amelie,4,4,09Nov2011,1041,mixed,500,408,8000,3,25,3.94597323186,1,X,8,z,1,551,,,,,,,,,,A,1598,0,Vert,0,X among T,193
vs12,amelie,4,4,09Nov2011,1041,mixed,500,558,8000,3,26,4.47720343508,0,L,8,a,1,1218,,,,,,,,,,A,1451,1,Rouge,0,L among T,194
vs12,amelie,4,4,09Nov2011,1041,mixed,500,498,8000,3,27,5.99344325826,1,L,16,a,1,2918,,,,,,,,,,B,1460,4,Rouge,0,L among T,195
vs12,amelie,4,4,09Nov2011,1041,mixed,500,620,8000,3,28,1.97931522891,0,L,4,z,1,733,,,,,,,,,,A,1949,0,Vert,0,L among T,196
vs12,amelie,4,4,09Nov2011,1041,mixed,500,691,8000,3,29,6.09195028025,1,L,8,a,1,1118,,,,,,,,,,A,1734,2,Rouge,0,L among T,197
vs12,amelie,4,4,09Nov2011,1041,mixed,500,489,8000,3,30,5.51900485647,0,L,8,a,1,1217,,,,,,,,,,A,1283,1,Rouge,0,L among T,198
vs12,amelie,4,4,09Nov2011,1042,mixed,500,627,8000,3,31,1.01141145805,1,X,16,a,1,2702,,,,,,,,,,A,1050,3,Rouge,0,X among T,199
vs12,amelie,4,4,09Nov2011,1042,mixed,500,402,8000,3,32,1.01523662584,0,X,8,z,1,900,,,,,,,,,,A,1316,0,Vert,0,X among T,200
vs12,amelie,4,4,09Nov2011,1042,mixed,500,627,8000,3,33,0.960276113366,1,L,4,a,1,1733,,,,,,,,,,B,1649,4,Rouge,0,L among T,201
vs12,amelie,4,4,09Nov2011,1042,mixed,500,613,8000,3,34,3.91803642209,1,L,8,a,1,1697,,,,,,,,,,B,1784,4,Rouge,0,L among T,202
vs12,amelie,4,4,09Nov2011,1042,mixed,500,699,8000,3,35,3.88539256412,1,L,8,a,1,2135,,,,,,,,,,A,934,3,Rouge,0,L among T,203
vs12,amelie,4,4,09Nov2011,1042,mixed,500,590,8000,3,36,4.58502093529,1,L,16,z,1,3299,,,,,,,,,,D,1600,9,Vert,0,L among T,204
vs12,amelie,4,4,09Nov2011,1042,mixed,500,660,8000,3,37,2.25788155745,1,X,4,z,1,1183,,,,,,,,,,A,1300,0,Vert,0,X among T,205
vs12,amelie,4,4,09Nov2011,1042,mixed,500,466,8000,3,38,4.83804644943,1,X,8,z,1,634,,,,,,,,,,A,1449,0,Vert,0,X among T,206
vs12,amelie,4,4,09Nov2011,1042,mixed,500,582,8000,3,39,3.47311480624,1,X,8,z,1,719,,,,,,,,,,A,1798,0,Vert,0,X among T,207
vs12,amelie,4,4,09Nov2011,1042,mixed,500,448,8000,3,40,2.23242439393,1,L,8,a,1,2647,,,,,,,,,,A,851,2,Rouge,0,L among T,208
vs12,amelie,4,4,09Nov2011,1042,mixed,500,553,8000,3,41,3.94744126793,0,X,16,z,1,886,,,,,,,,,,A,1233,0,Vert,0,X among T,209
vs12,amelie,4,4,09Nov2011,1042,mixed,500,454,8000,3,42,0.731645758842,0,L,4,a,1,1317,,,,,,,,,,A,1764,2,Rouge,0,L among T,210
vs12,amelie,4,4,09Nov2011,1042,mixed,500,401,8000,3,43,3.68585920349,1,L,4,z,1,1233,,,,,,,,,,A,1433,0,Vert,0,L among T,211
vs12,amelie,4,4,09Nov2011,1042,mixed,500,693,8000,3,44,0.630126175625,0,X,8,a,1,834,,,,,,,,,,A,1217,0,Rouge,0,X among T,212
vs12,amelie,4,4,09Nov2011,1042,mixed,500,593,8000,3,45,4.24735529054,1,X,8,a,1,617,,,,,,,,,,A,1048,0,Rouge,0,X among T,213
vs12,amelie,4,4,09Nov2011,1042,mixed,500,514,8000,3,46,2.44521583717,0,X,4,z,1,601,,,,,,,,,,A,1417,0,Vert,0,X among T,214
vs12,amelie,4,4,09Nov2011,1043,mixed,500,528,8000,3,47,3.71837469217,1,L,16,a,1,7012,,,,,,,,,,D,1300,8,Rouge,0,L among T,215
vs12,amelie,4,4,09Nov2011,1043,mixed,500,470,8000,3,48,2.43134928361,0,L,8,z,1,1984,,,,,,,,,,A,982,3,Vert,0,L among T,216
vs12,amelie,4,4,09Nov2011,1043,mixed,500,469,8000,3,49,6.22688287112,0,L,4,a,1,1051,,,,,,,,,,A,1167,0,Rouge,0,L among T,217
vs12,amelie,4,4,09Nov2011,1043,mixed,500,444,8000,3,50,1.88038443632,1,X,4,a,1,801,,,,,,,,,,A,1199,0,Rouge,0,X among T,218
vs12,amelie,4,4,09Nov2011,1043,mixed,500,599,8000,3,51,1.92727071634,0,X,4,z,1,634,,,,,,,,,,A,1279,0,Vert,0,X among T,219
vs12,amelie,4,4,09Nov2011,1043,mixed,500,647,8000,3,52,2.83896977998,1,L,4,a,1,1101,,,,,,,,,,A,1466,1,Rouge,0,L among T,220
vs12,amelie,4,4,09Nov2011,1043,mixed,500,418,8000,3,53,4.08521051034,0,X,4,z,1,851,,,,,,,,,,A,1617,0,Vert,0,X among T,221
vs12,amelie,4,4,09Nov2011,1043,mixed,500,696,8000,3,54,5.07688522064,0,L,16,a,1,2650,,,,,,,,,,A,1033,3,Rouge,0,L among T,222
vs12,amelie,4,4,09Nov2011,1043,mixed,500,576,8000,3,55,6.1655071617,1,X,16,z,1,1085,,,,,,,,,,A,1233,0,Vert,0,X among T,223
vs12,amelie,4,4,09Nov2011,1043,mixed,500,607,8000,3,56,2.44760173392,0,X,8,z,1,651,,,,,,,,,,A,1914,0,Vert,0,X among T,224
vs12,amelie,4,4,09Nov2011,1043,mixed,500,460,8000,3,57,2.33306736809,0,X,16,z,1,819,,,,,,,,,,A,1366,0,Vert,0,X among T,225
vs12,amelie,4,4,09Nov2011,1043,mixed,500,633,8000,3,58,2.55748526126,1,X,4,a,1,550,,,,,,,,,,A,1200,0,Rouge,0,X among T,226
vs12,amelie,4,4,09Nov2011,1043,mixed,500,674,8000,3,59,3.29983220984,0,L,8,a,1,3567,,,,,,,,,,C,750,6,Rouge,0,L among T,227
vs12,amelie,4,4,09Nov2011,1043,mixed,500,482,8000,3,60,0.497359838393,0,X,8,z,0,768,,,,,,,,,,A,1934,0,Rouge,0,X among T,228
vs12,amelie,4,4,09Nov2011,1044,mixed,500,645,8000,4,1,0.338547879204,0,L,4,z,1,1831,,,,,,,,,,A,1483,0,Vert,0,L among T,229
vs12,amelie,4,4,09Nov2011,1044,mixed,500,478,8000,4,2,4.06850345184,0,X,16,z,1,985,,,,,,,,,,A,4028,0,Vert,0,X among T,230
vs12,amelie,4,4,09Nov2011,1044,mixed,500,405,8000,4,3,3.12952398405,1,X,8,z,1,600,,,,,,,,,,A,949,0,Vert,0,X among T,231
vs12,amelie,4,4,09Nov2011,1044,mixed,500,556,8000,4,4,2.19471201225,0,L,8,a,1,1318,,,,,,,,,,A,1034,2,Rouge,0,L among T,232
vs12,amelie,4,4,09Nov2011,1044,mixed,500,590,8000,4,5,4.1118102704,1,X,4,a,1,1068,,,,,,,,,,A,1214,0,Rouge,0,X among T,233
vs12,amelie,4,4,09Nov2011,1044,mixed,500,502,8000,4,6,0.0109320114895,0,X,4,a,1,651,,,,,,,,,,A,1217,0,Rouge,0,X among T,234
vs12,amelie,4,4,09Nov2011,1044,mixed,500,637,8000,4,7,0.580143637389,0,L,16,z,1,3451,,,,,,,,,,B,1214,4,Vert,0,L among T,235
vs12,amelie,4,4,09Nov2011,1044,mixed,500,605,8000,4,8,2.88130728676,0,L,4,z,1,801,,,,,,,,,,A,1301,0,Vert,0,L among T,236
vs12,amelie,4,4,09Nov2011,1044,mixed,500,507,8000,4,9,3.17049036193,0,X,16,z,1,719,,,,,,,,,,A,1399,0,Vert,0,X among T,237
vs12,amelie,4,4,09Nov2011,1044,mixed,500,662,8000,4,10,2.66031078264,0,L,16,z,1,2514,,,,,,,,,,A,1183,3,Vert,0,L among T,238
vs12,amelie,4,4,09Nov2011,1044,mixed,500,611,8000,4,11,5.33421084273,0,X,16,z,1,802,,,,,,,,,,A,1384,0,Vert,0,X among T,239
vs12,amelie,4,4,09Nov2011,1045,mixed,500,572,8000,4,12,1.45846336653,1,L,8,z,1,1582,,,,,,,,,,A,1167,0,Vert,0,L among T,240
vs12,amelie,4,4,09Nov2011,1045,mixed,500,638,8000,4,13,2.76898909874,0,L,8,a,1,1317,,,,,,,,,,A,1149,0,Rouge,0,L among T,241
vs12,amelie,4,4,09Nov2011,1045,mixed,500,534,8000,4,14,4.17868134615,1,X,4,a,1,834,,,,,,,,,,A,1033,0,Rouge,0,X among T,242
vs12,amelie,4,4,09Nov2011,1045,mixed,500,515,8000,4,15,6.2827544283,0,X,16,z,1,796,,,,,,,,,,A,1266,0,Vert,0,X among T,243
vs12,amelie,4,4,09Nov2011,1045,mixed,500,468,8000,4,16,2.36914732878,1,L,16,z,1,1535,,,,,,,,,,A,1633,2,Vert,0,L among T,244
vs12,amelie,4,4,09Nov2011,1045,mixed,500,536,8000,4,17,5.29386966089,1,L,8,a,1,1351,,,,,,,,,,A,1464,0,Rouge,0,L among T,245
vs12,amelie,4,4,09Nov2011,1045,mixed,500,670,8000,4,18,0.451168229885,0,L,16,a,1,1052,,,,,,,,,,A,1166,0,Rouge,0,L among T,246
vs12,amelie,4,4,09Nov2011,1045,mixed,500,616,8000,4,19,4.77427592865,0,X,4,z,0,902,,,,,,,,,,A,1567,2,Rouge,0,X among T,247
vs12,amelie,4,4,09Nov2011,1045,mixed,500,620,8000,4,20,0.423779404706,0,L,8,z,1,2567,,,,,,,,,,A,2017,3,Vert,0,L among T,248
vs12,amelie,4,4,09Nov2011,1045,mixed,500,682,8000,4,21,5.77301432365,0,X,4,a,1,667,,,,,,,,,,A,1250,0,Rouge,0,X among T,249
vs12,amelie,4,4,09Nov2011,1045,mixed,500,502,8000,4,22,6.11577821357,1,X,16,a,1,836,,,,,,,,,,A,1566,0,Rouge,0,X among T,250
vs12,amelie,4,4,09Nov2011,1045,mixed,500,657,8000,4,23,5.33443709336,1,L,4,z,1,1683,,,,,,,,,,A,1000,3,Vert,0,L among T,251
vs12,amelie,4,4,09Nov2011,1045,mixed,500,644,8000,4,24,0.844991691681,1,X,8,a,1,784,,,,,,,,,,A,1394,0,Rouge,0,X among T,252
vs12,amelie,4,4,09Nov2011,1045,mixed,500,447,8000,4,25,1.16092264594,0,X,8,a,1,518,,,,,,,,,,A,1317,0,Rouge,0,X among T,253
vs12,amelie,4,4,09Nov2011,1045,mixed,500,613,8000,4,26,1.55480379287,0,L,4,a,1,1234,,,,,,,,,,A,1483,3,Rouge,0,L among T,254
vs12,amelie,4,4,09Nov2011,1045,mixed,500,535,8000,4,27,4.69827226367,0,L,16,z,1,3015,,,,,,,,,,B,1716,4,Vert,0,L among T,255
vs12,amelie,4,4,09Nov2011,1045,mixed,500,546,8000,4,28,0.313402190027,0,X,4,z,1,683,,,,,,,,,,A,1001,0,Vert,0,X among T,256
vs12,amelie,4,4,09Nov2011,1045,mixed,500,564,8000,4,29,3.55847094351,1,L,8,a,1,1346,,,,,,,,,,A,933,2,Rouge,0,L among T,257
vs12,amelie,4,4,09Nov2011,1046,mixed,500,424,8000,4,30,0.501288665281,1,X,4,z,1,633,,,,,,,,,,A,1233,0,Vert,0,X among T,258
vs12,amelie,4,4,09Nov2011,1046,mixed,500,544,8000,4,31,1.49917074729,1,L,4,a,1,1917,,,,,,,,,,A,1431,2,Rouge,0,L among T,259
vs12,amelie,4,4,09Nov2011,1046,mixed,500,502,8000,4,32,5.0210016655,0,L,8,a,1,1400,,,,,,,,,,B,1449,4,Rouge,0,L among T,260
vs12,amelie,4,4,09Nov2011,1046,mixed,500,556,8000,4,33,0.693055077122,1,L,16,a,1,1136,,,,,,,,,,A,1034,2,Rouge,0,L among T,261
vs12,amelie,4,4,09Nov2011,1046,mixed,500,596,8000,4,34,4.91410113625,1,X,8,a,1,847,,,,,,,,,,A,1433,0,Rouge,0,X among T,262
vs12,amelie,4,4,09Nov2011,1046,mixed,500,503,8000,4,35,0.74208604836,0,L,4,a,1,1634,,,,,,,,,,A,983,3,Rouge,0,L among T,263
vs12,amelie,4,4,09Nov2011,1046,mixed,500,487,8000,4,36,5.65773217501,1,X,16,z,1,1002,,,,,,,,,,A,1448,0,Vert,0,X among T,264
vs12,amelie,4,4,09Nov2011,1046,mixed,500,638,8000,4,37,0.910962804993,1,X,16,z,1,635,,,,,,,,,,A,1250,0,Vert,0,X among T,265
vs12,amelie,4,4,09Nov2011,1046,mixed,500,627,8000,4,38,1.96525085751,1,L,4,z,1,1367,,,,,,,,,,A,967,3,Vert,0,L among T,266
vs12,amelie,4,4,09Nov2011,1046,mixed,500,583,8000,4,39,4.49196283411,1,L,16,a,1,5599,,,,,,,,,,D,1283,9,Rouge,0,L among T,267
vs12,amelie,4,4,09Nov2011,1046,mixed,500,492,8000,4,40,3.82971522367,0,X,8,a,1,918,,,,,,,,,,A,1712,0,Rouge,0,X among T,268
vs12,amelie,4,4,09Nov2011,1046,mixed,500,689,8000,4,41,0.123464964229,1,X,8,z,1,752,,,,,,,,,,A,1766,0,Vert,0,X among T,269
vs12,amelie,4,4,09Nov2011,1046,mixed,500,639,8000,4,42,3.9604791506,1,X,4,z,1,968,,,,,,,,,,A,2881,0,Vert,0,X among T,270
vs12,amelie,4,4,09Nov2011,1046,mixed,500,516,8000,4,43,0.113837675854,1,L,8,z,1,1685,,,,,,,,,,B,1550,4,Vert,0,L among T,271
vs12,amelie,4,4,09Nov2011,1046,mixed,500,646,8000,4,44,3.30225843067,1,L,4,z,1,1084,,,,,,,,,,A,898,3,Vert,0,L among T,272
vs12,amelie,4,4,09Nov2011,1046,mixed,500,660,8000,4,45,5.57842904282,0,L,16,a,1,2769,,,,,,,,,,B,1000,4,Rouge,0,L among T,273
vs12,amelie,4,4,09Nov2011,1046,mixed,500,465,8000,4,46,4.89388762231,0,L,8,z,1,1168,,,,,,,,,,A,917,2,Vert,0,L among T,274
vs12,amelie,4,4,09Nov2011,1047,mixed,500,572,8000,4,47,2.31451205648,0,L,4,a,1,830,,,,,,,,,,A,1833,0,Rouge,0,L among T,275
vs12,amelie,4,4,09Nov2011,1047,mixed,500,401,8000,4,48,4.13830131582,1,L,4,z,1,1600,,,,,,,,,,B,850,4,Vert,0,L among T,276
vs12,amelie,4,4,09Nov2011,1047,mixed,500,670,8000,4,49,1.66504409772,0,X,4,a,1,783,,,,,,,,,,A,1079,0,Rouge,0,X among T,277
vs12,amelie,4,4,09Nov2011,1047,mixed,500,607,8000,4,50,2.44546686566,1,L,16,z,1,3602,,,,,,,,,,C,1166,6,Vert,0,L among T,278
vs12,amelie,4,4,09Nov2011,1047,mixed,500,440,8000,4,51,3.00709826679,1,X,16,z,1,785,,,,,,,,,,A,1096,0,Vert,0,X among T,279
vs12,amelie,4,4,09Nov2011,1047,mixed,500,669,8000,4,52,2.42412535126,1,X,16,z,1,685,,,,,,,,,,A,1816,0,Vert,0,X among T,280
vs12,amelie,4,4,09Nov2011,1047,mixed,500,457,8000,4,53,0.680707401899,0,X,8,a,1,518,,,,,,,,,,A,1099,0,Rouge,0,X among T,281
vs12,amelie,4,4,09Nov2011,1047,mixed,500,512,8000,4,54,4.46094290525,0,X,8,a,1,634,,,,,,,,,,A,1365,0,Rouge,0,X among T,282
vs12,amelie,4,4,09Nov2011,1047,mixed,500,689,8000,4,55,4.63773710492,0,X,8,a,1,667,,,,,,,,,,A,1167,0,Rouge,0,X among T,283
vs12,amelie,4,4,09Nov2011,1047,mixed,500,692,8000,4,56,2.18036330986,0,X,16,z,1,768,,,,,,,,,,A,1166,0,Vert,0,X among T,284
vs12,amelie,4,4,09Nov2011,1047,mixed,500,663,8000,4,57,3.61268179131,1,L,16,a,0,3581,,,,,,,,,,A,1851,3,Vert,0,L among T,285
vs12,amelie,4,4,09Nov2011,1047,mixed,500,610,8000,4,58,4.19710801668,1,L,8,z,1,2417,,,,,,,,,,A,1163,2,Vert,0,L among T,286
vs12,amelie,4,4,09Nov2011,1047,mixed,500,688,8000,4,59,0.273738931679,1,X,8,a,1,952,,,,,,,,,,A,1551,0,Rouge,0,X among T,287
vs12,amelie,4,4,09Nov2011,1047,mixed,500,419,8000,4,60,1.37207114329,1,X,4,z,1,617,,,,,,,,,,A,1300,0,Vert,0,X among T,288
vs12,amelie,4,4,09Nov2011,1048,mixed,500,432,8000,5,1,1.54569399835,1,L,16,a,1,1635,,,,,,,,,,A,1846,0,Rouge,0,L among T,289
vs12,amelie,4,4,09Nov2011,1048,mixed,500,588,8000,5,2,2.34607553333,0,X,8,z,1,668,,,,,,,,,,A,1916,0,Vert,0,X among T,290
vs12,amelie,4,4,09Nov2011,1048,mixed,500,677,8000,5,3,0.25124396474,1,X,8,z,1,551,,,,,,,,,,A,1384,0,Vert,0,X among T,291
vs12,amelie,4,4,09Nov2011,1048,mixed,500,539,8000,5,4,4.24324533208,0,X,8,a,1,548,,,,,,,,,,A,983,0,Rouge,0,X among T,292
vs12,amelie,4,4,09Nov2011,1048,mixed,500,621,8000,5,5,0.0902988661248,1,L,16,z,1,3618,,,,,,,,,,C,1416,6,Vert,0,L among T,293
vs12,amelie,4,4,09Nov2011,1048,mixed,500,567,8000,5,6,2.30224771388,1,X,4,z,1,929,,,,,,,,,,A,1666,0,Vert,0,X among T,294
vs12,amelie,4,4,09Nov2011,1048,mixed,500,579,8000,5,7,2.21482723969,1,L,4,a,1,1801,,,,,,,,,,D,1200,9,Rouge,0,L among T,295
vs12,amelie,4,4,09Nov2011,1048,mixed,500,462,8000,5,8,3.12747311654,0,L,16,z,1,2799,,,,,,,,,,B,1483,4,Vert,0,L among T,296
vs12,amelie,4,4,09Nov2011,1048,mixed,500,634,8000,5,9,1.92215763027,0,X,16,z,1,685,,,,,,,,,,A,1632,0,Vert,0,X among T,297
vs12,amelie,4,4,09Nov2011,1048,mixed,500,571,8000,5,10,0.782067012415,0,L,8,a,1,2265,,,,,,,,,,B,1017,5,Rouge,0,L among T,298
vs12,amelie,4,4,09Nov2011,1048,mixed,500,626,8000,5,11,4.33379090614,1,L,16,a,1,2335,,,,,,,,,,B,916,4,Rouge,0,L among T,299
vs12,amelie,4,4,09Nov2011,1048,mixed,500,665,8000,5,12,0.688131568834,1,L,8,a,1,2297,,,,,,,,,,B,2117,4,Rouge,0,L among T,300
vs12,amelie,4,4,09Nov2011,1048,mixed,500,415,8000,5,13,0.0310370594833,1,L,4,z,1,867,,,,,,,,,,A,1250,0,Vert,0,L among T,301
vs12,amelie,4,4,09Nov2011,1048,mixed,500,470,8000,5,14,5.18935058974,1,L,8,a,1,1366,,,,,,,,,,A,2201,2,Rouge,0,L among T,302
vs12,amelie,4,4,09Nov2011,1049,mixed,500,453,8000,5,15,4.12078341049,1,L,8,z,1,1734,,,,,,,,,,A,1333,0,Vert,0,L among T,303
vs12,amelie,4,4,09Nov2011,1049,mixed,500,612,8000,5,16,5.56741422328,0,L,4,z,1,1049,,,,,,,,,,A,1350,0,Vert,0,L among T,304
vs12,amelie,4,4,09Nov2011,1049,mixed,500,503,8000,5,17,5.559261165,0,X,8,a,1,2101,,,,,,,,,,A,1216,2,Rouge,0,X among T,305
vs12,amelie,4,4,09Nov2011,1049,mixed,500,672,8000,5,18,4.53098253665,1,X,8,a,1,601,,,,,,,,,,A,1029,0,Rouge,0,X among T,306
vs12,amelie,4,4,09Nov2011,1049,mixed,500,417,8000,5,19,4.47741561777,0,L,4,z,1,834,,,,,,,,,,A,1717,1,Vert,0,L among T,307
vs12,amelie,4,4,09Nov2011,1049,mixed,500,666,8000,5,20,0.215968127329,0,L,8,z,1,1168,,,,,,,,,,A,2600,0,Vert,0,L among T,308
vs12,amelie,4,4,09Nov2011,1049,mixed,500,538,8000,5,21,3.25385268721,1,L,4,z,1,817,,,,,,,,,,A,1366,0,Vert,0,L among T,309
vs12,amelie,4,4,09Nov2011,1049,mixed,500,610,8000,5,22,1.91683939997,1,X,16,z,1,1403,,,,,,,,,,A,1400,0,Vert,0,X among T,310
vs12,amelie,4,4,09Nov2011,1049,mixed,500,400,8000,5,23,6.27820377312,0,L,8,z,1,1217,,,,,,,,,,A,1096,0,Vert,0,L among T,311
vs12,amelie,4,4,09Nov2011,1049,mixed,500,561,8000,5,24,6.18596739263,0,L,4,z,1,1268,,,,,,,,,,A,1700,2,Vert,0,L among T,312
vs12,amelie,4,4,09Nov2011,1049,mixed,500,556,8000,5,25,3.19048157201,1,L,16,z,1,1819,,,,,,,,,,A,1310,2,Vert,0,L among T,313
vs12,amelie,4,4,09Nov2011,1049,mixed,500,606,8000,5,26,3.2407400146,0,X,4,z,1,1301,,,,,,,,,,A,1167,0,Vert,0,X among T,314
vs12,amelie,4,4,09Nov2011,1049,mixed,500,525,8000,5,27,4.7526975657,0,L,16,a,1,4782,,,,,,,,,,C,1616,7,Rouge,0,L among T,315
vs12,amelie,4,4,09Nov2011,1049,mixed,500,612,8000,5,28,0.43653137745,1,X,16,a,1,718,,,,,,,,,,A,1066,0,Rouge,0,X among T,316
vs12,amelie,4,4,09Nov2011,1049,mixed,500,694,8000,5,29,5.63176525009,0,X,4,a,1,534,,,,,,,,,,A,1398,0,Rouge,0,X among T,317
vs12,amelie,4,4,09Nov2011,1049,mixed,500,415,8000,5,30,6.19336898434,0,L,8,a,1,1168,,,,,,,,,,A,1166,2,Rouge,0,L among T,318
vs12,amelie,4,4,09Nov2011,1049,mixed,500,623,8000,5,31,5.77095870102,1,L,4,a,1,934,,,,,,,,,,A,1133,2,Rouge,0,L among T,319
