manip,subject,session,order,mm,tm,trialType,iti,fixDur,stimDur,nBlock,nTrial,alpha,present,targType,nItems,resp,acc,rt,confidence,estNItems,estTime,confidenceRT,estNItemsRT,estTimeRT,training,task,trialId
vs12,benlakhal,1,0,13Dec2010,1408,serial,500,648,200,4,7,5.55543572625,0,L,2,a,1,370,8,0,316,4937,4179,5651,0,L among T,175
vs12,benlakhal,1,0,13Dec2010,1409,serial,500,578,200,4,8,5.81107423357,1,L,8,a,0,327,9,1,372,2527,3414,5158,0,L among T,176
vs12,benlakhal,1,0,13Dec2010,1409,serial,500,602,200,4,9,5.42982559843,1,L,4,z,1,456,8,0,332,1978,1292,5151,0,L among T,177
vs12,benlakhal,1,0,13Dec2010,1409,serial,500,487,200,4,10,1.60623278983,0,L,8,z,0,342,9,0,405,1979,907,3395,0,L among T,178
vs12,benlakhal,1,0,13Dec2010,1409,serial,500,461,200,4,11,3.82864855616,0,L,8,z,0,399,8,1,323,1692,920,2978,0,L among T,179
vs12,benlakhal,1,0,13Dec2010,1409,serial,500,527,200,4,12,4.33465552374,0,L,2,z,0,1715,9,1,367,1931,3046,4835,0,L among T,180
vs12,benlakhal,1,0,13Dec2010,1409,serial,500,688,200,4,13,1.04471156527,1,L,8,z,1,3401,9,1,352,4223,3379,2438,0,L among T,181
vs12,benlakhal,1,0,13Dec2010,1409,serial,500,401,200,4,14,4.25005322448,1,L,12,z,1,643,4,1,325,2063,1450,2892,0,L among T,182
vs12,benlakhal,1,0,13Dec2010,1409,serial,500,569,200,4,15,6.175577278,1,L,2,z,1,413,10,1,335,2336,1148,4395,0,L among T,183
vs12,benlakhal,1,0,13Dec2010,1409,serial,500,433,200,4,16,6.28068493356,1,L,4,z,1,298,9,1,343,2264,1349,3107,0,L among T,184
vs12,benlakhal,1,0,13Dec2010,1409,serial,500,612,200,4,17,2.27469822015,1,L,12,z,1,342,9,1,342,2179,1422,3779,0,L among T,185
vs12,benlakhal,1,0,13Dec2010,1409,serial,500,523,200,4,18,0.397901761415,0,L,12,z,0,341,8,1,366,1635,906,2336,0,L among T,186
vs12,benlakhal,1,0,13Dec2010,1410,serial,500,554,200,4,19,6.00058657706,1,L,2,z,1,485,10,1,280,2877,1504,4350,0,L among T,187
vs12,benlakhal,1,0,13Dec2010,1410,serial,500,438,200,4,20,4.27193788853,1,L,12,z,1,370,8,2,372,2779,1764,4347,0,L among T,188
vs12,benlakhal,1,0,13Dec2010,1410,serial,500,632,200,4,21,4.34478421637,0,L,4,z,0,299,9,1,410,1850,1063,2822,0,L among T,189
vs12,benlakhal,1,0,13Dec2010,1410,serial,500,564,200,4,22,1.85599488757,0,L,2,z,0,15601,9,0,356,2577,1436,3679,0,L among T,190
vs12,benlakhal,1,0,13Dec2010,1410,serial,500,674,200,4,23,4.09862444631,0,L,8,z,0,356,9,1,375,1491,834,2492,0,L among T,191
vs12,benlakhal,1,0,13Dec2010,1410,serial,500,493,200,4,24,3.7069375466,0,L,2,z,0,428,0,0,322,2388,1630,3174,0,L among T,192
vs12,benlakhal,1,0,13Dec2010,1410,serial,500,689,200,4,25,1.68658960838,0,L,12,z,0,427,8,1,258,4475,2280,3090,0,L among T,193
vs12,benlakhal,1,0,13Dec2010,1410,serial,500,480,200,4,26,5.86742830057,0,L,12,a,1,399,2,0,328,3537,1464,5579,0,L among T,194
vs12,benlakhal,1,0,13Dec2010,1411,serial,500,544,200,4,27,5.79854174794,1,L,4,z,1,427,9,0,332,2393,1735,4066,0,L among T,195
vs12,benlakhal,1,0,13Dec2010,1411,serial,500,572,200,4,28,5.74049638808,0,L,2,z,0,442,9,0,253,3018,1474,4592,0,L among T,196
vs12,benlakhal,1,0,13Dec2010,1411,serial,500,526,200,4,29,4.0471929794,1,L,8,z,1,456,8,1,277,3778,3092,4722,0,L among T,197
vs12,benlakhal,1,0,13Dec2010,1411,serial,500,592,200,4,30,2.12796403539,0,L,12,a,1,414,9,1,320,6081,4067,5196,0,L among T,198
vs12,benlakhal,1,0,13Dec2010,1411,serial,500,404,200,4,31,3.33903290319,1,L,8,z,1,528,8,1,345,2207,1593,2979,0,L among T,199
vs12,benlakhal,1,0,13Dec2010,1411,serial,500,646,200,4,32,0.615620192865,0,L,8,z,0,456,9,1,342,1649,934,2606,0,L among T,200
vs12,benlakhal,1,0,13Dec2010,1411,serial,500,634,200,4,33,6.25820545969,0,L,4,z,0,385,9,1,293,2051,907,4137,0,L among T,201
vs12,benlakhal,1,0,13Dec2010,1411,serial,500,543,200,4,34,5.79051891012,0,L,8,z,0,484,8,1,350,17292,14877,16079,0,L among T,202
vs12,benlakhal,1,0,13Dec2010,1411,serial,500,667,200,4,35,5.17590837793,1,L,4,z,1,356,9,0,358,3048,1491,2077,0,L among T,203
vs12,benlakhal,1,0,13Dec2010,1412,serial,500,409,200,4,36,5.07002767183,0,L,4,z,0,414,9,0,301,2734,734,1935,0,L among T,204
vs12,benlakhal,1,0,13Dec2010,1412,serial,500,596,200,4,37,4.01725891198,1,L,8,z,1,328,8,0,315,2288,989,1646,0,L among T,205
vs12,benlakhal,1,0,13Dec2010,1412,serial,500,473,200,4,38,6.0048455221,1,L,2,a,0,528,9,1,332,1778,1121,2579,0,L among T,206
vs12,benlakhal,1,0,13Dec2010,1412,serial,500,658,200,4,39,5.6808008826,1,L,12,z,1,370,9,1,345,3505,2662,4949,0,L among T,207
vs12,benlakhal,1,0,13Dec2010,1412,serial,500,569,200,4,40,2.68151631327,1,L,2,z,1,385,9,0,380,4264,3349,5637,0,L among T,208
vs12,benlakhal,1,0,13Dec2010,1413,serial,500,685,200,5,1,5.35597435423,1,L,4,z,1,370,9,1,338,2679,1707,3580,0,L among T,209
vs12,benlakhal,1,0,13Dec2010,1413,serial,500,517,200,5,2,1.92922546448,1,L,2,z,1,399,10,2,328,2890,2146,4020,0,L among T,210
vs12,benlakhal,1,0,13Dec2010,1413,serial,500,629,200,5,3,4.74088791443,1,L,12,z,1,328,8,2,362,2079,1164,2864,0,L among T,211
vs12,benlakhal,1,0,13Dec2010,1413,serial,500,669,200,5,4,4.0784142888,0,L,4,z,0,399,9,1,373,2680,1407,4352,0,L among T,212
vs12,benlakhal,1,0,13Dec2010,1413,serial,500,625,200,5,5,6.00392063163,1,L,4,z,1,385,9,1,362,1901,1049,2787,0,L among T,213
vs12,benlakhal,1,0,13Dec2010,1414,serial,500,583,200,5,6,2.24863344434,1,L,12,z,1,385,9,0,307,1992,1235,3021,0,L among T,214
vs12,benlakhal,1,0,13Dec2010,1414,serial,500,573,200,5,7,3.65363955373,1,L,12,z,1,385,9,1,350,1787,1074,2732,0,L among T,215
vs12,benlakhal,1,0,13Dec2010,1414,serial,500,538,200,5,8,3.67669093983,1,L,8,z,1,385,9,1,322,2136,1322,3137,0,L among T,216
vs12,benlakhal,1,0,13Dec2010,1414,serial,500,459,200,5,9,2.80826570446,0,L,4,z,0,384,10,0,312,2207,1278,3308,0,L among T,217
vs12,benlakhal,1,0,13Dec2010,1414,serial,500,400,200,5,10,5.04647646689,1,L,2,z,1,500,9,1,356,1520,963,2619,0,L among T,218
vs12,benlakhal,1,0,13Dec2010,1414,serial,500,460,200,5,11,2.37028846311,1,L,2,z,1,341,9,1,317,2049,1449,2964,0,L among T,219
vs12,benlakhal,1,0,13Dec2010,1414,serial,500,475,200,5,12,1.11300818571,0,L,12,z,0,327,9,2,347,2346,1508,3461,0,L among T,220
vs12,benlakhal,1,0,13Dec2010,1414,serial,500,697,200,5,13,1.61151183418,1,L,2,z,1,428,9,2,376,3538,1750,5295,0,L among T,221
vs12,benlakhal,1,0,13Dec2010,1414,serial,500,427,200,5,14,0.839618672452,1,L,4,z,1,357,10,2,352,5355,4497,7942,0,L among T,222
vs12,benlakhal,1,0,13Dec2010,1414,serial,500,584,200,5,15,4.278960594,1,L,4,z,1,357,9,1,356,2294,1336,3223,0,L among T,223
vs12,benlakhal,1,0,13Dec2010,1414,serial,500,550,200,5,16,4.00792266802,0,L,8,z,0,399,9,1,393,1635,848,4495,0,L among T,224
vs12,benlakhal,1,0,13Dec2010,1415,serial,500,595,200,5,17,6.1627186921,0,L,4,z,0,1999,9,1,300,1321,2107,2950,0,L among T,225
vs12,benlakhal,1,0,13Dec2010,1415,serial,500,614,200,5,18,5.65502402525,0,L,12,z,0,341,9,1,315,1550,835,2923,0,L among T,226
vs12,benlakhal,1,0,13Dec2010,1415,serial,500,436,200,5,19,5.93858528626,0,L,2,z,0,442,9,0,335,4440,3567,5755,0,L among T,227
vs12,benlakhal,1,0,13Dec2010,1415,serial,500,603,200,5,20,5.86893147274,1,L,12,z,1,370,9,1,295,1449,792,2449,0,L among T,228
vs12,benlakhal,1,0,13Dec2010,1415,serial,500,519,200,5,21,1.15154481338,0,L,2,z,0,428,9,1,291,2007,1292,2908,0,L among T,229
vs12,benlakhal,1,0,13Dec2010,1415,serial,500,501,200,5,22,3.19486951309,1,L,8,z,1,457,9,1,367,1621,1035,2993,0,L among T,230
vs12,benlakhal,1,0,13Dec2010,1415,serial,500,434,200,5,23,5.3565221853,0,L,12,a,1,570,9,1,346,1735,977,2503,0,L among T,231
vs12,benlakhal,1,0,13Dec2010,1415,serial,500,418,200,5,24,1.62319079738,1,L,8,z,1,643,8,2,376,1492,777,11557,0,L among T,232
vs12,benlakhal,1,0,13Dec2010,1415,serial,500,688,200,5,25,5.41338474096,1,L,12,z,1,585,9,1,407,2134,1520,3192,0,L among T,233
vs12,benlakhal,1,0,13Dec2010,1415,serial,500,669,200,5,26,1.30587343196,0,L,2,z,0,442,9,1,363,3009,1464,4189,0,L among T,234
vs12,benlakhal,1,0,13Dec2010,1415,serial,500,532,200,5,27,4.07422758522,0,L,8,z,0,385,8,1,351,1650,978,2535,0,L among T,235
vs12,benlakhal,1,0,13Dec2010,1416,serial,500,535,200,5,28,1.86703781763,1,L,4,z,1,356,9,1,370,1589,891,2403,0,L among T,236
vs12,benlakhal,1,0,13Dec2010,1416,serial,500,457,200,5,29,1.76791959378,1,L,8,z,1,398,9,1,405,2349,1607,3436,0,L among T,237
vs12,benlakhal,1,0,13Dec2010,1416,serial,500,480,200,5,30,1.15926583174,0,L,8,z,0,385,9,2,421,1288,2245,3103,0,L among T,238
vs12,benlakhal,1,0,13Dec2010,1416,serial,500,609,200,5,31,3.34309081674,0,L,8,z,0,413,9,1,325,1766,2551,3280,0,L among T,239
vs12,benlakhal,1,0,13Dec2010,1416,serial,500,588,200,5,32,4.59293358033,0,L,2,a,1,484,9,1,388,2265,850,3209,0,L among T,240
vs12,benlakhal,1,0,13Dec2010,1416,serial,500,500,200,5,33,1.79645307196,0,L,12,a,1,342,8,3,401,1436,792,2275,0,L among T,241
vs12,benlakhal,1,0,13Dec2010,1416,serial,500,586,200,5,34,3.47990564786,0,L,2,z,0,628,9,0,452,892,1764,2694,0,L among T,242
vs12,benlakhal,1,0,13Dec2010,1416,serial,500,650,200,5,35,4.82847224963,0,L,4,z,0,341,9,1,428,1106,2031,2846,0,L among T,243
vs12,benlakhal,1,0,13Dec2010,1416,serial,500,645,200,5,36,2.53854375182,0,L,12,a,1,313,8,2,357,1450,736,2165,0,L among T,244
vs12,benlakhal,1,0,13Dec2010,1416,serial,500,628,200,5,37,4.78454866347,1,L,8,z,1,471,9,3,482,1214,577,2558,0,L among T,245
vs12,benlakhal,1,0,13Dec2010,1416,serial,500,431,200,5,38,2.95444198446,1,L,2,z,1,614,9,1,323,1621,3093,4166,0,L among T,246
vs12,benlakhal,1,0,13Dec2010,1416,serial,500,500,200,5,39,0.42323715264,0,L,4,z,0,399,8,1,355,3438,2322,4667,0,L among T,247
vs12,benlakhal,1,0,13Dec2010,1416,serial,500,537,200,5,40,1.8782986684,0,L,8,z,0,399,2,1,320,3258,2486,4187,0,L among T,248
vs12,benlakhal,1,0,13Dec2010,1418,pTPar,500,652,200,1,1,6.03410696798,0,X,4,z,0,2016,,,,,,,1,X among T,249
vs12,benlakhal,1,0,13Dec2010,1418,pTPar,500,418,200,1,2,3.66921621616,1,X,8,z,1,2016,,,,,,,1,X among T,250
vs12,benlakhal,1,0,13Dec2010,1419,pTPar,500,679,200,1,3,5.87778491547,1,X,4,z,1,2014,,,,,,,1,X among T,251
vs12,benlakhal,1,0,13Dec2010,1419,pTPar,500,615,200,1,4,0.426980229529,1,X,4,z,1,2016,,,,,,,1,X among T,252
vs12,benlakhal,1,0,13Dec2010,1419,pTPar,500,624,200,1,5,5.71762158267,0,X,2,a,1,2016,,,,,,,1,X among T,253
vs12,benlakhal,1,0,13Dec2010,1419,pTPar,500,614,200,1,6,5.43253203505,0,X,8,a,1,2015,,,,,,,1,X among T,254
vs12,benlakhal,1,0,13Dec2010,1419,pTPar,500,666,200,1,7,4.25495242462,1,X,2,z,1,2015,,,,,,,1,X among T,255
vs12,benlakhal,1,0,13Dec2010,1419,pTPar,500,421,200,1,8,0.519656752703,1,X,12,z,1,2013,,,,,,,1,X among T,256
vs12,benlakhal,1,0,13Dec2010,1419,pTPar,500,500,200,1,9,5.73576930334,1,X,2,z,1,2016,,,,,,,1,X among T,257
vs12,benlakhal,1,0,13Dec2010,1419,pTPar,500,700,200,1,10,6.10343733537,0,X,4,a,1,2016,,,,,,,1,X among T,258
vs12,benlakhal,1,0,13Dec2010,1419,pTPar,500,652,200,1,11,4.67772480615,1,X,8,z,1,2016,,,,,,,1,X among T,259
vs12,benlakhal,1,0,13Dec2010,1419,pTPar,500,480,200,1,12,1.9119785874,0,X,12,a,1,2016,,,,,,,1,X among T,260
vs12,benlakhal,1,0,13Dec2010,1419,pTPar,500,455,200,1,13,5.64385902932,0,X,2,a,1,2025,,,,,,,1,X among T,261
vs12,benlakhal,1,0,13Dec2010,1419,pTPar,500,495,200,1,14,1.20586710835,0,X,12,a,1,2015,,,,,,,1,X among T,262
vs12,benlakhal,1,0,13Dec2010,1419,pTPar,500,610,200,1,15,4.04260208259,1,X,12,z,1,2016,,,,,,,1,X among T,263
vs12,benlakhal,1,0,13Dec2010,1419,pTPar,500,505,200,1,16,1.71007154439,0,X,8,a,1,2016,,,,,,,1,X among T,264
vs12,benlakhal,1,0,13Dec2010,1420,tPar,500,400,200,1,1,3.72436078114,1,X,8,a,0,740,0,4.32,336,13248,14563,15633,1,X among T,265
vs12,benlakhal,1,0,13Dec2010,1420,tPar,500,623,200,1,2,0.100468014991,0,X,4,z,0,443,5,0.972,335,8800,7956,9844,1,X among T,266
vs12,benlakhal,1,0,13Dec2010,1420,tPar,500,504,200,1,3,2.27996153477,1,X,2,a,0,385,5,0.37,347,3208,2463,3994,1,X among T,267
vs12,benlakhal,1,0,13Dec2010,1420,tPar,500,462,200,1,4,3.80631719279,0,X,2,a,1,442,9,0.484,358,2372,1149,3231,1,X among T,268
vs12,benlakhal,1,0,13Dec2010,1420,tPar,500,441,200,1,5,0.0211757322434,1,X,12,z,1,428,8,2.736,352,3022,2165,3966,1,X among T,269
vs12,benlakhal,1,0,13Dec2010,1420,tPar,500,595,200,1,6,5.85091897373,1,X,4,z,1,342,9,0.568,367,2594,1665,3437,1,X among T,270
vs12,benlakhal,1,0,13Dec2010,1420,tPar,500,610,200,1,7,5.16897285111,1,X,8,a,0,412,8,1.696,378,1764,1221,2564,1,X among T,271
vs12,benlakhal,1,0,13Dec2010,1420,tPar,500,640,200,1,8,4.92309951138,0,X,8,z,0,441,9,1.928,272,1092,1693,2274,1,X among T,272
vs12,benlakhal,1,0,13Dec2010,1420,tPar,500,670,200,1,9,2.67412662709,0,X,4,a,1,442,0,0.968,357,1336,2079,2593,1,X among T,273
vs12,benlakhal,1,0,13Dec2010,1421,tPar,500,499,200,1,10,4.73816889144,0,X,8,z,0,427,0,1.816,362,1806,3364,4136,1,X among T,274
vs12,benlakhal,1,0,13Dec2010,1421,tPar,500,681,200,1,11,2.39430976522,1,X,12,a,0,442,9,2.904,307,8112,6912,9080,1,X among T,275
vs12,benlakhal,1,0,13Dec2010,1421,tPar,500,572,200,1,12,1.34239122549,0,X,12,a,1,529,9,3.948,372,1508,3280,4167,1,X among T,276
vs12,benlakhal,1,0,13Dec2010,1421,tPar,500,512,200,1,13,6.0181126353,0,X,12,a,1,428,9,2.736,346,2710,3353,4067,1,X among T,277
vs12,benlakhal,1,0,13Dec2010,1421,tPar,500,438,200,1,14,5.29164433493,1,X,2,z,1,437,9,0.474,391,1621,3008,3852,1,X among T,278
vs12,benlakhal,1,0,13Dec2010,1421,tPar,500,619,200,1,15,6.28079251418,1,X,4,z,1,299,9,0.396,371,2931,1859,3832,1,X among T,279
vs12,benlakhal,1,0,13Dec2010,1421,tPar,500,685,200,1,16,1.00056647778,0,X,2,a,1,442,9,0.484,380,1836,1178,2748,1,X among T,280
vs12,benlakhal,1,0,13Dec2010,1422,parallel,500,457,200,1,1,5.63223849594,0,X,4,a,1,513,9,3,366,2403,1736,3290,0,X among T,281
vs12,benlakhal,1,0,13Dec2010,1422,parallel,500,643,200,1,2,0.557908755101,0,X,4,a,1,486,9,3,360,1649,1020,2836,0,X among T,282
vs12,benlakhal,1,0,13Dec2010,1422,parallel,500,617,200,1,3,0.783687219796,0,X,2,a,1,470,9,1,391,1973,1287,2745,0,X among T,283
vs12,benlakhal,1,0,13Dec2010,1422,parallel,500,421,200,1,4,2.52489990532,1,X,12,a,0,400,1,2,320,2465,1165,3337,0,X among T,284
vs12,benlakhal,1,0,13Dec2010,1422,parallel,500,604,200,1,5,4.60835696108,1,X,8,z,1,398,9,3,310,2278,1206,3980,0,X among T,285
vs12,benlakhal,1,0,13Dec2010,1422,parallel,500,412,200,1,6,2.60409645088,1,X,2,z,1,414,9,1,355,1933,1120,2690,0,X among T,286
vs12,benlakhal,1,0,13Dec2010,1422,parallel,500,517,200,1,7,0.0679388721726,0,X,12,a,1,500,8,2,376,2851,1279,3480,0,X among T,287
vs12,benlakhal,1,0,13Dec2010,1422,parallel,500,570,200,1,8,2.53717124897,0,X,12,z,0,270,9,1,370,2505,1433,3621,0,X among T,288
vs12,benlakhal,1,0,13Dec2010,1422,parallel,500,539,200,1,9,2.45365308172,1,X,8,z,1,400,9,3,380,2064,1407,3031,0,X among T,289
vs12,benlakhal,1,0,13Dec2010,1422,parallel,500,644,200,1,10,1.60785075453,1,X,2,z,1,470,9,1,377,1634,1063,2764,0,X among T,290
vs12,benlakhal,1,0,13Dec2010,1422,parallel,500,681,200,1,11,1.9980259914,1,X,12,a,0,471,9,4,343,1179,3451,4280,0,X among T,291
vs12,benlakhal,1,0,13Dec2010,1422,parallel,500,675,200,1,12,5.82248712478,0,X,8,z,0,342,9,2,405,1121,1736,2722,0,X among T,292
vs12,benlakhal,1,0,13Dec2010,1422,parallel,500,557,200,1,13,0.961923148704,1,X,8,z,1,443,9,3,405,2179,1464,3008,0,X among T,293
vs12,benlakhal,1,0,13Dec2010,1423,parallel,500,522,200,1,14,5.05446507384,0,X,2,z,0,485,9,1,403,2036,1463,2760,0,X among T,294
vs12,benlakhal,1,0,13Dec2010,1423,parallel,500,694,200,1,15,4.81234630006,1,X,12,z,1,384,9,3,455,2007,1193,4110,0,X among T,295
vs12,benlakhal,1,0,13Dec2010,1423,parallel,500,494,200,1,16,3.83740312778,0,X,8,z,0,400,9,2,331,1132,2619,3205,0,X among T,296
vs12,benlakhal,1,0,13Dec2010,1423,parallel,500,415,200,1,17,6.19040998781,0,X,4,z,0,471,8,1,432,1006,1864,2836,0,X among T,297
vs12,benlakhal,1,0,13Dec2010,1423,parallel,500,652,200,1,18,0.952662860366,1,X,12,a,0,413,9,4,476,1093,1679,2307,0,X among T,298
vs12,benlakhal,1,0,13Dec2010,1423,parallel,500,403,200,1,19,6.01266763514,1,X,4,z,1,398,9,1,393,1520,948,2535,0,X among T,299
vs12,benlakhal,1,0,13Dec2010,1423,parallel,500,403,200,1,20,1.42157861306,0,X,12,z,0,470,9,3,416,1134,1692,2463,0,X among T,300
vs12,benlakhal,1,0,13Dec2010,1423,parallel,500,404,200,1,21,2.23700452796,0,X,12,a,1,413,9,5,342,2551,1637,4230,0,X among T,301
vs12,benlakhal,1,0,13Dec2010,1423,parallel,500,691,200,1,22,4.02037599025,1,X,8,z,1,400,9,3,386,1563,936,2779,0,X among T,302
vs12,benlakhal,1,0,13Dec2010,1423,parallel,500,663,200,1,23,5.79398752741,1,X,2,z,1,385,9,1,426,1991,1348,2949,0,X among T,303
vs12,benlakhal,1,0,13Dec2010,1423,parallel,500,625,200,1,24,2.54216769103,1,X,4,z,1,398,9,2,380,1549,1036,3566,0,X among T,304
vs12,benlakhal,1,0,13Dec2010,1423,parallel,500,494,200,1,25,4.16035741465,1,X,2,z,1,384,9,1,353,1735,1049,2492,0,X among T,305
vs12,benlakhal,1,0,13Dec2010,1423,parallel,500,696,200,1,26,4.49474006685,0,X,2,z,0,399,9,2,407,1893,1392,2807,0,X among T,306
vs12,benlakhal,1,0,13Dec2010,1424,parallel,500,472,200,1,27,0.175430882142,0,X,12,a,1,399,9,4,375,1578,1007,2365,0,X among T,307
vs12,benlakhal,1,0,13Dec2010,1424,parallel,500,624,200,1,28,0.908293461217,0,X,4,a,1,442,9,3,420,2805,2137,3692,0,X among T,308
vs12,benlakhal,1,0,13Dec2010,1424,parallel,500,541,200,1,29,4.20753474786,1,X,12,a,0,342,9,5,426,1063,1778,3294,0,X among T,309
vs12,benlakhal,1,0,13Dec2010,1424,parallel,500,663,200,1,30,2.68678148964,1,X,2,z,1,413,9,1,381,1618,903,2475,0,X among T,310
vs12,benlakhal,1,0,13Dec2010,1424,parallel,500,669,200,1,31,0.923719348584,0,X,2,z,0,399,1,1,386,2450,1134,3351,0,X among T,311
vs12,benlakhal,1,0,13Dec2010,1424,parallel,500,546,200,1,32,2.4889851113,0,X,8,z,0,398,9,1,358,1006,1592,2564,0,X among T,312
vs12,benlakhal,1,0,13Dec2010,1424,parallel,500,646,200,1,33,3.84273795617,1,X,4,z,1,542,9,3,403,1535,1106,2436,0,X among T,313
vs12,benlakhal,1,0,13Dec2010,1424,parallel,500,426,200,1,34,3.05787525551,1,X,8,z,1,413,9,4,346,1306,835,2163,0,X among T,314
vs12,benlakhal,1,0,13Dec2010,1424,parallel,500,433,200,1,35,3.24047683637,1,X,4,z,1,427,9,3,366,1864,1407,2822,0,X among T,315
vs12,benlakhal,1,0,13Dec2010,1424,parallel,500,465,200,1,36,5.14712548062,0,X,8,a,1,585,9,6,443,2322,1579,3007,0,X among T,316
vs12,benlakhal,1,0,13Dec2010,1424,parallel,500,613,200,1,37,0.183290845288,0,X,4,z,0,500,9,3,343,1887,1364,2602,0,X among T,317
vs12,benlakhal,1,0,13Dec2010,1424,parallel,500,484,200,1,38,0.631774927425,0,X,8,z,0,543,9,7,380,1706,878,2822,0,X among T,318
vs12,benlakhal,1,0,13Dec2010,1424,parallel,500,464,200,1,39,1.59791609647,1,X,4,a,0,471,9,3,415,1605,1165,2592,0,X among T,319
vs12,benlakhal,1,0,13Dec2010,1424,parallel,500,593,200,1,40,5.87378774339,0,X,2,a,1,600,10,1,367,1535,878,2493,0,X among T,320
vs12,benlakhal,1,0,13Dec2010,1425,parallel,500,504,200,2,1,5.29424176646,1,X,12,a,0,785,2,2,360,1716,2216,3274,0,X among T,321
vs12,benlakhal,1,0,13Dec2010,1425,parallel,500,402,200,2,2,0.823574374318,0,X,4,z,0,398,8,1,370,1220,1906,2735,0,X among T,322
vs12,benlakhal,1,0,13Dec2010,1425,parallel,500,621,200,2,3,2.64930142866,1,X,2,z,1,337,9,1,405,1534,1077,2478,0,X among T,323
vs12,benlakhal,1,0,13Dec2010,1426,parallel,500,569,200,2,4,4.90659816476,1,X,4,z,1,528,8,3,281,2021,1564,2736,0,X among T,324
vs12,benlakhal,1,0,13Dec2010,1426,parallel,500,624,200,2,5,5.05580557966,0,X,12,a,1,456,8,5,333,1592,864,2378,0,X among T,325
vs12,benlakhal,1,0,13Dec2010,1426,parallel,500,574,200,2,6,4.78233628381,1,X,12,z,1,356,9,3,408,906,1593,2536,0,X among T,326
vs12,benlakhal,1,0,13Dec2010,1426,parallel,500,444,200,2,7,1.54289351571,0,X,12,a,1,427,9,6,362,1262,735,2121,0,X among T,327
vs12,benlakhal,1,0,13Dec2010,1426,parallel,500,636,200,2,8,3.6472973246,1,X,2,a,0,413,8,1,416,805,1663,2292,0,X among T,328
vs12,benlakhal,1,0,13Dec2010,1426,parallel,500,690,200,2,9,3.52331932136,1,X,4,z,1,213,9,3,412,1463,1063,2479,0,X among T,329
vs12,benlakhal,1,0,13Dec2010,1426,parallel,500,524,200,2,10,0.424566310772,1,X,4,z,1,357,9,3,422,1520,920,2206,0,X among T,330
vs12,benlakhal,1,0,13Dec2010,1426,parallel,500,508,200,2,11,2.01057926663,0,X,12,a,1,295,8,10,373,2279,935,3237,0,X among T,331
vs12,benlakhal,1,0,13Dec2010,1426,parallel,500,506,200,2,12,4.90957457355,0,X,8,a,1,413,10,5,340,1349,720,2221,0,X among T,332
vs12,benlakhal,1,0,13Dec2010,1426,parallel,500,471,200,2,13,0.188502211995,1,X,8,z,1,385,9,4,411,1163,649,2064,0,X among T,333
vs12,benlakhal,1,0,13Dec2010,1426,parallel,500,500,200,2,14,1.834851985,0,X,2,a,1,542,9,2,372,1478,806,2136,0,X among T,334
vs12,benlakhal,1,0,13Dec2010,1426,parallel,500,631,200,2,15,5.56346971758,0,X,2,a,1,438,9,1,367,1449,892,3408,0,X among T,335
vs12,benlakhal,1,0,13Dec2010,1426,parallel,500,447,200,2,16,5.27579739012,1,X,2,z,1,428,9,1,381,1606,2164,2975,0,X among T,336
vs12,benlakhal,1,0,13Dec2010,1426,parallel,500,579,200,2,17,0.582041012345,1,X,8,z,1,357,10,5,377,1421,678,2149,0,X among T,337
vs12,benlakhal,1,0,13Dec2010,1426,parallel,500,626,200,2,18,4.03475941144,1,X,12,a,0,485,9,10,386,1406,920,2177,0,X among T,338
vs12,benlakhal,1,0,13Dec2010,1427,parallel,500,570,200,2,19,5.48856006107,0,X,2,z,0,456,9,1,370,877,1762,2434,0,X among T,339
vs12,benlakhal,1,0,13Dec2010,1427,parallel,500,614,200,2,20,1.28672356975,1,X,2,z,1,413,9,1,371,1262,791,2121,0,X among T,340
vs12,benlakhal,1,0,13Dec2010,1427,parallel,500,630,200,2,21,4.97697377384,0,X,8,a,1,328,9,6,345,1078,1563,2306,0,X among T,341
vs12,benlakhal,1,0,13Dec2010,1427,parallel,500,516,200,2,22,5.83616187228,0,X,8,z,0,427,9,6,375,734,1335,1891,0,X among T,342
vs12,benlakhal,1,0,13Dec2010,1427,parallel,500,474,200,2,23,2.73995062647,0,X,8,a,1,572,9,6,356,720,1363,2120,0,X among T,343
vs12,benlakhal,1,0,13Dec2010,1427,parallel,500,535,200,2,24,1.48292538039,0,X,8,a,1,456,9,6,393,1307,749,2035,0,X among T,344
vs12,benlakhal,1,0,13Dec2010,1427,parallel,500,609,200,2,25,2.83711800548,1,X,12,a,0,453,9,8,332,892,1493,2091,0,X among T,345
vs12,benlakhal,1,0,13Dec2010,1427,parallel,500,689,200,2,26,1.21448261367,0,X,4,a,1,442,9,3,365,1650,1006,2408,0,X among T,346
vs12,benlakhal,1,0,13Dec2010,1427,parallel,500,454,200,2,27,2.24849634101,1,X,8,a,0,454,8,7,370,705,1120,1791,0,X among T,347
vs12,benlakhal,1,0,13Dec2010,1427,parallel,500,634,200,2,28,0.49787261225,0,X,12,a,1,499,8,12,385,707,1365,2136,0,X among T,348
vs12,benlakhal,1,0,13Dec2010,1427,parallel,500,643,200,2,29,4.89827674066,1,X,12,z,1,485,9,11,393,733,1434,2076,0,X among T,349
vs12,benlakhal,1,0,13Dec2010,1427,parallel,500,457,200,2,30,2.32048952643,0,X,4,a,1,442,9,3,376,877,1349,2106,0,X among T,350
