manip;subject;session;order;mm;tm;trialType;iti;fixDur;stimDur;nBlock;nTrial;alpha;present;targType;nItems;resp;acc;rt;confidence;estNItems;estTime;confidenceRT;estNItemsRT;estTimeRT;RecRT;Erreur;PostTest;Rec2Type;RecRT2;Rec2;couleur;Prime;CordCible;CordPrime;Yes/No;AV/AP;Diff;PostTest;DiffTime;RECORDING_SESSION_LABEL;AVERAGE_FIXATION_DURATION;AVERAGE_SACCADE_AMPLITUDE;BUTTON_PRESS_COUNT;DURATION;FIXATION_COUNT;SACCADE_COUNT
vs12;julie;4;2;17-janv-13;1144;Ent1;500;400;2000;1;6;4.04427936542;False;X;4;a;1;598;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;1;0;0;None;None;0;497;JULIE;258;0;2;629;2;2
vs12;julie;4;2;17-janv-13;1144;Ent1;500;400;2000;1;7;0.344706117848;False;L;4;a;1;565;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;3;0;0;None;None;0;1062;JULIE;285.5;0;2;1196;2;2
vs12;julie;4;2;17-janv-13;1144;Ent1;500;400;2000;1;8;2.41946395177;True;X;4;a;1;387;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;2;0;0;None;None;0;825;JULIE;236;0;2;960;3;3
vs12;julie;4;2;17-janv-13;1144;Ent1;500;400;2000;1;9;1.92064534367;True;L;4;a;1;916;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;1;0;0;None;None;0;430;JULIE;209;0;2;563;2;2
vs12;julie;4;2;17-janv-13;1144;Ent1;500;400;2000;1;10;1.78074615419;False;L;16;z;1;450;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;10;0;0;None;None;0;1667;JULIE;255.17;0;2;1800;6;6
vs12;julie;4;2;17-janv-13;1144;Ent1;500;400;2000;1;11;4.12591323961;False;X;16;a;0;637;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;12;0;0;None;None;0;0;JULIE;234.36;0;2;3151;11;12
vs12;julie;4;2;17-janv-13;1144;Ent1;500;400;2000;1;12;1.41309226441;False;X;8;a;1;1161;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;7;0;0;None;None;0;648;JULIE;230.67;6.04;2;783;3;2
vs12;julie;4;2;17-janv-13;1144;Ent1;500;400;2000;1;1;0.0128537604211;True;X;8;z;1;434;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;5;0;0;None;None;0;2597;JULIE;268.5;7.17;2;2734;6;5
vs12;julie;4;2;17-janv-13;1144;Ent1;500;400;2000;1;2;1.43687374694;True;L;16;z;1;319;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;5;0;0;None;None;0;737;JULIE;241;0;0;871;3;3
vs12;julie;4;2;17-janv-13;1145;Ent1;500;400;2000;1;3;5.4198588859;True;L;8;a;1;383;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;1;0;0;None;None;0;0;JULIE;289.86;0;2;3144;7;7
vs12;julie;4;2;17-janv-13;1145;Ent1;500;400;2000;1;4;1.94023848005;True;X;16;a;1;514;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;1;0;0;None;None;0;646;JULIE;213;0;2;780;3;3
vs12;julie;4;2;17-janv-13;1145;Ent1;500;400;2000;1;5;3.5462631904;False;L;8;z;1;233;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;1;0;0;None;None;0;547;JULIE;183.33;0;2;683;3;4
vs12;julie;4;2;17-janv-13;1145;Ent1;500;400;2000;1;6;3.20595614978;False;X;4;z;1;289;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;3;0;0;None;None;0;402;JULIE;242;6.98;2;535;2;1
vs12;julie;4;2;17-janv-13;1145;Ent1;500;400;2000;1;7;5.00753222833;False;L;4;z;1;236;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;4;0;0;None;None;0;701;JULIE;214.33;12.67;2;835;3;3
vs12;julie;4;2;17-janv-13;1145;Ent1;500;400;2000;1;8;2.34857500216;True;X;4;a;1;277;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;1;0;0;None;None;0;0;JULIE;370.67;6.59;2;3150;6;5
vs12;julie;4;2;17-janv-13;1145;Ent1;500;400;2000;1;9;6.1783564387;True;L;4;N;0;1500;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;2;0;0;None;None;0;0;JULIE;302.14;0;2;3147;7;8
vs12;julie;4;2;17-janv-13;1145;Ent1;500;400;2000;1;10;3.87625799903;False;L;16;z;1;232;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;8;0;0;None;None;0;445;JULIE;263.5;6.95;2;578;2;1
vs12;julie;4;2;17-janv-13;1145;Ent1;500;400;2000;1;11;2.54966002213;False;X;16;z;1;220;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;3;0;0;None;None;0;831;JULIE;212.25;4.82;2;965;4;3
vs12;julie;4;2;17-janv-13;1145;Ent1;500;400;2000;1;12;3.29027456503;False;X;8;z;1;244;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;3;0;0;None;None;0;395;JULIE;241.5;7.28;2;531;2;1
vs12;julie;4;2;17-janv-13;1147;Ent2;500;400;2000;1;1;1.71456530724;False;X;4;z;0;379;None;None;None;None;None;None;None;None;None;A;30940;1;Rouge;0;1;0;0;None;None;0;0;JULIE;334.71;7.25;2;3146;7;6
vs12;julie;4;2;17-janv-13;1147;Ent2;500;400;2000;1;2;3.71003608221;False;L;16;a;1;498;None;None;None;None;None;None;None;None;None;A;2096;2;Rouge;0;3;0;0;None;None;0;1195;JULIE;242.6;3.74;0;1331;5;4
vs12;julie;4;2;17-janv-13;1147;Ent2;500;400;2000;1;3;3.91676707922;False;X;16;N;0;1500;None;None;None;None;None;None;None;None;None;A;7208;3;Vert;0;14;0;0;None;None;0;2694;JULIE;345.43;0;2;2827;7;7
vs12;julie;4;2;17-janv-13;1147;Ent2;500;400;2000;1;4;1.56688164043;False;X;8;z;1;560;None;None;None;None;None;None;None;None;None;A;1384;0;Vert;0;6;0;0;None;None;0;558;JULIE;198.33;7.17;2;693;3;2
vs12;julie;4;2;17-janv-13;1148;Ent2;500;400;2000;1;5;2.64939899781;True;X;8;a;1;327;None;None;None;None;None;None;None;None;None;A;1508;0;Rouge;0;3;0;0;None;None;0;344;JULIE;215;6.46;2;481;2;1
vs12;julie;4;2;17-janv-13;1148;Ent2;500;400;2000;1;6;1.46680212501;True;L;4;a;1;435;None;None;None;None;None;None;None;None;None;A;1960;0;Rouge;0;3;0;0;None;None;0;330;JULIE;206;7.54;2;464;2;1
vs12;julie;4;2;17-janv-13;1148;Ent2;500;400;2000;1;7;2.19617515238;True;L;16;a;1;505;None;None;None;None;None;None;None;None;None;B;1786;5;Rouge;0;13;0;0;None;None;0;1752;JULIE;185.88;5.37;2;1887;8;7
vs12;julie;4;2;17-janv-13;1148;Ent2;500;400;2000;1;8;4.43244270014;False;L;8;N;0;1500;None;None;None;None;None;None;None;None;None;A;3972;2;Vert;0;3;0;0;None;None;0;0;JULIE;327.14;7.32;2;3148;7;6
vs12;julie;4;2;17-janv-13;1148;Ent2;500;400;2000;1;9;1.27130187517;False;L;4;z;1;280;None;None;None;None;None;None;None;None;None;A;2447;0;Vert;0;4;0;0;None;None;0;2867;JULIE;258.5;8.52;2;3003;8;7
vs12;julie;4;2;17-janv-13;1148;Ent2;500;400;2000;1;10;2.66051675387;True;X;4;z;1;424;None;None;None;None;None;None;None;None;None;A;1803;1;Vert;0;3;0;0;None;None;0;1149;JULIE;172;8.71;2;1284;6;5
vs12;julie;4;2;17-janv-13;1148;Ent2;500;400;2000;1;11;1.95883460766;True;L;8;z;1;262;None;None;None;None;None;None;None;None;None;A;1500;2;Vert;0;3;0;0;None;None;0;841;JULIE;210.25;6.41;2;975;4;3
vs12;julie;4;2;17-janv-13;1148;Ent2;500;400;2000;1;12;1.43202216058;True;X;16;a;1;389;None;None;None;None;None;None;None;None;None;A;1875;2;Rouge;0;7;0;0;None;None;0;1377;JULIE;274.4;5.16;2;1514;5;4
vs12;julie;4;2;17-janv-13;1151;mixed;500;400;2000;1;1;5.96797545213;True;X;4;a;1;287;None;None;None;None;None;None;None;None;None;A;1960;0;Rouge;0;1;0;0;None;None;0;1400;JULIE;244.4;0;2;1557;5;5
vs12;julie;4;2;17-janv-13;1151;mixed;500;400;2000;1;2;0.509341729561;True;X;16;a;1;550;None;None;None;None;None;None;None;None;None;A;1167;0;Rouge;0;7;0;0;None;None;0;1016;JULIE;220.5;0;2;1148;4;4
vs12;julie;4;2;17-janv-13;1151;mixed;500;400;2000;1;3;4.7827323681;False;X;4;a;1;567;None;None;None;None;None;None;None;None;None;A;1161;0;Rouge;0;2;0;0;None;None;0;602;JULIE;308.5;0;2;735;2;2
vs12;julie;4;2;17-janv-13;1151;mixed;500;400;2000;1;4;3.61809010641;False;L;4;a;1;362;None;None;None;None;None;None;None;None;None;A;1289;2;Rouge;0;1;0;0;None;None;0;1309;JULIE;204.5;7.62;2;1445;6;5
vs12;julie;4;2;17-janv-13;1151;mixed;500;400;2000;1;5;5.65574219685;True;X;8;a;1;586;None;None;None;None;None;None;None;None;None;B;1383;5;Rouge;0;6;0;0;None;None;0;2091;JULIE;239;7.6;0;2224;8;7
vs12;julie;4;2;17-janv-13;1151;mixed;500;400;2000;1;6;6.08828271772;False;L;16;z;1;731;None;None;None;None;None;None;None;None;None;B;1646;4;Vert;0;14;0;0;None;None;0;2436;JULIE;249;5.62;2;2571;9;8
vs12;julie;4;2;17-janv-13;1151;mixed;500;400;2000;1;7;5.99679550518;True;L;8;a;1;263;None;None;None;None;None;None;None;None;None;A;1086;2;Rouge;0;6;0;0;None;None;0;620;JULIE;212.67;6.72;2;754;3;2
vs12;julie;4;2;17-janv-13;1151;mixed;500;400;2000;1;8;2.23892198999;True;X;4;a;1;275;None;None;None;None;None;None;None;None;None;A;1159;0;Rouge;0;2;0;0;None;None;0;395;JULIE;189.5;0;0;527;2;2
vs12;julie;4;2;17-janv-13;1151;mixed;500;400;2000;1;9;6.18671519078;True;X;8;a;1;281;None;None;None;None;None;None;None;None;None;A;1717;2;Rouge;0;5;0;0;None;None;0;899;JULIE;222.25;0;2;1035;4;4
vs12;julie;4;2;17-janv-13;1151;mixed;500;400;2000;1;10;1.12474658383;False;X;8;a;1;468;None;None;None;None;None;None;None;None;None;A;1609;1;Rouge;0;8;0;0;None;None;0;409;JULIE;246;7.17;2;543;2;1
vs12;julie;4;2;17-janv-13;1152;mixed;500;400;2000;1;11;2.29503600539;False;X;16;z;1;300;None;None;None;None;None;None;None;None;None;A;1326;0;Vert;0;3;0;0;None;None;0;907;JULIE;208;10.06;2;1043;4;3
vs12;julie;4;2;17-janv-13;1152;mixed;500;400;2000;1;12;4.02109486574;False;X;8;z;1;468;None;None;None;None;None;None;None;None;None;A;1437;0;Vert;0;5;0;0;None;None;0;315;JULIE;191;0;2;450;2;2
vs12;julie;4;2;17-janv-13;1152;mixed;500;400;2000;1;13;0.793874283725;False;X;4;a;1;343;None;None;None;None;None;None;None;None;None;A;1224;0;Rouge;0;1;0;0;None;None;0;790;JULIE;271.33;8.89;2;925;3;2
vs12;julie;4;2;17-janv-13;1152;mixed;500;400;2000;1;14;4.17504317472;False;X;16;z;1;363;None;None;None;None;None;None;None;None;None;A;1399;2;Vert;0;9;0;0;None;None;0;1141;JULIE;179.83;4.84;2;1277;6;5
vs12;julie;4;2;17-janv-13;1152;mixed;500;400;2000;1;15;3.19171249531;False;X;16;z;1;492;None;None;None;None;None;None;None;None;None;A;1415;0;Vert;0;10;0;0;None;None;0;734;JULIE;261;5.57;2;868;3;2
vs12;julie;4;2;17-janv-13;1152;mixed;500;400;2000;1;16;4.06213638586;False;L;4;z;1;475;None;None;None;None;None;None;None;None;None;A;1484;0;Vert;0;4;0;0;None;None;0;708;JULIE;251;3.06;2;843;3;3
vs12;julie;4;2;17-janv-13;1152;mixed;500;400;2000;1;17;1.25427128292;False;L;4;a;1;245;None;None;None;None;None;None;None;None;None;A;1539;0;Rouge;0;3;0;0;None;None;0;525;JULIE;194.33;4.13;2;660;3;2
vs12;julie;4;2;17-janv-13;1152;mixed;500;400;2000;1;18;0.837302490417;True;X;16;N;0;1500;None;None;None;None;None;None;None;None;None;A;1006;1;Vert;0;9;0;0;None;None;0;0;JULIE;315.14;5.72;0;3149;7;6
vs12;julie;4;2;17-janv-13;1152;mixed;500;400;2000;1;19;1.16683375979;True;L;16;z;1;429;None;None;None;None;None;None;None;None;None;A;878;1;Vert;0;16;0;0;None;None;0;1338;JULIE;206.83;6.77;2;1472;6;5
vs12;julie;4;2;17-janv-13;1152;mixed;500;400;2000;1;20;4.66727856668;False;L;8;a;1;333;None;None;None;None;None;None;None;None;None;A;1243;1;Rouge;0;6;0;0;None;None;0;1094;JULIE;275;6.89;2;1231;4;3
vs12;julie;4;2;17-janv-13;1152;mixed;500;400;2000;1;21;6.05782734366;True;L;16;a;1;321;None;None;None;None;None;None;None;None;None;A;965;0;Rouge;0;7;0;0;None;None;0;643;JULIE;235;4.69;2;777;3;2
vs12;julie;4;2;17-janv-13;1152;mixed;500;400;2000;1;22;1.1407749061;False;L;8;z;1;541;None;None;None;None;None;None;None;None;None;A;733;3;Vert;0;7;0;0;None;None;0;1750;JULIE;187.38;7.01;2;1885;8;8
vs12;julie;4;2;17-janv-13;1153;mixed;500;400;2000;1;23;3.76774420369;True;L;4;z;1;246;None;None;None;None;None;None;None;None;None;A;909;3;Vert;0;2;0;0;None;None;0;728;JULIE;253.67;6.93;2;863;3;2
vs12;julie;4;2;17-janv-13;1153;mixed;500;400;2000;1;24;2.03263454538;True;L;4;z;1;469;None;None;None;None;None;None;None;None;None;A;883;0;Vert;0;4;0;0;None;None;0;583;JULIE;143;8.15;2;717;4;3
vs12;julie;4;2;17-janv-13;1153;mixed;500;400;2000;1;25;3.81324308851;False;X;8;z;1;265;None;None;None;None;None;None;None;None;None;A;897;0;Vert;0;3;0;0;None;None;0;414;JULIE;160.33;3.98;0;551;3;2
vs12;julie;4;2;17-janv-13;1153;mixed;500;400;2000;1;26;2.40487448891;True;L;4;a;1;243;None;None;None;None;None;None;None;None;None;A;992;0;Rouge;0;2;0;0;None;None;0;952;JULIE;175.2;7.92;2;1086;5;4
vs12;julie;4;2;17-janv-13;1153;mixed;500;400;2000;1;27;0.301453888886;False;X;4;z;1;361;None;None;None;None;None;None;None;None;None;A;1108;0;Vert;0;2;0;0;None;None;0;867;JULIE;212.25;9.7;2;1002;4;3
vs12;julie;4;2;17-janv-13;1153;mixed;500;400;2000;1;28;3.67251579521;True;X;8;a;1;208;None;None;None;None;None;None;None;None;None;A;971;0;Rouge;0;6;0;0;None;None;0;295;JULIE;192.5;4.97;2;431;2;1
vs12;julie;4;2;17-janv-13;1153;mixed;500;400;2000;1;29;3.62542844148;True;L;16;z;1;522;None;None;None;None;None;None;None;None;None;A;1305;3;Vert;0;7;0;0;None;None;0;1902;JULIE;253.86;6.21;2;2038;7;6
vs12;julie;4;2;17-janv-13;1153;mixed;500;400;2000;1;30;2.40585374737;True;X;4;z;1;219;None;None;None;None;None;None;None;None;None;A;874;1;Vert;0;4;0;0;None;None;0;505;JULIE;175;9.14;2;642;3;2
vs12;julie;4;2;17-janv-13;1153;mixed;500;400;2000;1;31;5.3454896404;True;L;8;z;1;246;None;None;None;None;None;None;None;None;None;A;860;0;Vert;0;4;0;0;None;None;0;1962;JULIE;259.14;8.98;2;2099;7;6
vs12;julie;4;2;17-janv-13;1153;mixed;500;400;2000;1;32;4.35194720762;False;L;8;a;1;308;None;None;None;None;None;None;None;None;None;A;1288;2;Rouge;0;1;0;0;None;None;0;1940;JULIE;163.67;5.21;2;2074;6;5
vs12;julie;4;2;17-janv-13;1153;mixed;500;400;2000;1;33;2.7755710726;True;L;8;z;1;292;None;None;None;None;None;None;None;None;None;A;1204;1;Vert;0;4;0;0;None;None;0;571;JULIE;199;9.48;2;705;3;2
vs12;julie;4;2;17-janv-13;1154;mixed;500;400;2000;1;34;2.91767732709;False;L;16;N;0;1500;None;None;None;None;None;None;None;None;None;A;969;0;Rouge;0;8;0;0;None;None;0;0;JULIE;240;4.38;2;3149;7;6
vs12;julie;4;2;17-janv-13;1154;mixed;500;400;2000;1;35;2.44479487418;True;X;16;a;1;334;None;None;None;None;None;None;None;None;None;A;1150;3;Rouge;0;15;0;0;None;None;0;1064;JULIE;206;5.23;2;1199;5;4
vs12;julie;4;2;17-janv-13;1154;mixed;500;400;2000;1;36;2.00544892672;False;L;16;a;1;516;None;None;None;None;None;None;None;None;None;B;1375;5;Rouge;0;3;0;0;None;None;0;2566;JULIE;228;5.97;2;2700;10;9
vs12;julie;4;2;17-janv-13;1156;mixed;500;400;2000;2;1;0.26301481741;False;X;16;z;1;305;None;None;None;None;None;None;None;None;None;A;1152;0;Vert;0;5;0;0;None;None;0;871;JULIE;219.25;7.59;2;1033;4;4
vs12;julie;4;2;17-janv-13;1156;mixed;500;400;2000;2;2;5.97646965331;False;X;4;z;1;289;None;None;None;None;None;None;None;None;None;A;1116;0;Vert;0;3;0;0;None;None;0;581;JULIE;207;7.66;0;714;3;2
vs12;julie;4;2;17-janv-13;1156;mixed;500;400;2000;2;3;4.27733679745;False;L;4;z;1;255;None;None;None;None;None;None;None;None;None;A;1080;0;Vert;0;4;0;0;None;None;0;532;JULIE;126.75;0;2;667;4;4
vs12;julie;4;2;17-janv-13;1156;mixed;500;400;2000;2;4;4.82035415118;False;X;16;z;1;333;None;None;None;None;None;None;None;None;None;A;968;0;Vert;0;12;0;0;None;None;0;557;JULIE;193.33;9.9;2;690;3;2
vs12;julie;4;2;17-janv-13;1156;mixed;500;400;2000;2;5;3.59035731557;True;X;8;z;1;526;None;None;None;None;None;None;None;None;None;A;824;1;Vert;0;7;0;0;None;None;0;578;JULIE;199;0;2;714;3;3
vs12;julie;4;2;17-janv-13;1157;mixed;500;400;2000;2;6;4.87138585981;False;X;8;z;1;562;None;None;None;None;None;None;None;None;None;A;957;0;Vert;0;5;0;0;None;None;0;529;JULIE;196.33;4.76;2;665;3;2
vs12;julie;4;2;17-janv-13;1157;mixed;500;400;2000;2;7;4.70386638353;False;L;4;a;1;360;None;None;None;None;None;None;None;None;None;A;1118;2;Rouge;0;4;0;0;None;None;0;390;JULIE;222;6.72;2;525;2;2
vs12;julie;4;2;17-janv-13;1157;mixed;500;400;2000;2;8;5.71634193626;True;X;4;z;1;514;None;None;None;None;None;None;None;None;None;A;641;0;Vert;0;2;0;0;None;None;0;0;JULIE;256;10.72;2;3151;7;6
vs12;julie;4;2;17-janv-13;1157;mixed;500;400;2000;2;9;4.53105517331;False;L;8;a;1;311;None;None;None;None;None;None;None;None;None;A;979;3;Rouge;0;7;0;0;None;None;0;1182;JULIE;289;8.21;2;1317;4;3
vs12;julie;4;2;17-janv-13;1157;mixed;500;400;2000;2;10;5.05267141532;True;X;4;a;1;347;None;None;None;None;None;None;None;None;None;A;788;0;Rouge;0;1;0;0;None;None;0;481;JULIE;281;8.54;0;614;2;1
vs12;julie;4;2;17-janv-13;1157;mixed;500;400;2000;2;11;3.47266385861;True;L;16;a;1;677;None;None;None;None;None;None;None;None;None;A;1474;2;Rouge;0;16;0;0;None;None;0;2154;JULIE;219.22;5.47;2;2288;9;8
vs12;julie;4;2;17-janv-13;1157;mixed;500;400;2000;2;12;1.40229276318;True;X;8;a;1;392;None;None;None;None;None;None;None;None;None;A;885;0;Rouge;0;8;0;0;None;None;0;1761;JULIE;287.6;3.9;2;1896;5;4
vs12;julie;4;2;17-janv-13;1157;mixed;500;400;2000;2;13;5.78802554446;True;L;4;a;1;467;None;None;None;None;None;None;None;None;None;A;1080;0;Rouge;0;1;0;0;None;None;0;639;JULIE;153.75;0;2;772;4;4
vs12;julie;4;2;17-janv-13;1157;mixed;500;400;2000;2;14;5.07617959243;False;L;16;z;1;430;None;None;None;None;None;None;None;None;None;A;1000;2;Vert;0;6;0;0;None;None;0;389;JULIE;237;7.43;2;526;2;1
vs12;julie;4;2;17-janv-13;1157;mixed;500;400;2000;2;15;0.971465053846;True;L;8;z;1;328;None;None;None;None;None;None;None;None;None;A;922;2;Vert;0;5;0;0;None;None;0;1335;JULIE;209.67;6.44;2;1469;6;5
vs12;julie;4;2;17-janv-13;1157;mixed;500;400;2000;2;16;1.81553381858;True;X;16;a;1;344;None;None;None;None;None;None;None;None;None;A;718;1;Rouge;0;4;0;0;None;None;0;716;JULIE;177.75;5.53;2;850;4;4
vs12;julie;4;2;17-janv-13;1158;mixed;500;400;2000;2;17;0.229970516061;False;L;16;N;0;1500;None;None;None;None;None;None;None;None;None;A;827;1;Rouge;0;7;0;0;None;None;0;0;JULIE;227.33;5.21;2;3152;12;11
vs12;julie;4;2;17-janv-13;1158;mixed;500;400;2000;2;18;3.19922839151;True;L;8;z;1;413;None;None;None;None;None;None;None;None;None;B;1047;4;Vert;0;6;0;0;None;None;0;644;JULIE;233.33;4.7;2;779;3;2
vs12;julie;4;2;17-janv-13;1158;mixed;500;400;2000;2;19;3.10686650591;False;L;4;a;1;371;None;None;None;None;None;None;None;None;None;A;752;3;Rouge;0;2;0;0;None;None;0;889;JULIE;215.75;9.76;2;1023;4;3
vs12;julie;4;2;17-janv-13;1158;mixed;500;400;2000;2;20;0.0476659542966;True;X;16;a;1;387;None;None;None;None;None;None;None;None;None;A;949;1;Rouge;0;8;0;0;None;None;0;368;JULIE;226.5;7.54;2;504;2;1
vs12;julie;4;2;17-janv-13;1158;mixed;500;400;2000;2;21;2.30024427324;False;L;8;z;1;359;None;None;None;None;None;None;None;None;None;A;895;0;Vert;0;5;0;0;None;None;0;577;JULIE;219.33;2.49;2;712;3;2
vs12;julie;4;2;17-janv-13;1158;mixed;500;400;2000;2;22;4.75344255316;True;L;4;a;1;283;None;None;None;None;None;None;None;None;None;A;716;3;Rouge;0;2;0;0;None;None;0;966;JULIE;233.5;9.11;2;1101;4;3
vs12;julie;4;2;17-janv-13;1158;mixed;500;400;2000;2;23;2.43276182104;True;L;8;a;1;384;None;None;None;None;None;None;None;None;None;A;814;3;Rouge;0;4;0;0;None;None;0;1170;JULIE;226.2;6.59;2;1308;5;4
vs12;julie;4;2;17-janv-13;1158;mixed;500;400;2000;2;24;4.48545665302;False;X;16;a;1;516;None;None;None;None;None;None;None;None;None;A;900;1;Rouge;0;4;0;0;None;None;0;850;JULIE;214.5;4.63;0;984;4;3
vs12;julie;4;2;17-janv-13;1158;mixed;500;400;2000;2;25;1.51348893065;True;L;16;a;1;361;None;None;None;None;None;None;None;None;None;A;975;2;Rouge;0;8;0;0;None;None;0;1286;JULIE;245;7.37;2;1420;5;4
vs12;julie;4;2;17-janv-13;1158;mixed;500;400;2000;2;26;4.27314974207;True;X;8;z;1;261;None;None;None;None;None;None;None;None;None;A;1025;0;Vert;0;7;0;0;None;None;0;0;JULIE;269.2;6.42;2;3146;5;4
vs12;julie;4;2;17-janv-13;1158;mixed;500;400;2000;2;27;2.98286275988;False;X;8;a;1;317;None;None;None;None;None;None;None;None;None;A;646;2;Rouge;0;8;0;0;None;None;0;348;JULIE;214.5;7.81;2;482;2;1
vs12;julie;4;2;17-janv-13;1158;mixed;500;400;2000;2;28;4.72326190967;False;L;16;N;0;1500;None;None;None;None;None;None;None;None;None;A;1231;3;Vert;0;2;0;0;None;None;0;0;JULIE;231.75;3.59;2;3148;12;11
vs12;julie;4;2;17-janv-13;1159;mixed;500;400;2000;2;29;0.0674435889142;True;X;4;z;1;292;None;None;None;None;None;None;None;None;None;A;761;1;Vert;0;2;0;0;None;None;0;2842;JULIE;485.75;4.94;2;2979;4;3
vs12;julie;4;2;17-janv-13;1159;mixed;500;400;2000;2;30;4.91326042892;False;L;8;z;1;423;None;None;None;None;None;None;None;None;None;A;700;0;Vert;0;2;0;0;None;None;0;1078;JULIE;201;9.68;2;1213;5;4
vs12;julie;4;2;17-janv-13;1159;mixed;500;400;2000;2;31;3.581344879;False;X;4;z;1;524;None;None;None;None;None;None;None;None;None;A;702;0;Vert;0;1;0;0;None;None;0;330;JULIE;199;8.86;2;464;2;1
vs12;julie;4;2;17-janv-13;1159;mixed;500;400;2000;2;32;1.24899465637;True;L;4;z;1;266;None;None;None;None;None;None;None;None;None;A;748;0;Vert;0;2;0;0;None;None;0;0;JULIE;281.25;6.89;2;3151;8;7
vs12;julie;4;2;17-janv-13;1159;mixed;500;400;2000;2;33;1.70183465026;False;X;8;a;1;569;None;None;None;None;None;None;None;None;None;A;782;0;Rouge;0;6;0;0;None;None;0;350;JULIE;216;5.79;2;485;2;1
vs12;julie;4;2;17-janv-13;1159;mixed;500;400;2000;2;34;2.83240841931;True;L;16;N;0;1500;None;None;None;None;None;None;None;None;None;C;979;7;Rouge;0;16;0;0;None;None;0;0;JULIE;249.91;4.98;2;3147;11;10
vs12;julie;4;2;17-janv-13;1159;mixed;500;400;2000;2;35;0.609674674165;True;X;16;z;1;449;None;None;None;None;None;None;None;None;None;A;700;0;Vert;0;12;0;0;None;None;0;565;JULIE;174.67;3.84;2;702;3;3
vs12;julie;4;2;17-janv-13;1159;mixed;500;400;2000;2;36;0.162981972383;False;X;4;a;1;273;None;None;None;None;None;None;None;None;None;A;1107;2;Rouge;0;3;0;0;None;None;0;2115;JULIE;232.25;10.71;2;2249;8;7
vs12;julie;4;2;17-janv-13;1200;mixed;500;400;2000;3;1;4.08386122818;False;X;8;z;1;349;None;None;None;None;None;None;None;None;None;A;856;1;Vert;0;2;0;0;None;None;0;2291;JULIE;298.5;7.03;2;2423;4;3
vs12;julie;4;2;17-janv-13;1201;mixed;500;400;2000;3;2;3.23680844697;True;L;4;a;1;297;None;None;None;None;None;None;None;None;None;A;802;1;Rouge;0;4;0;0;None;None;0;366;JULIE;134.67;4.66;2;501;3;3
vs12;julie;4;2;17-janv-13;1201;mixed;500;400;2000;3;3;5.67301133395;False;L;4;a;1;320;None;None;None;None;None;None;None;None;None;A;668;0;Rouge;0;3;0;0;None;None;0;2274;JULIE;211;8.11;2;2411;6;5
vs12;julie;4;2;17-janv-13;1201;mixed;500;400;2000;3;4;5.52878524726;False;X;4;N;0;1500;None;None;None;None;None;None;None;None;None;A;763;3;Vert;0;2;0;0;None;None;0;0;JULIE;360.33;7.77;2;3142;6;6
vs12;julie;4;2;17-janv-13;1201;mixed;500;400;2000;3;5;5.77319461083;False;L;8;N;0;1500;None;None;None;None;None;None;None;None;None;A;952;0;Vert;0;1;0;0;None;None;0;0;JULIE;241.14;6.63;2;3145;7;6
vs12;julie;4;2;17-janv-13;1201;mixed;500;400;2000;3;6;4.44839478447;True;X;4;z;1;1274;None;None;None;None;None;None;None;None;None;A;861;2;Vert;0;3;0;0;None;None;0;1576;JULIE;218.5;4.66;2;1713;4;3
vs12;julie;4;2;17-janv-13;1201;mixed;500;400;2000;3;7;5.67628078871;False;X;8;a;1;370;None;None;None;None;None;None;None;None;None;A;678;1;Rouge;0;2;0;0;None;None;0;954;JULIE;235.5;8.88;2;1087;4;3
vs12;julie;4;2;17-janv-13;1201;mixed;500;400;2000;3;8;2.36493874307;True;L;4;a;1;493;None;None;None;None;None;None;None;None;None;A;1147;1;Rouge;0;2;0;0;None;None;0;531;JULIE;187.67;8.44;2;666;3;2
vs12;julie;4;2;17-janv-13;1201;mixed;500;400;2000;3;9;5.020163695;True;X;8;z;1;1117;None;None;None;None;None;None;None;None;None;A;827;1;Vert;0;7;0;0;None;None;0;549;JULIE;178.67;0;2;686;3;3
vs12;julie;4;2;17-janv-13;1201;mixed;500;400;2000;3;10;0.462946743837;True;X;16;a;1;306;None;None;None;None;None;None;None;None;None;A;614;1;Rouge;0;8;0;0;None;None;0;713;JULIE;180.25;5.62;2;847;4;3
