manip;subject;session;order;mm;tm;trialType;iti;fixDur;stimDur;nBlock;nTrial;alpha;present;targType;nItems;resp;acc;rt;confidence;estNItems;estTime;confidenceRT;estNItemsRT;estTimeRT;RecRT;Erreur;PostTest;Rec2Type;RecRT2;Rec2;couleur;Prime;CordCible;CordPrime;Yes/No;AV/AP;Diff;PostTest;RECORDING_SESSION_LABEL;AVERAGE_FIXATION_DURATION;AVERAGE_SACCADE_AMPLITUDE;BLINK_COUNT;BUTTON_PRESS_COUNT;FIXATION_COUNT;IP_DURATION;SACCADE_COUNT;;
vs12;elo;4;2;08Feb2013;1629;mixed;500;400;2000;5;1;2.30945209376;True;L;4;z;1;654;None;None;None;None;None;None;None;None;None;A;1347;1;Vert;0;1;0;0;None;None;0;ELO;1983;0.77;0;0;2;3000;1;;
vs12;elo;4;2;08Feb2013;1639;mixed;500;400;2000;7;8;3.30207346012;True;L;4;z;1;670;None;None;None;None;None;None;None;None;None;A;905;1;Vert;0;3;0;0;None;None;0;ELO;1925.5;0.77;0;0;2;3000;1;;
vs12;elo;4;2;08Feb2013;1636;mixed;500;400;2000;6;24;0.392986293178;False;L;16;z;1;545;None;None;None;None;None;None;None;None;None;A;1779;3;Vert;0;15;0;0;None;None;0;ELO;1623.5;0.79;0;0;2;3000;1;;
vs12;elo;4;2;08Feb2013;1558;Ent1;500;400;2000;1;12;1.71647314376;False;L;4;N;0;1000;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;3;0;0;None;None;0;ELO;582;0.8;1;0;1;3000;1;;
vs12;elo;4;2;08Feb2013;1623;mixed;500;400;2000;4;5;1.88101633221;True;X;4;a;1;547;None;None;None;None;None;None;None;None;None;A;857;1;Rouge;0;1;0;0;None;None;0;ELO;1638;0.8;0;0;2;3000;1;;
vs12;elo;4;2;08Feb2013;1601;Ent1;500;400;2000;1;3;2.1793777043;False;X;8;z;1;543;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;6;0;0;None;None;0;ELO;796;0.81;1;0;4;3000;3;;
vs12;elo;4;2;08Feb2013;1635;mixed;500;400;2000;6;11;4.10372348045;False;L;4;z;1;549;None;None;None;None;None;None;None;None;None;A;801;1;Vert;0;4;0;0;None;None;0;ELO;1631;0.81;1;0;2;3000;1;;
vs12;elo;4;2;08Feb2013;1645;mixed;500;400;2000;8;34;5.61522627044;True;L;16;a;1;429;None;None;None;None;None;None;None;None;None;A;2088;3;Rouge;0;11;0;0;None;None;0;ELO;668.8;0.82;0;0;5;3000;4;;
vs12;elo;4;2;08Feb2013;1637;mixed;500;400;2000;6;25;1.95532527331;True;L;16;z;1;455;None;None;None;None;None;None;None;None;None;B;708;4;Vert;0;11;0;0;None;None;0;ELO;1144.67;0.84;0;0;3;3000;2;;
vs12;elo;4;2;08Feb2013;1640;mixed;500;400;2000;7;25;0.83810736752;True;X;8;a;1;383;None;None;None;None;None;None;None;None;None;A;634;1;Rouge;0;3;0;0;None;None;0;ELO;1097.33;0.85;0;0;3;3000;2;;
vs12;elo;4;2;08Feb2013;1611;mixed;500;400;2000;1;21;5.94953269471;False;L;8;z;1;1226;None;None;None;None;None;None;None;None;None;A;1054;3;Vert;0;1;0;0;None;None;0;ELO;658.67;0.85;2;0;3;3000;2;;
vs12;elo;4;2;08Feb2013;1645;mixed;500;400;2000;8;35;2.12034646608;True;L;4;z;1;404;None;None;None;None;None;None;None;None;None;A;865;1;Vert;0;1;0;0;None;None;0;ELO;575;0.86;3;0;5;3000;4;;
vs12;elo;4;2;08Feb2013;1631;mixed;500;400;2000;5;29;0.3362329928;True;X;4;a;1;529;None;None;None;None;None;None;None;None;None;A;1018;1;Rouge;0;1;0;0;None;None;0;ELO;1522;0.86;1;0;2;3000;1;;
vs12;elo;4;2;08Feb2013;1623;mixed;500;400;2000;4;6;3.19077417431;False;L;4;a;1;468;None;None;None;None;None;None;None;None;None;A;982;1;Rouge;0;2;0;0;None;None;0;ELO;696.8;0.86;1;0;5;3000;4;;
vs12;elo;4;2;08Feb2013;1616;mixed;500;400;2000;2;26;0.318045412137;False;L;16;a;1;891;None;None;None;None;None;None;None;None;None;A;1053;1;Rouge;0;3;0;0;None;None;0;ELO;267.67;0.87;4;0;6;3000;5;;
vs12;elo;4;2;08Feb2013;1619;mixed;500;400;2000;3;9;0.125039303371;False;X;8;a;1;532;None;None;None;None;None;None;None;None;None;A;1070;1;Rouge;0;2;0;0;None;None;0;ELO;472.17;0.87;1;0;6;3000;5;;
vs12;elo;4;2;08Feb2013;1639;mixed;500;400;2000;7;4;0.456939776169;False;L;4;a;1;404;None;None;None;None;None;None;None;None;None;A;1630;3;Rouge;0;1;0;0;None;None;0;ELO;1112;0.88;2;0;3;3000;2;;
vs12;elo;4;2;08Feb2013;1612;mixed;500;400;2000;1;28;5.92441272828;False;X;16;z;1;683;None;None;None;None;None;None;None;None;None;A;1294;1;Vert;0;7;0;0;None;None;0;ELO;1087;0.9;1;0;3;3000;2;;
vs12;elo;4;2;08Feb2013;1630;mixed;500;400;2000;5;22;1.31241830228;True;L;8;0;0;None;None;None;None;None;None;None;None;None;A;None;None;Rouge;0;3;0;0;None;None;0;0;ELO;383.67;0.9;2;0;3;1887;2;;
vs12;elo;4;2;08Feb2013;1625;mixed;500;400;2000;4;23;1.32369529959;False;X;8;a;1;809;None;None;None;None;None;None;None;None;None;A;2006;1;Rouge;0;8;0;0;None;None;0;ELO;515.29;0.91;2;0;7;3000;6;;
vs12;elo;4;2;08Feb2013;1601;Ent1;500;400;2000;1;8;3.69647148853;True;L;16;a;1;411;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;5;0;0;None;None;0;ELO;518.2;0.92;2;0;5;3000;4;;
vs12;elo;4;2;08Feb2013;1637;mixed;500;400;2000;6;31;1.84162624578;True;L;8;z;1;454;None;None;None;None;None;None;None;None;None;A;696;1;Vert;0;2;0;0;None;None;0;ELO;1114.67;0.93;1;0;3;3000;2;;
vs12;elo;4;2;08Feb2013;1641;mixed;500;400;2000;7;31;5.90848938998;True;L;4;z;1;572;None;None;None;None;None;None;None;None;None;A;1606;3;Vert;0;3;0;0;None;None;0;ELO;674.2;0.93;2;0;5;3000;4;;
vs12;elo;4;2;08Feb2013;1615;mixed;500;400;2000;2;15;0.250348135237;True;L;4;z;1;706;None;None;None;None;None;None;None;None;None;A;893;1;Vert;0;1;0;0;None;None;0;ELO;823.75;0.94;2;0;4;3000;3;;
vs12;elo;4;2;08Feb2013;1630;mixed;500;400;2000;5;16;3.15136023499;True;X;16;a;1;698;None;None;None;None;None;None;None;None;None;A;889;1;Rouge;0;15;0;0;None;None;0;ELO;1772.5;0.97;0;0;2;3000;1;;
vs12;elo;4;2;08Feb2013;1620;mixed;500;400;2000;3;21;2.95708840439;False;L;8;a;1;793;None;None;None;None;None;None;None;None;None;A;1179;3;Rouge;0;7;0;0;None;None;0;ELO;1523.5;0.99;0;0;2;3000;1;;
vs12;elo;4;2;08Feb2013;1615;mixed;500;400;2000;2;9;1.70045407479;False;L;4;a;1;688;None;None;None;None;None;None;None;None;None;A;1078;1;Rouge;0;4;0;0;None;None;0;ELO;644.6;1.01;3;0;5;3000;4;;
vs12;elo;4;2;08Feb2013;1631;mixed;500;400;2000;5;31;1.71545912785;False;L;8;a;1;547;None;None;None;None;None;None;None;None;None;A;1391;3;Rouge;0;3;0;0;None;None;0;ELO;1112.33;1.02;0;0;3;3000;2;;
vs12;elo;4;2;08Feb2013;1602;Ent1;500;400;2000;1;7;2.4155334791;True;X;16;a;1;356;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;16;0;0;None;None;0;ELO;1296;1.04;0;0;3;3000;2;;
vs12;elo;4;2;08Feb2013;1630;mixed;500;400;2000;5;18;4.30377897476;False;L;16;a;1;672;None;None;None;None;None;None;None;None;None;A;1169;3;Rouge;0;1;0;0;None;None;0;ELO;830.25;1.04;0;0;4;3000;3;;
vs12;elo;4;2;08Feb2013;1621;mixed;500;400;2000;3;28;2.45501424957;True;L;8;a;1;779;None;None;None;None;None;None;None;None;None;A;763;3;Rouge;0;3;0;0;None;None;0;ELO;1531;1.06;0;0;2;3000;1;;
vs12;elo;4;2;08Feb2013;1558;Ent1;500;400;2000;1;8;4.47564974793;True;L;16;N;0;1000;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;5;0;0;None;None;0;ELO;434.33;1.06;2;0;6;3000;5;;
vs12;elo;4;2;08Feb2013;1613;mixed;500;400;2000;1;33;4.34491082501;False;L;8;z;1;1065;None;None;None;None;None;None;None;None;None;A;920;3;Vert;0;2;0;0;None;None;0;ELO;756;1.08;0;0;4;3000;3;;
vs12;elo;4;2;08Feb2013;1645;mixed;500;400;2000;8;31;1.74842222285;True;X;8;z;1;413;None;None;None;None;None;None;None;None;None;A;596;1;Vert;0;8;0;0;None;None;0;ELO;933.33;1.11;1;0;3;3000;2;;
vs12;elo;4;2;08Feb2013;1644;mixed;500;400;2000;8;21;4.4319811068;True;L;8;z;1;407;None;None;None;None;None;None;None;None;None;A;562;1;Vert;0;6;0;0;None;None;0;ELO;1109;1.12;1;0;3;3000;2;;
vs12;elo;4;2;08Feb2013;1631;mixed;500;400;2000;5;23;2.12414450112;False;L;4;a;1;599;None;None;None;None;None;None;None;None;None;A;972;1;Rouge;0;1;0;0;None;None;0;ELO;1272.67;1.12;0;0;3;3000;2;;
vs12;elo;4;2;08Feb2013;1639;mixed;500;400;2000;7;7;5.54324430588;True;X;8;z;1;394;None;None;None;None;None;None;None;None;None;A;763;1;Vert;0;5;0;0;None;None;0;ELO;774.5;1.12;2;0;4;3000;3;;
vs12;elo;4;2;08Feb2013;1643;mixed;500;400;2000;8;12;6.26929079856;True;X;16;N;0;1000;None;None;None;None;None;None;None;None;None;A;983;3;Rouge;0;5;0;0;None;None;0;ELO;1796;1.17;0;0;2;3000;1;;
vs12;elo;4;2;08Feb2013;1613;mixed;500;400;2000;1;36;3.70243708964;True;X;4;z;1;763;None;None;None;None;None;None;None;None;None;A;1113;1;Vert;0;2;0;0;None;None;0;ELO;625.5;1.17;3;0;4;3000;3;;
vs12;elo;4;2;08Feb2013;1630;mixed;500;400;2000;5;15;0.547728147163;False;X;16;z;1;553;None;None;None;None;None;None;None;None;None;A;968;1;Vert;0;8;0;0;None;None;0;ELO;733.8;1.18;0;0;5;3000;4;;
vs12;elo;4;2;08Feb2013;1645;mixed;500;400;2000;8;30;4.91314744919;False;X;16;a;1;494;None;None;None;None;None;None;None;None;None;A;909;1;Rouge;0;5;0;0;None;None;0;ELO;795.25;1.2;2;0;4;3000;3;;
vs12;elo;4;2;08Feb2013;1616;mixed;500;400;2000;2;22;5.10240919462;False;X;8;z;1;559;None;None;None;None;None;None;None;None;None;A;1160;1;Vert;0;8;0;0;None;None;0;ELO;1264;1.21;0;0;3;3000;2;;
vs12;elo;4;2;08Feb2013;1644;mixed;500;400;2000;8;18;1.45791100369;False;X;8;a;1;410;None;None;None;None;None;None;None;None;None;A;937;1;Rouge;0;5;0;0;None;None;0;ELO;356.5;1.23;2;0;8;3000;7;;
vs12;elo;4;2;08Feb2013;1619;mixed;500;400;2000;3;7;1.94822443152;False;X;16;a;1;623;None;None;None;None;None;None;None;None;None;A;915;1;Rouge;0;12;0;0;None;None;0;ELO;1947;1.24;0;0;2;3000;1;;
vs12;elo;4;2;08Feb2013;1612;mixed;500;400;2000;1;22;4.36801681832;False;X;8;a;1;824;None;None;None;None;None;None;None;None;None;A;1805;3;Rouge;0;2;0;0;None;None;0;ELO;738.5;1.24;1;0;4;3000;3;;
vs12;elo;4;2;08Feb2013;1636;mixed;500;400;2000;6;23;2.3692802762;True;L;4;z;1;380;None;None;None;None;None;None;None;None;None;A;680;1;Vert;0;3;0;0;None;None;0;ELO;780.75;1.29;1;0;4;3000;3;;
vs12;elo;4;2;08Feb2013;1631;mixed;500;400;2000;5;24;5.72801979637;True;L;4;z;1;767;None;None;None;None;None;None;None;None;None;A;726;1;Vert;0;2;0;0;None;None;0;ELO;2001;1.35;0;0;2;3000;1;;
vs12;elo;4;2;08Feb2013;1624;mixed;500;400;2000;4;17;5.03174301034;False;L;8;a;1;653;None;None;None;None;None;None;None;None;None;A;692;1;Rouge;0;1;0;0;None;None;0;ELO;1004.67;1.35;0;0;3;3000;2;;
vs12;elo;4;2;08Feb2013;1626;mixed;500;400;2000;4;32;6.07355094668;False;X;8;a;1;851;None;None;None;None;None;None;None;None;None;A;1459;1;Rouge;0;2;0;0;None;None;0;ELO;499.33;1.35;1;0;6;3000;5;;
vs12;elo;4;2;08Feb2013;1606;Ent2;500;400;2000;1;4;5.23477734351;True;L;8;z;1;2954;None;None;None;None;None;None;None;None;None;B;1765;4;Vert;0;1;0;0;None;None;0;ELO;627.2;1.36;0;0;5;3000;4;;
vs12;elo;4;2;08Feb2013;1601;Ent1;500;400;2000;1;11;4.82991077152;False;X;16;a;1;643;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;4;0;0;None;None;0;ELO;812.67;1.37;1;0;3;3000;3;;
vs12;elo;4;2;08Feb2013;1557;Ent1;500;400;2000;1;6;2.03043934467;False;L;16;0;0;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;9;0;0;None;None;0;0;ELO;340;1.41;3;0;5;2375;4;;
vs12;elo;4;2;08Feb2013;1632;mixed;500;400;2000;5;36;4.01187547019;True;L;16;a;1;404;None;None;None;None;None;None;None;None;None;A;1305;3;Rouge;0;15;0;0;None;None;0;ELO;1185;1.42;0;0;3;3000;2;;
vs12;elo;4;2;08Feb2013;1623;mixed;500;400;2000;4;4;2.60989576808;False;L;16;a;1;773;None;None;None;None;None;None;None;None;None;A;1146;3;Rouge;0;7;0;0;None;None;0;ELO;601.14;1.48;0;0;7;3000;6;;
vs12;elo;4;2;08Feb2013;1630;mixed;500;400;2000;5;17;1.37263038265;False;X;8;z;1;365;None;None;None;None;None;None;None;None;None;A;792;1;Vert;0;4;0;0;None;None;0;ELO;495.67;1.51;1;0;6;3000;5;;
vs12;elo;4;2;08Feb2013;1600;Ent1;500;400;2000;1;12;2.14868509242;False;L;4;z;1;396;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;2;0;0;None;None;0;ELO;912;1.52;0;0;4;3000;3;;
vs12;elo;4;2;08Feb2013;1643;mixed;500;400;2000;8;11;5.74259570176;True;L;8;z;1;620;None;None;None;None;None;None;None;None;None;A;599;0;Vert;0;5;0;0;None;None;0;ELO;801;1.53;2;0;4;3000;3;;
vs12;elo;4;2;08Feb2013;1643;mixed;500;400;2000;8;5;4.91660318406;False;X;4;z;0;659;None;None;None;None;None;None;None;None;None;B;599;4;Rouge;0;3;0;0;None;None;0;ELO;1157.33;1.54;0;0;3;3000;2;;
vs12;elo;4;2;08Feb2013;1637;mixed;500;400;2000;6;28;3.95115720833;True;X;16;a;1;636;None;None;None;None;None;None;None;None;None;A;685;1;Rouge;0;2;0;0;None;None;0;ELO;526.33;1.57;2;0;6;3000;5;;
vs12;elo;4;2;08Feb2013;1629;mixed;500;400;2000;5;7;1.07025271526;False;L;4;a;1;426;None;None;None;None;None;None;None;None;None;A;788;1;Rouge;0;4;0;0;None;None;0;ELO;529.43;1.59;0;0;7;3000;6;;
vs12;elo;4;2;08Feb2013;1639;mixed;500;400;2000;7;5;2.57901333902;True;X;16;z;1;543;None;None;None;None;None;None;None;None;None;A;1384;1;Vert;0;12;0;0;None;None;0;ELO;732.4;1.65;0;0;5;3000;4;;
vs12;elo;4;2;08Feb2013;1635;mixed;500;400;2000;6;9;1.93684370622;True;X;8;z;1;453;None;None;None;None;None;None;None;None;None;A;2654;1;Vert;0;6;0;0;None;None;0;ELO;537.17;1.66;2;0;6;3000;5;;
vs12;elo;4;2;08Feb2013;1630;mixed;500;400;2000;5;11;0.686262402626;False;L;8;z;1;524;None;None;None;None;None;None;None;None;None;A;935;1;Vert;0;4;0;0;None;None;0;ELO;701.4;1.68;0;0;5;3000;4;;
vs12;elo;4;2;08Feb2013;1630;mixed;500;400;2000;5;20;2.4006040108;False;X;4;z;1;780;None;None;None;None;None;None;None;None;None;A;1026;1;Vert;0;4;0;0;None;None;0;ELO;474;1.72;3;0;5;3000;4;;
vs12;elo;4;2;08Feb2013;1611;mixed;500;400;2000;1;18;4.04473379529;True;X;8;a;1;814;None;None;None;None;None;None;None;None;None;A;1403;2;Rouge;0;4;0;0;None;None;0;ELO;556.8;1.74;2;0;5;3000;4;;
vs12;elo;4;2;08Feb2013;1640;mixed;500;400;2000;7;18;3.73528078621;True;L;16;z;0;855;None;None;None;None;None;None;None;None;None;D;1392;8;Rouge;0;13;0;0;None;None;0;ELO;543.17;1.77;2;0;6;3000;5;;
vs12;elo;4;2;08Feb2013;1601;Ent1;500;400;2000;1;9;3.27891246744;True;L;8;a;1;391;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;6;0;0;None;None;0;ELO;891.5;1.77;1;0;4;3000;3;;
vs12;elo;4;2;08Feb2013;1558;Ent1;500;400;2000;1;7;4.66924847208;True;X;16;z;1;467;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;5;0;0;None;None;0;ELO;751.4;1.79;1;0;5;3000;4;;
vs12;elo;4;2;08Feb2013;1639;mixed;500;400;2000;7;11;0.431351577992;True;L;4;z;1;453;None;None;None;None;None;None;None;None;None;A;575;1;Vert;0;2;0;0;None;None;0;ELO;869.75;1.81;0;0;4;3000;3;;
vs12;elo;4;2;08Feb2013;1631;mixed;500;400;2000;5;34;2.29635684093;False;L;16;z;0;1390;None;None;None;None;None;None;None;None;None;D;1448;8;Rouge;0;12;0;0;None;None;0;ELO;1352;1.84;0;0;3;3000;2;;
vs12;elo;4;2;08Feb2013;1621;mixed;500;400;2000;3;22;1.43644956772;False;L;4;z;1;814;None;None;None;None;None;None;None;None;None;A;1507;2;Vert;0;2;0;0;None;None;0;ELO;803.5;1.9;0;0;4;3000;3;;
vs12;elo;4;2;08Feb2013;1617;mixed;500;400;2000;2;29;3.65979305414;False;L;8;a;1;733;None;None;None;None;None;None;None;None;None;A;894;1;Rouge;0;4;0;0;None;None;0;ELO;969.75;1.92;0;0;4;3000;3;;
vs12;elo;4;2;08Feb2013;1640;mixed;500;400;2000;7;21;5.50631676196;False;X;4;z;1;369;None;None;None;None;None;None;None;None;None;A;1209;1;Vert;0;4;0;0;None;None;0;ELO;1219.33;2.01;0;0;3;3000;2;;
vs12;elo;4;2;08Feb2013;1615;mixed;500;400;2000;2;11;4.83500991756;False;L;4;a;1;449;None;None;None;None;None;None;None;None;None;A;937;1;Rouge;0;1;0;0;None;None;0;ELO;998;2.02;0;0;3;3000;2;;
vs12;elo;4;2;08Feb2013;1602;Ent1;500;400;2000;1;5;1.43275655548;True;X;4;a;1;450;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;3;0;0;None;None;0;ELO;844;2.04;0;0;4;3000;3;;
vs12;elo;4;2;08Feb2013;1617;mixed;500;400;2000;2;36;0.307214885146;False;X;4;z;1;652;None;None;None;None;None;None;None;None;None;A;995;1;Vert;0;4;0;0;None;None;0;ELO;327.38;2.06;2;0;8;3000;7;;
vs12;elo;4;2;08Feb2013;1603;Ent1;500;400;2000;1;6;5.64923365245;False;L;16;0;0;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;8;0;0;None;None;0;0;ELO;360.29;2.06;0;0;7;2669;6;;
vs12;elo;4;2;08Feb2013;1635;mixed;500;400;2000;6;7;4.87048246832;False;L;16;z;1;655;None;None;None;None;None;None;None;None;None;B;994;4;Vert;0;11;0;0;None;None;0;ELO;666.6;2.08;2;0;5;3000;4;;
vs12;elo;4;2;08Feb2013;1601;Ent1;500;400;2000;1;10;1.9306725745;True;X;8;z;1;2994;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;1;0;0;None;None;0;ELO;574.5;2.11;0;0;6;3000;5;;
vs12;elo;4;2;08Feb2013;1611;mixed;500;400;2000;1;20;2.61079118135;True;X;4;a;1;1252;None;None;None;None;None;None;None;None;None;C;2589;6;Rouge;0;1;0;0;None;None;0;ELO;785.5;2.12;0;0;4;3000;3;;
vs12;elo;4;2;08Feb2013;1620;mixed;500;400;2000;3;16;5.42664064612;True;X;8;z;1;375;None;None;None;None;None;None;None;None;None;A;1093;3;Vert;0;5;0;0;None;None;0;ELO;863.75;2.12;1;0;4;3000;3;;
vs12;elo;4;2;08Feb2013;1639;mixed;500;400;2000;7;3;0.958552837913;False;L;8;z;1;413;None;None;None;None;None;None;None;None;None;A;911;3;Vert;0;4;0;0;None;None;0;ELO;1578;2.13;1;0;2;3000;1;;
vs12;elo;4;2;08Feb2013;1629;mixed;500;400;2000;5;9;5.09626606366;True;X;8;a;1;414;None;None;None;None;None;None;None;None;None;A;791;1;Rouge;0;1;0;0;None;None;0;ELO;1417.5;2.13;1;0;2;3000;1;;
vs12;elo;4;2;08Feb2013;1616;mixed;500;400;2000;2;25;1.76689892529;True;L;16;a;1;722;None;None;None;None;None;None;None;None;None;B;933;4;Rouge;0;5;0;0;None;None;0;ELO;582;2.15;0;0;6;3000;5;;
vs12;elo;4;2;08Feb2013;1625;mixed;500;400;2000;4;21;4.4284053999;True;X;16;a;1;396;None;None;None;None;None;None;None;None;None;A;528;1;Rouge;0;5;0;0;None;None;0;ELO;279.2;2.15;3;0;10;3000;9;;
vs12;elo;4;2;08Feb2013;1621;mixed;500;400;2000;3;23;0.941739294245;True;X;4;a;1;928;None;None;None;None;None;None;None;None;None;A;1182;1;Rouge;0;2;0;0;None;None;0;ELO;373;2.16;3;0;7;3000;6;;
vs12;elo;4;2;08Feb2013;1602;Ent1;500;400;2000;1;1;1.46350075858;False;L;8;0;0;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;5;0;0;None;None;0;0;ELO;169;2.21;1;0;4;889;4;;
vs12;elo;4;2;08Feb2013;1613;mixed;500;400;2000;1;32;2.39493310125;False;L;8;a;1;1035;None;None;None;None;None;None;None;None;None;A;1557;1;Rouge;0;8;0;0;None;None;0;ELO;390.25;2.25;0;0;8;3000;7;;
vs12;elo;4;2;08Feb2013;1612;mixed;500;400;2000;1;24;2.99769185329;True;X;8;z;1;570;None;None;None;None;None;None;None;None;None;A;1845;3;Vert;0;7;0;0;None;None;0;ELO;684.25;2.27;1;0;4;3000;4;;
vs12;elo;4;2;08Feb2013;1607;Ent2;500;400;2000;1;12;3.37390796934;True;X;8;N;0;1000;None;None;None;None;None;None;None;None;None;A;1745;2;Vert;0;1;0;0;None;None;0;ELO;441;2.28;1;0;6;3000;6;;
vs12;elo;4;2;08Feb2013;1641;mixed;500;400;2000;7;34;4.84832874751;False;X;4;z;1;1029;None;None;None;None;None;None;None;None;None;A;943;1;Vert;0;4;0;0;None;None;0;ELO;492.5;2.28;1;0;6;3000;5;;
vs12;elo;4;2;08Feb2013;1624;mixed;500;400;2000;4;9;2.10943852534;True;X;8;a;1;781;None;None;None;None;None;None;None;None;None;A;1198;1;Rouge;0;2;0;0;None;None;0;ELO;423.67;2.31;2;0;6;3000;5;;
vs12;elo;4;2;08Feb2013;1630;mixed;500;400;2000;5;19;3.17391219395;False;X;16;z;1;739;None;None;None;None;None;None;None;None;None;A;976;1;Vert;0;2;0;0;None;None;0;ELO;358.12;2.33;1;0;8;3000;7;;
vs12;elo;4;2;08Feb2013;1600;Ent1;500;400;2000;1;1;0.277984145476;False;L;8;a;1;431;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;6;0;0;None;None;0;ELO;439.71;2.34;1;0;7;3000;6;;
vs12;elo;4;2;08Feb2013;1616;mixed;500;400;2000;2;21;4.31902462792;True;L;8;a;1;726;None;None;None;None;None;None;None;None;None;A;1377;1;Rouge;0;2;0;0;None;None;0;ELO;621;2.36;1;0;5;3000;4;;
vs12;elo;4;2;08Feb2013;1616;mixed;500;400;2000;2;24;1.61105973032;True;L;16;z;1;810;None;None;None;None;None;None;None;None;None;A;1128;1;Vert;0;15;0;0;None;None;0;ELO;541.71;2.36;2;0;7;3000;6;;
vs12;elo;4;2;08Feb2013;1559;Ent1;500;400;2000;1;12;1.29522796789;False;L;4;z;1;387;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;2;0;0;None;None;0;ELO;289.5;2.43;3;0;8;3000;7;;
vs12;elo;4;2;08Feb2013;1603;Ent1;500;400;2000;1;11;3.15251529114;False;X;16;z;1;718;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;8;0;0;None;None;0;ELO;465.12;2.43;3;0;8;3000;7;;
vs12;elo;4;2;08Feb2013;1625;mixed;500;400;2000;4;28;4.44630660614;False;X;16;z;0;1332;None;None;None;None;None;None;None;None;None;A;5286;1;Rouge;0;14;0;0;None;None;0;ELO;721.2;2.45;1;0;5;3000;4;;
vs12;elo;4;2;08Feb2013;1610;mixed;500;400;2000;1;7;5.78189945666;True;L;16;z;0;1442;None;None;None;None;None;None;None;None;None;C;2024;6;Rouge;0;8;0;0;None;None;0;ELO;930.4;2.46;0;0;5;3000;4;;
vs12;elo;4;2;08Feb2013;1626;mixed;500;400;2000;4;30;0.449441722557;False;X;4;a;1;503;None;None;None;None;None;None;None;None;None;A;1441;1;Rouge;0;3;0;0;None;None;0;ELO;695.6;2.48;1;0;5;3000;4;;
vs12;elo;4;2;08Feb2013;1616;mixed;500;400;2000;2;27;0.684606283872;False;X;4;a;1;539;None;None;None;None;None;None;None;None;None;A;1141;1;Rouge;0;4;0;0;None;None;0;ELO;371.22;2.49;2;0;9;3000;8;;
vs12;elo;4;2;08Feb2013;1615;mixed;500;400;2000;2;13;3.43685489276;True;X;16;a;1;366;None;None;None;None;None;None;None;None;None;A;834;1;Rouge;0;6;0;0;None;None;0;ELO;1066.67;2.52;0;0;3;3000;2;;
vs12;elo;4;2;08Feb2013;1636;mixed;500;400;2000;6;16;1.01804742175;True;X;8;a;1;338;None;None;None;None;None;None;None;None;None;A;636;1;Rouge;0;2;0;0;None;None;0;ELO;1101.33;2.53;1;0;3;3000;2;;
vs12;elo;4;2;08Feb2013;1624;mixed;500;400;2000;4;18;4.5429279008;True;L;16;a;1;702;None;None;None;None;None;None;None;None;None;B;1534;4;Rouge;0;1;0;0;None;None;0;ELO;822;2.54;1;0;4;3000;3;;
vs12;elo;4;2;08Feb2013;1625;mixed;500;400;2000;4;26;2.45111038091;True;X;4;a;1;561;None;None;None;None;None;None;None;None;None;A;1283;1;Rouge;0;4;0;0;None;None;0;ELO;633;2.64;1;0;5;3000;4;;
vs12;elo;4;2;08Feb2013;1635;mixed;500;400;2000;6;4;5.35941573889;False;X;4;a;1;404;None;None;None;None;None;None;None;None;None;A;804;1;Rouge;0;1;0;0;None;None;0;ELO;438.43;2.64;1;0;7;3000;6;;
vs12;elo;4;2;08Feb2013;1616;mixed;500;400;2000;2;19;3.68836402974;False;X;4;a;1;1248;None;None;None;None;None;None;None;None;None;A;801;1;Rouge;0;4;0;0;None;None;0;ELO;441.86;2.69;1;0;7;3000;6;;
vs12;elo;4;2;08Feb2013;1557;Ent1;500;400;2000;1;7;4.71925944184;True;X;16;N;0;1000;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;14;0;0;None;None;0;ELO;375.57;2.7;1;0;7;3000;6;;
vs12;elo;4;2;08Feb2013;1640;mixed;500;400;2000;7;19;2.21002915777;False;L;16;z;1;1322;None;None;None;None;None;None;None;None;None;D;1351;8;Vert;0;8;0;0;None;None;0;ELO;651.17;2.7;1;0;6;3000;5;;
vs12;elo;4;2;08Feb2013;1616;mixed;500;400;2000;2;20;3.19779665775;True;X;4;a;1;366;None;None;None;None;None;None;None;None;None;A;970;1;Rouge;0;1;0;0;None;None;0;ELO;514.83;2.73;0;0;6;3000;5;;
