manip;subject;session;order;mm;tm;trialType;iti;fixDur;stimDur;nBlock;nTrial;alpha;present;targType;nItems;resp;acc;rt;confidence;estNItems;estTime;confidenceRT;estNItemsRT;estTimeRT
vs12;rene;2;None;14Dec2010;1629;mixed;500;696;200;10;8;5.6205364;False;X;12;z;0;640;6;12;667;807;1393;1992
vs12;rene;2;None;14Dec2010;1629;mixed;500;536;200;10;9;0.185578038;True;L;8;z;1;456;10;8;677;906;1392;1949
vs12;rene;2;None;14Dec2010;1629;mixed;500;409;200;10;10;5.731172063;False;L;8;a;1;800;9;7;626;776;1262;1848
vs12;rene;2;None;14Dec2010;1629;mixed;500;638;200;10;11;2.621487781;True;X;4;z;1;413;10;3;668;591;1063;2006
vs12;rene;2;None;14Dec2010;1629;mixed;500;654;200;10;12;6.232740113;False;X;2;a;1;628;9;1;567;830;1344;2216
vs12;rene;2;None;14Dec2010;1629;mixed;500;486;200;10;13;4.279261436;False;L;12;a;1;1386;3;12;645;763;1521;2077
vs12;rene;2;None;14Dec2010;1629;mixed;500;605;200;10;14;3.233279587;True;L;2;z;1;571;10;1;658;774;1218;1832
vs12;rene;2;None;14Dec2010;1630;mixed;500;574;200;10;15;0.427750492;True;L;12;z;1;527;9;11;611;663;1163;2463
vs12;rene;2;None;14Dec2010;1630;mixed;500;570;200;10;16;5.459798701;True;L;12;z;1;486;10;11;698;700;1215;2101
vs12;rene;2;None;14Dec2010;1630;mixed;500;587;200;10;17;1.33903817;False;X;4;a;1;1658;5;4;703;1007;1721;2736
vs12;rene;2;None;14Dec2010;1630;mixed;500;695;200;10;18;5.522146889;True;L;4;z;1;471;9;3;673;720;1205;2107
vs12;rene;2;None;14Dec2010;1630;mixed;500;480;200;10;19;5.133094087;True;X;4;z;1;528;10;3;717;792;1364;1978
vs12;rene;2;None;14Dec2010;1630;mixed;500;497;200;10;20;0.954896908;False;L;4;a;1;786;6;3;815;634;1421;2507
vs12;rene;2;None;14Dec2010;1630;mixed;500;573;200;10;21;5.959595592;False;X;2;a;1;656;9;1;608;749;1392;2065
vs12;rene;2;None;14Dec2010;1630;mixed;500;667;200;10;22;3.71436856;False;X;8;z;0;1187;5;7;657;1093;1893;2551
vs12;rene;2;None;14Dec2010;1630;mixed;500;669;200;10;23;2.113624083;True;L;12;z;1;571;9;11;777;1465;1975;3117
vs12;rene;2;None;14Dec2010;1630;mixed;500;609;200;10;24;0.529345354;False;X;12;a;1;986;2;12;820;778;1521;2278
vs12;rene;2;None;14Dec2010;1630;mixed;500;408;200;10;25;2.909020888;True;L;8;z;1;770;9;7;670;645;1088;1687
vs12;rene;2;None;14Dec2010;1630;mixed;500;464;200;10;26;5.054998685;False;L;12;z;0;857;5;11;696;678;1292;1821
vs12;rene;2;None;14Dec2010;1630;mixed;500;609;200;10;27;6.128337382;True;X;2;z;1;441;9;1;487;505;2017;2618
vs12;rene;2;None;14Dec2010;1630;mixed;500;412;200;10;28;4.456520108;False;L;12;z;0;886;9;11;555;721;1150;1749
vs12;rene;2;None;14Dec2010;1630;mixed;500;472;200;10;29;0.047147842;False;X;2;a;1;699;9;1;583;763;1546;2847
vs12;rene;2;None;14Dec2010;1631;mixed;500;594;200;10;30;5.043947258;True;L;8;z;1;600;9;7;662;549;1021;1678
vs12;rene;2;None;14Dec2010;1631;mixed;500;685;200;10;31;6.172809025;False;L;2;z;0;398;0;1;647;1331;2102;2703
vs12;rene;2;None;14Dec2010;1631;mixed;500;438;200;10;32;3.025619675;False;X;4;z;0;1658;0;4;898;1092;3223;7698
vs12;rene;2;None;14Dec2010;1631;mixed;500;412;200;10;33;2.744808648;True;X;12;z;1;499;10;12;513;1106;1707;2576
vs12;rene;2;None;14Dec2010;1631;mixed;500;596;200;10;34;2.665162046;True;L;4;z;1;557;9;3;687;921;1507;2808
vs12;rene;2;None;14Dec2010;1631;mixed;500;475;200;10;35;6.091639677;False;X;4;a;1;743;5;3;707;677;1333;1962
vs12;rene;2;None;14Dec2010;1631;mixed;500;578;200;10;36;2.150256302;False;L;4;a;1;699;5;3;882;778;1435;2007
vs12;rene;2;None;14Dec2010;1631;mixed;500;642;200;10;37;1.969049866;False;L;8;z;0;1999;0;7;657;649;1578;2407
vs12;rene;2;None;14Dec2010;1631;mixed;500;425;200;10;38;3.099111821;True;L;4;z;1;514;9;4;640;806;1722;4693
vs12;rene;2;None;14Dec2010;1631;mixed;500;647;200;10;39;2.406538197;False;L;2;a;1;685;9;2;518;1793;2566;5767
vs12;rene;2;None;14Dec2010;1632;mixed;500;422;200;10;40;5.31233371;True;X;8;z;1;556;10;7;593;1622;3481;6726
vs12;rene;2;None;14Dec2010;1632;mixed;500;676;200;10;41;2.028474162;False;X;8;a;1;2231;1;7;831;3395;5196;8400
vs12;rene;2;None;14Dec2010;1632;mixed;500;401;200;10;42;3.134770034;False;X;8;z;0;614;7;7;703;2248;3793;5966
vs12;rene;2;None;14Dec2010;1632;mixed;500;502;200;10;43;3.365630298;True;L;2;z;1;598;9;1;605;1092;1859;3232
vs12;rene;2;None;14Dec2010;1632;mixed;500;689;200;10;44;1.303699099;True;X;8;z;1;442;10;7;501;878;1434;2492
vs12;rene;2;None;14Dec2010;1632;mixed;500;544;200;10;45;3.335602368;False;L;4;a;1;968;10;3;837;1293;2107;4911
vs12;rene;2;None;14Dec2010;1632;mixed;500;693;200;10;46;3.339577291;True;X;12;z;1;513;9;12;645;1305;2049;4537
vs12;rene;2;None;14Dec2010;1632;mixed;500;435;200;10;47;3.902571024;False;X;12;z;0;656;6;11;897;3352;4924;7270
vs12;rene;2;None;14Dec2010;1632;mixed;500;428;200;10;48;3.393986224;True;X;4;z;1;671;9;3;553;891;1359;2188
vs12;voisin;1;0;20Dec2010;1053;pTSer;500;486;200;1;1;3.929205029;False;L;8;a;1;2587;None;None;None;None;None;None
vs12;voisin;1;0;20Dec2010;1053;pTSer;500;452;200;1;2;0.904858347;True;L;12;z;1;2216;None;None;None;None;None;None
vs12;voisin;1;0;20Dec2010;1053;pTSer;500;510;200;1;3;0.25714902;False;L;8;z;0;8936;None;None;None;None;None;None
vs12;voisin;1;0;20Dec2010;1053;pTSer;500;672;200;1;4;2.044656784;False;L;12;a;1;4243;None;None;None;None;None;None
vs12;voisin;1;0;20Dec2010;1053;pTSer;500;474;200;1;5;5.91511746;True;L;2;z;1;2016;None;None;None;None;None;None
vs12;voisin;1;0;20Dec2010;1053;pTSer;500;570;200;1;6;5.080576602;False;L;2;a;1;2015;None;None;None;None;None;None
vs12;voisin;1;0;20Dec2010;1054;pTSer;500;542;200;1;7;1.37376676;True;L;12;z;1;2016;None;None;None;None;None;None
vs12;voisin;1;0;20Dec2010;1054;pTSer;500;609;200;1;8;5.661656209;True;L;8;z;1;2016;None;None;None;None;None;None
vs12;voisin;1;0;20Dec2010;1054;pTSer;500;644;200;1;9;0.805302139;False;L;4;a;1;2016;None;None;None;None;None;None
vs12;voisin;1;0;20Dec2010;1054;pTSer;500;633;200;1;10;2.466218561;False;L;2;a;1;2016;None;None;None;None;None;None
vs12;voisin;1;0;20Dec2010;1054;pTSer;500;586;200;1;11;5.377550591;True;L;4;z;1;2025;None;None;None;None;None;None
vs12;voisin;1;0;20Dec2010;1054;pTSer;500;436;200;1;12;3.413993166;False;L;4;a;1;2015;None;None;None;None;None;None
vs12;voisin;1;0;20Dec2010;1054;pTSer;500;576;200;1;13;1.339826382;True;L;2;z;1;2015;None;None;None;None;None;None
vs12;voisin;1;0;20Dec2010;1054;pTSer;500;447;200;1;14;5.619165987;True;L;8;z;1;2016;None;None;None;None;None;None
vs12;voisin;1;0;20Dec2010;1054;pTSer;500;616;200;1;15;0.40340918;False;L;12;a;1;2015;None;None;None;None;None;None
vs12;voisin;1;0;20Dec2010;1054;pTSer;500;459;200;1;16;0.056969032;True;L;4;z;1;2025;None;None;None;None;None;None
vs12;voisin;1;0;20Dec2010;1057;tSerial;500;600;200;1;1;5.309022084;True;L;2;z;1;2842;10;5.284;353;4183;5369;10189
vs12;voisin;1;0;20Dec2010;1057;tSerial;500;533;200;1;2;4.589416195;True;L;12;z;1;3500;7;39.6;496;6253;4383;10573
vs12;voisin;1;0;20Dec2010;1057;tSerial;500;516;200;1;3;3.730338496;False;L;12;z;0;3817;10;43.404;408;5282;3239;7499
vs12;voisin;1;0;20Dec2010;1058;tSerial;500;686;200;1;4;1.271674856;False;L;2;a;1;3743;4;7.086;600;2023;4410;9500
vs12;voisin;1;0;20Dec2010;1059;tSerial;500;644;200;1;5;1.501181891;True;L;8;z;1;4531;8;34.648;478;4811;2380;67207
vs12;voisin;1;0;20Dec2010;1059;tSerial;500;690;200;1;6;2.396145873;False;L;8;a;1;286;1;8;788;20958;19643;1293
vs12;voisin;1;0;20Dec2010;1059;tSerial;500;698;200;1;7;5.457205103;False;L;12;z;0;3442;6;38.904;472;2808;1408;5466
vs12;voisin;1;0;20Dec2010;1100;tSerial;500;416;200;1;8;1.787159314;True;L;8;a;0;10369;7;81.352;1200;5681;1637;2850
vs12;voisin;1;0;20Dec2010;1100;tSerial;500;615;200;1;9;2.76692975;False;L;8;a;1;1473;8;10.184;700;5195;2436;6711
vs12;voisin;1;0;20Dec2010;1100;tSerial;500;561;200;1;10;4.567696363;False;L;2;z;0;1186;10;1.972;598;3407;2248;5981
vs12;voisin;1;0;20Dec2010;1100;tSerial;500;594;200;1;11;1.859304514;True;L;4;z;1;586;7;1.544;347;5298;1836;7195
vs12;voisin;1;0;20Dec2010;1100;tSerial;500;512;200;1;12;2.403599854;False;L;4;z;0;700;7;2;403;4653;1821;6324
vs12;voisin;1;0;20Dec2010;1100;tSerial;500;677;200;1;13;4.806180351;True;L;2;z;1;427;8;0.454;296;4064;2136;6625
vs12;voisin;1;0;20Dec2010;1101;tSerial;500;427;200;1;14;1.063814756;False;L;4;z;0;628;9;1.712;401;6325;4466;8528
vs12;voisin;1;0;20Dec2010;1101;tSerial;500;440;200;1;15;4.540624695;True;L;4;z;1;643;10;1.772;395;3095;1908;5240
vs12;voisin;1;0;20Dec2010;1101;tSerial;500;606;200;1;16;5.558470941;True;L;12;z;1;2287;10;25.044;1195;6123;1493;2608
vs12;voisin;1;0;20Dec2010;1102;serial;500;683;200;1;1;2.29732687;False;L;4;a;1;1385;10;4;591;2737;1650;4281
vs12;voisin;1;0;20Dec2010;1102;serial;500;411;200;1;2;5.093383029;True;L;4;a;0;982;9;4;403;2679;1549;6499
vs12;voisin;1;0;20Dec2010;1102;serial;500;424;200;1;3;2.654603028;False;L;4;z;0;4305;10;4;1196;2007;1221;3447
vs12;voisin;1;0;20Dec2010;1102;serial;500;542;200;1;4;3.478205948;False;L;12;z;0;1158;10;12;596;5239;1593;7570
vs12;voisin;1;0;20Dec2010;1102;serial;500;469;200;1;5;1.16408789;True;L;2;z;1;815;10;2;406;2451;1636;5224
vs12;voisin;1;0;20Dec2010;1102;serial;500;557;200;1;6;4.812075733;True;L;2;z;1;684;10;2;303;2135;1335;4691
vs12;voisin;1;0;20Dec2010;1102;serial;500;460;200;1;7;4.096895523;False;L;4;z;0;800;5;4;597;4511;6653;11589
vs12;voisin;1;0;20Dec2010;1103;serial;500;481;200;1;8;3.960851964;True;L;2;z;1;1027;10;2;800;5439;1550;3466
vs12;voisin;1;0;20Dec2010;1103;serial;500;473;200;1;9;3.461308284;True;L;4;z;1;557;10;4;502;4063;2562;7396
vs12;voisin;1;0;20Dec2010;1103;serial;500;661;200;1;10;5.332489839;True;L;12;a;0;952;2;12;701;2266;5356;9257
vs12;voisin;1;0;20Dec2010;1103;serial;500;661;200;1;11;2.497387483;True;L;4;z;1;843;10;4;402;2593;1878;4220
vs12;voisin;1;0;20Dec2010;1103;serial;500;452;200;1;12;4.960579043;True;L;8;z;1;1315;10;5;701;3166;1822;6981
vs12;voisin;1;0;20Dec2010;1103;serial;500;594;200;1;13;3.764785352;True;L;12;a;0;1544;6;7;787;2694;6566;8167
vs12;voisin;1;0;20Dec2010;1104;serial;500;455;200;1;14;5.94336125;True;L;8;z;1;1486;6;8;695;4524;1765;11190
vs12;voisin;1;0;20Dec2010;1104;serial;500;663;200;1;15;6.200019271;True;L;12;z;1;1343;7;12;893;9101;2421;10786
vs12;voisin;1;0;20Dec2010;1104;serial;500;512;200;1;16;2.435179271;False;L;12;z;0;1329;0;9;593;2295;5396;7154
vs12;voisin;1;0;20Dec2010;1104;serial;500;472;200;1;17;5.449066844;False;L;8;a;1;2244;4;8;1200;4776;3203;1679
vs12;voisin;1;0;20Dec2010;1104;serial;500;625;200;1;18;2.175222149;True;L;4;z;1;871;10;4;397;2436;1378;4563
vs12;voisin;1;0;20Dec2010;1104;serial;500;401;200;1;19;3.482556859;True;L;2;z;1;1058;10;2;405;2021;1321;3509
vs12;voisin;1;0;20Dec2010;1104;serial;500;598;200;1;20;5.86095331;False;L;2;z;0;1028;0;2;296;1550;3022;5168
vs12;voisin;1;0;20Dec2010;1105;serial;500;420;200;1;21;5.944748574;False;L;8;a;1;2611;6;8;1200;4568;1764;6296
vs12;voisin;1;0;20Dec2010;1105;serial;500;620;200;1;22;3.184042522;False;L;4;z;0;1029;7;4;802;2980;1979;6079
vs12;voisin;1;0;20Dec2010;1105;serial;500;557;200;1;23;0.34045717;True;L;8;z;1;1358;7;8;702;3539;5108;9085
vs12;voisin;1;0;20Dec2010;1105;serial;500;694;200;1;24;2.071992234;False;L;2;a;1;1313;10;2;601;1879;1207;3537
vs12;voisin;1;0;20Dec2010;1105;serial;500;643;200;1;25;0.669536774;True;L;8;z;1;914;2;8;805;2263;3994;6554
vs12;voisin;1;0;20Dec2010;1105;serial;500;672;200;1;26;4.421320607;False;L;4;a;1;828;10;3;401;1959;1364;3519
vs12;voisin;1;0;20Dec2010;1105;serial;500;436;200;1;27;4.811597154;False;L;2;z;0;857;0;1;500;1636;2851;5564
vs12;voisin;1;0;20Dec2010;1105;serial;500;425;200;1;28;5.145723656;False;L;8;a;1;929;10;6;696;2909;1823;6941
vs12;voisin;1;0;20Dec2010;1106;serial;500;612;200;1;29;1.689871778;False;L;2;a;1;613;10;2;547;1907;1264;13958
vs12;voisin;1;0;20Dec2010;1106;serial;500;590;200;1;30;4.766198381;True;L;12;a;0;815;7;12;797;3348;1579;10881
vs12;voisin;1;0;20Dec2010;1106;serial;500;590;200;1;31;3.229775374;False;L;12;a;1;671;6;12;598;4424;1936;8700
vs12;voisin;1;0;20Dec2010;1106;serial;500;484;200;1;32;2.47682748;False;L;12;a;1;714;8;12;611;3238;4149;7225
vs12;voisin;1;0;20Dec2010;1106;serial;500;648;200;1;33;0.144329923;False;L;8;a;1;857;9;7;606;5624;1163;8228
vs12;voisin;1;0;20Dec2010;1107;serial;500;413;200;1;34;0.878732164;True;L;8;a;0;611;1;8;500;2337;4182;5826
vs12;voisin;1;0;20Dec2010;1107;serial;500;653;200;1;35;5.806736775;True;L;12;z;1;5076;2;12;1200;4206;5907;1379
vs12;voisin;1;0;20Dec2010;1107;serial;500;528;200;1;36;4.173701163;False;L;12;a;1;1272;6;12;601;2136;3878;5564
vs12;voisin;1;0;20Dec2010;1107;serial;500;562;200;1;37;2.614113582;True;L;4;z;1;1100;9;4;406;2035;1363;4021
vs12;voisin;1;0;20Dec2010;1107;serial;500;525;200;1;38;3.99759712;True;L;2;z;1;858;10;2;600;2207;1206;4439
vs12;voisin;1;0;20Dec2010;1107;serial;500;503;200;1;39;1.356064748;False;L;8;a;1;914;8;8;697;5842;3010;7871
vs12;voisin;1;0;20Dec2010;1107;serial;500;421;200;1;40;2.949743189;False;L;2;a;1;700;10;2;391;2065;1365;4039
vs12;voisin;1;0;20Dec2010;1108;serial;500;650;200;2;1;0.218047413;False;L;8;a;1;1585;5;8;495;1379;3424;9069
vs12;voisin;1;0;20Dec2010;1108;serial;500;697;200;2;2;5.051844407;False;L;4;a;1;871;9;4;701;2933;1235;4792
vs12;voisin;1;0;20Dec2010;1108;serial;500;527;200;2;3;4.71092646;False;L;12;a;1;743;4;9;692;3437;1622;6224
vs12;voisin;1;0;20Dec2010;1108;serial;500;546;200;2;4;2.816169661;False;L;8;a;1;643;7;8;690;4508;2967;6210
vs12;voisin;1;0;20Dec2010;1108;serial;500;475;200;2;5;0.753101022;True;L;12;a;0;628;5;12;498;4909;1278;7670
vs12;voisin;1;0;20Dec2010;1109;serial;500;586;200;2;6;4.467021614;False;L;2;a;1;742;10;2;403;3505;2418;5236
vs12;voisin;1;0;20Dec2010;1109;serial;500;616;200;2;7;3.020386069;True;L;4;a;0;929;2;4;507;1823;2934;4579
vs12;voisin;1;0;20Dec2010;1109;serial;500;502;200;2;8;4.372302906;False;L;8;a;1;1172;8;5;595;5968;1422;8028
vs12;voisin;1;0;20Dec2010;1109;serial;500;553;200;2;9;1.28620552;False;L;12;a;1;785;8;12;502;5092;1478;7582
vs12;voisin;1;0;20Dec2010;1109;serial;500;650;200;2;10;2.441234699;True;L;12;z;1;1382;7;12;507;2093;3223;4781
vs12;voisin;1;0;20Dec2010;1110;serial;500;613;200;2;11;4.445176605;True;L;2;a;0;957;0;2;496;2361;14534;19108
vs12;voisin;1;0;20Dec2010;1110;serial;500;638;200;2;12;3.442239044;True;L;12;z;1;1129;9;12;598;2619;4235;6566
vs12;voisin;1;0;20Dec2010;1110;serial;500;636;200;2;13;5.370948394;True;L;4;z;1;1529;8;4;695;4224;5868;9713
vs12;voisin;1;0;20Dec2010;1110;serial;500;619;200;2;14;5.805836713;False;L;12;a;1;742;8;12;495;1938;2824;6669
vs12;voisin;1;0;20Dec2010;1110;serial;500;426;200;2;15;2.082604445;True;L;2;z;1;1099;10;2;605;2694;1249;6966
vs12;voisin;1;0;20Dec2010;1110;serial;500;542;200;2;16;1.04713463;False;L;4;a;1;1415;8;4;1006;4721;1765;8296
vs12;voisin;1;0;20Dec2010;1111;serial;500;622;200;2;17;3.139018303;False;L;12;a;1;3830;0;12;1200;1336;3151;4224
vs12;voisin;1;0;20Dec2010;1111;serial;500;443;200;2;18;6.230343954;True;L;8;a;0;842;7;6;797;2166;4082;7453
vs12;voisin;1;0;20Dec2010;1111;serial;500;676;200;2;19;2.951825396;True;L;2;z;1;1101;10;2;498;2307;1349;4508
vs12;voisin;1;0;20Dec2010;1111;serial;500;564;200;2;20;5.093450136;True;L;4;z;1;927;10;4;503;2078;1249;3780
vs12;voisin;1;0;20Dec2010;1111;serial;500;468;200;2;21;3.062049609;True;L;8;z;1;897;10;1;401;6500;3440;11917
vs12;voisin;1;0;20Dec2010;1111;serial;500;624;200;2;22;1.706616397;False;L;12;a;1;1100;7;12;703;2277;1477;4794
vs12;voisin;1;0;20Dec2010;1111;serial;500;656;200;2;23;0.996094001;True;L;12;z;1;800;6;11;598;4350;5708;8640
vs12;voisin;1;0;20Dec2010;1112;serial;500;455;200;2;24;2.147415182;False;L;2;a;1;837;10;2;598;2922;2207;5883
vs12;voisin;1;0;20Dec2010;1112;serial;500;627;200;2;25;0.024343183;False;L;8;a;1;870;10;5;703;3823;2451;5583
vs12;voisin;1;0;20Dec2010;1112;serial;500;457;200;2;26;5.32779968;False;L;2;a;1;771;10;1;505;1760;1103;3462
vs12;voisin;1;0;20Dec2010;1112;serial;500;492;200;2;27;2.199395996;True;L;8;z;1;886;10;8;592;2336;1607;8110
vs12;voisin;1;0;20Dec2010;1112;serial;500;417;200;2;28;6.24996932;False;L;4;a;1;786;7;4;697;2276;1533;6067
vs12;voisin;1;0;20Dec2010;1112;serial;500;418;200;2;29;1.274407254;True;L;4;z;1;957;10;1;801;2846;1716;5449
vs12;voisin;1;0;20Dec2010;1112;serial;500;544;200;2;30;0.572635371;False;L;4;a;1;641;10;4;498;1818;1006;2975
vs12;voisin;1;0;20Dec2010;1112;serial;500;588;200;2;31;1.911815605;False;L;4;a;1;1029;10;3;495;1835;1121;4250
vs12;voisin;1;0;20Dec2010;1112;serial;500;535;200;2;32;2.751158512;False;L;2;a;1;1414;10;2;898;2236;1464;3781
vs12;voisin;1;0;20Dec2010;1113;serial;500;644;200;2;33;2.279480668;True;L;2;z;1;899;10;2;802;3693;1207;2593
vs12;voisin;1;0;20Dec2010;1113;serial;500;528;200;2;34;3.573125102;True;L;8;z;1;656;10;1;706;5335;2075;6665
vs12;voisin;1;0;20Dec2010;1113;serial;500;416;200;2;35;3.373019608;True;L;12;z;1;628;10;1;688;3862;2033;4963
vs12;voisin;1;0;20Dec2010;1113;serial;500;489;200;2;36;0.543336536;True;L;4;z;1;814;10;4;493;2976;1764;5093
vs12;voisin;1;0;20Dec2010;1113;serial;500;552;200;2;37;0.135797025;False;L;2;a;1;813;10;2;597;1950;1278;5049
vs12;voisin;1;0;20Dec2010;1113;serial;500;518;200;2;38;4.434297184;True;L;8;z;1;1072;10;1;793;2966;1736;4623
vs12;voisin;1;0;20Dec2010;1113;serial;500;594;200;2;39;5.346843454;True;L;2;z;1;628;10;2;888;2021;1120;9313
vs12;voisin;1;0;20Dec2010;1113;serial;500;545;200;2;40;3.419919738;False;L;8;a;1;1185;7;6;800;1732;5093;7439
vs12;voisin;1;0;20Dec2010;1114;serial;500;543;200;3;1;0.630352247;True;L;2;z;1;843;10;2;697;1861;1221;3148
vs12;voisin;1;0;20Dec2010;1114;serial;500;630;200;3;2;0.315629707;False;L;4;a;1;456;7;4;495;2222;1536;4182
vs12;voisin;1;0;20Dec2010;1114;serial;500;409;200;3;3;5.32209836;True;L;2;z;1;1314;10;2;606;1607;892;2836
vs12;voisin;1;0;20Dec2010;1114;serial;500;447;200;3;4;0.822186325;True;L;4;z;1;714;10;4;706;1305;2220;4180
vs12;voisin;1;0;20Dec2010;1114;serial;500;605;200;3;5;3.376071758;True;L;4;z;1;685;10;1;507;2594;1593;4335
vs12;voisin;1;0;20Dec2010;1114;serial;500;689;200;3;6;0.211845046;True;L;8;z;1;628;10;1;793;4038;2652;5593
vs12;voisin;1;0;20Dec2010;1115;serial;500;685;200;3;7;4.816264257;False;L;8;a;1;800;1;8;703;1865;6884;9630
vs12;voisin;1;0;20Dec2010;1115;serial;500;413;200;3;8;3.930537221;True;L;4;z;1;628;9;4;606;1775;1120;4964
vs12;voisin;1;0;20Dec2010;1115;serial;500;694;200;3;9;0.475375787;True;L;4;z;1;628;10;1;596;3034;1851;5351
vs12;voisin;1;0;20Dec2010;1115;serial;500;465;200;3;10;3.093879191;True;L;8;z;1;671;10;0;505;2365;1222;3504
vs12;voisin;1;0;20Dec2010;1115;serial;500;658;200;3;11;2.704561195;False;L;4;a;1;857;10;4;805;3409;2680;4925
vs12;voisin;1;0;20Dec2010;1115;serial;500;620;200;3;12;5.767258433;False;L;4;a;1;800;10;3;493;1749;1120;3594
vs12;voisin;1;0;20Dec2010;1115;serial;500;433;200;3;13;1.536713908;True;L;12;z;1;742;6;12;698;2532;1846;6021
vs12;voisin;1;0;20Dec2010;1115;serial;500;631;200;3;14;4.238750591;False;L;4;a;1;813;10;3;487;2292;1291;4108
vs12;voisin;1;0;20Dec2010;1115;serial;500;545;200;3;15;3.576587596;False;L;2;a;1;785;10;2;760;2708;1621;4249
vs12;voisin;1;0;20Dec2010;1116;serial;500;551;200;3;16;3.494270587;True;L;8;z;1;771;9;0;653;3839;1379;7599
vs12;voisin;1;0;20Dec2010;1116;serial;500;650;200;3;17;3.449836822;True;L;12;z;1;585;10;1;561;2536;1293;6438
vs12;voisin;1;0;20Dec2010;1116;serial;500;489;200;3;18;6.096204171;True;L;4;z;1;600;9;4;652;4206;2094;8798
vs12;voisin;1;0;20Dec2010;1116;serial;500;682;200;3;19;0.257286381;False;L;12;a;1;641;7;9;816;1564;5069;7581
vs12;voisin;1;0;20Dec2010;1116;serial;500;535;200;3;20;3.670655378;True;L;2;a;0;828;1;2;710;1578;2636;4181
vs12;voisin;1;0;20Dec2010;1116;serial;500;534;200;3;21;3.885243479;False;L;2;a;1;1055;10;2;550;1307;2193;4310
vs12;voisin;1;0;20Dec2010;1116;serial;500;547;200;3;22;5.635798573;False;L;12;a;1;1186;1;12;785;1318;2563;3863
vs12;voisin;1;0;20Dec2010;1117;serial;500;655;200;3;23;0.852814607;False;L;8;a;1;700;8;8;671;2165;4595;6281
vs12;voisin;1;0;20Dec2010;1117;serial;500;578;200;3;24;1.698786673;False;L;4;a;1;671;10;4;661;2078;1307;3375
vs12;voisin;1;0;20Dec2010;1117;serial;500;542;200;3;25;5.202709785;True;L;12;z;1;685;6;12;886;1594;4240;6869
vs12;voisin;1;0;20Dec2010;1117;serial;500;538;200;3;26;6.164932693;True;L;2;z;1;914;9;2;748;4864;2379;6824
vs12;voisin;1;0;20Dec2010;1117;serial;500;575;200;3;27;3.405474646;False;L;12;z;0;957;10;1;840;3009;1608;5107
vs12;voisin;1;0;20Dec2010;1117;serial;500;442;200;3;28;3.903120885;False;L;2;a;1;756;9;2;491;2908;1707;5477
vs12;voisin;1;0;20Dec2010;1117;serial;500;499;200;3;29;1.608002082;False;L;12;a;1;786;5;12;708;3410;5553;6897
vs12;voisin;1;0;20Dec2010;1117;serial;500;441;200;3;30;2.625792522;True;L;12;a;0;1029;7;11;732;4021;4951;6123
vs12;voisin;1;0;20Dec2010;1118;serial;500;558;200;3;31;6.211078871;True;L;12;a;0;856;10;12;707;1421;2494;4636
vs12;voisin;1;0;20Dec2010;1118;serial;500;651;200;3;32;2.336841292;False;L;12;a;1;1172;2;12;603;1866;3939;5494
vs12;voisin;1;0;20Dec2010;1118;serial;500;508;200;3;33;5.965126686;True;L;2;z;1;856;9;2;843;2220;1277;4466
vs12;voisin;1;0;20Dec2010;1118;serial;500;592;200;3;34;2.877590365;False;L;2;a;1;671;10;1;462;2407;1692;6482
vs12;voisin;1;0;20Dec2010;1118;serial;500;561;200;3;35;1.225773646;True;L;8;z;1;727;9;6;741;10686;2550;12503
vs12;voisin;1;0;20Dec2010;1118;serial;500;574;200;3;36;4.849968568;False;L;8;a;1;772;5;5;898;2537;7609;8625
vs12;voisin;1;0;20Dec2010;1118;serial;500;640;200;3;37;2.665136496;False;L;2;a;1;743;10;1;662;2221;1478;3466
vs12;voisin;1;0;20Dec2010;1119;serial;500;469;200;3;38;2.921286611;False;L;8;a;1;1815;6;5;1197;4652;3594;1321
vs12;voisin;1;0;20Dec2010;1119;serial;500;542;200;3;39;6.242649857;True;L;8;a;0;1401;9;6;865;3495;1879;5526
vs12;voisin;1;0;20Dec2010;1119;serial;500;655;200;3;40;1.8394304;False;L;8;a;1;770;10;7;648;1550;3352;6609
vs12;voisin;1;0;20Dec2010;1120;serial;500;604;200;4;1;4.625403668;True;L;8;a;0;985;10;6;827;3867;2752;5268
vs12;voisin;1;0;20Dec2010;1120;serial;500;577;200;4;2;4.687323532;False;L;8;a;1;1458;9;8;970;1351;3052;4654
vs12;voisin;1;0;20Dec2010;1120;serial;500;606;200;4;3;5.059509628;True;L;2;z;1;743;10;2;765;2321;1679;4152
vs12;voisin;1;0;20Dec2010;1120;serial;500;613;200;4;4;4.670664389;True;L;4;z;1;543;10;4;393;2589;1730;5363
vs12;voisin;1;0;20Dec2010;1120;serial;500;654;200;4;5;1.241852445;False;L;4;a;1;700;8;4;598;2450;1408;4093
vs12;voisin;1;0;20Dec2010;1120;serial;500;406;200;4;6;4.483526137;True;L;2;z;1;813;10;2;518;2794;1993;4734
vs12;voisin;1;0;20Dec2010;1120;serial;500;500;200;4;7;4.087579288;False;L;12;z;0;728;10;0;592;3395;1951;5077
vs12;voisin;1;0;20Dec2010;1120;serial;500;650;200;4;8;1.680446025;True;L;4;z;1;642;10;1;708;3410;2251;4697
vs12;voisin;1;0;20Dec2010;1120;serial;500;609;200;4;9;3.554233038;True;L;8;z;1;742;10;0;758;2994;1836;4366
