manip,subject,session,order,mm,tm,trialType,iti,fixDur,stimDur,nBlock,nTrial,alpha,present,targType,nItems,resp,acc,rt,confidence,estNItems,estTime,confidenceRT,estNItemsRT,estTimeRT,RecRT,Erreur,Rec2Type,RecRT2,Rec2,couleur,Prime,CordCible,CordPrime,Yes/No,AV/AP,Diff,PostTest,DiffTime,RECORDING_SESSION_LABEL,AVERAGE_FIXATION_DURATION,AVERAGE_SACCADE_AMPLITUDE,BUTTON_PRESS_COUNT,DURATION,FIXATION_COUNT,SACCADE_COUNT,training,task,trialId
vs12,jules2,4,2,21-janv-13,1342,mixed,500,400,2000,3,24,2.69461216411,1,X,8,a,1,342,,,,,,,,,A,757,1,Rouge,0,2,0,0,,,0,562,JULES2,141,2.35,12,699,4,4,0,X among T,1104
vs12,jules2,4,2,21-janv-13,1342,mixed,500,400,2000,3,25,2.50425083758,1,L,16,a,0,602,,,,,,,,,B,1721,4,Vert,0,2,0,0,,,0,1913,JULES2,177.3,2.73,38,2048,10,9,0,L among T,1105
vs12,jules2,4,2,21-janv-13,1342,mixed,500,400,2000,3,26,1.82311007801,1,L,4,z,1,549,,,,,,,,,A,2037,3,Vert,0,2,0,0,,,0,682,JULES2,172.25,3.89,18,817,4,3,0,L among T,1106
vs12,jules2,4,2,21-janv-13,1342,mixed,500,400,2000,3,27,3.66854351046,0,L,16,z,1,820,,,,,,,,,C,3132,6,Vert,0,9,0,0,,,0,2190,JULES2,143.23,4.01,40,2327,13,12,0,L among T,1107
vs12,jules2,4,2,21-janv-13,1342,mixed,500,400,2000,3,28,0.350825675469,1,X,8,z,1,282,,,,,,,,,A,1900,2,Vert,0,7,0,0,,,0,556,JULES2,145,3.68,14,694,4,3,0,X among T,1108
vs12,jules2,4,2,21-janv-13,1342,mixed,500,400,2000,3,29,1.64181502353,1,X,4,z,1,299,,,,,,,,,A,1336,2,Vert,0,2,0,0,,,0,534,JULES2,114.25,3.09,14,673,4,4,0,X among T,1109
vs12,jules2,4,2,21-janv-13,1342,mixed,500,400,2000,3,30,3.51017819781,1,X,4,a,1,352,,,,,,,,,A,3953,1,Rouge,0,3,0,0,,,0,446,JULES2,159.33,3.41,10,578,3,2,0,X among T,1110
vs12,jules2,4,2,21-janv-13,1343,mixed,500,400,2000,3,31,4.58574668733,1,L,16,N,0,1500,,,,,,,,,C,5322,6,Rouge,0,1,0,0,,,0,0,JULES2,138.72,4.51,58,3148,18,17,0,L among T,1111
vs12,jules2,4,2,21-janv-13,1343,mixed,500,400,2000,3,32,0.546564773261,1,L,4,z,0,875,,,,,,,,,B,1752,4,Rouge,0,4,0,0,,,0,908,JULES2,173.8,5.65,20,1044,5,4,0,L among T,1112
vs12,jules2,4,2,21-janv-13,1343,mixed,500,400,2000,3,33,2.58719919243,0,X,8,N,0,1500,,,,,,,,,B,4195,4,Vert,0,1,0,0,,,0,517,JULES2,106.2,2.11,10,654,5,4,0,X among T,1113
vs12,jules2,4,2,21-janv-13,1343,mixed,500,400,2000,3,34,5.6572723,0,L,16,a,1,412,,,,,,,,,B,2680,5,Rouge,0,13,0,0,,,0,1474,JULES2,162.38,5.1,30,1610,8,7,0,L among T,1114
vs12,jules2,4,2,21-janv-13,1343,mixed,500,400,2000,3,35,3.85731665246,0,L,4,a,1,350,,,,,,,,,A,3654,2,Rouge,0,2,0,0,,,0,613,JULES2,144,7.53,12,748,4,3,0,L among T,1115
vs12,jules2,4,2,21-janv-13,1343,mixed,500,400,2000,3,36,0.299581051172,0,X,4,z,1,273,,,,,,,,,A,952,0,Vert,0,1,0,0,,,0,720,JULES2,177.75,7.03,18,860,4,3,0,X among T,1116
vs12,jules2,4,2,21-janv-13,1346,mixed,500,400,2000,4,1,4.86562676038,1,X,16,a,1,382,,,,,,,,,A,3240,2,Rouge,0,7,0,0,,,0,741,JULES2,150.4,4.76,20,904,5,4,0,X among T,1117
vs12,jules2,4,2,21-janv-13,1346,mixed,500,400,2000,4,2,4.26330011873,0,L,8,z,1,336,,,,,,,,,B,1386,4,Vert,0,8,0,0,,,0,726,JULES2,178.75,6.8,16,860,4,3,0,L among T,1118
vs12,jules2,4,2,21-janv-13,1346,mixed,500,400,2000,4,3,2.49310227492,0,X,4,z,1,390,,,,,,,,,A,3383,2,Vert,0,1,0,0,,,0,279,JULES2,179.5,7.46,10,412,2,1,0,X among T,1119
vs12,jules2,4,2,21-janv-13,1346,mixed,500,400,2000,4,4,4.78611892394,1,X,4,z,1,401,,,,,,,,,A,2463,0,Vert,0,4,0,0,,,0,949,JULES2,238.5,5.33,22,1083,4,3,0,X among T,1120
vs12,jules2,4,2,21-janv-13,1346,mixed,500,400,2000,4,5,1.58990118165,0,X,16,z,1,1137,,,,,,,,,A,2249,2,Vert,0,3,0,0,,,0,483,JULES2,116.75,5.11,12,619,4,3,0,X among T,1121
vs12,jules2,4,2,21-janv-13,1347,mixed,500,400,2000,4,6,3.18442328996,0,L,16,z,1,459,,,,,,,,,B,1436,4,Vert,0,11,0,0,,,0,2016,JULES2,163.36,4.42,38,2150,11,10,0,L among T,1122
vs12,jules2,4,2,21-janv-13,1347,mixed,500,400,2000,4,7,1.87578321171,0,X,8,a,1,470,,,,,,,,,A,2491,1,Rouge,0,8,0,0,,,0,749,JULES2,188.25,3.65,14,883,4,3,0,X among T,1123
vs12,jules2,4,2,21-janv-13,1347,mixed,500,400,2000,4,8,4.87537151805,1,X,16,a,1,336,,,,,,,,,A,1343,2,Rouge,0,9,0,0,,,0,793,JULES2,193.75,5.05,20,929,4,3,0,X among T,1124
vs12,jules2,4,2,21-janv-13,1347,mixed,500,400,2000,4,9,1.35556643829,0,L,8,a,1,260,,,,,,,,,A,1026,2,Rouge,0,8,0,0,,,0,823,JULES2,165,4.15,20,957,5,4,0,L among T,1125
vs12,jules2,4,2,21-janv-13,1347,mixed,500,400,2000,4,10,4.02524705357,0,X,8,a,0,622,,,,,,,,,A,3930,1,Vert,0,2,0,0,,,0,488,JULES2,96,4.48,9,624,5,4,0,X among T,1126
vs12,jules2,4,2,21-janv-13,1347,mixed,500,400,2000,4,11,5.60146913766,1,X,4,z,1,484,,,,,,,,,A,1482,0,Vert,0,4,0,0,,,0,359,JULES2,145,3.75,10,497,3,2,0,X among T,1127
vs12,jules2,4,2,21-janv-13,1347,mixed,500,400,2000,4,12,2.75120144359,1,L,8,a,1,920,,,,,,,,,A,1322,3,Rouge,0,8,0,0,,,0,816,JULES2,132.83,3.17,18,952,6,5,0,L among T,1128
vs12,jules2,4,2,21-janv-13,1347,mixed,500,400,2000,4,13,5.55255041853,1,L,16,N,0,1500,,,,,,,,,D,2647,9,Rouge,0,12,0,0,,,0,0,JULES2,121.7,3.51,58,3148,20,19,0,L among T,1129
vs12,jules2,4,2,21-janv-13,1347,mixed,500,400,2000,4,14,5.25867802674,0,X,4,z,1,925,,,,,,,,,A,3375,1,Vert,0,1,0,0,,,0,602,JULES2,158.75,2.7,16,738,4,3,0,X among T,1130
vs12,jules2,4,2,21-janv-13,1348,mixed,500,400,2000,4,15,3.17505287033,0,L,4,a,1,887,,,,,,,,,B,1270,4,Rouge,0,3,0,0,,,0,781,JULES2,189.5,5.47,16,916,4,3,0,L among T,1131
vs12,jules2,4,2,21-janv-13,1348,mixed,500,400,2000,4,16,5.60761412308,1,X,8,N,0,1500,,,,,,,,,A,2689,3,Vert,0,3,0,0,,,0,758,JULES2,184.75,5.66,16,896,4,3,0,X among T,1132
vs12,jules2,4,2,21-janv-13,1348,mixed,500,400,2000,4,17,0.56433121753,1,X,8,z,1,380,,,,,,,,,A,1473,2,Vert,0,7,0,0,,,0,449,JULES2,153.33,4.75,13,581,3,2,0,X among T,1133
vs12,jules2,4,2,21-janv-13,1348,mixed,500,400,2000,4,18,2.02581914586,0,X,16,z,1,676,,,,,,,,,A,2012,2,Vert,0,13,0,0,,,0,503,JULES2,121,7.91,10,641,4,3,0,X among T,1134
vs12,jules2,4,2,21-janv-13,1348,mixed,500,400,2000,4,19,0.608184427896,0,L,16,z,1,664,,,,,,,,,B,3445,5,Vert,0,12,0,0,,,0,1858,JULES2,140.18,5.9,42,1992,11,10,0,L among T,1135
vs12,jules2,4,2,21-janv-13,1348,mixed,500,400,2000,4,20,5.96302672088,1,L,8,a,1,1300,,,,,,,,,B,1794,4,Rouge,0,8,0,0,,,0,1117,JULES2,124.88,3.94,22,1253,8,7,0,L among T,1136
vs12,jules2,4,2,21-janv-13,1348,mixed,500,400,2000,4,21,1.52438508657,1,L,4,z,1,267,,,,,,,,,B,2210,4,Vert,0,1,0,0,,,0,492,JULES2,125,5.94,12,628,4,3,0,L among T,1137
vs12,jules2,4,2,21-janv-13,1348,mixed,500,400,2000,4,22,5.40885900619,1,L,4,z,1,256,,,,,,,,,A,692,2,Vert,0,3,0,0,,,0,434,JULES2,156,6.48,14,568,3,2,0,L among T,1138
vs12,jules2,4,2,21-janv-13,1348,mixed,500,400,2000,4,23,0.417461277307,0,X,16,a,1,322,,,,,,,,,A,1026,1,Rouge,0,3,0,0,,,0,711,JULES2,144.8,3.25,18,851,5,4,0,X among T,1139
vs12,jules2,4,2,21-janv-13,1348,mixed,500,400,2000,4,24,0.543110247717,1,X,8,a,1,372,,,,,,,,,B,2730,4,Rouge,0,6,0,0,,,0,492,JULES2,166.33,8.25,10,627,3,2,0,X among T,1140
vs12,jules2,4,2,21-janv-13,1349,mixed,500,400,2000,4,25,3.8363007918,0,L,4,z,1,292,,,,,,,,,B,3634,4,Vert,0,2,0,0,,,0,708,JULES2,174.75,6.92,12,844,4,3,0,L among T,1141
vs12,jules2,4,2,21-janv-13,1349,mixed,500,400,2000,4,26,4.70002428299,0,X,8,z,1,321,,,,,,,,,B,7262,5,Vert,0,4,0,0,,,0,396,JULES2,198.5,7.99,8,531,2,1,0,X among T,1142
vs12,jules2,4,2,21-janv-13,1349,mixed,500,400,2000,4,27,4.90805167914,1,L,16,a,1,495,,,,,,,,,C,1108,6,Rouge,0,11,0,0,,,0,1428,JULES2,158.12,4.16,26,1562,8,7,0,L among T,1143
vs12,jules2,4,2,21-janv-13,1349,mixed,500,400,2000,4,28,1.18260853185,1,L,4,a,1,295,,,,,,,,,B,2038,4,Rouge,0,3,0,0,,,0,536,JULES2,125.75,4.81,8,671,4,4,0,L among T,1144
vs12,jules2,4,2,21-janv-13,1349,mixed,500,400,2000,4,29,3.32787561192,0,X,4,z,1,921,,,,,,,,,A,1538,3,Vert,0,4,0,0,,,0,370,JULES2,139.33,5.06,10,509,3,2,0,X among T,1145
vs12,jules2,4,2,21-janv-13,1349,mixed,500,400,2000,4,30,0.456360744656,0,L,8,a,1,335,,,,,,,,,B,885,5,Rouge,0,6,0,0,,,0,1700,JULES2,145.9,4.88,32,1834,10,9,0,L among T,1146
vs12,jules2,4,2,21-janv-13,1349,mixed,500,400,2000,4,31,3.50727980091,0,L,16,a,1,744,,,,,,,,,B,1079,5,Rouge,0,5,0,0,,,0,1395,JULES2,162,4.03,26,1530,8,7,0,L among T,1147
vs12,jules2,4,2,21-janv-13,1349,mixed,500,400,2000,4,32,1.73529534826,1,X,4,z,1,334,,,,,,,,,B,1137,5,Vert,0,3,0,0,,,0,430,JULES2,163.33,3.29,12,565,3,2,0,X among T,1148
vs12,jules2,4,2,21-janv-13,1349,mixed,500,400,2000,4,33,0.195856481406,1,L,8,a,1,545,,,,,,,,,A,885,3,Rouge,0,1,0,0,,,0,839,JULES2,165.6,3.42,14,974,5,4,0,L among T,1149
vs12,jules2,4,2,21-janv-13,1350,mixed,500,400,2000,4,34,3.82410848672,1,L,16,a,1,307,,,,,,,,,A,1914,2,Rouge,0,2,0,0,,,0,467,JULES2,114,4.22,10,605,4,3,0,L among T,1150
vs12,jules2,4,2,21-janv-13,1350,mixed,500,400,2000,4,35,0.764170521593,1,X,16,a,1,244,,,,,,,,,A,1144,2,Rouge,0,1,0,0,,,0,620,JULES2,161,3.98,12,757,4,3,0,X among T,1151
vs12,jules2,4,2,21-janv-13,1350,mixed,500,400,2000,4,36,4.2645963356,0,L,4,a,1,399,,,,,,,,,A,1298,2,Rouge,0,4,0,0,,,0,458,JULES2,151.33,3.53,10,594,3,2,0,L among T,1152
vs12,jules2,4,2,21-janv-13,1351,mixed,500,400,2000,5,1,5.43815275701,1,X,8,a,1,750,,,,,,,,,A,2443,1,Rouge,0,8,0,0,,,0,599,JULES2,228.67,3.63,12,763,3,2,0,X among T,1153
vs12,jules2,4,2,21-janv-13,1351,mixed,500,400,2000,5,2,3.94910626365,1,L,16,a,1,649,,,,,,,,,D,3134,9,Rouge,0,9,0,0,,,0,2405,JULES2,145.43,4.01,40,2537,14,13,0,L among T,1154
vs12,jules2,4,2,21-janv-13,1352,mixed,500,400,2000,5,3,4.29502296092,0,X,16,z,1,306,,,,,,,,,A,951,3,Vert,0,12,0,0,,,0,486,JULES2,173.67,3.57,11,619,3,3,0,X among T,1155
vs12,jules2,4,2,21-janv-13,1352,mixed,500,400,2000,5,4,1.47611833493,0,X,8,a,1,371,,,,,,,,,A,984,0,Rouge,0,3,0,0,,,0,300,JULES2,191.5,5.7,8,435,2,1,0,X among T,1156
vs12,jules2,4,2,21-janv-13,1352,mixed,500,400,2000,5,5,3.02558475534,0,L,8,z,1,674,,,,,,,,,A,1680,1,Vert,0,2,0,0,,,0,413,JULES2,157.33,4.09,10,547,3,2,0,L among T,1157
vs12,jules2,4,2,21-janv-13,1352,mixed,500,400,2000,5,6,2.34828535664,0,X,16,a,1,420,,,,,,,,,B,985,4,Rouge,0,12,0,0,,,0,730,JULES2,120.25,5.24,14,862,4,3,0,X among T,1158
vs12,jules2,4,2,21-janv-13,1352,mixed,500,400,2000,5,7,4.54307175524,1,X,4,z,1,283,,,,,,,,,A,1778,0,Vert,0,2,0,0,,,0,448,JULES2,156.33,7.14,10,583,3,2,0,X among T,1159
vs12,jules2,4,2,21-janv-13,1352,mixed,500,400,2000,5,8,3.2245087324,0,X,4,a,1,291,,,,,,,,,A,753,3,Rouge,0,4,0,0,,,0,301,JULES2,192,6.68,4,433,2,1,0,X among T,1160
vs12,jules2,4,2,21-janv-13,1352,mixed,500,400,2000,5,9,2.98664067827,1,L,4,z,1,1174,,,,,,,,,A,1103,2,Vert,0,3,0,0,,,0,723,JULES2,176,4.94,14,859,4,4,0,L among T,1161
vs12,jules2,4,2,21-janv-13,1352,mixed,500,400,2000,5,10,5.85312275725,1,L,16,a,1,812,,,,,,,,,B,2110,4,Rouge,0,14,0,0,,,0,985,JULES2,133.86,2.78,22,1120,7,6,0,L among T,1162
vs12,jules2,4,2,21-janv-13,1352,mixed,500,400,2000,5,11,2.1090453124,1,X,4,z,1,1063,,,,,,,,,B,1727,4,Vert,0,1,0,0,,,0,651,JULES2,223.33,7.79,14,785,3,2,0,X among T,1163
vs12,jules2,4,2,21-janv-13,1352,mixed,500,400,2000,5,12,1.04899524848,0,L,4,z,1,269,,,,,,,,,A,1452,2,Vert,0,4,0,0,,,0,755,JULES2,192,4.88,14,892,4,3,0,L among T,1164
vs12,jules2,4,2,21-janv-13,1352,mixed,500,400,2000,5,13,1.5844988712,0,L,4,z,1,246,,,,,,,,,A,845,1,Vert,0,3,0,0,,,0,392,JULES2,106.75,2.88,10,526,4,3,0,L among T,1165
vs12,jules2,4,2,21-janv-13,1353,mixed,500,400,2000,5,14,3.37575491176,1,L,4,z,1,260,,,,,,,,,A,1386,0,Vert,0,3,0,0,,,0,452,JULES2,116.5,5.39,12,587,4,3,0,L among T,1166
vs12,jules2,4,2,21-janv-13,1353,mixed,500,400,2000,5,15,4.3025420998,1,X,8,z,1,476,,,,,,,,,A,1573,2,Vert,0,3,0,0,,,0,339,JULES2,207.5,6.46,10,475,2,1,0,X among T,1167
vs12,jules2,4,2,21-janv-13,1353,mixed,500,400,2000,5,16,3.53729330505,0,X,4,z,1,595,,,,,,,,,A,789,2,Vert,0,3,0,0,,,0,366,JULES2,221,6.45,8,499,2,1,0,X among T,1168
vs12,jules2,4,2,21-janv-13,1353,mixed,500,400,2000,5,17,4.06597888658,0,L,8,a,1,421,,,,,,,,,C,1249,7,Rouge,0,4,0,0,,,0,1155,JULES2,174.5,5.5,22,1292,6,5,0,L among T,1169
vs12,jules2,4,2,21-janv-13,1353,mixed,500,400,2000,5,18,0.240415298761,0,L,16,z,1,364,,,,,,,,,A,4270,3,Vert,0,2,0,0,,,0,451,JULES2,174,3.27,8,585,3,2,0,L among T,1170
vs12,jules2,4,2,21-janv-13,1353,mixed,500,400,2000,5,19,1.96016830863,0,X,4,z,1,1367,,,,,,,,,A,1460,2,Vert,0,4,0,0,,,0,0,JULES2,139,3.74,48,3152,3,3,0,X among T,1171
vs12,jules2,4,2,21-janv-13,1353,mixed,500,400,2000,5,20,0.374684533709,0,X,8,a,1,348,,,,,,,,,A,1205,1,Rouge,0,1,0,0,,,0,631,JULES2,123,3.84,14,768,3,2,0,X among T,1172
vs12,jules2,4,2,21-janv-13,1353,mixed,500,400,2000,5,21,6.27269254044,1,L,4,a,1,710,,,,,,,,,C,1629,7,Rouge,0,1,0,0,,,0,1294,JULES2,201.17,5.49,18,1428,6,5,0,L among T,1173
vs12,jules2,4,2,21-janv-13,1353,mixed,500,400,2000,5,22,0.767294329751,1,X,8,a,1,324,,,,,,,,,A,3932,1,Rouge,0,3,0,0,,,0,587,JULES2,145.25,2.45,14,723,4,3,0,X among T,1174
vs12,jules2,4,2,21-janv-13,1353,mixed,500,400,2000,5,23,0.899501267633,0,X,16,a,1,488,,,,,,,,,C,1960,6,Rouge,0,13,0,0,,,0,1569,JULES2,135.62,2.86,22,1704,8,8,0,X among T,1175
vs12,jules2,4,2,21-janv-13,1354,mixed,500,400,2000,5,24,5.93267570962,1,L,8,N,0,1500,,,,,,,,,B,1530,4,Vert,0,2,0,0,,,0,0,JULES2,159,9.32,48,3151,3,3,0,L among T,1176
vs12,jules2,4,2,21-janv-13,1354,mixed,500,400,2000,5,25,3.16991094791,0,L,4,N,0,1500,,,,,,,,,A,3403,2,Vert,0,1,0,0,,,0,0,JULES2,130,0,42,3141,2,3,0,L among T,1177
vs12,jules2,4,2,21-janv-13,1354,mixed,500,400,2000,5,26,5.98197184242,0,L,16,N,0,1500,,,,,,,,,A,3670,2,Vert,0,4,0,0,,,0,0,JULES2,170.5,12.99,52,3152,2,2,0,L among T,1178
vs12,jules2,4,2,21-janv-13,1354,mixed,500,400,2000,5,27,5.70876350987,1,X,4,N,0,1500,,,,,,,,,A,4623,3,Vert,0,2,0,0,,,0,0,JULES2,50,0,56,3146,1,2,0,X among T,1179
vs12,jules2,4,2,21-janv-13,1354,mixed,500,400,2000,5,28,3.74920838648,1,L,16,a,1,448,,,,,,,,,B,4397,5,Rouge,0,6,0,0,,,0,1470,JULES2,109.33,16.01,26,1608,3,2,0,L among T,1180
vs12,jules2,4,2,21-janv-13,1354,mixed,500,400,2000,5,29,3.031136579,0,X,8,z,1,329,,,,,,,,,B,5767,4,Vert,0,5,0,0,,,0,551,JULES2,178,6.38,12,688,2,1,0,X among T,1181
vs12,jules2,4,2,21-janv-13,1354,mixed,500,400,2000,5,30,4.44550946949,1,L,8,z,1,525,,,,,,,,,B,2040,4,Vert,0,8,0,0,,,0,478,JULES2,80,3.17,10,613,3,2,0,L among T,1182
vs12,jules2,4,2,21-janv-13,1355,mixed,500,400,2000,5,31,1.14583934903,1,X,16,z,1,455,,,,,,,,,B,1235,4,Vert,0,1,0,0,,,0,966,JULES2,160.67,5.52,18,1105,3,2,0,X among T,1183
vs12,jules2,4,2,21-janv-13,1355,mixed,500,400,2000,5,32,1.20535697467,1,L,8,N,0,1500,,,,,,,,,A,1313,2,Rouge,0,6,0,0,,,0,0,JULES2,177.5,12.36,50,3145,2,2,0,L among T,1184
vs12,jules2,4,2,21-janv-13,1355,mixed,500,400,2000,5,33,4.25497089671,1,X,16,z,1,1001,,,,,,,,,B,4757,4,Vert,0,7,0,0,,,0,0,JULES2,156,18.41,48,3146,1,1,0,X among T,1185
vs12,jules2,4,2,21-janv-13,1355,mixed,500,400,2000,5,34,3.75285911426,0,L,16,N,0,1500,,,,,,,,,A,2796,2,Rouge,0,1,0,0,,,0,0,JULES2,0,0,48,3147,0,1,0,L among T,1186
vs12,jules2,4,2,21-janv-13,1355,mixed,500,400,2000,5,35,4.64903924502,1,X,16,z,1,276,,,,,,,,,A,1512,2,Vert,0,14,0,0,,,0,961,JULES2,52,4.01,16,1099,3,2,0,X among T,1187
vs12,jules2,4,2,21-janv-13,1355,mixed,500,400,2000,5,36,1.16785405511,0,L,8,N,0,1500,,,,,,,,,A,4206,3,Vert,0,6,0,0,,,0,0,JULES2,130.5,10.37,54,3145,2,2,0,L among T,1188
vs12,jules2,4,2,21-janv-13,1357,mixed,500,400,2000,6,1,0.582596730235,0,X,16,z,1,239,,,,,,,,,A,3366,2,Vert,0,12,0,0,,,0,550,JULES2,147.25,3.02,10,686,4,3,0,X among T,1189
vs12,jules2,4,2,21-janv-13,1357,mixed,500,400,2000,6,2,0.29912066797,1,L,8,z,1,278,,,,,,,,,A,3442,2,Vert,0,8,0,0,,,0,451,JULES2,168.33,6.68,10,587,3,2,0,L among T,1190
vs12,jules2,4,2,21-janv-13,1357,mixed,500,400,2000,6,3,5.61959994341,1,L,16,z,1,362,,,,,,,,,C,1087,7,Vert,0,7,0,0,,,0,1689,JULES2,134.55,3.92,28,1823,11,10,0,L among T,1191
vs12,jules2,4,2,21-janv-13,1357,mixed,500,400,2000,6,4,1.34366920747,0,X,4,a,1,400,,,,,,,,,A,3218,2,Rouge,0,4,0,0,,,0,280,JULES2,181,6.58,6,416,2,1,0,X among T,1192
vs12,jules2,4,2,21-janv-13,1357,mixed,500,400,2000,6,5,2.41724273528,0,X,16,z,1,571,,,,,,,,,B,1008,4,Vert,0,11,0,0,,,0,578,JULES2,61,6.98,10,712,2,2,0,X among T,1193
vs12,jules2,4,2,21-janv-13,1357,mixed,500,400,2000,6,6,3.86777225597,1,L,4,a,1,394,,,,,,,,,C,1091,7,Rouge,0,1,0,0,,,0,1025,JULES2,158.2,7.06,16,1163,5,4,0,L among T,1194
vs12,jules2,4,2,21-janv-13,1357,mixed,500,400,2000,6,7,3.90421139644,1,L,4,a,1,272,,,,,,,,,C,1837,7,Rouge,0,1,0,0,,,0,628,JULES2,116.5,2.04,10,762,4,3,0,L among T,1195
vs12,jules2,4,2,21-janv-13,1357,mixed,500,400,2000,6,8,6.09056945606,0,X,16,a,1,904,,,,,,,,,A,2468,3,Rouge,0,2,0,0,,,0,2665,JULES2,81,1.63,38,2805,5,4,0,X among T,1196
vs12,jules2,4,2,21-janv-13,1357,mixed,500,400,2000,6,9,5.62917431184,1,L,8,N,0,1500,,,,,,,,,A,2708,2,Vert,0,1,0,0,,,0,0,JULES2,27.25,3.62,44,3146,4,4,0,L among T,1197
vs12,jules2,4,2,21-janv-13,1358,mixed,500,400,2000,6,10,2.16625838532,1,X,8,z,1,325,,,,,,,,,A,1151,3,Vert,0,2,0,0,,,0,654,JULES2,182,3.96,12,790,3,2,0,X among T,1198
vs12,jules2,4,2,21-janv-13,1358,mixed,500,400,2000,6,11,2.41861135984,0,L,8,N,0,1500,,,,,,,,,C,1151,7,Rouge,0,1,0,0,,,0,0,JULES2,103,5.06,44,3152,8,8,0,L among T,1199
vs12,jules2,4,2,21-janv-13,1358,mixed,500,400,2000,6,12,4.20026742147,0,L,16,z,1,381,,,,,,,,,B,1653,4,Vert,0,2,0,0,,,0,0,JULES2,216,11.56,52,3149,1,1,0,L among T,1200
vs12,jules2,4,2,21-janv-13,1358,mixed,500,400,2000,6,13,1.89164693297,0,X,8,a,1,481,,,,,,,,,B,1971,4,Rouge,0,4,0,0,,,0,793,JULES2,186,0,16,929,2,2,0,X among T,1201
vs12,jules2,4,2,21-janv-13,1358,mixed,500,400,2000,6,14,2.05429674521,0,X,8,a,1,583,,,,,,,,,A,2756,3,Rouge,0,4,0,0,,,0,2980,JULES2,105.5,5.38,48,3118,4,3,0,X among T,1202
vs12,jules2,4,2,21-janv-13,1358,mixed,500,400,2000,6,15,1.8075011813,1,X,4,N,0,1500,,,,,,,,,A,1965,2,Rouge,0,2,0,0,,,0,0,JULES2,82,6.01,50,3146,2,2,0,X among T,1203
vs12,jules2,4,2,21-janv-13,1358,mixed,500,400,2000,6,16,4.5408668144,1,X,8,N,0,1500,,,,,,,,,A,1979,3,Rouge,0,1,0,0,,,0,0,JULES2,49.89,0.87,48,3148,9,9,0,X among T,1204
vs12,jules2,4,2,21-janv-13,1358,mixed,500,400,2000,6,17,4.29579926882,1,X,8,z,1,542,,,,,,,,,A,1816,2,Vert,0,6,0,0,,,0,490,JULES2,126,1.03,8,624,4,3,0,X among T,1205
vs12,jules2,4,2,21-janv-13,1358,mixed,500,400,2000,6,18,2.66057267263,0,L,8,a,0,393,,,,,,,,,A,927,2,Vert,0,8,0,0,,,0,0,JULES2,69,8.67,44,3151,3,3,0,L among T,1206
vs12,jules2,4,2,21-janv-13,1359,mixed,500,400,2000,6,19,3.68163489658,0,L,4,z,1,262,,,,,,,,,A,2646,2,Vert,0,1,0,0,,,0,0,JULES2,1,11.09,46,3146,1,1,0,L among T,1207
vs12,jules2,4,2,21-janv-13,1359,mixed,500,400,2000,6,20,1.67951089317,0,L,4,z,1,827,,,,,,,,,A,4663,1,Vert,0,3,0,0,,,0,1132,JULES2,58,2.27,18,1268,4,3,0,L among T,1208
vs12,jules2,4,2,21-janv-13,1359,mixed,500,400,2000,6,21,1.11602813005,1,X,16,a,1,248,,,,,,,,,B,1120,5,Rouge,0,11,0,0,,,0,1290,JULES2,142.75,4.45,24,1425,8,7,0,X among T,1209
vs12,jules2,4,2,21-janv-13,1359,mixed,500,400,2000,6,22,0.183077380588,0,X,8,z,1,266,,,,,,,,,B,1794,4,Vert,0,3,0,0,,,0,403,JULES2,104,2.84,9,538,3,3,0,X among T,1210
vs12,jules2,4,2,21-janv-13,1359,mixed,500,400,2000,6,23,2.66990775439,1,L,8,a,1,462,,,,,,,,,A,1503,3,Rouge,0,8,0,0,,,0,1042,JULES2,259.5,6.39,18,1177,4,3,0,L among T,1211
vs12,jules2,4,2,21-janv-13,1359,mixed,500,400,2000,6,24,4.97778248787,0,X,4,z,1,267,,,,,,,,,A,3057,2,Vert,0,2,0,0,,,0,459,JULES2,119,4.63,10,593,4,3,0,X among T,1212
vs12,jules2,4,2,21-janv-13,1359,mixed,500,400,2000,6,25,2.47531975116,1,X,4,z,1,588,,,,,,,,,A,1339,2,Vert,0,4,0,0,,,0,388,JULES2,138.67,6.31,10,524,3,2,0,X among T,1213
vs12,jules2,4,2,21-janv-13,1359,mixed,500,400,2000,6,26,2.88119718108,0,L,4,N,0,1500,,,,,,,,,A,1014,2,Vert,0,2,0,0,,,0,0,JULES2,200,14.53,48,3146,1,1,0,L among T,1214
vs12,jules2,4,2,21-janv-13,1359,mixed,500,400,2000,6,27,4.84482142333,1,X,16,z,1,430,,,,,,,,,A,1310,2,Vert,0,6,0,0,,,0,708,JULES2,100.6,5.54,12,845,5,4,0,X among T,1215
vs12,jules2,4,2,21-janv-13,1359,mixed,500,400,2000,6,28,2.47744090932,1,L,16,z,1,376,,,,,,,,,C,797,6,Vert,0,16,0,0,,,0,1566,JULES2,103.6,6.17,22,1703,5,5,0,L among T,1216
vs12,jules2,4,2,21-janv-13,1400,mixed,500,400,2000,6,29,0.399602676495,0,X,4,z,1,273,,,,,,,,,A,3648,2,Vert,0,1,0,0,,,0,270,JULES2,170,6.97,6,404,2,1,0,X among T,1217
vs12,jules2,4,2,21-janv-13,1400,mixed,500,400,2000,6,30,5.81571340426,0,L,8,N,0,1500,,,,,,,,,A,1016,2,Vert,0,8,0,0,,,0,0,JULES2,66,9.91,44,3144,1,1,0,L among T,1218
