manip,subject,session,order,mm,tm,trialType,iti,fixDur,stimDur,nBlock,nTrial,alpha,present,targType,nItems,resp,acc,rt,confidence,estNItems,estTime,confidenceRT,estNItemsRT,estTimeRT,RecRT,Erreur,Rec2Type,RecRT2,Rec2,couleur,Prime,CordCible,CordPrime,Yes/No,AV/AP,Diff,PostTest,RECORDING_SESSION_LABEL,AVERAGE_FIXATION_DURATION,AVERAGE_SACCADE_AMPLITUDE,BLINK_COUNT,BUTTON_PRESS_COUNT,FIXATION_COUNT,IP_DURATION,SACCADE_COUNT,V48,V49,training,task,trialId
vs12,am,4,2,08Feb2013,1053,mixed,500,400,2000,6,33,4.66995717412,1,X,8,z,1,906,,,,,,,,,B,803,4,Vert,0,1,0,0,,,0,AM,2081.5,0.21,0,0,2,3000,1,,,0,X among T,103
vs12,am,4,2,08Feb2013,1047,mixed,500,400,2000,5,23,3.69896920443,1,L,8,z,1,684,,,,,,,,,B,1802,5,Vert,0,7,0,0,,,0,AM,1631,0.22,0,0,2,3000,1,,,0,L among T,104
vs12,am,4,2,08Feb2013,1053,mixed,500,400,2000,6,31,4.45538992986,1,L,8,a,1,484,,,,,,,,,B,1041,5,Rouge,0,5,0,0,,,0,AM,1652,0.22,0,0,2,3000,1,,,0,L among T,105
vs12,am,4,2,08Feb2013,1030,mixed,500,400,2000,1,27,5.20517465211,1,X,4,z,1,1258,,,,,,,,,A,3077,1,Vert,0,3,0,0,,,0,AM,1944,0.22,0,0,2,3000,1,,,0,X among T,106
vs12,am,4,2,08Feb2013,1053,mixed,500,400,2000,6,34,4.98039353954,1,L,8,z,1,292,,,,,,,,,B,689,4,Vert,0,4,0,0,,,0,AM,1634.5,0.22,0,0,2,3000,1,,,0,L among T,107
vs12,am,4,2,08Feb2013,1032,mixed,500,400,2000,2,6,3.48143365329,0,L,16,a,1,678,,,,,,,,,B,2416,5,Rouge,0,5,0,0,,,0,AM,1789.5,0.22,0,0,2,3000,1,,,0,L among T,108
vs12,am,4,2,08Feb2013,1045,mixed,500,400,2000,5,7,0.532059867073,1,X,8,a,1,367,,,,,,,,,A,871,1,Rouge,0,3,0,0,,,0,AM,1198,0.23,0,0,3,3000,2,,,0,X among T,109
vs12,am,4,2,08Feb2013,1059,mixed,500,400,2000,8,1,4.96268851273,0,L,8,z,1,483,,,,,,,,,A,4189,1,Vert,0,7,0,0,,,0,AM,1653.5,0.23,0,0,2,3000,1,,,0,L among T,110
vs12,am,4,2,08Feb2013,1015,Ent1,500,400,2000,1,6,4.12260351719,0,X,16,z,0,588,,,,,,,,,,,,Rouge,0,4,0,0,,,0,AM,1934.5,0.23,0,0,2,3000,1,,,0,X among T,111
vs12,am,4,2,08Feb2013,1039,mixed,500,400,2000,3,29,5.51957608326,1,X,16,z,1,404,,,,,,,,,A,1219,3,Vert,0,16,0,0,,,0,AM,1075,0.24,0,0,3,3000,2,,,0,X among T,112
vs12,am,4,2,08Feb2013,1100,mixed,500,400,2000,8,8,4.21426133302,0,L,8,z,1,396,,,,,,,,,A,921,3,Vert,0,8,0,0,,,0,AM,1096,0.24,0,0,3,3000,2,,,0,L among T,113
vs12,am,4,2,08Feb2013,1028,mixed,500,400,2000,1,2,2.28839490297,1,L,4,a,1,629,,,,,,,,,A,2494,0,Rouge,0,4,0,0,,,0,AM,1614,0.24,0,0,2,3000,1,,,0,L among T,114
vs12,am,4,2,08Feb2013,1046,mixed,500,400,2000,5,10,1.10009865249,1,X,4,a,1,346,,,,,,,,,A,1337,1,Rouge,0,2,0,0,,,0,AM,1631,0.24,0,0,2,3000,1,,,0,X among T,115
vs12,am,4,2,08Feb2013,1035,mixed,500,400,2000,2,35,2.01241994067,0,L,4,a,1,482,,,,,,,,,A,699,1,Rouge,0,2,0,0,,,0,AM,1672,0.24,0,0,2,3000,1,,,0,L among T,116
vs12,am,4,2,08Feb2013,1056,mixed,500,400,2000,7,9,4.12466000425,0,L,16,a,1,601,,,,,,,,,D,1137,8,Rouge,0,12,0,0,,,0,AM,1730,0.24,0,0,2,3000,1,,,0,L among T,117
vs12,am,4,2,08Feb2013,1034,mixed,500,400,2000,2,23,2.65929104706,1,X,8,a,1,395,,,,,,,,,B,1256,5,Rouge,0,7,0,0,,,0,AM,1026.33,0.24,1,0,3,3000,2,,,0,X among T,118
vs12,am,4,2,08Feb2013,1040,mixed,500,400,2000,3,36,0.708797677969,1,L,4,z,1,377,,,,,,,,,A,767,0,Vert,0,2,0,0,,,0,AM,1074.67,0.24,0,0,3,3000,2,,,0,L among T,119
vs12,am,4,2,08Feb2013,1100,mixed,500,400,2000,8,4,6.17185913818,1,X,4,a,1,1262,,,,,,,,,B,2867,5,Rouge,0,1,0,0,,,0,AM,1235.33,0.24,0,0,3,3000,2,,,0,X among T,120
vs12,am,4,2,08Feb2013,1030,mixed,500,400,2000,1,31,5.3224078248,1,L,8,a,1,407,,,,,,,,,A,1596,3,Rouge,0,6,0,0,,,0,AM,1502.5,0.24,0,0,2,3000,1,,,0,L among T,121
vs12,am,4,2,08Feb2013,1045,mixed,500,400,2000,5,3,4.60799536676,0,X,16,z,1,536,,,,,,,,,A,2440,2,Vert,0,5,0,0,,,0,AM,1618.5,0.24,0,0,2,3000,1,,,0,X among T,122
vs12,am,4,2,08Feb2013,1015,Ent1,500,400,2000,1,3,0.527932093594,1,X,4,a,1,393,,,,,,,,,,,,Rouge,0,1,0,0,,,0,AM,1644.5,0.24,0,0,2,3000,1,,,0,X among T,123
vs12,am,4,2,08Feb2013,1043,mixed,500,400,2000,4,25,4.60619660798,0,X,4,z,1,378,,,,,,,,,A,2566,1,Vert,0,2,0,0,,,0,AM,903.5,0.24,0,0,4,3000,3,,,0,X among T,124
vs12,am,4,2,08Feb2013,1047,mixed,500,400,2000,5,30,0.75743966434,0,X,16,a,1,543,,,,,,,,,A,2098,2,Rouge,0,11,0,0,,,0,AM,1645,0.25,0,0,2,3000,1,,,0,X among T,125
vs12,am,4,2,08Feb2013,1044,mixed,500,400,2000,4,32,3.68232756046,0,L,16,a,1,794,,,,,,,,,B,1126,4,Rouge,0,16,0,0,,,0,AM,1756,0.25,0,0,2,3000,1,,,0,L among T,126
vs12,am,4,2,08Feb2013,1039,mixed,500,400,2000,3,32,4.62885015741,0,L,4,z,1,386,,,,,,,,,A,1727,1,Vert,0,1,0,0,,,0,AM,1868,0.25,0,0,2,3000,1,,,0,L among T,127
vs12,am,4,2,08Feb2013,1027,mixed,500,400,2000,1,1,4.48117649017,0,X,4,a,1,520,,,,,,,,,A,4771,2,Rouge,0,2,0,0,,,0,AM,1883,0.25,1,0,2,3000,1,,,0,X among T,128
vs12,am,4,2,08Feb2013,1030,mixed,500,400,2000,1,30,3.33588199501,1,X,4,z,1,364,,,,,,,,,A,1572,1,Vert,0,2,0,0,,,0,AM,1070.67,0.25,0,0,3,3000,2,,,0,X among T,129
vs12,am,4,2,08Feb2013,1101,mixed,500,400,2000,8,24,2.28315225273,1,L,16,z,1,370,,,,,,,,,A,2613,2,Vert,0,5,0,0,,,0,AM,1644.5,0.25,0,0,2,3000,1,,,0,L among T,130
vs12,am,4,2,08Feb2013,1031,mixed,500,400,2000,1,34,2.49832726684,1,L,16,z,1,494,,,,,,,,,B,1720,5,Vert,0,6,0,0,,,0,AM,1744.5,0.25,0,0,2,3000,1,,,0,L among T,131
vs12,am,4,2,08Feb2013,1034,mixed,500,400,2000,2,19,1.19971573843,1,X,16,a,1,357,,,,,,,,,A,969,1,Rouge,0,11,0,0,,,0,AM,828.5,0.25,0,0,4,3000,3,,,0,X among T,132
vs12,am,4,2,08Feb2013,1034,mixed,500,400,2000,2,20,1.23088454679,1,L,16,a,1,425,,,,,,,,,D,988,8,Rouge,0,2,0,0,,,0,AM,1183,0.26,0,0,3,3000,2,,,0,L among T,133
vs12,am,4,2,08Feb2013,1102,mixed,500,400,2000,8,25,2.6845862854,0,X,4,a,1,1036,,,,,,,,,A,1643,1,Rouge,0,3,0,0,,,0,AM,1625,0.26,0,0,2,3000,1,,,0,X among T,134
vs12,am,4,2,08Feb2013,1028,mixed,500,400,2000,1,10,3.82702481475,1,L,4,a,1,488,,,,,,,,,A,1493,3,Rouge,0,2,0,0,,,0,AM,1658,0.26,0,0,2,3000,1,,,0,L among T,135
vs12,am,4,2,08Feb2013,1039,mixed,500,400,2000,3,27,0.387171910742,0,L,8,z,1,406,,,,,,,,,A,2864,2,Vert,0,2,0,0,,,0,AM,1663,0.26,0,0,2,3000,1,,,0,L among T,136
vs12,am,4,2,08Feb2013,1100,mixed,500,400,2000,8,6,0.556068636308,1,L,16,z,1,1180,,,,,,,,,D,811,9,Vert,0,15,0,0,,,0,AM,1728,0.26,0,0,2,3000,1,,,0,L among T,137
vs12,am,4,2,08Feb2013,1032,mixed,500,400,2000,2,7,0.307190355858,1,X,4,z,1,384,,,,,,,,,A,848,1,Vert,0,2,0,0,,,0,AM,1807,0.26,0,0,2,3000,1,,,0,X among T,138
vs12,am,4,2,08Feb2013,1047,mixed,500,400,2000,5,29,1.93059326532,1,X,16,a,1,368,,,,,,,,,A,1860,3,Rouge,0,10,0,0,,,0,AM,1095.67,0.26,0,0,3,3000,2,,,0,X among T,139
vs12,am,4,2,08Feb2013,1029,mixed,500,400,2000,1,20,0.694674756507,0,L,4,a,1,737,,,,,,,,,D,895,8,Rouge,0,1,0,0,,,0,AM,1103.33,0.26,0,0,3,3000,2,,,0,L among T,140
vs12,am,4,2,08Feb2013,1055,mixed,500,400,2000,7,7,5.39341625659,0,X,4,z,1,376,,,,,,,,,A,1600,3,Vert,0,3,0,0,,,0,AM,1195.67,0.26,0,0,3,3000,2,,,0,X among T,141
vs12,am,4,2,08Feb2013,1053,mixed,500,400,2000,6,29,0.465695780234,0,X,4,a,1,920,,,,,,,,,A,1156,3,Rouge,0,2,0,0,,,0,AM,1637.5,0.26,0,0,2,3000,1,,,0,X among T,142
vs12,am,4,2,08Feb2013,1101,mixed,500,400,2000,8,23,3.65682559684,1,X,8,a,1,432,,,,,,,,,A,2122,1,Rouge,0,3,0,0,,,0,AM,815.5,0.26,0,0,4,3000,3,,,0,X among T,143
vs12,am,4,2,08Feb2013,1018,Ent1,500,400,2000,1,6,6.02585824571,0,X,16,z,1,456,,,,,,,,,,,,Vert,0,6,0,0,,,0,AM,995,0.27,0,0,4,3000,3,,,0,X among T,144
vs12,am,4,2,08Feb2013,1102,mixed,500,400,2000,8,35,4.0583584663,0,X,4,z,1,329,,,,,,,,,A,1051,1,Vert,0,1,0,0,,,0,AM,1526,0.27,0,0,2,3000,1,,,0,X among T,145
vs12,am,4,2,08Feb2013,1030,mixed,500,400,2000,1,25,5.6793627289,1,L,8,a,1,325,,,,,,,,,A,2103,1,Rouge,0,4,0,0,,,0,AM,1628,0.27,0,0,2,3000,1,,,0,L among T,146
vs12,am,4,2,08Feb2013,1033,mixed,500,400,2000,2,11,1.7386396315,0,L,8,z,1,434,,,,,,,,,A,1417,1,Vert,0,4,0,0,,,0,AM,1667,0.27,0,0,2,3000,1,,,0,L among T,147
vs12,am,4,2,08Feb2013,1055,mixed,500,400,2000,7,1,4.43442964951,1,L,16,a,1,1001,,,,,,,,,D,2984,8,Rouge,0,5,0,0,,,0,AM,1668,0.27,0,0,2,3000,1,,,0,L among T,148
vs12,am,4,2,08Feb2013,1025,Ent2,500,400,2000,1,9,2.38049458026,0,L,4,a,1,466,,,,,,,,,A,2603,2,Rouge,0,3,0,0,,,0,AM,1865,0.27,0,0,2,3000,1,,,0,L among T,149
vs12,am,4,2,08Feb2013,1050,mixed,500,400,2000,6,5,5.11656884203,1,L,8,z,1,402,,,,,,,,,A,3771,3,Vert,0,7,0,0,,,0,AM,1115.67,0.27,0,0,3,3000,2,,,0,L among T,150
vs12,am,4,2,08Feb2013,1024,Ent2,500,400,2000,1,1,3.47111037963,1,X,16,z,1,1483,,,,,,,,,A,9210,3,Vert,0,1,0,0,,,0,AM,1183.67,0.27,0,0,3,3000,2,,,0,X among T,151
vs12,am,4,2,08Feb2013,1050,mixed,500,400,2000,6,3,2.62830075123,0,X,8,a,1,376,,,,,,,,,A,3134,3,Rouge,0,6,0,0,,,0,AM,1636.5,0.27,0,0,2,3000,1,,,0,X among T,152
vs12,am,4,2,08Feb2013,1043,mixed,500,400,2000,4,27,0.290668135175,0,L,8,z,1,351,,,,,,,,,A,1543,1,Vert,0,7,0,0,,,0,AM,1671.5,0.27,0,0,2,3000,1,,,0,L among T,153
vs12,am,4,2,08Feb2013,1031,mixed,500,400,2000,1,35,4.16677726563,1,X,8,z,1,437,,,,,,,,,B,2101,5,Vert,0,7,0,0,,,0,AM,1086,0.28,0,0,3,3000,2,,,0,X among T,154
vs12,am,4,2,08Feb2013,1100,mixed,500,400,2000,8,5,2.48148316364,0,L,16,z,1,380,,,,,,,,,A,2414,1,Vert,0,5,0,0,,,0,AM,1621,0.28,0,0,2,3000,1,,,0,L among T,155
vs12,am,4,2,08Feb2013,1045,mixed,500,400,2000,5,9,3.98521673474,0,X,4,z,1,1099,,,,,,,,,A,1681,1,Vert,0,3,0,0,,,0,AM,1693,0.28,0,0,2,3000,1,,,0,X among T,156
vs12,am,4,2,08Feb2013,1038,mixed,500,400,2000,3,18,4.9640624268,0,L,8,z,1,640,,,,,,,,,A,2008,2,Vert,0,8,0,0,,,0,AM,1078.33,0.28,0,0,3,3000,2,,,0,L among T,157
vs12,am,4,2,08Feb2013,1041,mixed,500,400,2000,4,8,0.806449326012,0,X,16,a,1,504,,,,,,,,,A,2158,1,Rouge,0,2,0,0,,,0,AM,1665.5,0.28,0,0,2,3000,1,,,0,X among T,158
vs12,am,4,2,08Feb2013,1037,mixed,500,400,2000,3,11,5.42850399736,1,X,8,a,1,547,,,,,,,,,A,1651,1,Rouge,0,5,0,0,,,0,AM,1925.5,0.28,0,0,2,3000,1,,,0,X among T,159
vs12,am,4,2,08Feb2013,1015,Ent1,500,400,2000,1,7,4.15002607064,1,L,4,z,0,394,,,,,,,,,,,,Rouge,0,3,0,0,,,0,AM,1977.5,0.28,0,0,2,3000,1,,,0,L among T,160
vs12,am,4,2,08Feb2013,1039,mixed,500,400,2000,3,31,2.56577142352,0,X,4,a,1,406,,,,,,,,,A,881,1,Rouge,0,2,0,0,,,0,AM,828.75,0.28,0,0,4,3000,3,,,0,X among T,161
vs12,am,4,2,08Feb2013,1044,mixed,500,400,2000,4,33,3.52220769734,1,L,8,z,1,487,,,,,,,,,B,626,4,Vert,0,3,0,0,,,0,AM,1623,0.29,0,0,2,3000,1,,,0,L among T,162
vs12,am,4,2,08Feb2013,1039,mixed,500,400,2000,3,30,5.13537160959,1,X,8,z,1,500,,,,,,,,,A,2510,1,Vert,0,5,0,0,,,0,AM,1680,0.29,0,0,2,3000,1,,,0,X among T,163
vs12,am,4,2,08Feb2013,1032,mixed,500,400,2000,2,1,0.304797256013,0,L,16,N,0,1000,,,,,,,,,D,4428,8,Rouge,0,1,0,0,,,0,AM,1093.33,0.29,0,0,3,3000,2,,,0,L among T,164
vs12,am,4,2,08Feb2013,1056,mixed,500,400,2000,7,15,2.4173196783,1,X,16,z,1,322,,,,,,,,,A,594,2,Vert,0,14,0,0,,,0,AM,1098.67,0.29,0,0,3,3000,2,,,0,X among T,165
vs12,am,4,2,08Feb2013,1045,mixed,500,400,2000,5,5,4.26257157764,0,L,4,z,1,336,,,,,,,,,A,1330,1,Vert,0,2,0,0,,,0,AM,1171.33,0.29,0,0,3,3000,2,,,0,L among T,166
vs12,am,4,2,08Feb2013,1034,mixed,500,400,2000,2,27,0.8724577498,1,X,4,z,1,365,,,,,,,,,A,1258,1,Vert,0,3,0,0,,,0,AM,1208.67,0.29,0,0,3,3000,2,,,0,X among T,167
vs12,am,4,2,08Feb2013,1055,mixed,500,400,2000,7,2,0.401745484142,1,L,16,a,1,304,,,,,,,,,B,856,5,Rouge,0,7,0,0,,,0,AM,1669.5,0.29,0,0,2,3000,1,,,0,L among T,168
vs12,am,4,2,08Feb2013,1033,mixed,500,400,2000,2,14,1.973614653,1,X,8,a,1,425,,,,,,,,,A,970,3,Rouge,0,2,0,0,,,0,AM,1674.5,0.29,0,0,2,3000,1,,,0,X among T,169
vs12,am,4,2,08Feb2013,1103,mixed,500,400,2000,8,36,0.465182733364,1,L,16,z,1,970,,,,,,,,,B,1200,4,Vert,0,1,0,0,,,0,AM,839.5,0.29,0,0,4,3000,3,,,0,L among T,170
vs12,am,4,2,08Feb2013,1043,mixed,500,400,2000,4,22,2.73345174084,0,X,4,a,1,624,,,,,,,,,A,1603,2,Rouge,0,2,0,0,,,0,AM,1323.67,0.3,0,0,3,3000,2,,,0,X among T,171
vs12,am,4,2,08Feb2013,1041,mixed,500,400,2000,4,6,0.0669671499416,0,X,16,z,1,587,,,,,,,,,A,1268,0,Vert,0,2,0,0,,,0,AM,1687.5,0.3,1,0,2,3000,1,,,0,X among T,172
vs12,am,4,2,08Feb2013,1056,mixed,500,400,2000,7,18,5.84601994428,1,L,8,a,1,467,,,,,,,,,A,1248,1,Rouge,0,7,0,0,,,0,AM,820,0.31,0,0,4,3000,3,,,0,L among T,173
vs12,am,4,2,08Feb2013,1017,Ent1,500,400,2000,1,7,3.25034576144,1,L,4,z,1,432,,,,,,,,,,,,Vert,0,3,0,0,,,0,AM,988,0.31,0,0,4,3000,3,,,0,L among T,174
vs12,am,4,2,08Feb2013,1039,mixed,500,400,2000,3,23,5.00469741946,0,X,4,a,1,400,,,,,,,,,A,4328,1,Rouge,0,3,0,0,,,0,AM,1616,0.31,0,0,2,3000,1,,,0,X among T,175
vs12,am,4,2,08Feb2013,1052,mixed,500,400,2000,6,19,2.92257205175,1,L,4,z,1,359,,,,,,,,,A,2541,1,Vert,0,3,0,0,,,0,AM,1656,0.31,0,0,2,3000,1,,,0,L among T,176
vs12,am,4,2,08Feb2013,1039,mixed,500,400,2000,3,25,5.3560716583,0,X,16,a,1,621,,,,,,,,,B,1421,4,Rouge,0,2,0,0,,,0,AM,1746,0.31,0,0,2,3000,1,,,0,X among T,177
vs12,am,4,2,08Feb2013,1035,mixed,500,400,2000,2,33,5.38254685629,0,X,4,a,1,395,,,,,,,,,A,2564,1,Rouge,0,2,0,0,,,0,AM,1012.67,0.31,0,0,3,3000,2,,,0,X among T,178
vs12,am,4,2,08Feb2013,1016,Ent1,500,400,2000,1,11,2.73929996725,0,X,8,a,1,570,,,,,,,,,,,,Rouge,0,3,0,0,,,0,AM,1017.33,0.31,1,0,3,3000,2,,,0,X among T,179
vs12,am,4,2,08Feb2013,1056,mixed,500,400,2000,7,14,5.84720161473,1,X,8,z,1,319,,,,,,,,,A,824,1,Vert,0,8,0,0,,,0,AM,1087.67,0.31,0,0,3,3000,2,,,0,X among T,180
vs12,am,4,2,08Feb2013,1034,mixed,500,400,2000,2,28,4.64816769684,0,L,8,z,1,509,,,,,,,,,A,2033,2,Vert,0,3,0,0,,,0,AM,1163.67,0.31,0,0,3,3000,2,,,0,L among T,181
vs12,am,4,2,08Feb2013,1058,mixed,500,400,2000,7,34,5.23348279555,1,X,4,z,1,817,,,,,,,,,A,2969,1,Vert,0,1,0,0,,,0,AM,1824.5,0.31,0,0,2,3000,1,,,0,X among T,182
vs12,am,4,2,08Feb2013,1017,Ent1,500,400,2000,1,8,5.24839734116,1,X,16,z,1,361,,,,,,,,,,,,Vert,0,10,0,0,,,0,AM,1867.5,0.31,0,0,2,3000,1,,,0,X among T,183
vs12,am,4,2,08Feb2013,1056,mixed,500,400,2000,7,13,4.87690813677,1,L,16,z,1,657,,,,,,,,,A,697,1,Vert,0,9,0,0,,,0,AM,653.4,0.31,0,0,5,3000,4,,,0,L among T,184
vs12,am,4,2,08Feb2013,1058,mixed,500,400,2000,7,32,0.331263231951,0,L,8,a,1,419,,,,,,,,,A,1548,1,Rouge,0,4,0,0,,,0,AM,647,0.32,0,0,5,3000,4,,,0,L among T,185
vs12,am,4,2,08Feb2013,1016,Ent1,500,400,2000,1,10,5.16455340772,0,L,16,z,0,366,,,,,,,,,,,,Rouge,0,8,0,0,,,0,AM,1043,0.32,0,0,3,3000,2,,,0,L among T,186
vs12,am,4,2,08Feb2013,1045,mixed,500,400,2000,5,6,5.92023246874,0,X,8,a,1,425,,,,,,,,,A,1595,1,Rouge,0,5,0,0,,,0,AM,1646,0.32,0,0,2,3000,1,,,0,X among T,187
vs12,am,4,2,08Feb2013,1100,mixed,500,400,2000,8,11,3.26944133718,1,X,16,z,1,572,,,,,,,,,A,765,1,Vert,0,6,0,0,,,0,AM,1712,0.32,0,0,2,3000,1,,,0,X among T,188
vs12,am,4,2,08Feb2013,1046,mixed,500,400,2000,5,19,1.19089839997,0,L,16,z,1,628,,,,,,,,,D,1380,8,Vert,0,2,0,0,,,0,AM,1118.33,0.32,0,0,3,3000,2,,,0,L among T,189
vs12,am,4,2,08Feb2013,1039,mixed,500,400,2000,3,26,5.89552442912,0,X,8,z,1,639,,,,,,,,,A,1327,3,Vert,0,2,0,0,,,0,AM,1301.67,0.32,0,0,3,3000,2,,,0,X among T,190
vs12,am,4,2,08Feb2013,1100,mixed,500,400,2000,8,12,0.191994555601,0,X,8,z,1,1234,,,,,,,,,A,730,1,Vert,0,3,0,0,,,0,AM,809.5,0.32,0,0,4,3000,3,,,0,X among T,191
vs12,am,4,2,08Feb2013,1042,mixed,500,400,2000,4,12,2.4118141015,0,L,4,a,1,448,,,,,,,,,A,2339,1,Rouge,0,3,0,0,,,0,AM,665,0.33,0,0,5,3000,4,,,0,L among T,192
vs12,am,4,2,08Feb2013,1043,mixed,500,400,2000,4,28,5.91343307881,0,X,8,z,1,572,,,,,,,,,A,1219,2,Vert,0,5,0,0,,,0,AM,752,0.33,0,0,4,3000,3,,,0,X among T,193
vs12,am,4,2,08Feb2013,1102,mixed,500,400,2000,8,30,4.09455663479,0,X,16,z,1,736,,,,,,,,,A,768,0,Vert,0,13,0,0,,,0,AM,1122,0.33,0,0,3,3000,2,,,0,X among T,194
vs12,am,4,2,08Feb2013,1102,mixed,500,400,2000,8,27,1.21390183514,0,L,4,a,1,285,,,,,,,,,A,704,1,Rouge,0,1,0,0,,,0,AM,1614,0.33,0,0,2,3000,1,,,0,L among T,195
vs12,am,4,2,08Feb2013,1102,mixed,500,400,2000,8,33,3.27159611389,1,L,8,z,1,372,,,,,,,,,A,1272,1,Vert,0,7,0,0,,,0,AM,1111.67,0.33,0,0,3,3000,2,,,0,L among T,196
vs12,am,4,2,08Feb2013,1056,mixed,500,400,2000,7,8,3.93295715811,0,L,4,z,1,333,,,,,,,,,A,1239,3,Vert,0,3,0,0,,,0,AM,1641.5,0.33,0,0,2,3000,1,,,0,L among T,197
vs12,am,4,2,08Feb2013,1029,mixed,500,400,2000,1,19,4.65754594113,0,X,4,z,1,356,,,,,,,,,A,2419,3,Vert,0,1,0,0,,,0,AM,1791.5,0.33,0,0,2,3000,1,,,0,X among T,198
vs12,am,4,2,08Feb2013,1019,Ent1,500,400,2000,1,8,6.20240808386,1,X,16,z,1,433,,,,,,,,,,,,Vert,0,6,0,0,,,0,AM,792.8,0.33,0,0,5,3000,4,,,0,X among T,199
vs12,am,4,2,08Feb2013,1019,Ent1,500,400,2000,1,9,4.87146579025,1,X,8,z,1,417,,,,,,,,,,,,Vert,0,1,0,0,,,0,AM,802.75,0.33,0,0,4,3000,3,,,0,X among T,200
vs12,am,4,2,08Feb2013,1047,mixed,500,400,2000,5,26,6.10596073486,0,X,16,0,0,,,,,,,,,,,,Rouge,0,9,0,0,,,0,0,AM,566,0.34,1,0,4,2475,3,,,0,X among T,201
vs12,am,4,2,08Feb2013,1043,mixed,500,400,2000,4,26,4.32502869049,1,L,4,a,1,1167,,,,,,,,,A,1129,3,Rouge,0,3,0,0,,,0,AM,1202,0.34,0,0,3,3000,2,,,0,L among T,202
vs12,am,4,2,08Feb2013,1100,mixed,500,400,2000,8,9,3.20245188323,0,X,8,z,1,357,,,,,,,,,A,697,1,Vert,0,2,0,0,,,0,AM,1073.67,0.34,0,0,3,3000,2,,,0,X among T,203
vs12,am,4,2,08Feb2013,1019,Ent1,500,400,2000,1,1,2.19583796785,0,L,8,z,1,344,,,,,,,,,,,,Vert,0,5,0,0,,,0,AM,1092.67,0.34,0,0,3,3000,2,,,0,L among T,204
vs12,am,4,2,08Feb2013,1047,mixed,500,400,2000,5,28,2.87971492252,0,L,8,z,1,865,,,,,,,,,A,2057,3,Vert,0,4,0,0,,,0,AM,1274,0.35,0,0,3,3000,2,,,0,L among T,205
vs12,am,4,2,08Feb2013,1043,mixed,500,400,2000,4,24,6.20767056195,1,X,8,a,1,396,,,,,,,,,A,1325,1,Rouge,0,8,0,0,,,0,AM,1493,0.35,0,0,2,3000,2,,,0,X among T,206
vs12,am,4,2,08Feb2013,1101,mixed,500,400,2000,8,18,4.2899712539,1,L,4,z,1,388,,,,,,,,,A,811,0,Vert,0,1,0,0,,,0,AM,1623,0.35,0,0,2,3000,1,,,0,L among T,207
vs12,am,4,2,08Feb2013,1052,mixed,500,400,2000,6,23,5.85544238166,0,L,16,a,0,905,,,,,,,,,D,1292,9,Vert,0,11,0,0,,,0,AM,2070,0.35,0,0,2,3000,1,,,0,L among T,208
vs12,am,4,2,08Feb2013,1035,mixed,500,400,2000,2,34,4.54981669671,0,X,8,a,1,351,,,,,,,,,A,1234,1,Rouge,0,7,0,0,,,0,AM,1660.5,0.35,0,0,2,3000,1,,,0,X among T,209
vs12,am,4,2,08Feb2013,1029,mixed,500,400,2000,1,13,4.22936399277,1,X,16,z,1,371,,,,,,,,,A,1485,0,Vert,0,9,0,0,,,0,AM,1180,0.36,0,0,3,3000,2,,,0,X among T,210
vs12,am,4,2,08Feb2013,1025,Ent2,500,400,2000,1,11,2.54796513872,1,X,4,z,1,675,,,,,,,,,A,2395,2,Vert,0,2,0,0,,,0,AM,1191,0.36,0,0,3,3000,2,,,0,X among T,211
vs12,am,4,2,08Feb2013,1017,Ent1,500,400,2000,1,1,1.10773070796,0,L,8,N,0,1000,,,,,,,,,,,,Rouge,0,6,0,0,,,0,AM,1693,0.36,0,0,2,3000,1,,,0,L among T,212
vs12,am,4,2,08Feb2013,1033,mixed,500,400,2000,2,17,3.69876461298,0,L,4,z,1,341,,,,,,,,,A,2300,1,Vert,0,4,0,0,,,0,AM,1774,0.36,0,0,2,3000,1,,,0,L among T,213
vs12,am,4,2,08Feb2013,1037,mixed,500,400,2000,3,4,2.89072012552,0,X,16,a,1,384,,,,,,,,,A,1104,0,Rouge,0,11,0,0,,,0,AM,1070.67,0.36,0,0,3,3000,2,,,0,X among T,214
vs12,am,4,2,08Feb2013,1050,mixed,500,400,2000,6,1,6.20505723639,0,X,4,z,1,498,,,,,,,,,A,4519,1,Vert,0,1,0,0,,,0,AM,1257.67,0.36,0,0,3,3000,2,,,0,X among T,215
vs12,am,4,2,08Feb2013,1032,mixed,500,400,2000,2,5,0.739785402628,0,X,8,z,1,396,,,,,,,,,A,1793,1,Vert,0,2,0,0,,,0,AM,1614.5,0.36,0,0,2,3000,1,,,0,X among T,216
vs12,am,4,2,08Feb2013,1056,mixed,500,400,2000,7,11,3.57929745713,1,X,8,z,1,803,,,,,,,,,B,1417,4,Vert,0,8,0,0,,,0,AM,800.5,0.36,0,0,4,3000,3,,,0,X among T,217
vs12,am,4,2,08Feb2013,1046,mixed,500,400,2000,5,11,1.47226183675,0,X,4,a,1,348,,,,,,,,,A,1340,1,Rouge,0,1,0,0,,,0,AM,814.5,0.36,0,0,4,3000,3,,,0,X among T,218
vs12,am,4,2,08Feb2013,1051,mixed,500,400,2000,6,17,1.62397632652,0,L,4,z,1,711,,,,,,,,,A,1036,3,Vert,0,2,0,0,,,0,AM,815.5,0.36,0,0,4,3000,3,,,0,L among T,219
